rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,115,0.02,2,7,random,0.3,9,9,5,4,0,5,0,5,5,0,0,edgeCount
999,100,103,0.02,2,7,random,0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
998,100,92,0.02,1,0,random,0.3,5,11,5,0,4,5,0,5,11,0,4,edgeCount
997,100,116,0.02,2,7,random,0.3,20,20,7,13,0,20,13,20,20,13,0,edgeCount
996,100,103,0.02,2,7,random,0.3,14,14,10,4,0,14,4,14,14,4,0,edgeCount
995,100,106,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
994,100,97,0.02,1,0,random,0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
993,100,110,0.02,1,0,random,0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
992,100,124,0.02,2,7,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
991,100,99,0.02,2,7,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
990,100,101,0.02,2,7,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
989,100,97,0.02,1,0,random,0.3,4,8,4,0,2,4,0,4,8,0,2,edgeCount
988,100,115,0.02,3,14,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
987,100,119,0.02,2,7,random,0.3,6,6,4,2,2,4,0,4,4,0,2,edgeCount
986,100,112,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
985,100,103,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
984,100,112,0.02,1,0,random,0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
983,100,88,0.02,1,0,random,0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
982,100,97,0.02,1,0,random,0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
981,100,101,0.02,2,7,random,0.3,7,6,6,1,0,6,0,6,6,0,0,edgeCount
980,100,95,0.02,1,0,random,0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
979,100,94,0.02,2,7,random,0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
978,100,101,0.02,1,0,random,0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
977,100,93,0.02,1,0,random,0.3,5,5,5,0,4,5,0,5,5,0,4,edgeCount
976,100,115,0.02,2,7,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
975,100,95,0.02,1,0,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
974,100,112,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
973,100,90,0.02,1,0,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
972,100,88,0.02,1,0,random,0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
971,100,81,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
970,100,91,0.02,1,0,random,0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
969,100,85,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
968,100,108,0.02,2,7,random,0.3,4,2,2,2,6,2,0,2,2,0,6,edgeCount
967,100,100,0.02,1,0,random,0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
966,100,104,0.02,1,0,random,0.3,5,7,5,0,6,5,0,5,7,0,6,edgeCount
965,100,115,0.02,1,0,random,0.3,6,6,6,0,4,6,0,6,6,0,4,edgeCount
964,100,84,0.02,1,0,random,0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
963,100,96,0.02,1,0,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
962,100,102,0.02,1,0,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
961,100,90,0.02,1,0,random,0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
960,100,104,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
959,100,105,0.02,2,7,random,0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
958,100,84,0.02,1,0,random,0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
957,100,109,0.02,1,0,random,0.3,5,5,5,0,6,5,0,5,5,0,6,edgeCount
956,100,94,0.02,2,7,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
955,100,92,0.02,2,7,random,0.3,8,4,4,4,4,4,0,4,4,0,4,edgeCount
954,100,100,0.02,1,0,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
953,100,104,0.02,1,0,random,0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
952,100,84,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
951,100,100,0.02,2,7,random,0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
950,100,93,0.02,1,0,random,0.3,4,10,4,0,2,4,0,4,10,0,2,edgeCount
949,100,100,0.02,1,0,random,0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
948,100,102,0.02,2,7,random,0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
947,100,93,0.02,2,7,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
946,100,126,0.02,1,0,random,0.3,3,5,3,0,6,3,0,3,5,0,6,edgeCount
945,100,91,0.02,1,0,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
944,100,101,0.02,1,0,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
943,100,104,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
942,100,101,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
941,100,83,0.02,1,0,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
940,100,79,0.02,1,0,random,0.3,6,14,6,0,4,6,0,6,14,0,4,edgeCount
939,100,100,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
938,100,117,0.02,2,7,random,0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
937,100,77,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
936,100,102,0.02,3,14,random,0.3,16,3,3,13,0,3,0,3,3,0,0,edgeCount
935,100,84,0.02,1,0,random,0.3,8,8,8,0,4,8,0,8,8,0,4,edgeCount
934,100,97,0.02,1,0,random,0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
933,100,97,0.02,1,0,random,0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
932,100,102,0.02,1,0,random,0.3,10,15,10,0,4,10,0,10,15,0,4,edgeCount
931,100,102,0.02,1,0,random,0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
930,100,90,0.02,2,7,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
929,100,112,0.02,1,0,random,0.3,5,13,5,0,6,5,0,5,13,0,6,edgeCount
928,100,103,0.02,1,0,random,0.3,8,14,8,0,4,8,0,8,14,0,4,edgeCount
927,100,97,0.02,1,0,random,0.3,7,7,7,0,4,7,0,7,7,0,4,edgeCount
926,100,104,0.02,1,0,random,0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
925,100,127,0.02,1,0,random,0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
924,100,94,0.02,1,0,random,0.3,11,16,11,0,2,11,0,11,16,0,2,edgeCount
923,100,117,0.02,1,0,random,0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
922,100,98,0.02,1,0,random,0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
921,100,101,0.02,2,7,random,0.3,7,7,7,0,0,8,1,8,8,1,0,edgeCount
920,100,108,0.02,1,0,random,0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
919,100,108,0.02,1,0,random,0.3,7,9,7,0,4,7,0,7,9,0,4,edgeCount
918,100,101,0.02,1,0,random,0.3,7,13,7,0,4,7,0,7,13,0,4,edgeCount
917,100,92,0.02,2,7,random,0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
