rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,97,0.02,2,7,random,0.9,4,4,4,0,0,4,0,4,4,0,0,edgeCount
999,100,103,0.02,3,14,random,0.9,17,5,5,12,0,5,0,11,11,6,0,edgeCount
998,100,97,0.02,1,0,random,0.9,9,9,9,0,4,9,0,9,9,0,4,edgeCount
997,100,93,0.02,1,0,random,0.9,8,8,8,0,0,8,0,8,8,0,0,edgeCount
996,100,120,0.02,3,14,random,0.9,5,4,4,1,0,4,0,4,4,0,0,edgeCount
995,100,96,0.02,1,0,random,0.9,6,6,6,0,0,6,0,6,6,0,0,edgeCount
994,100,92,0.02,1,0,random,0.9,5,5,5,0,2,5,0,5,5,0,2,edgeCount
993,100,87,0.02,1,0,random,0.9,4,4,4,0,4,4,0,4,4,0,4,edgeCount
992,100,105,0.02,2,7,random,0.9,8,8,8,0,2,8,0,8,8,0,2,edgeCount
991,100,105,0.02,2,7,random,0.9,11,9,9,2,0,9,0,9,9,0,0,edgeCount
990,100,97,0.02,1,0,random,0.9,10,10,10,0,0,10,0,10,10,0,0,edgeCount
989,100,113,0.02,1,0,random,0.9,5,5,5,0,0,5,0,5,5,0,0,edgeCount
988,100,99,0.02,2,7,random,0.9,5,2,2,3,4,2,0,2,2,0,4,edgeCount
987,100,100,0.02,2,7,random,0.9,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
986,100,103,0.02,2,7,random,0.9,3,3,3,0,0,3,0,3,3,0,0,edgeCount
985,100,98,0.02,1,0,random,0.9,5,5,5,0,0,5,0,5,5,0,0,edgeCount
984,100,110,0.02,3,14,random,0.9,15,37,5,10,0,17,12,17,17,12,0,edgeCount
983,100,90,0.02,1,0,random,0.9,6,6,6,0,2,6,0,6,6,0,2,edgeCount
