rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
975,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
974,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
973,100,108,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
972,100,86,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
971,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
970,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
969,100,111,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
968,100,118,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
967,100,115,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
966,100,109,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
965,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
964,100,90,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
963,100,84,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
962,100,87,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
961,100,97,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
960,100,91,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
959,100,84,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
958,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
957,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
956,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
955,100,91,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
954,100,89,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
953,100,116,0.02,3,,clustered,0.9;-0.3,12,14,6,6,0,14,8,14,14,8,0,edgeCount
952,100,115,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
951,100,101,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
950,100,89,0.02,1,,clustered,0.9;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
949,100,109,0.02,2,,clustered,0.9;-0.3,9,35,7,2,0,19,12,19,19,12,0,edgeCount
948,100,90,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
947,100,94,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
946,100,108,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
945,100,89,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
944,100,120,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
943,100,95,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
942,100,102,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
941,100,101,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
940,100,105,0.02,3,,clustered,0.9;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
939,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
938,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
937,100,111,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
936,100,101,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
935,100,127,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
934,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
933,100,109,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
932,100,96,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
931,100,110,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
930,100,105,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
929,100,108,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
928,100,120,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
927,100,107,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
926,100,107,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
925,100,95,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
924,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
923,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
922,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
921,100,109,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
920,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
919,100,115,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
918,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
917,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
916,100,108,0.02,3,,clustered,0.9;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
915,100,97,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
914,100,105,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
913,100,113,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
912,100,90,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
911,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
910,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
909,100,90,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
908,100,119,0.02,1,,clustered,0.9;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
907,100,96,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
906,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
905,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
904,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
903,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
902,100,106,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
901,100,92,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
900,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
899,100,107,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
898,100,94,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
897,100,104,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
896,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
895,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
894,100,113,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
893,100,86,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
892,100,100,0.02,1,,clustered,0.9;-0.3,14,10,10,4,2,-1,-11,14,10,4,2,edgeCount
891,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
890,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
889,100,98,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
888,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
887,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
886,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
885,100,91,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
884,100,114,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
883,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
882,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
881,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
880,100,104,0.02,1,,clustered,0.9;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
879,100,105,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
878,100,79,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
877,100,83,0.02,1,,clustered,0.9;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
876,100,116,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
875,100,126,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
874,100,106,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
873,100,86,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
872,100,90,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
871,100,88,0.02,1,,clustered,0.9;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
870,100,86,0.02,1,,clustered,0.9;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
869,100,104,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
868,100,98,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
867,100,78,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
866,100,89,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
865,100,99,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
864,100,105,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
863,100,101,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
862,100,83,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
861,100,105,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
860,100,89,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
859,100,108,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
858,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
857,100,116,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
856,100,113,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
855,100,109,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
854,100,108,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
853,100,94,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
852,100,95,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
851,100,81,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
850,100,86,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
849,100,91,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
848,100,84,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
847,100,110,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
846,100,82,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
845,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
844,100,92,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
843,100,118,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
842,100,85,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
841,100,116,0.02,1,,clustered,0.9;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
840,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
839,100,91,0.02,1,,clustered,0.9;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
838,100,76,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
837,100,91,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
836,100,106,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
835,100,89,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
834,100,101,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
833,100,113,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
832,100,117,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
831,100,102,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
830,100,112,0.02,2,,clustered,0.9;-0.3,25,11,11,14,4,-1,-12,-1,-1,-12,4,edgeCount
829,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
828,100,96,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
827,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
826,100,113,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
825,100,101,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
824,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
823,100,113,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
822,100,116,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
821,100,89,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
820,100,109,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
819,100,109,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
818,100,119,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
817,100,113,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
816,100,96,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
815,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
814,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
813,100,94,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
812,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
811,100,105,0.02,1,,clustered,0.9;-0.3,16,16,8,8,4,-1,-9,16,16,8,4,edgeCount
810,100,83,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
809,100,112,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
808,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
807,100,117,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
806,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
805,100,91,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
804,100,104,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
803,100,94,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
802,100,93,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
801,100,109,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
800,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
799,100,112,0.02,1,,clustered,0.9;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
798,100,101,0.02,3,,clustered,0.9;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
797,100,99,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
796,100,106,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
795,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
794,100,99,0.02,2,,clustered,0.9;-0.3,29,13,9,20,0,-1,-10,-1,-1,-10,0,edgeCount
793,100,113,0.02,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
792,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
791,100,101,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
790,100,100,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
789,100,117,0.02,4,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
788,100,97,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
787,100,88,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
786,100,102,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
785,100,94,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
784,100,90,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
783,100,102,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
782,100,109,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
781,100,92,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
780,100,98,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
779,100,99,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
778,100,97,0.02,1,,clustered,0.9;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
777,100,103,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
776,100,103,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
775,100,106,0.02,2,,clustered,0.9;-0.3,9,24,7,2,2,19,12,19,19,12,2,edgeCount
774,100,107,0.02,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
773,100,100,0.02,1,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
