rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,117,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
933,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
932,100,107,0.02,1,,clustered,0.8;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
931,100,103,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
930,100,95,0.02,1,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
929,100,99,0.02,1,,clustered,0.8;-0.3,6,16,6,0,2,6,0,6,16,0,2,edgeCount
928,100,98,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
927,100,101,0.02,2,,clustered,0.8;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
926,100,101,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
925,100,90,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
924,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
923,100,83,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
922,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
921,100,92,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
920,100,107,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
919,100,115,0.02,2,,clustered,0.8;-0.3,7,10,6,1,0,13,7,13,13,7,0,edgeCount
918,100,83,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
917,100,106,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
916,100,95,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
915,100,92,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
914,100,109,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
913,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
912,100,92,0.02,1,,clustered,0.8;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
911,100,112,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
910,100,99,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
909,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
908,100,86,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
907,100,101,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
906,100,123,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
905,100,99,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
904,100,92,0.02,1,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
903,100,100,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
902,100,97,0.02,2,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
901,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
900,100,85,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
899,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
898,100,96,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
897,100,105,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
896,100,109,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
895,100,98,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
894,100,113,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
893,100,100,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
892,100,106,0.02,2,,clustered,0.8;-0.3,-1,-1,10,-11,4,-1,-11,-1,-1,-11,4,edgeCount
891,100,111,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
890,100,94,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
889,100,102,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
888,100,91,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
887,100,98,0.02,1,,clustered,0.8;-0.3,-1,-1,14,-15,4,-1,-15,-1,-1,-15,4,edgeCount
886,100,111,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
885,100,90,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
884,100,94,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
883,100,91,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
882,100,116,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
881,100,108,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
880,100,105,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
879,100,112,0.02,2,,clustered,0.8;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
878,100,85,0.02,2,,clustered,0.8;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
877,100,105,0.02,1,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
876,100,88,0.02,1,,clustered,0.8;-0.3,-1,-1,13,-14,10,-1,-14,-1,-1,-14,10,edgeCount
875,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
874,100,83,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
873,100,89,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
872,100,99,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
871,100,112,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
870,100,95,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
869,100,87,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
868,100,108,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
867,100,120,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
866,100,125,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
865,100,102,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
864,100,92,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
863,100,90,0.02,1,,clustered,0.8;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
862,100,98,0.02,3,,clustered,0.8;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
861,100,120,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
860,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
859,100,101,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
858,100,108,0.02,2,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
857,100,81,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
856,100,98,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
855,100,110,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
854,100,106,0.02,1,,clustered,0.8;-0.3,17,13,13,4,2,-1,-14,17,13,4,2,edgeCount
853,100,108,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
852,100,88,0.02,2,,clustered,0.8;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
851,100,101,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
850,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
849,100,89,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
848,100,122,0.02,2,,clustered,0.8;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
847,100,89,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
846,100,97,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
845,100,96,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
844,100,83,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
843,100,80,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
842,100,98,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
841,100,94,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
840,100,86,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
839,100,88,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
838,100,96,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
837,100,86,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
836,100,92,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
835,100,94,0.02,1,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
834,100,105,0.02,1,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
833,100,95,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
832,100,112,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
831,100,106,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
830,100,87,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
829,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
828,100,95,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
827,100,89,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
826,100,104,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
825,100,106,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
824,100,94,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
823,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
822,100,98,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
821,100,100,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
820,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
819,100,112,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
818,100,84,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
817,100,78,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
816,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
815,100,96,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
814,100,92,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
813,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
812,100,99,0.02,2,,clustered,0.8;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
811,100,93,0.02,1,,clustered,0.8;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
810,100,95,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
809,100,109,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
808,100,119,0.02,2,,clustered,0.8;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
807,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
806,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
805,100,97,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
804,100,104,0.02,1,,clustered,0.8;-0.3,15,15,11,4,2,-1,-12,15,15,4,2,edgeCount
803,100,107,0.02,2,,clustered,0.8;-0.3,-1,-1,7,-8,2,-1,-8,-1,-1,-8,2,edgeCount
802,100,103,0.02,3,,clustered,0.8;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
801,100,111,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
800,100,107,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
799,100,115,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
798,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
797,100,81,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
796,100,121,0.02,3,,clustered,0.8;-0.3,27,3,3,24,2,3,0,3,3,0,2,edgeCount
795,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
794,100,103,0.02,2,,clustered,0.8;-0.3,40,10,8,32,0,-1,-9,-1,-1,-9,0,edgeCount
793,100,91,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
792,100,108,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
791,100,92,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
790,100,96,0.02,1,,clustered,0.8;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
789,100,103,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
788,100,104,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
787,100,95,0.02,3,,clustered,0.8;-0.3,24,48,12,12,2,30,18,30,30,18,2,edgeCount
786,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
785,100,116,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
784,100,116,0.02,3,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
783,100,97,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
782,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
781,100,106,0.02,1,,clustered,0.8;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
780,100,104,0.02,1,,clustered,0.8;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
779,100,95,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
778,100,103,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
777,100,113,0.02,1,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
776,100,114,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
775,100,87,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
774,100,93,0.02,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
773,100,102,0.02,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
772,100,105,0.02,1,,clustered,0.8;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
