rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
500,197,243,graphml/Cogentco.graphml,2,48,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
499,197,243,graphml/Cogentco.graphml,1,0,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
498,197,243,graphml/Cogentco.graphml,2,48,random,-1,13,15,13,0,2,13,0,13,15,0,2,edgeCount
497,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
496,197,243,graphml/Cogentco.graphml,1,0,random,-1,9,20,9,0,2,9,0,9,20,0,2,edgeCount
495,197,243,graphml/Cogentco.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
494,197,243,graphml/Cogentco.graphml,2,48,random,-1,13,29,10,3,4,29,19,29,47,19,4,edgeCount
493,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
492,197,243,graphml/Cogentco.graphml,1,0,random,-1,8,8,8,0,2,8,0,8,8,0,2,edgeCount
491,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
490,197,243,graphml/Cogentco.graphml,1,0,random,-1,7,7,7,0,4,7,0,7,7,0,4,edgeCount
489,197,243,graphml/Cogentco.graphml,1,0,random,-1,13,13,13,0,2,13,0,13,13,0,2,edgeCount
488,197,243,graphml/Cogentco.graphml,1,0,random,-1,24,35,24,0,2,24,0,24,35,0,2,edgeCount
487,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,14,-15,4,-1,-15,-1,-1,-15,4,edgeCount
486,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
485,197,243,graphml/Cogentco.graphml,1,0,random,-1,22,22,22,0,0,22,0,22,22,0,0,edgeCount
484,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
483,197,243,graphml/Cogentco.graphml,1,0,random,-1,11,19,11,0,2,11,0,11,19,0,2,edgeCount
482,197,243,graphml/Cogentco.graphml,1,0,random,-1,15,15,15,0,0,15,0,15,15,0,0,edgeCount
481,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
480,197,243,graphml/Cogentco.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
479,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
478,197,243,graphml/Cogentco.graphml,1,0,random,-1,12,20,12,0,2,12,0,12,20,0,2,edgeCount
477,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
476,197,243,graphml/Cogentco.graphml,2,48,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
475,197,243,graphml/Cogentco.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
474,197,243,graphml/Cogentco.graphml,1,0,random,-1,20,20,20,0,0,20,0,20,20,0,0,edgeCount
473,197,243,graphml/Cogentco.graphml,1,0,random,-1,19,19,19,0,0,19,0,19,19,0,0,edgeCount
472,197,243,graphml/Cogentco.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
471,197,243,graphml/Cogentco.graphml,3,96,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
470,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
469,197,243,graphml/Cogentco.graphml,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
468,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
467,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
466,197,243,graphml/Cogentco.graphml,1,0,random,-1,16,16,16,0,2,16,0,16,16,0,2,edgeCount
465,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
464,197,243,graphml/Cogentco.graphml,1,0,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
463,197,243,graphml/Cogentco.graphml,1,0,random,-1,12,14,12,0,6,12,0,12,14,0,6,edgeCount
462,197,243,graphml/Cogentco.graphml,1,0,random,-1,8,14,8,0,2,8,0,8,14,0,2,edgeCount
461,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
460,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
459,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,32,-33,0,-1,-33,-1,-1,-33,0,edgeCount
458,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
457,197,243,graphml/Cogentco.graphml,3,96,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
456,197,243,graphml/Cogentco.graphml,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
455,197,243,graphml/Cogentco.graphml,1,0,random,-1,26,27,26,0,2,26,0,26,27,0,2,edgeCount
454,197,243,graphml/Cogentco.graphml,1,0,random,-1,20,30,20,0,2,20,0,20,30,0,2,edgeCount
453,197,243,graphml/Cogentco.graphml,2,48,random,-1,17,17,9,8,0,17,8,17,17,8,0,edgeCount
452,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
451,197,243,graphml/Cogentco.graphml,2,48,random,-1,-1,-1,10,-11,2,-1,-11,-1,-1,-11,2,edgeCount
450,197,243,graphml/Cogentco.graphml,3,96,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
