rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
500,197,243,graphml/Cogentco.graphml,2,7,random,-1,8,5,5,3,2,5,0,5,5,0,2,edgeCount
499,197,243,graphml/Cogentco.graphml,2,7,random,-1,11,11,10,1,2,11,1,11,11,1,2,edgeCount
498,197,243,graphml/Cogentco.graphml,2,7,random,-1,17,19,16,1,2,17,1,17,17,1,2,edgeCount
497,197,243,graphml/Cogentco.graphml,2,7,random,-1,13,14,9,4,4,9,0,9,9,0,4,edgeCount
496,197,243,graphml/Cogentco.graphml,2,7,random,-1,12,12,12,0,2,12,0,12,12,0,2,edgeCount
495,197,243,graphml/Cogentco.graphml,2,7,random,-1,10,10,7,3,0,10,3,10,10,3,0,edgeCount
494,197,243,graphml/Cogentco.graphml,1,0,random,-1,22,22,22,0,2,22,0,22,22,0,2,edgeCount
493,197,243,graphml/Cogentco.graphml,2,7,random,-1,13,9,9,4,2,9,0,9,9,0,2,edgeCount
492,197,243,graphml/Cogentco.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
491,197,243,graphml/Cogentco.graphml,2,7,random,-1,21,13,13,8,2,13,0,13,13,0,2,edgeCount
490,197,243,graphml/Cogentco.graphml,2,7,random,-1,44,44,18,26,0,44,26,44,44,26,0,edgeCount
489,197,243,graphml/Cogentco.graphml,2,7,random,-1,10,10,10,0,0,32,22,32,32,22,0,edgeCount
488,197,243,graphml/Cogentco.graphml,2,7,random,-1,13,13,13,0,0,15,2,13,13,0,0,edgeCount
487,197,243,graphml/Cogentco.graphml,2,7,random,-1,18,23,18,0,0,44,26,44,44,26,0,edgeCount
486,197,243,graphml/Cogentco.graphml,3,14,random,-1,9,6,6,3,0,6,0,6,6,0,0,edgeCount
485,197,243,graphml/Cogentco.graphml,2,7,random,-1,3,3,3,0,2,3,0,3,3,0,2,edgeCount
484,197,243,graphml/Cogentco.graphml,2,7,random,-1,8,22,8,0,2,18,10,18,26,10,2,edgeCount
483,197,243,graphml/Cogentco.graphml,1,0,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
482,197,243,graphml/Cogentco.graphml,1,0,random,-1,12,12,12,0,4,12,0,12,12,0,4,edgeCount
481,197,243,graphml/Cogentco.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
480,197,243,graphml/Cogentco.graphml,2,7,random,-1,23,39,18,5,0,39,21,39,39,21,0,edgeCount
479,197,243,graphml/Cogentco.graphml,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
478,197,243,graphml/Cogentco.graphml,1,0,random,-1,19,19,19,0,2,19,0,19,19,0,2,edgeCount
477,197,243,graphml/Cogentco.graphml,2,7,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
476,197,243,graphml/Cogentco.graphml,2,7,random,-1,-1,-1,17,-18,2,-1,-18,-1,-1,-18,2,edgeCount
475,197,243,graphml/Cogentco.graphml,2,7,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
