rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
500,197,243,graphml/Cogentco.graphml,2,6,random,-1,15,15,15,0,0,15,0,15,15,0,0,edgeCount
499,197,243,graphml/Cogentco.graphml,1,0,random,-1,13,13,13,0,0,13,0,13,13,0,0,edgeCount
498,197,243,graphml/Cogentco.graphml,1,0,random,-1,22,22,22,0,0,22,0,22,22,0,0,edgeCount
497,197,243,graphml/Cogentco.graphml,2,6,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
496,197,243,graphml/Cogentco.graphml,1,0,random,-1,14,14,14,0,4,14,0,14,14,0,4,edgeCount
495,197,243,graphml/Cogentco.graphml,1,0,random,-1,22,22,22,0,2,22,0,22,22,0,2,edgeCount
494,197,243,graphml/Cogentco.graphml,1,0,random,-1,14,14,14,0,2,14,0,14,14,0,2,edgeCount
493,197,243,graphml/Cogentco.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
492,197,243,graphml/Cogentco.graphml,1,0,random,-1,16,16,16,0,0,16,0,16,16,0,0,edgeCount
491,197,243,graphml/Cogentco.graphml,2,6,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
490,197,243,graphml/Cogentco.graphml,2,6,random,-1,15,15,14,1,0,15,1,15,15,1,0,edgeCount
489,197,243,graphml/Cogentco.graphml,2,6,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
488,197,243,graphml/Cogentco.graphml,1,0,random,-1,21,21,21,0,2,21,0,21,21,0,2,edgeCount
487,197,243,graphml/Cogentco.graphml,2,6,random,-1,31,31,12,19,0,31,19,31,31,19,0,edgeCount
486,197,243,graphml/Cogentco.graphml,1,0,random,-1,18,18,18,0,2,18,0,18,18,0,2,edgeCount
485,197,243,graphml/Cogentco.graphml,2,6,random,-1,20,20,16,4,0,20,4,20,20,4,0,edgeCount
484,197,243,graphml/Cogentco.graphml,2,6,random,-1,13,13,12,1,0,13,1,13,13,1,0,edgeCount
483,197,243,graphml/Cogentco.graphml,1,0,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
482,197,243,graphml/Cogentco.graphml,2,6,random,-1,10,3,3,7,0,3,0,3,3,0,0,edgeCount
481,197,243,graphml/Cogentco.graphml,1,0,random,-1,14,20,14,0,2,14,0,14,20,0,2,edgeCount
480,197,243,graphml/Cogentco.graphml,2,6,random,-1,16,16,8,8,0,16,8,16,16,8,0,edgeCount
479,197,243,graphml/Cogentco.graphml,2,6,random,-1,13,13,13,0,0,13,0,13,13,0,0,edgeCount
478,197,243,graphml/Cogentco.graphml,2,6,random,-1,13,25,10,3,0,25,15,25,25,15,0,edgeCount
477,197,243,graphml/Cogentco.graphml,1,0,random,-1,14,25,14,0,12,14,0,14,25,0,12,edgeCount
476,197,243,graphml/Cogentco.graphml,2,6,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
