rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,42,0.15,4,21,random,-1,3,3,3,0,6,3,0,3,3,0,6,edgeCount
999,25,47,0.15,2,7,random,-1,7,7,3,4,4,5,2,5,6,2,2,edgeCount
998,25,50,0.15,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
997,25,53,0.15,4,21,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
996,25,53,0.15,4,21,random,-1,7,3,3,4,8,3,0,3,3,0,4,edgeCount
995,25,48,0.15,3,14,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
994,25,41,0.15,4,21,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
993,25,39,0.15,2,7,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
992,25,52,0.15,3,14,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
991,25,45,0.15,1,0,random,-1,3,3,3,0,10,3,0,3,3,0,10,edgeCount
990,25,56,0.15,2,7,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
989,25,47,0.15,1,0,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
988,25,49,0.15,4,21,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
987,25,47,0.15,3,14,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
986,25,47,0.15,3,14,random,-1,4,4,3,1,0,8,5,8,8,5,0,edgeCount
985,25,55,0.15,7,42,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
984,25,46,0.15,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
983,25,37,0.15,1,0,random,-1,3,3,3,0,6,3,0,3,3,0,6,edgeCount
982,25,52,0.15,2,7,random,-1,5,7,5,0,12,-1,-6,-1,-1,-6,6,edgeCount
981,25,36,0.15,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
980,25,36,0.15,2,7,random,-1,5,4,4,1,0,4,0,4,4,0,0,edgeCount
979,25,57,0.15,4,21,random,-1,3,3,3,0,4,3,0,3,3,0,2,edgeCount
978,25,52,0.15,3,14,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
977,25,38,0.15,3,14,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
976,25,40,0.15,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
975,25,47,0.15,3,14,random,-1,3,3,3,0,12,3,0,3,9,0,6,edgeCount
974,25,48,0.15,3,14,random,-1,4,8,4,0,0,8,4,8,8,4,0,edgeCount
973,25,39,0.15,1,0,random,-1,4,6,4,0,4,4,0,4,6,0,4,edgeCount
972,25,56,0.15,5,28,random,-1,5,5,2,3,0,2,0,4,2,2,0,edgeCount
971,25,47,0.15,4,21,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
970,25,49,0.15,3,14,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
