rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,47,0.15,1,0,random,-1,3,4,3,0,12,3,0,3,4,0,12,edgeCount
999,25,54,0.15,2,7,random,-1,3,5,3,0,12,3,0,3,3,0,6,edgeCount
998,25,51,0.15,2,7,random,-1,3,3,3,0,4,3,0,3,3,0,2,edgeCount
997,25,57,0.15,6,35,random,-1,4,2,2,2,4,2,0,2,2,0,2,edgeCount
996,25,43,0.15,2,7,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
995,25,51,0.15,3,14,random,-1,5,3,3,2,12,3,0,3,7,0,6,edgeCount
994,25,52,0.15,4,21,random,-1,3,6,3,0,0,7,4,7,7,4,0,edgeCount
993,25,45,0.15,3,14,random,-1,7,3,3,4,0,3,0,3,3,0,0,edgeCount
992,25,47,0.15,3,14,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
991,25,32,0.15,2,7,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
990,25,44,0.15,3,14,random,-1,6,6,4,2,0,6,2,6,6,2,0,edgeCount
989,25,47,0.15,2,7,random,-1,4,5,3,1,4,3,0,3,3,0,2,edgeCount
988,25,50,0.15,2,7,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
987,25,40,0.15,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
986,25,41,0.15,4,21,random,-1,6,2,2,4,0,2,0,2,2,0,0,edgeCount
985,25,54,0.15,3,14,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
984,25,47,0.15,3,14,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
983,25,48,0.15,2,7,random,-1,7,7,5,2,0,-1,-6,-1,-1,-6,0,edgeCount
982,25,40,0.15,1,0,random,-1,4,5,4,0,2,4,0,4,5,0,2,edgeCount
981,25,45,0.15,3,14,random,-1,7,4,2,5,0,2,0,2,2,0,0,edgeCount
980,25,49,0.15,2,7,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
979,25,37,0.15,2,7,random,-1,3,3,3,0,4,3,0,3,3,0,4,edgeCount
