rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
999,110,148,graphml/Interoute.graphml,3,,clustered,0.6;-0.3,20,6,5,15,2,6,1,6,6,1,2,edgeCount
998,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,10,46,8,2,4,20,12,20,20,12,4,edgeCount
997,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,42,12,12,30,0,12,0,12,12,0,0,edgeCount
996,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
995,110,148,graphml/Interoute.graphml,1,,clustered,0.6;-0.3,15,15,15,0,2,-1,-16,15,15,0,2,edgeCount
994,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
993,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,18,18,8,10,0,-1,-9,-1,-1,-9,0,edgeCount
992,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,11,11,9,2,0,11,2,11,11,2,0,edgeCount
991,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
990,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
989,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
988,110,148,graphml/Interoute.graphml,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
987,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,15,63,12,3,4,33,21,15,63,3,4,edgeCount
986,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
985,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,15,15,15,0,2,-1,-16,-1,-1,-16,2,edgeCount
984,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,36,36,14,22,0,36,22,36,36,22,0,edgeCount
983,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
982,110,148,graphml/Interoute.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
981,110,148,graphml/Interoute.graphml,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
980,110,148,graphml/Interoute.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
