rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,16,46,10,6,2,16,6,16,46,6,2,edgeCount
999,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
998,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
997,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,15,15,7,8,0,15,8,15,15,8,0,edgeCount
996,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,12,-13,4,-1,-13,-1,-1,-13,4,edgeCount
995,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
994,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
993,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,36,36,14,22,0,36,22,36,36,22,0,edgeCount
992,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,12,12,12,0,2,12,0,12,12,0,2,edgeCount
991,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,10,19,10,0,0,18,8,18,18,8,0,edgeCount
990,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
989,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,8,8,8,0,0,29,21,8,8,0,0,edgeCount
988,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,31,29,9,22,4,-1,-10,34,26,25,4,edgeCount
987,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,9,9,8,1,0,9,1,9,9,1,0,edgeCount
986,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,8,6,6,2,0,18,12,18,18,12,0,edgeCount
985,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,36,36,12,24,0,36,24,36,36,24,0,edgeCount
984,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
983,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,7,7,7,0,0,-1,-8,-1,-1,-8,0,edgeCount
982,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,42,26,11,31,4,-1,-12,42,26,31,4,edgeCount
981,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,12,12,12,0,2,12,0,12,12,0,2,edgeCount
980,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
979,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,47,21,10,37,2,-1,-11,-1,-1,-11,2,edgeCount
978,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,11,11,11,0,0,36,25,11,11,0,0,edgeCount
977,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,51,16,13,38,2,-1,-14,50,50,37,2,edgeCount
976,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,9,13,5,4,2,13,8,13,13,8,2,edgeCount
975,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,54,30,17,37,4,-1,-18,52,30,35,4,edgeCount
974,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,9,43,8,1,0,23,15,23,23,15,0,edgeCount
973,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,6,16,5,1,0,14,9,14,14,9,0,edgeCount
972,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
971,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
970,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
969,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
968,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
967,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
966,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,35,55,11,24,2,-1,-12,11,11,0,2,edgeCount
965,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
964,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,5,5,5,0,6,5,0,5,5,0,6,edgeCount
963,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,7,7,7,0,0,9,2,9,7,2,0,edgeCount
962,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
961,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,24,24,12,12,0,24,12,24,24,12,0,edgeCount
960,110,148,graphml/Interoute.graphml,3,,clustered,0.5;-0.3,27,27,11,16,0,27,16,27,27,16,0,edgeCount
959,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
958,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,9,-10,4,-1,-10,19,11,10,4,edgeCount
957,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,63,23,16,47,2,-1,-17,61,43,45,2,edgeCount
956,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,32,12,10,22,2,12,2,12,12,2,2,edgeCount
955,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,48,22,16,32,0,-1,-17,-1,-1,-17,0,edgeCount
954,110,148,graphml/Interoute.graphml,3,,clustered,0.5;-0.3,11,11,11,0,2,11,0,11,11,0,2,edgeCount
953,110,148,graphml/Interoute.graphml,3,,clustered,0.5;-0.3,57,31,5,52,0,5,0,5,5,0,0,edgeCount
952,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,10,10,8,2,0,28,20,10,10,2,0,edgeCount
951,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
950,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,14,24,4,10,0,4,0,4,4,0,0,edgeCount
949,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,56,14,13,43,2,-1,-14,56,14,43,2,edgeCount
948,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,34,34,12,22,0,34,22,34,34,22,0,edgeCount
947,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
946,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,13,45,8,5,0,29,21,29,29,21,0,edgeCount
945,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
944,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,23,7,7,16,4,7,0,7,7,0,4,edgeCount
943,110,148,graphml/Interoute.graphml,1,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
942,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,14,36,6,8,4,6,0,6,6,0,2,edgeCount
941,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
940,110,148,graphml/Interoute.graphml,3,,clustered,0.5;-0.3,40,34,10,30,0,34,24,34,34,24,0,edgeCount
939,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
938,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,10,25,7,3,4,7,0,7,7,0,4,edgeCount
937,110,148,graphml/Interoute.graphml,2,,clustered,0.5;-0.3,39,39,13,26,0,39,26,39,39,26,0,edgeCount
