rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,498,0.1,8,67,random,-1,10,5,3,7,0,5,2,3,5,0,0,edgeCount
199,100,487,0.1,7,58,random,-1,7,11,2,5,78,2,0,7,2,5,16,edgeCount
198,100,500,0.1,11,96,random,-1,10,6,3,7,12,5,2,3,5,0,2,edgeCount
197,100,488,0.1,11,96,random,-1,3,5,3,0,32,5,2,5,5,2,6,edgeCount
196,100,451,0.1,11,96,random,-1,5,2,2,3,0,2,0,4,2,2,0,edgeCount
195,100,481,0.1,5,38,random,-1,4,5,3,1,28,5,2,5,5,2,6,edgeCount
194,100,527,0.1,5,38,random,-1,4,5,2,2,50,2,0,2,2,0,14,edgeCount
193,100,477,0.1,8,67,random,-1,7,7,2,5,22,2,0,3,2,1,4,edgeCount
192,100,504,0.1,14,125,random,-1,7,15,3,4,0,5,2,9,9,6,0,edgeCount
191,100,482,0.1,4,29,random,-1,3,5,3,0,48,3,0,3,3,0,12,edgeCount
190,100,466,0.1,7,58,random,-1,4,2,2,2,18,2,0,6,2,4,4,edgeCount
189,100,528,0.1,7,58,random,-1,4,3,3,1,0,5,2,3,5,0,0,edgeCount
188,100,498,0.1,10,86,random,-1,4,8,3,1,48,3,0,3,3,0,10,edgeCount
187,100,465,0.1,9,77,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
186,100,506,0.1,12,106,random,-1,3,6,2,1,0,2,0,4,2,2,0,edgeCount
185,100,462,0.1,6,48,random,-1,4,7,2,2,28,2,0,2,2,0,6,edgeCount
184,100,499,0.1,8,67,random,-1,5,4,3,2,12,5,2,5,5,2,2,edgeCount
183,100,467,0.1,9,77,random,-1,3,5,3,0,0,5,2,3,3,0,0,edgeCount
182,100,521,0.1,5,38,random,-1,3,2,2,1,58,2,0,2,2,0,12,edgeCount
181,100,468,0.1,9,77,random,-1,4,6,4,0,0,4,0,6,6,2,0,edgeCount
180,100,493,0.1,8,67,random,-1,3,5,3,0,0,13,10,13,13,10,0,edgeCount
179,100,524,0.1,7,58,random,-1,8,4,2,6,12,2,0,4,2,2,2,edgeCount
178,100,522,0.1,7,58,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
177,100,498,0.1,6,48,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
176,100,492,0.1,9,77,random,-1,8,11,3,5,0,3,0,5,5,2,0,edgeCount
175,100,507,0.1,6,48,random,-1,3,5,3,0,40,3,0,3,3,0,8,edgeCount
174,100,524,0.1,3,19,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
173,100,523,0.1,11,96,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
172,100,506,0.1,8,67,random,-1,6,5,3,3,10,3,0,3,3,0,4,edgeCount
171,100,484,0.1,6,48,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
170,100,469,0.1,8,67,random,-1,4,4,3,1,26,3,0,3,3,0,6,edgeCount
169,100,504,0.1,9,77,random,-1,10,2,2,8,0,2,0,3,2,1,0,edgeCount
168,100,468,0.1,10,86,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
167,100,477,0.1,8,67,random,-1,4,3,3,1,0,5,2,3,5,0,0,edgeCount
166,100,511,0.1,4,29,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
165,100,519,0.1,9,77,random,-1,3,3,2,1,62,2,0,3,2,1,12,edgeCount
