rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,461,0.1,10,333,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
199,100,512,0.1,9,296,random,-1,17,7,4,13,0,-1,-5,-1,-1,-5,0,edgeCount
198,100,498,0.1,9,296,random,-1,7,3,3,4,20,3,0,3,3,0,4,edgeCount
197,100,478,0.1,12,407,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
196,100,526,0.1,6,185,random,-1,13,15,2,11,0,4,2,8,4,6,0,edgeCount
195,100,533,0.1,8,259,random,-1,12,13,2,10,76,2,0,4,2,2,14,edgeCount
194,100,465,0.1,6,185,random,-1,4,4,3,1,64,5,2,7,7,4,14,edgeCount
193,100,470,0.1,8,259,random,-1,9,3,3,6,22,3,0,3,3,0,4,edgeCount
192,100,491,0.1,5,148,random,-1,7,11,3,4,0,5,2,9,11,6,0,edgeCount
191,100,504,0.1,4,111,random,-1,2,2,2,0,78,2,0,2,2,0,20,edgeCount
190,100,461,0.1,4,111,random,-1,2,5,2,0,46,2,0,6,2,4,12,edgeCount
189,100,506,0.1,5,148,random,-1,2,13,2,0,64,2,0,7,2,5,14,edgeCount
188,100,472,0.1,8,259,random,-1,11,3,2,9,70,2,0,3,2,1,14,edgeCount
187,100,487,0.1,7,222,random,-1,6,6,3,3,36,4,1,4,8,1,8,edgeCount
186,100,501,0.1,7,222,random,-1,9,4,3,6,0,5,2,5,5,2,0,edgeCount
185,100,493,0.1,5,148,random,-1,2,2,2,0,0,2,0,3,2,1,0,edgeCount
184,100,474,0.1,8,259,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
183,100,524,0.1,9,296,random,-1,10,10,3,7,0,5,2,5,5,2,0,edgeCount
182,100,482,0.1,8,259,random,-1,9,3,3,6,0,5,2,3,5,0,0,edgeCount
181,100,468,0.1,7,222,random,-1,24,16,4,20,0,-1,-5,-1,-1,-5,0,edgeCount
180,100,522,0.1,7,222,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
179,100,491,0.1,7,222,random,-1,4,8,2,2,42,2,0,10,2,8,8,edgeCount
178,100,493,0.1,10,333,random,-1,18,14,2,16,0,2,0,2,2,0,0,edgeCount
177,100,497,0.1,9,296,random,-1,-1,-1,4,-5,18,-1,-5,-1,-1,-5,4,edgeCount
176,100,490,0.1,7,222,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
175,100,540,0.1,10,333,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
174,100,492,0.1,12,407,random,-1,-1,-1,-1,0,10,-1,0,-1,-1,0,2,edgeCount
173,100,499,0.1,12,407,random,-1,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
172,100,507,0.1,8,259,random,-1,24,3,3,21,8,11,8,7,7,4,2,edgeCount
171,100,474,0.1,8,259,random,-1,10,4,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
170,100,515,0.1,9,296,random,-1,-1,-1,5,-6,44,-1,-6,-1,-1,-6,8,edgeCount
169,100,496,0.1,7,222,random,-1,5,5,3,2,18,3,0,3,5,0,4,edgeCount
168,100,503,0.1,11,370,random,-1,5,7,3,2,0,7,4,7,7,4,0,edgeCount
167,100,485,0.1,8,259,random,-1,-1,-1,5,-6,14,-1,-6,17,17,12,4,edgeCount
166,100,488,0.1,7,222,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
165,100,495,0.1,11,370,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
164,100,531,0.1,7,222,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
163,100,497,0.1,11,370,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
162,100,481,0.1,5,148,random,-1,5,13,3,2,0,3,0,5,5,2,0,edgeCount
161,100,503,0.1,11,370,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
160,100,508,0.1,7,222,random,-1,6,2,2,4,46,2,0,4,2,2,8,edgeCount
159,100,493,0.1,11,370,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
158,100,493,0.1,9,296,random,-1,-1,-1,5,-6,22,-1,-6,-1,-1,-6,4,edgeCount
157,100,480,0.1,10,333,random,-1,-1,-1,5,-6,28,-1,-6,-1,-1,-6,6,edgeCount
156,100,538,0.1,9,296,random,-1,10,8,2,8,86,2,0,4,2,2,16,edgeCount
155,100,505,0.1,8,259,random,-1,6,4,4,2,44,-1,-5,-1,-1,-5,8,edgeCount
154,100,517,0.1,11,370,random,-1,12,2,2,10,0,2,0,2,2,0,0,edgeCount
153,100,494,0.1,8,259,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
152,100,557,0.1,9,296,random,-1,8,2,2,6,24,2,0,4,2,2,4,edgeCount
151,100,512,0.1,11,370,random,-1,-1,-1,4,-5,46,-1,-5,-1,-1,-5,10,edgeCount
150,100,486,0.1,7,222,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
149,100,517,0.1,8,259,random,-1,12,8,3,9,32,-1,-4,18,18,15,6,edgeCount
148,100,519,0.1,7,222,random,-1,6,4,4,2,12,-1,-5,-1,-1,-5,2,edgeCount
147,100,501,0.1,5,148,random,-1,4,9,3,1,0,7,4,7,7,4,0,edgeCount
146,100,490,0.1,11,370,random,-1,7,3,3,4,18,-1,-4,-1,-1,-4,4,edgeCount
145,100,477,0.1,11,370,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
144,100,503,0.1,11,370,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
143,100,512,0.1,8,259,random,-1,18,2,2,16,46,2,0,3,2,1,8,edgeCount
142,100,515,0.1,12,407,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
141,100,482,0.1,10,333,random,-1,-1,-1,3,-4,22,-1,-4,-1,-1,-4,4,edgeCount
140,100,467,0.1,7,222,random,-1,-1,-1,4,-5,8,-1,-5,-1,-1,-5,2,edgeCount
139,100,497,0.1,7,222,random,-1,4,5,3,1,36,7,4,3,3,0,8,edgeCount
138,100,494,0.1,5,148,random,-1,4,4,4,0,38,12,8,12,12,8,8,edgeCount
137,100,481,0.1,8,259,random,-1,-1,-1,5,-6,18,-1,-6,-1,-1,-6,4,edgeCount
136,100,473,0.1,7,222,random,-1,8,5,3,5,0,-1,-4,-1,-1,-4,0,edgeCount
135,100,495,0.1,9,296,random,-1,11,3,3,8,0,7,4,7,7,4,0,edgeCount
134,100,500,0.1,10,333,random,-1,-1,-1,5,-6,4,-1,-6,-1,-1,-6,2,edgeCount
133,100,528,0.1,14,481,random,-1,-1,-1,-1,0,24,-1,0,-1,-1,0,6,edgeCount
132,100,508,0.1,9,296,random,-1,-1,-1,5,-6,20,-1,-6,-1,-1,-6,4,edgeCount
131,100,467,0.1,4,111,random,-1,5,7,3,2,0,9,6,5,5,2,0,edgeCount
130,100,482,0.1,7,222,random,-1,4,10,3,1,0,14,11,14,14,11,0,edgeCount
129,100,489,0.1,8,259,random,-1,6,25,3,3,32,16,13,16,16,13,6,edgeCount
128,100,509,0.1,10,333,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
127,100,520,0.1,5,148,random,-1,3,4,3,0,20,3,0,3,3,0,4,edgeCount
126,100,538,0.1,9,296,random,-1,11,3,2,9,0,2,0,2,2,0,0,edgeCount
125,100,491,0.1,5,148,random,-1,3,4,2,1,20,2,0,3,2,1,4,edgeCount
124,100,501,0.1,10,333,random,-1,9,3,3,6,0,3,0,3,3,0,0,edgeCount
123,100,497,0.1,4,111,random,-1,3,6,3,0,24,3,0,3,3,0,6,edgeCount
122,100,474,0.1,9,296,random,-1,-1,-1,7,-8,8,-1,-8,-1,-1,-8,2,edgeCount
121,100,527,0.1,10,333,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
120,100,486,0.1,7,222,random,-1,7,7,3,4,18,3,0,7,7,4,6,edgeCount
119,100,495,0.1,11,370,random,-1,2,8,2,0,0,2,0,4,2,2,0,edgeCount
118,100,461,0.1,7,222,random,-1,7,3,3,4,48,3,0,5,5,2,10,edgeCount
117,100,471,0.1,8,259,random,-1,11,7,2,9,0,4,2,5,4,3,0,edgeCount
116,100,526,0.1,7,222,random,-1,5,5,3,2,70,11,8,3,7,0,12,edgeCount
115,100,498,0.1,7,222,random,-1,7,5,3,4,12,3,0,3,3,0,2,edgeCount
114,100,501,0.1,11,370,random,-1,-1,-1,3,-4,10,-1,-4,-1,-1,-4,2,edgeCount
113,100,480,0.1,11,370,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
112,100,508,0.1,6,185,random,-1,4,14,3,1,36,3,0,5,5,2,8,edgeCount
111,100,506,0.1,10,333,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
