rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
500,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
499,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
498,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,13,8,0,2,8,0,8,13,0,2,edgeCount
497,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
496,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
495,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
494,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
493,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
492,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
491,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
490,93,103,graphml/Oteglobe.graphml,2,22,random,-1,23,23,10,13,0,23,13,23,23,13,0,edgeCount
489,93,103,graphml/Oteglobe.graphml,2,22,random,-1,5,5,3,2,0,5,2,5,5,2,0,edgeCount
488,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
487,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,19,-20,0,-1,-20,-1,-1,-20,0,edgeCount
486,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
485,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
484,93,103,graphml/Oteglobe.graphml,1,0,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
483,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
482,93,103,graphml/Oteglobe.graphml,3,44,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
481,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,20,-21,2,-1,-21,-1,-1,-21,2,edgeCount
480,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
479,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
478,93,103,graphml/Oteglobe.graphml,3,44,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
477,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
476,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
475,93,103,graphml/Oteglobe.graphml,2,22,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
474,93,103,graphml/Oteglobe.graphml,2,22,random,-1,13,7,7,6,4,-1,-8,7,7,0,4,edgeCount
473,93,103,graphml/Oteglobe.graphml,3,44,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
472,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
471,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
470,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
469,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
468,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
467,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
466,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,11,9,0,2,9,0,9,11,0,2,edgeCount
465,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,2,6,0,6,6,0,2,edgeCount
464,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
463,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
462,93,103,graphml/Oteglobe.graphml,2,22,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
461,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,13,9,0,4,9,0,9,13,0,4,edgeCount
460,93,103,graphml/Oteglobe.graphml,2,22,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
459,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,13,9,0,4,9,0,9,13,0,4,edgeCount
458,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
457,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
456,93,103,graphml/Oteglobe.graphml,2,22,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
455,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
454,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,3,3,0,2,3,0,3,3,0,2,edgeCount
453,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
452,93,103,graphml/Oteglobe.graphml,2,22,random,-1,5,11,5,0,0,5,0,5,5,0,0,edgeCount
451,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
450,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
449,93,103,graphml/Oteglobe.graphml,2,22,random,-1,6,4,4,2,2,-1,-5,6,4,2,2,edgeCount
448,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,6,4,0,4,4,0,4,6,0,4,edgeCount
447,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,14,-15,2,-1,-15,-1,-1,-15,2,edgeCount
446,93,103,graphml/Oteglobe.graphml,2,22,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
445,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,7,5,0,4,5,0,5,7,0,4,edgeCount
444,93,103,graphml/Oteglobe.graphml,3,44,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
443,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
442,93,103,graphml/Oteglobe.graphml,2,22,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
441,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
440,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
439,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
438,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
437,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,16,6,0,2,6,0,6,16,0,2,edgeCount
436,93,103,graphml/Oteglobe.graphml,1,0,random,-1,12,12,12,0,2,12,0,12,12,0,2,edgeCount
435,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
434,93,103,graphml/Oteglobe.graphml,2,22,random,-1,7,7,7,0,0,9,2,7,7,0,0,edgeCount
433,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
432,93,103,graphml/Oteglobe.graphml,2,22,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
431,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
430,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
429,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
428,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
427,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,15,-16,2,-1,-16,-1,-1,-16,2,edgeCount
426,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,19,5,0,2,5,0,5,19,0,2,edgeCount
425,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
424,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
423,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
422,93,103,graphml/Oteglobe.graphml,2,22,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
421,93,103,graphml/Oteglobe.graphml,2,22,random,-1,11,11,11,0,0,23,12,11,11,0,0,edgeCount
420,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,11,10,0,4,10,0,10,11,0,4,edgeCount
419,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
418,93,103,graphml/Oteglobe.graphml,2,22,random,-1,8,8,7,1,2,8,1,8,8,1,2,edgeCount
417,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
416,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
415,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
414,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
413,93,103,graphml/Oteglobe.graphml,2,22,random,-1,11,27,5,6,2,5,0,5,5,0,2,edgeCount
412,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
411,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
410,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,2,6,0,6,6,0,2,edgeCount
409,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,7,3,0,4,3,0,3,7,0,4,edgeCount
408,93,103,graphml/Oteglobe.graphml,2,22,random,-1,10,10,10,0,4,10,0,10,10,0,4,edgeCount
407,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,18,4,0,6,4,0,4,18,0,6,edgeCount
406,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
405,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
404,93,103,graphml/Oteglobe.graphml,1,0,random,-1,12,12,12,0,2,12,0,12,12,0,2,edgeCount
403,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
402,93,103,graphml/Oteglobe.graphml,2,22,random,-1,8,8,8,0,2,8,0,8,8,0,2,edgeCount
401,93,103,graphml/Oteglobe.graphml,2,22,random,-1,9,7,7,2,2,7,0,7,7,0,2,edgeCount
400,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,11,11,0,6,11,0,11,11,0,6,edgeCount
399,93,103,graphml/Oteglobe.graphml,2,22,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
398,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
397,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
396,93,103,graphml/Oteglobe.graphml,1,0,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
395,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
394,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
393,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
392,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
391,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
390,93,103,graphml/Oteglobe.graphml,2,22,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
389,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
388,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
387,93,103,graphml/Oteglobe.graphml,2,22,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
