rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
500,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,13,5,0,2,5,0,5,13,0,2,edgeCount
499,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
498,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
497,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
496,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
495,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,6,5,0,5,5,0,6,edgeCount
494,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
493,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
492,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
491,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
490,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
489,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
488,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
487,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
486,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,16,6,0,4,6,0,6,16,0,4,edgeCount
485,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
484,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
483,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
482,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
481,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
480,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
479,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
478,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
477,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
476,93,103,graphml/Oteglobe.graphml,2,37,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
475,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
474,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
473,93,103,graphml/Oteglobe.graphml,2,37,random,-1,5,3,3,2,0,-1,-4,5,3,2,0,edgeCount
472,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,12,10,0,4,10,0,10,12,0,4,edgeCount
471,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
470,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
469,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
468,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
467,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
466,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
465,93,103,graphml/Oteglobe.graphml,1,0,random,-1,7,15,7,0,4,7,0,7,15,0,4,edgeCount
464,93,103,graphml/Oteglobe.graphml,2,37,random,-1,6,6,4,2,2,-1,-5,6,6,2,2,edgeCount
463,93,103,graphml/Oteglobe.graphml,2,37,random,-1,3,3,3,0,4,3,0,3,3,0,4,edgeCount
462,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,13,6,0,4,6,0,6,13,0,4,edgeCount
461,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
460,93,103,graphml/Oteglobe.graphml,2,37,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
459,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,11,10,0,2,10,0,10,11,0,2,edgeCount
458,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
457,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
456,93,103,graphml/Oteglobe.graphml,1,0,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
455,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
454,93,103,graphml/Oteglobe.graphml,3,74,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
453,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
452,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
451,93,103,graphml/Oteglobe.graphml,1,0,random,-1,11,16,11,0,2,11,0,11,16,0,2,edgeCount
450,93,103,graphml/Oteglobe.graphml,1,0,random,-1,5,6,5,0,4,5,0,5,6,0,4,edgeCount
449,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
448,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,6,6,0,2,6,0,6,6,0,2,edgeCount
447,93,103,graphml/Oteglobe.graphml,1,0,random,-1,10,10,10,0,2,10,0,10,10,0,2,edgeCount
446,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
445,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
444,93,103,graphml/Oteglobe.graphml,1,0,random,-1,6,7,6,0,4,6,0,6,7,0,4,edgeCount
443,93,103,graphml/Oteglobe.graphml,1,0,random,-1,8,8,8,0,2,8,0,8,8,0,2,edgeCount
442,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
441,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
440,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
439,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
438,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,3,3,0,2,3,0,3,3,0,2,edgeCount
437,93,103,graphml/Oteglobe.graphml,1,0,random,-1,3,3,3,0,2,3,0,3,3,0,2,edgeCount
436,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
435,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
434,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
433,93,103,graphml/Oteglobe.graphml,3,74,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
432,93,103,graphml/Oteglobe.graphml,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
431,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
430,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
429,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
428,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
427,93,103,graphml/Oteglobe.graphml,3,74,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
426,93,103,graphml/Oteglobe.graphml,2,37,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
425,93,103,graphml/Oteglobe.graphml,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
