rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,50,100,4,4,,clustered,0.5;-0.3,18,17,2,16,0,2,0,2,2,0,0,edgeCount
166,50,100,4,4,,clustered,0.5;-0.3,11,11,3,8,0,3,0,3,3,0,0,edgeCount
165,50,100,4,4,,clustered,0.5;-0.3,31,10,5,26,0,5,0,5,5,0,0,edgeCount
164,50,100,4,4,,clustered,0.5;-0.3,11,9,4,7,0,15,11,21,21,17,0,edgeCount
163,50,100,4,4,,clustered,0.5;-0.3,12,23,3,9,0,3,0,3,3,0,0,edgeCount
162,50,100,4,4,,clustered,0.5;-0.3,25,6,4,21,0,4,0,4,4,0,0,edgeCount
161,50,100,4,4,,clustered,0.5;-0.3,35,24,4,31,0,4,0,4,4,0,0,edgeCount
160,50,100,4,4,,clustered,0.5;-0.3,5,17,5,0,0,11,6,11,11,6,0,edgeCount
159,50,100,4,4,,clustered,0.5;-0.3,13,6,3,10,0,3,0,3,3,0,0,edgeCount
158,50,100,4,4,,clustered,0.5;-0.3,12,15,5,7,0,22,17,22,22,17,0,edgeCount
157,50,100,4,4,,clustered,0.5;-0.3,22,7,4,18,0,8,4,8,8,4,0,edgeCount
156,50,100,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
155,50,100,4,4,,clustered,0.5;-0.3,48,24,5,43,0,-1,-6,-1,-1,-6,0,edgeCount
154,50,100,4,4,,clustered,0.5;-0.3,4,7,4,0,0,14,10,14,14,10,0,edgeCount
153,50,100,4,4,,clustered,0.5;-0.3,5,28,4,1,0,11,7,11,11,7,0,edgeCount
152,50,100,4,4,,clustered,0.5;-0.3,16,27,3,13,0,3,0,3,3,0,0,edgeCount
151,50,100,4,4,,clustered,0.5;-0.3,4,8,3,1,0,3,0,3,3,0,0,edgeCount
150,50,100,4,4,,clustered,0.5;-0.3,20,4,3,17,0,3,0,3,3,0,0,edgeCount
149,50,100,4,4,,clustered,0.5;-0.3,6,15,5,1,0,20,15,20,20,15,0,edgeCount
148,50,100,4,4,,clustered,0.5;-0.3,22,17,4,18,0,8,4,8,8,4,0,edgeCount
147,50,100,4,4,,clustered,0.5;-0.3,21,21,5,16,0,13,8,13,13,8,0,edgeCount
146,50,100,4,4,,clustered,0.5;-0.3,15,4,4,11,0,10,6,10,10,6,0,edgeCount
145,50,100,4,4,,clustered,0.5;-0.3,9,9,4,5,0,11,7,11,11,7,0,edgeCount
144,50,100,4,4,,clustered,0.5;-0.3,5,4,4,1,0,15,11,15,15,11,0,edgeCount
143,50,100,4,4,,clustered,0.5;-0.3,16,10,6,10,0,8,2,18,18,12,0,edgeCount
142,50,100,4,4,,clustered,0.5;-0.3,41,21,5,36,0,9,4,9,9,4,0,edgeCount
141,50,100,4,4,,clustered,0.5;-0.3,22,3,3,19,0,3,0,3,3,0,0,edgeCount
140,50,100,4,4,,clustered,0.5;-0.3,25,29,3,22,0,7,4,7,7,4,0,edgeCount
139,50,100,4,4,,clustered,0.5;-0.3,7,3,3,4,0,5,2,7,9,4,0,edgeCount
138,50,100,4,4,,clustered,0.5;-0.3,41,17,6,35,0,-1,-7,-1,-1,-7,0,edgeCount
137,50,100,4,4,,clustered,0.5;-0.3,12,47,5,7,0,22,17,22,22,17,0,edgeCount
136,50,100,4,4,,clustered,0.5;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
135,50,100,4,4,,clustered,0.5;-0.3,48,10,6,42,0,-1,-7,-1,-1,-7,0,edgeCount
134,50,100,4,4,,clustered,0.5;-0.3,5,8,5,0,0,9,4,9,9,4,0,edgeCount
133,50,100,4,4,,clustered,0.5;-0.3,36,26,2,34,0,2,0,2,2,0,0,edgeCount
132,50,100,4,4,,clustered,0.5;-0.3,11,8,5,6,0,19,14,19,19,14,0,edgeCount
131,50,100,4,4,,clustered,0.5;-0.3,42,4,4,38,0,4,0,4,4,0,0,edgeCount
130,50,100,4,4,,clustered,0.5;-0.3,28,18,4,24,0,4,0,4,4,0,0,edgeCount
129,50,100,4,4,,clustered,0.5;-0.3,24,12,4,20,0,6,2,6,6,2,0,edgeCount
128,50,100,4,4,,clustered,0.5;-0.3,5,8,5,0,0,17,12,17,17,12,0,edgeCount
127,50,100,4,4,,clustered,0.5;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
126,50,100,4,4,,clustered,0.5;-0.3,19,7,3,16,0,3,0,3,3,0,0,edgeCount
125,50,100,4,4,,clustered,0.5;-0.3,5,15,5,0,0,15,10,15,15,10,0,edgeCount
124,50,100,4,4,,clustered,0.5;-0.3,36,36,2,34,0,2,0,2,2,0,0,edgeCount
123,50,100,4,4,,clustered,0.5;-0.3,25,4,4,21,0,4,0,4,4,0,0,edgeCount
122,50,100,4,4,,clustered,0.5;-0.3,4,9,4,0,0,10,6,10,10,6,0,edgeCount
121,50,100,4,4,,clustered,0.5;-0.3,4,9,2,2,0,2,0,6,2,4,0,edgeCount
120,50,100,4,4,,clustered,0.5;-0.3,15,8,4,11,0,9,5,9,9,5,0,edgeCount
119,50,100,4,4,,clustered,0.5;-0.3,17,3,3,14,0,3,0,3,3,0,0,edgeCount
118,50,100,4,4,,clustered,0.5;-0.3,4,8,4,0,0,7,3,7,6,3,0,edgeCount
117,50,100,4,4,,clustered,0.5;-0.3,6,2,2,4,0,4,2,8,4,6,0,edgeCount
116,50,100,4,4,,clustered,0.5;-0.3,20,16,4,16,0,4,0,4,4,0,0,edgeCount
115,50,100,4,4,,clustered,0.5;-0.3,5,13,5,0,0,13,8,13,13,8,0,edgeCount
114,50,100,4,4,,clustered,0.5;-0.3,9,19,3,6,0,27,24,15,7,12,0,edgeCount
113,50,100,4,4,,clustered,0.5;-0.3,23,3,3,20,0,3,0,3,3,0,0,edgeCount
112,50,100,4,4,,clustered,0.5;-0.3,13,8,4,9,0,21,17,21,21,17,0,edgeCount
111,50,100,4,4,,clustered,0.5;-0.3,35,13,3,32,0,3,0,3,3,0,0,edgeCount
110,50,100,4,4,,clustered,0.5;-0.3,4,34,4,0,0,8,4,8,8,4,0,edgeCount
109,50,100,4,4,,clustered,0.5;-0.3,5,3,3,2,0,5,2,3,5,0,0,edgeCount
108,50,100,4,4,,clustered,0.5;-0.3,12,8,4,8,0,26,22,26,26,22,0,edgeCount
107,50,100,4,4,,clustered,0.5;-0.3,5,37,5,0,0,19,14,19,19,14,0,edgeCount
106,50,100,4,4,,clustered,0.5;-0.3,21,4,3,18,0,3,0,3,3,0,0,edgeCount
105,50,100,4,4,,clustered,0.5;-0.3,5,7,5,0,0,15,10,15,15,10,0,edgeCount
104,50,100,4,4,,clustered,0.5;-0.3,5,9,4,1,0,8,4,8,8,4,0,edgeCount
103,50,100,4,4,,clustered,0.5;-0.3,6,25,5,1,0,26,21,16,16,11,0,edgeCount
102,50,100,4,4,,clustered,0.5;-0.3,9,10,4,5,0,-1,-5,-1,-1,-5,0,edgeCount
101,50,100,4,4,,clustered,0.5;-0.3,3,10,3,0,0,3,0,3,3,0,0,edgeCount
100,50,100,4,4,,clustered,0.5;-0.3,5,8,4,1,0,13,9,13,13,9,0,edgeCount
99,50,100,4,4,,clustered,0.5;-0.3,13,10,5,8,0,27,22,27,27,22,0,edgeCount
98,50,100,4,4,,clustered,0.5;-0.3,30,7,5,25,0,-1,-6,-1,-1,-6,0,edgeCount
97,50,100,4,4,,clustered,0.5;-0.3,26,7,4,22,0,8,4,8,8,4,0,edgeCount
96,50,100,4,4,,clustered,0.5;-0.3,13,3,3,10,0,5,2,5,5,2,0,edgeCount
95,50,100,4,4,,clustered,0.5;-0.3,3,3,3,0,0,5,2,5,5,2,0,edgeCount
94,50,100,4,4,,clustered,0.5;-0.3,19,5,3,16,0,3,0,3,3,0,0,edgeCount
93,50,100,4,4,,clustered,0.5;-0.3,38,26,2,36,0,2,0,2,2,0,0,edgeCount
92,50,100,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
91,50,100,4,4,,clustered,0.5;-0.3,11,3,3,8,0,3,0,3,3,0,0,edgeCount
90,50,100,4,4,,clustered,0.5;-0.3,18,4,2,16,0,2,0,4,2,2,0,edgeCount
89,50,100,4,4,,clustered,0.5;-0.3,29,7,5,24,0,17,12,17,17,12,0,edgeCount
88,50,100,4,4,,clustered,0.5;-0.3,18,20,6,12,0,20,14,20,20,14,0,edgeCount
87,50,100,4,4,,clustered,0.5;-0.3,38,22,6,32,0,-1,-7,-1,-1,-7,0,edgeCount
86,50,100,4,4,,clustered,0.5;-0.3,6,5,3,3,0,5,2,5,5,2,0,edgeCount
85,50,100,4,4,,clustered,0.5;-0.3,5,8,4,1,0,17,13,17,17,13,0,edgeCount
84,50,100,4,4,,clustered,0.5;-0.3,5,26,4,1,0,4,0,4,4,0,0,edgeCount
83,50,100,4,4,,clustered,0.5;-0.3,4,5,3,1,0,3,0,3,3,0,0,edgeCount
82,50,100,4,4,,clustered,0.5;-0.3,5,17,5,0,0,17,12,17,17,12,0,edgeCount
81,50,100,4,4,,clustered,0.5;-0.3,15,15,5,10,0,11,6,11,11,6,0,edgeCount
80,50,100,4,4,,clustered,0.5;-0.3,15,22,4,11,0,25,21,25,25,21,0,edgeCount
79,50,100,4,4,,clustered,0.5;-0.3,26,7,4,22,0,8,4,8,8,4,0,edgeCount
78,50,100,4,4,,clustered,0.5;-0.3,17,21,3,14,0,3,0,3,3,0,0,edgeCount
77,50,100,4,4,,clustered,0.5;-0.3,5,32,4,1,0,4,0,4,4,0,0,edgeCount
76,50,100,4,4,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
75,50,100,4,4,,clustered,0.5;-0.3,14,8,6,8,0,22,16,22,22,16,0,edgeCount
74,50,100,4,4,,clustered,0.5;-0.3,17,7,3,14,0,3,0,3,3,0,0,edgeCount
73,50,100,4,4,,clustered,0.5;-0.3,23,3,3,20,0,3,0,3,3,0,0,edgeCount
72,50,100,4,4,,clustered,0.5;-0.3,5,5,5,0,0,7,2,7,7,2,0,edgeCount
71,50,100,4,4,,clustered,0.5;-0.3,14,13,4,10,0,8,4,4,4,0,0,edgeCount
70,50,100,4,4,,clustered,0.5;-0.3,27,13,3,24,0,4,1,4,4,1,0,edgeCount
69,50,100,4,4,,clustered,0.5;-0.3,21,9,3,18,0,-1,-4,-1,-1,-4,0,edgeCount
68,50,100,4,4,,clustered,0.5;-0.3,31,9,4,27,0,4,0,4,4,0,0,edgeCount
67,50,100,4,4,,clustered,0.5;-0.3,3,6,3,0,0,3,0,3,3,0,0,edgeCount
66,50,100,4,4,,clustered,0.5;-0.3,5,25,5,0,0,17,12,17,17,12,0,edgeCount
65,50,100,4,4,,clustered,0.5;-0.3,6,10,4,2,0,8,4,8,8,4,0,edgeCount
64,50,100,4,4,,clustered,0.5;-0.3,6,17,6,0,0,28,22,18,18,12,0,edgeCount
63,50,100,4,4,,clustered,0.5;-0.3,6,50,4,2,0,8,4,8,8,4,0,edgeCount
62,50,100,4,4,,clustered,0.5;-0.3,3,11,3,0,0,5,2,5,5,2,0,edgeCount
61,50,100,4,4,,clustered,0.5;-0.3,5,6,4,1,0,8,4,8,8,4,0,edgeCount
60,50,100,4,4,,clustered,0.5;-0.3,20,6,4,16,0,8,4,8,8,4,0,edgeCount
59,50,100,4,4,,clustered,0.5;-0.3,5,9,4,1,0,11,7,11,11,7,0,edgeCount
58,50,100,4,4,,clustered,0.5;-0.3,28,18,2,26,0,2,0,2,2,0,0,edgeCount
57,50,100,4,4,,clustered,0.5;-0.3,18,28,2,16,0,2,0,2,2,0,0,edgeCount
56,50,100,4,4,,clustered,0.5;-0.3,42,12,6,36,0,-1,-7,-1,-1,-7,0,edgeCount
55,50,100,4,4,,clustered,0.5;-0.3,5,15,5,0,0,17,12,17,17,12,0,edgeCount
54,50,100,4,4,,clustered,0.5;-0.3,29,4,4,25,0,4,0,4,4,0,0,edgeCount
53,50,100,4,4,,clustered,0.5;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
52,50,100,4,4,,clustered,0.5;-0.3,13,7,4,9,0,4,0,4,4,0,0,edgeCount
51,50,100,4,4,,clustered,0.5;-0.3,20,5,4,16,0,8,4,8,8,4,0,edgeCount
50,50,100,4,4,,clustered,0.5;-0.3,20,20,4,16,0,8,4,12,12,8,0,edgeCount
49,50,100,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
48,50,100,4,4,,clustered,0.5;-0.3,6,2,2,4,0,4,2,8,4,6,0,edgeCount
47,50,100,4,4,,clustered,0.5;-0.3,4,22,4,0,0,4,0,10,10,6,0,edgeCount
46,50,100,4,4,,clustered,0.5;-0.3,53,33,7,46,0,-1,-8,-1,-1,-8,0,edgeCount
45,50,100,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
44,50,100,4,4,,clustered,0.5;-0.3,24,4,4,20,0,4,0,4,4,0,0,edgeCount
43,50,100,4,4,,clustered,0.5;-0.3,6,8,4,2,0,12,8,12,12,8,0,edgeCount
42,50,100,4,4,,clustered,0.5;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
41,50,100,4,4,,clustered,0.5;-0.3,13,31,5,8,0,15,10,23,23,18,0,edgeCount
40,50,100,4,4,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
39,50,100,4,4,,clustered,0.5;-0.3,4,31,3,1,0,5,2,5,5,2,0,edgeCount
38,50,100,4,4,,clustered,0.5;-0.3,33,4,4,29,0,4,0,4,4,0,0,edgeCount
37,50,100,4,4,,clustered,0.5;-0.3,5,14,3,2,0,3,0,3,3,0,0,edgeCount
36,50,100,4,4,,clustered,0.5;-0.3,21,5,2,19,0,2,0,2,2,0,0,edgeCount
35,50,100,4,4,,clustered,0.5;-0.3,29,22,3,26,0,11,8,11,11,8,0,edgeCount
34,50,100,4,4,,clustered,0.5;-0.3,6,18,5,1,0,16,11,16,16,11,0,edgeCount
33,50,100,4,4,,clustered,0.5;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
32,50,100,4,4,,clustered,0.5;-0.3,13,11,4,9,0,11,7,19,19,15,0,edgeCount
31,50,100,4,4,,clustered,0.5;-0.3,34,8,4,30,0,4,0,8,8,4,0,edgeCount
30,50,100,4,4,,clustered,0.5;-0.3,18,7,4,14,0,6,2,6,6,2,0,edgeCount
29,50,100,4,4,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
28,50,100,4,4,,clustered,0.5;-0.3,14,16,5,9,0,5,0,13,13,8,0,edgeCount
27,50,100,4,4,,clustered,0.5;-0.3,3,13,3,0,0,3,0,3,3,0,0,edgeCount
26,50,100,4,4,,clustered,0.5;-0.3,5,16,4,1,0,10,6,4,4,0,0,edgeCount
25,50,100,4,4,,clustered,0.5;-0.3,29,15,3,26,0,3,0,3,3,0,0,edgeCount
24,50,100,4,4,,clustered,0.5;-0.3,20,30,4,16,0,10,6,10,10,6,0,edgeCount
23,50,100,4,4,,clustered,0.5;-0.3,12,12,4,8,0,24,20,24,24,20,0,edgeCount
22,50,100,4,4,,clustered,0.5;-0.3,14,6,4,10,0,4,0,4,4,0,0,edgeCount
21,50,100,4,4,,clustered,0.5;-0.3,21,3,3,18,0,3,0,3,3,0,0,edgeCount
20,50,100,4,4,,clustered,0.5;-0.3,5,11,5,0,0,11,6,11,11,6,0,edgeCount
19,50,100,4,4,,clustered,0.5;-0.3,13,13,5,8,0,15,10,15,15,10,0,edgeCount
18,50,100,4,4,,clustered,0.5;-0.3,23,15,3,20,0,3,0,3,3,0,0,edgeCount
17,50,100,4,4,,clustered,0.5;-0.3,51,21,6,45,0,-1,-7,-1,-1,-7,0,edgeCount
16,50,100,4,4,,clustered,0.5;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
15,50,100,4,4,,clustered,0.5;-0.3,34,26,4,30,0,10,6,10,10,6,0,edgeCount
14,50,100,4,4,,clustered,0.5;-0.3,13,19,5,8,0,19,14,11,11,6,0,edgeCount
13,50,100,4,4,,clustered,0.5;-0.3,30,14,2,28,0,2,0,2,2,0,0,edgeCount
12,50,100,4,4,,clustered,0.5;-0.3,17,21,3,14,0,3,0,3,3,0,0,edgeCount
11,50,100,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
10,50,100,4,4,,clustered,0.5;-0.3,5,29,5,0,0,27,22,5,5,0,0,edgeCount
9,50,100,4,4,,clustered,0.5;-0.3,17,8,2,15,0,2,0,2,2,0,0,edgeCount
8,50,100,4,4,,clustered,0.5;-0.3,27,10,5,22,0,11,6,11,11,6,0,edgeCount
7,50,100,4,4,,clustered,0.5;-0.3,12,10,4,8,0,11,7,11,11,7,0,edgeCount
6,50,100,4,4,,clustered,0.5;-0.3,5,31,5,0,0,9,4,9,9,4,0,edgeCount
5,50,100,4,4,,clustered,0.5;-0.3,21,6,3,18,0,3,0,3,3,0,0,edgeCount
4,50,100,4,4,,clustered,0.5;-0.3,5,7,4,1,0,8,4,8,8,4,0,edgeCount
3,50,100,4,4,,clustered,0.5;-0.3,36,18,2,34,0,2,0,2,2,0,0,edgeCount
2,50,100,4,4,,clustered,0.5;-0.3,23,27,3,20,0,3,0,3,3,0,0,edgeCount
1,50,100,4,4,,clustered,0.5;-0.3,35,17,3,32,0,3,0,3,3,0,0,edgeCount
