rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,50,100,4,4,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
199,50,100,4,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
198,50,100,4,4,,clustered,0.7;-0.3,33,15,6,27,0,-1,-7,-1,-1,-7,0,edgeCount
197,50,100,4,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
196,50,100,4,4,,clustered,0.7;-0.3,17,9,3,14,0,3,0,3,3,0,0,edgeCount
195,50,100,4,4,,clustered,0.7;-0.3,11,45,4,7,0,17,13,17,17,13,0,edgeCount
194,50,100,4,4,,clustered,0.7;-0.3,6,38,6,0,0,14,8,14,14,8,0,edgeCount
193,50,100,4,4,,clustered,0.7;-0.3,48,6,5,43,0,-1,-6,-1,-1,-6,0,edgeCount
192,50,100,4,4,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
191,50,100,4,4,,clustered,0.7;-0.3,10,17,3,7,0,3,0,3,3,0,0,edgeCount
190,50,100,4,4,,clustered,0.7;-0.3,9,33,5,4,0,13,8,13,13,8,0,edgeCount
189,50,100,4,4,,clustered,0.7;-0.3,5,29,5,0,0,13,8,13,13,8,0,edgeCount
188,50,100,4,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
187,50,100,4,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
186,50,100,4,4,,clustered,0.7;-0.3,4,5,4,0,0,16,12,10,10,6,0,edgeCount
