rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,50,100,4,4,,clustered,0.6;-0.3,23,27,5,18,0,7,2,7,7,2,0,edgeCount
146,50,100,4,4,,clustered,0.6;-0.3,22,9,4,18,0,10,6,4,4,0,0,edgeCount
145,50,100,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
144,50,100,4,4,,clustered,0.6;-0.3,21,3,3,18,0,3,0,3,3,0,0,edgeCount
143,50,100,4,4,,clustered,0.6;-0.3,50,16,5,45,0,-1,-6,-1,-1,-6,0,edgeCount
142,50,100,4,4,,clustered,0.6;-0.3,5,25,5,0,0,19,14,19,19,14,0,edgeCount
141,50,100,4,4,,clustered,0.6;-0.3,21,4,4,17,0,4,0,4,4,0,0,edgeCount
140,50,100,4,4,,clustered,0.6;-0.3,5,55,5,0,0,17,12,17,17,12,0,edgeCount
139,50,100,4,4,,clustered,0.6;-0.3,5,10,5,0,0,17,12,17,17,12,0,edgeCount
138,50,100,4,4,,clustered,0.6;-0.3,25,12,4,21,0,4,0,4,4,0,0,edgeCount
137,50,100,4,4,,clustered,0.6;-0.3,5,13,5,0,0,13,8,13,13,8,0,edgeCount
136,50,100,4,4,,clustered,0.6;-0.3,4,23,3,1,0,3,0,3,3,0,0,edgeCount
135,50,100,4,4,,clustered,0.6;-0.3,4,30,4,0,0,12,8,12,12,8,0,edgeCount
134,50,100,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
133,50,100,4,4,,clustered,0.6;-0.3,15,3,3,12,0,7,4,7,7,4,0,edgeCount
132,50,100,4,4,,clustered,0.6;-0.3,15,3,3,12,0,3,0,3,3,0,0,edgeCount
131,50,100,4,4,,clustered,0.6;-0.3,5,6,5,0,0,9,4,9,9,4,0,edgeCount
130,50,100,4,4,,clustered,0.6;-0.3,44,36,5,39,0,-1,-6,-1,-1,-6,0,edgeCount
129,50,100,4,4,,clustered,0.6;-0.3,33,3,3,30,0,3,0,3,3,0,0,edgeCount
128,50,100,4,4,,clustered,0.6;-0.3,5,8,5,0,0,19,14,19,19,14,0,edgeCount
127,50,100,4,4,,clustered,0.6;-0.3,28,4,4,24,0,4,0,4,4,0,0,edgeCount
126,50,100,4,4,,clustered,0.6;-0.3,16,6,4,12,0,18,14,18,18,14,0,edgeCount
125,50,100,4,4,,clustered,0.6;-0.3,14,3,3,11,0,3,0,3,3,0,0,edgeCount
124,50,100,4,4,,clustered,0.6;-0.3,21,5,3,18,0,6,3,6,6,3,0,edgeCount
123,50,100,4,4,,clustered,0.6;-0.3,52,28,6,46,0,-1,-7,-1,-1,-7,0,edgeCount
122,50,100,4,4,,clustered,0.6;-0.3,14,26,6,8,0,24,18,24,24,18,0,edgeCount
121,50,100,4,4,,clustered,0.6;-0.3,45,59,4,41,0,9,5,17,17,13,0,edgeCount
120,50,100,4,4,,clustered,0.6;-0.3,39,7,6,33,0,-1,-7,-1,-1,-7,0,edgeCount
119,50,100,4,4,,clustered,0.6;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
118,50,100,4,4,,clustered,0.6;-0.3,18,4,4,14,0,4,0,4,4,0,0,edgeCount
117,50,100,4,4,,clustered,0.6;-0.3,16,12,5,11,0,14,9,24,24,19,0,edgeCount
116,50,100,4,4,,clustered,0.6;-0.3,4,5,4,0,0,10,6,10,10,6,0,edgeCount
115,50,100,4,4,,clustered,0.6;-0.3,5,16,5,0,0,26,21,16,16,11,0,edgeCount
114,50,100,4,4,,clustered,0.6;-0.3,6,9,4,2,0,10,6,10,10,6,0,edgeCount
113,50,100,4,4,,clustered,0.6;-0.3,34,18,5,29,0,-1,-6,-1,-1,-6,0,edgeCount
112,50,100,4,4,,clustered,0.6;-0.3,55,45,5,50,0,-1,-6,-1,-1,-6,0,edgeCount
111,50,100,4,4,,clustered,0.6;-0.3,5,9,5,0,0,11,6,11,11,6,0,edgeCount
110,50,100,4,4,,clustered,0.6;-0.3,23,14,4,19,0,4,0,10,10,6,0,edgeCount
109,50,100,4,4,,clustered,0.6;-0.3,24,10,4,20,0,4,0,4,10,0,0,edgeCount
108,50,100,4,4,,clustered,0.6;-0.3,6,10,4,2,0,26,22,26,26,22,0,edgeCount
107,50,100,4,4,,clustered,0.6;-0.3,45,12,3,42,0,3,0,3,3,0,0,edgeCount
106,50,100,4,4,,clustered,0.6;-0.3,14,4,4,10,0,10,6,10,10,6,0,edgeCount
105,50,100,4,4,,clustered,0.6;-0.3,13,15,5,8,0,15,10,23,23,18,0,edgeCount
104,50,100,4,4,,clustered,0.6;-0.3,23,19,5,18,0,-1,-6,-1,-1,-6,0,edgeCount
103,50,100,4,4,,clustered,0.6;-0.3,40,12,4,36,0,4,0,4,4,0,0,edgeCount
102,50,100,4,4,,clustered,0.6;-0.3,28,4,4,24,0,4,0,4,4,0,0,edgeCount
101,50,100,4,4,,clustered,0.6;-0.3,14,14,5,9,0,14,9,14,14,9,0,edgeCount
100,50,100,4,4,,clustered,0.6;-0.3,9,3,3,6,0,5,2,5,5,2,0,edgeCount
99,50,100,4,4,,clustered,0.6;-0.3,43,3,3,40,0,3,0,3,3,0,0,edgeCount
98,50,100,4,4,,clustered,0.6;-0.3,6,11,6,0,0,16,10,16,16,10,0,edgeCount
97,50,100,4,4,,clustered,0.6;-0.3,12,40,4,8,0,20,16,20,20,16,0,edgeCount
96,50,100,4,4,,clustered,0.6;-0.3,15,27,5,10,0,19,14,11,11,6,0,edgeCount
95,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
94,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
93,50,100,4,4,,clustered,0.6;-0.3,18,25,5,13,0,24,19,24,24,19,0,edgeCount
92,50,100,4,4,,clustered,0.6;-0.3,6,29,5,1,0,20,15,20,20,15,0,edgeCount
91,50,100,4,4,,clustered,0.6;-0.3,23,16,4,19,0,4,0,10,10,6,0,edgeCount
90,50,100,4,4,,clustered,0.6;-0.3,17,55,7,10,0,29,22,29,29,22,0,edgeCount
89,50,100,4,4,,clustered,0.6;-0.3,5,12,5,0,0,13,8,13,13,8,0,edgeCount
88,50,100,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
87,50,100,4,4,,clustered,0.6;-0.3,12,23,6,6,0,20,14,20,20,14,0,edgeCount
86,50,100,4,4,,clustered,0.6;-0.3,15,13,3,12,0,3,0,3,3,0,0,edgeCount
85,50,100,4,4,,clustered,0.6;-0.3,21,21,4,17,0,9,5,17,17,13,0,edgeCount
84,50,100,4,4,,clustered,0.6;-0.3,35,5,5,30,0,7,2,15,15,10,0,edgeCount
83,50,100,4,4,,clustered,0.6;-0.3,22,4,4,18,0,8,4,8,8,4,0,edgeCount
82,50,100,4,4,,clustered,0.6;-0.3,5,6,5,0,0,19,14,19,19,14,0,edgeCount
81,50,100,4,4,,clustered,0.6;-0.3,14,20,4,10,0,24,20,24,24,20,0,edgeCount
80,50,100,4,4,,clustered,0.6;-0.3,24,16,4,20,0,4,0,4,4,0,0,edgeCount
79,50,100,4,4,,clustered,0.6;-0.3,5,7,5,0,0,9,4,9,9,4,0,edgeCount
78,50,100,4,4,,clustered,0.6;-0.3,6,5,3,3,0,18,15,18,18,15,0,edgeCount
77,50,100,4,4,,clustered,0.6;-0.3,16,5,4,12,0,4,0,4,4,0,0,edgeCount
76,50,100,4,4,,clustered,0.6;-0.3,3,3,3,0,0,7,4,3,7,0,0,edgeCount
75,50,100,4,4,,clustered,0.6;-0.3,22,30,4,18,0,4,0,4,4,0,0,edgeCount
74,50,100,4,4,,clustered,0.6;-0.3,4,19,4,0,0,10,6,10,10,6,0,edgeCount
73,50,100,4,4,,clustered,0.6;-0.3,21,3,3,18,0,3,0,3,3,0,0,edgeCount
72,50,100,4,4,,clustered,0.6;-0.3,6,17,4,2,0,5,1,5,5,1,0,edgeCount
71,50,100,4,4,,clustered,0.6;-0.3,11,6,5,6,0,15,10,21,21,16,0,edgeCount
70,50,100,4,4,,clustered,0.6;-0.3,4,14,4,0,0,12,8,12,12,8,0,edgeCount
69,50,100,4,4,,clustered,0.6;-0.3,12,9,4,8,0,20,16,20,20,16,0,edgeCount
68,50,100,4,4,,clustered,0.6;-0.3,5,6,4,1,0,15,11,15,15,11,0,edgeCount
67,50,100,4,4,,clustered,0.6;-0.3,14,16,5,9,0,18,13,26,26,21,0,edgeCount
66,50,100,4,4,,clustered,0.6;-0.3,26,3,3,23,0,3,0,3,3,0,0,edgeCount
65,50,100,4,4,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
64,50,100,4,4,,clustered,0.6;-0.3,15,10,4,11,0,23,19,23,23,19,0,edgeCount
63,50,100,4,4,,clustered,0.6;-0.3,5,42,5,0,0,13,8,13,13,8,0,edgeCount
62,50,100,4,4,,clustered,0.6;-0.3,20,24,4,16,0,-1,-5,-1,-1,-5,0,edgeCount
61,50,100,4,4,,clustered,0.6;-0.3,11,11,4,7,0,15,11,15,15,11,0,edgeCount
60,50,100,4,4,,clustered,0.6;-0.3,16,4,4,12,0,6,2,6,6,2,0,edgeCount
59,50,100,4,4,,clustered,0.6;-0.3,6,13,5,1,0,9,4,9,9,4,0,edgeCount
58,50,100,4,4,,clustered,0.6;-0.3,6,6,6,0,0,28,22,28,28,22,0,edgeCount
57,50,100,4,4,,clustered,0.6;-0.3,46,32,4,42,0,4,0,10,10,6,0,edgeCount
56,50,100,4,4,,clustered,0.6;-0.3,4,4,4,0,0,10,6,10,10,6,0,edgeCount
55,50,100,4,4,,clustered,0.6;-0.3,20,26,4,16,0,10,6,10,10,6,0,edgeCount
54,50,100,4,4,,clustered,0.6;-0.3,26,3,3,23,0,3,0,3,3,0,0,edgeCount
53,50,100,4,4,,clustered,0.6;-0.3,27,11,2,25,0,2,0,2,2,0,0,edgeCount
52,50,100,4,4,,clustered,0.6;-0.3,3,6,3,0,0,7,4,7,7,4,0,edgeCount
51,50,100,4,4,,clustered,0.6;-0.3,5,18,5,0,0,9,4,9,9,4,0,edgeCount
50,50,100,4,4,,clustered,0.6;-0.3,25,3,3,22,0,3,0,3,3,0,0,edgeCount
49,50,100,4,4,,clustered,0.6;-0.3,4,7,4,0,0,10,6,10,10,6,0,edgeCount
48,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
47,50,100,4,4,,clustered,0.6;-0.3,32,18,2,30,0,2,0,2,2,0,0,edgeCount
46,50,100,4,4,,clustered,0.6;-0.3,16,10,5,11,0,-1,-6,-1,-1,-6,0,edgeCount
45,50,100,4,4,,clustered,0.6;-0.3,5,13,5,0,0,13,8,13,13,8,0,edgeCount
44,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
43,50,100,4,4,,clustered,0.6;-0.3,12,7,5,7,0,22,17,22,22,17,0,edgeCount
42,50,100,4,4,,clustered,0.6;-0.3,5,5,5,0,0,11,6,11,11,6,0,edgeCount
41,50,100,4,4,,clustered,0.6;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
40,50,100,4,4,,clustered,0.6;-0.3,4,7,4,0,0,14,10,8,8,4,0,edgeCount
39,50,100,4,4,,clustered,0.6;-0.3,43,27,6,37,0,-1,-7,-1,-1,-7,0,edgeCount
38,50,100,4,4,,clustered,0.6;-0.3,13,27,3,10,0,3,0,3,3,0,0,edgeCount
37,50,100,4,4,,clustered,0.6;-0.3,5,10,5,0,0,15,10,15,15,10,0,edgeCount
36,50,100,4,4,,clustered,0.6;-0.3,17,18,3,14,0,3,0,3,3,0,0,edgeCount
35,50,100,4,4,,clustered,0.6;-0.3,4,12,4,0,0,10,6,10,10,6,0,edgeCount
34,50,100,4,4,,clustered,0.6;-0.3,54,50,5,49,0,-1,-6,-1,-1,-6,0,edgeCount
33,50,100,4,4,,clustered,0.6;-0.3,11,38,4,7,0,23,19,17,17,13,0,edgeCount
32,50,100,4,4,,clustered,0.6;-0.3,41,25,4,37,0,-1,-5,-1,-1,-5,0,edgeCount
31,50,100,4,4,,clustered,0.6;-0.3,13,5,5,8,0,11,6,11,5,6,0,edgeCount
30,50,100,4,4,,clustered,0.6;-0.3,36,36,2,34,0,2,0,2,2,0,0,edgeCount
29,50,100,4,4,,clustered,0.6;-0.3,12,16,4,8,0,26,22,26,26,22,0,edgeCount
28,50,100,4,4,,clustered,0.6;-0.3,4,8,3,1,0,3,0,3,3,0,0,edgeCount
27,50,100,4,4,,clustered,0.6;-0.3,13,11,3,10,0,3,0,3,3,0,0,edgeCount
26,50,100,4,4,,clustered,0.6;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
25,50,100,4,4,,clustered,0.6;-0.3,10,8,4,6,0,12,8,18,18,14,0,edgeCount
24,50,100,4,4,,clustered,0.6;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
23,50,100,4,4,,clustered,0.6;-0.3,32,16,2,30,0,2,0,6,2,4,0,edgeCount
22,50,100,4,4,,clustered,0.6;-0.3,14,14,2,12,0,2,0,2,2,0,0,edgeCount
21,50,100,4,4,,clustered,0.6;-0.3,25,19,5,20,0,-1,-6,-1,-1,-6,0,edgeCount
20,50,100,4,4,,clustered,0.6;-0.3,18,10,4,14,0,4,0,10,10,6,0,edgeCount
19,50,100,4,4,,clustered,0.6;-0.3,28,18,6,22,0,-1,-7,-1,-1,-7,0,edgeCount
18,50,100,4,4,,clustered,0.6;-0.3,17,4,4,13,0,4,0,4,4,0,0,edgeCount
17,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
16,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
15,50,100,4,4,,clustered,0.6;-0.3,16,7,5,11,0,16,11,26,26,21,0,edgeCount
14,50,100,4,4,,clustered,0.6;-0.3,5,22,3,2,0,3,0,7,7,4,0,edgeCount
13,50,100,4,4,,clustered,0.6;-0.3,5,7,5,0,0,17,12,17,17,12,0,edgeCount
12,50,100,4,4,,clustered,0.6;-0.3,4,25,4,0,0,16,12,16,16,12,0,edgeCount
11,50,100,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
10,50,100,4,4,,clustered,0.6;-0.3,6,6,5,1,0,28,23,18,18,13,0,edgeCount
9,50,100,4,4,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
8,50,100,4,4,,clustered,0.6;-0.3,12,4,4,8,0,4,0,4,4,0,0,edgeCount
7,50,100,4,4,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
6,50,100,4,4,,clustered,0.6;-0.3,5,8,5,0,0,19,14,11,11,6,0,edgeCount
5,50,100,4,4,,clustered,0.6;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
4,50,100,4,4,,clustered,0.6;-0.3,22,12,4,18,0,4,0,4,4,0,0,edgeCount
3,50,100,4,4,,clustered,0.6;-0.3,5,36,5,0,0,15,10,15,15,10,0,edgeCount
2,50,100,4,4,,clustered,0.6;-0.3,38,4,4,34,0,4,0,4,4,0,0,edgeCount
1,50,100,4,4,,clustered,0.6;-0.3,18,18,2,16,0,2,0,2,2,0,0,edgeCount
