rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,50,183,0.15,6,35,random,0.6,4,3,3,1,0,3,0,3,3,0,0,edgeCount
999,50,167,0.15,6,35,random,0.6,4,5,2,2,6,2,0,2,2,0,2,edgeCount
998,50,172,0.15,4,21,random,0.6,4,3,2,2,0,2,0,3,2,1,0,edgeCount
997,50,165,0.15,5,28,random,0.6,3,2,2,1,0,2,0,2,2,0,0,edgeCount
996,50,178,0.15,7,42,random,0.6,13,6,4,9,0,-1,-5,-1,-1,-5,0,edgeCount
995,50,191,0.15,6,35,random,0.6,4,13,3,1,0,8,5,8,8,5,0,edgeCount
994,50,191,0.15,6,35,random,0.6,3,4,2,1,22,2,0,5,2,3,6,edgeCount
993,50,174,0.15,5,28,random,0.6,7,4,3,4,16,3,0,7,7,4,4,edgeCount
992,50,194,0.15,5,28,random,0.6,4,2,2,2,0,2,0,5,2,3,0,edgeCount
991,50,182,0.15,6,35,random,0.6,3,4,3,0,10,3,0,3,3,0,4,edgeCount
990,50,172,0.15,6,35,random,0.6,4,3,3,1,0,3,0,3,3,0,0,edgeCount
989,50,175,0.15,5,28,random,0.6,5,11,3,2,12,3,0,3,3,0,4,edgeCount
988,50,191,0.15,6,35,random,0.6,4,5,2,2,0,2,0,5,2,3,0,edgeCount
987,50,207,0.15,9,56,random,0.6,13,9,2,11,8,2,0,3,2,1,2,edgeCount
986,50,170,0.15,9,56,random,0.6,4,4,3,1,6,3,0,3,3,0,2,edgeCount
985,50,177,0.15,6,35,random,0.6,6,7,2,4,0,2,0,3,2,1,0,edgeCount
984,50,161,0.15,8,49,random,0.6,14,2,2,12,0,2,0,8,2,6,0,edgeCount
983,50,175,0.15,7,42,random,0.6,4,5,3,1,6,5,2,5,5,2,2,edgeCount
982,50,171,0.15,3,14,random,0.6,3,3,3,0,0,3,0,3,3,0,0,edgeCount
981,50,184,0.15,5,28,random,0.6,5,3,2,3,0,2,0,2,2,0,0,edgeCount
980,50,192,0.15,8,49,random,0.6,15,7,2,13,0,4,2,5,4,3,0,edgeCount
979,50,175,0.15,4,21,random,0.6,3,5,3,0,8,3,0,3,3,0,2,edgeCount
978,50,181,0.15,6,35,random,0.6,4,5,3,1,0,8,5,8,8,5,0,edgeCount
977,50,168,0.15,5,28,random,0.6,11,7,3,8,0,3,0,3,3,0,0,edgeCount
976,50,194,0.15,9,56,random,0.6,18,4,2,16,0,2,0,2,2,0,0,edgeCount
975,50,169,0.15,3,14,random,0.6,4,2,2,2,28,2,0,2,2,0,10,edgeCount
974,50,181,0.15,4,21,random,0.6,4,3,2,2,8,2,0,2,2,0,2,edgeCount
973,50,191,0.15,1,0,random,0.6,3,3,3,0,0,3,0,3,3,0,0,edgeCount
972,50,175,0.15,9,56,random,0.6,3,4,2,1,12,2,0,7,2,5,4,edgeCount
971,50,163,0.15,6,35,random,0.6,3,3,3,0,0,3,0,3,3,0,0,edgeCount
970,50,171,0.15,6,35,random,0.6,3,3,3,0,0,3,0,3,3,0,0,edgeCount
969,50,183,0.15,4,21,random,0.6,2,7,2,0,8,2,0,2,2,0,2,edgeCount
968,50,179,0.15,8,49,random,0.6,3,3,2,1,28,4,2,7,4,5,10,edgeCount
967,50,176,0.15,8,49,random,0.6,3,5,2,1,0,4,2,3,4,1,0,edgeCount
966,50,202,0.15,8,49,random,0.6,3,3,2,1,0,2,0,3,2,1,0,edgeCount
965,50,186,0.15,7,42,random,0.6,5,3,3,2,0,3,0,3,3,0,0,edgeCount
964,50,189,0.15,10,63,random,0.6,3,2,2,1,20,2,0,3,2,1,4,edgeCount
963,50,165,0.15,5,28,random,0.6,5,18,4,1,0,9,5,9,9,5,0,edgeCount
962,50,178,0.15,6,35,random,0.6,8,5,2,6,0,2,0,5,2,3,0,edgeCount
961,50,183,0.15,7,42,random,0.6,6,5,2,4,32,2,0,3,2,1,10,edgeCount
960,50,172,0.15,4,21,random,0.6,3,3,2,1,36,2,0,3,2,1,10,edgeCount
959,50,196,0.15,5,28,random,0.6,6,4,2,4,0,2,0,3,2,1,0,edgeCount
958,50,179,0.15,6,35,random,0.6,4,3,2,2,0,2,0,3,2,1,0,edgeCount
957,50,193,0.15,5,28,random,0.6,4,5,2,2,0,2,0,3,2,1,0,edgeCount
956,50,178,0.15,7,42,random,0.6,3,3,2,1,10,2,0,2,2,0,4,edgeCount
955,50,179,0.15,7,42,random,0.6,3,4,2,1,20,2,0,3,2,1,6,edgeCount
954,50,201,0.15,6,35,random,0.6,3,2,2,1,0,2,0,2,2,0,0,edgeCount
953,50,162,0.15,10,63,random,0.6,6,24,4,2,0,10,6,10,10,6,0,edgeCount
952,50,185,0.15,4,21,random,0.6,6,5,3,3,24,9,6,5,5,2,8,edgeCount
951,50,172,0.15,6,35,random,0.6,3,4,3,0,0,5,2,5,5,2,0,edgeCount
950,50,203,0.15,6,35,random,0.6,7,5,2,5,0,2,0,3,2,1,0,edgeCount
949,50,187,0.15,8,49,random,0.6,9,2,2,7,0,2,0,2,2,0,0,edgeCount
948,50,186,0.15,3,14,random,0.6,2,2,2,0,32,2,0,3,2,1,12,edgeCount
947,50,160,0.15,8,49,random,0.6,11,3,2,9,0,4,2,3,4,1,0,edgeCount
946,50,172,0.15,4,21,random,0.6,5,4,3,2,6,3,0,3,3,0,2,edgeCount
945,50,182,0.15,6,35,random,0.6,5,2,2,3,0,2,0,3,2,1,0,edgeCount
944,50,176,0.15,6,35,random,0.6,8,5,3,5,0,3,0,3,3,0,0,edgeCount
943,50,187,0.15,10,63,random,0.6,7,2,2,5,12,2,0,2,2,0,4,edgeCount
942,50,192,0.15,5,28,random,0.6,5,3,2,3,38,2,0,2,2,0,8,edgeCount
941,50,171,0.15,6,35,random,0.6,3,5,3,0,0,7,4,7,7,4,0,edgeCount
940,50,185,0.15,8,49,random,0.6,3,3,2,1,0,2,0,3,2,1,0,edgeCount
939,50,156,0.15,5,28,random,0.6,4,5,3,1,0,3,0,3,3,0,0,edgeCount
938,50,191,0.15,5,28,random,0.6,4,7,3,1,0,3,0,3,3,0,0,edgeCount
937,50,187,0.15,4,21,random,0.6,2,3,2,0,0,2,0,7,2,5,0,edgeCount
936,50,146,0.15,4,21,random,0.6,3,3,2,1,0,2,0,2,2,0,0,edgeCount
935,50,166,0.15,5,28,random,0.6,7,3,3,4,0,3,0,3,3,0,0,edgeCount
