rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,100,2,2,4,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
199,100,100,2,2,4,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
198,100,100,2,2,4,random,-1,21,21,21,0,0,21,0,21,21,0,0,edgeCount
197,100,100,2,2,4,random,-1,33,33,31,2,0,33,2,33,33,2,0,edgeCount
196,100,100,2,2,4,random,-1,20,20,20,0,0,20,0,20,20,0,0,edgeCount
195,100,100,2,2,4,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
194,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
193,100,100,2,2,4,random,-1,69,69,63,6,0,69,6,69,69,6,0,edgeCount
192,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
191,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
190,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
189,100,100,2,2,4,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
188,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
187,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
186,100,100,2,2,4,random,-1,50,50,50,0,0,50,0,50,50,0,0,edgeCount
185,100,100,2,2,4,random,-1,17,17,17,0,0,17,0,17,17,0,0,edgeCount
184,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
183,100,100,2,2,4,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
182,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
181,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
180,100,100,2,2,4,random,-1,31,31,31,0,0,31,0,31,31,0,0,edgeCount
179,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
178,100,100,2,2,4,random,-1,53,53,53,0,0,53,0,53,53,0,0,edgeCount
177,100,100,2,2,4,random,-1,36,36,36,0,0,36,0,36,36,0,0,edgeCount
176,100,100,2,2,4,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
175,100,100,2,2,4,random,-1,48,48,44,4,0,48,4,48,48,4,0,edgeCount
174,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
173,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
172,100,100,2,2,4,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
171,100,100,2,2,4,random,-1,35,35,35,0,0,35,0,35,35,0,0,edgeCount
170,100,100,2,2,4,random,-1,14,14,14,0,0,14,0,14,14,0,0,edgeCount
169,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
168,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
167,100,100,2,2,4,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
166,100,100,2,2,4,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
165,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
164,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
163,100,100,2,2,4,random,-1,33,33,33,0,0,33,0,33,33,0,0,edgeCount
162,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
161,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
160,100,100,2,2,4,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
159,100,100,2,2,4,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
158,100,100,2,2,4,random,-1,47,47,43,4,0,47,4,47,47,4,0,edgeCount
