rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,107,0.02,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
910,100,99,0.02,2,,clustered,0.6;-0.3,6,6,2,4,2,2,0,2,2,0,2,edgeCount
909,100,86,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
908,100,93,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
907,100,92,0.02,1,,clustered,0.6;-0.3,15,13,8,7,2,-1,-9,15,13,7,2,edgeCount
906,100,96,0.02,2,,clustered,0.6;-0.3,10,36,10,0,0,14,4,14,14,4,0,edgeCount
905,100,103,0.02,2,,clustered,0.6;-0.3,11,21,3,8,2,3,0,3,3,0,2,edgeCount
904,100,106,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
903,100,67,0.02,2,,clustered,0.6;-0.3,14,14,6,8,0,14,8,14,14,8,0,edgeCount
902,100,100,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
901,100,86,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
900,100,122,0.02,1,,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
899,100,104,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
898,100,106,0.02,2,,clustered,0.6;-0.3,8,32,8,0,0,20,12,20,20,12,0,edgeCount
897,100,108,0.02,3,,clustered,0.6;-0.3,5,28,5,0,2,11,6,11,11,6,2,edgeCount
896,100,87,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
895,100,112,0.02,1,,clustered,0.6;-0.3,6,18,6,0,2,6,0,6,18,0,2,edgeCount
894,100,99,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
893,100,110,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
892,100,103,0.02,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
891,100,97,0.02,1,,clustered,0.6;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
890,100,85,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
889,100,90,0.02,2,,clustered,0.6;-0.3,14,14,12,2,0,14,2,14,14,2,0,edgeCount
888,100,106,0.02,1,,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
887,100,98,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
886,100,100,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
885,100,99,0.02,2,,clustered,0.6;-0.3,16,16,8,8,2,10,2,16,16,8,2,edgeCount
884,100,96,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
883,100,99,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
882,100,113,0.02,1,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
881,100,91,0.02,1,,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
880,100,104,0.02,2,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
879,100,94,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
878,100,102,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
877,100,102,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
876,100,94,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
875,100,118,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
874,100,92,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
873,100,109,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
872,100,114,0.02,3,,clustered,0.6;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
871,100,103,0.02,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
870,100,105,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
869,100,113,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
868,100,87,0.02,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
867,100,90,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
866,100,99,0.02,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
865,100,105,0.02,3,,clustered,0.6;-0.3,7,7,7,0,0,19,12,7,7,0,0,edgeCount
864,100,103,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
863,100,101,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
862,100,107,0.02,1,,clustered,0.6;-0.3,17,17,9,8,4,-1,-10,17,17,8,4,edgeCount
861,100,97,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
860,100,112,0.02,2,,clustered,0.6;-0.3,12,4,4,8,0,4,0,4,4,0,0,edgeCount
859,100,99,0.02,2,,clustered,0.6;-0.3,7,5,5,2,0,-1,-6,-1,-1,-6,0,edgeCount
858,100,86,0.02,1,,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
857,100,100,0.02,3,,clustered,0.6;-0.3,5,5,4,1,0,5,1,5,5,1,0,edgeCount
856,100,93,0.02,1,,clustered,0.6;-0.3,6,14,6,0,2,6,0,6,14,0,2,edgeCount
855,100,98,0.02,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
854,100,113,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
853,100,102,0.02,1,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
852,100,111,0.02,2,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
851,100,104,0.02,2,,clustered,0.6;-0.3,7,7,7,0,0,-1,-8,-1,-1,-8,0,edgeCount
850,100,97,0.02,2,,clustered,0.6;-0.3,8,34,8,0,2,16,8,16,32,8,2,edgeCount
849,100,109,0.02,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
848,100,93,0.02,2,,clustered,0.6;-0.3,4,4,4,0,0,11,7,11,11,7,0,edgeCount
847,100,105,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
846,100,102,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
845,100,107,0.02,2,,clustered,0.6;-0.3,15,3,3,12,2,3,0,3,3,0,2,edgeCount
844,100,108,0.02,2,,clustered,0.6;-0.3,7,25,7,0,0,17,10,17,17,10,0,edgeCount
843,100,110,0.02,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
842,100,92,0.02,1,,clustered,0.6;-0.3,7,25,7,0,2,7,0,7,25,0,2,edgeCount
841,100,111,0.02,1,,clustered,0.6;-0.3,20,20,12,8,2,-1,-13,20,20,8,2,edgeCount
840,100,104,0.02,2,,clustered,0.6;-0.3,17,19,3,14,0,3,0,3,3,0,0,edgeCount
839,100,89,0.02,2,,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
838,100,97,0.02,1,,clustered,0.6;-0.3,-1,-1,8,-9,4,-1,-9,-1,-1,-9,4,edgeCount
837,100,114,0.02,1,,clustered,0.6;-0.3,6,6,6,0,6,6,0,6,6,0,6,edgeCount
836,100,92,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
835,100,95,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
834,100,96,0.02,2,,clustered,0.6;-0.3,7,5,5,2,0,5,0,5,5,0,0,edgeCount
833,100,116,0.02,2,,clustered,0.6;-0.3,6,6,2,4,0,2,0,2,2,0,0,edgeCount
832,100,99,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
831,100,98,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
830,100,98,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
829,100,120,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
828,100,90,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
827,100,106,0.02,1,,clustered,0.6;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
826,100,108,0.02,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
825,100,103,0.02,3,,clustered,0.6;-0.3,29,29,9,20,0,-1,-10,-1,-1,-10,0,edgeCount
824,100,82,0.02,1,,clustered,0.6;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
823,100,108,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
822,100,97,0.02,2,,clustered,0.6;-0.3,19,13,7,12,0,-1,-8,-1,-1,-8,0,edgeCount
821,100,92,0.02,2,,clustered,0.6;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
820,100,100,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
819,100,94,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
818,100,113,0.02,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
817,100,94,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
816,100,114,0.02,4,,clustered,0.6;-0.3,12,18,6,6,0,12,6,12,18,6,0,edgeCount
815,100,98,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
814,100,110,0.02,2,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
813,100,116,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
812,100,120,0.02,2,,clustered,0.6;-0.3,10,10,6,4,0,10,4,10,10,4,0,edgeCount
811,100,96,0.02,2,,clustered,0.6;-0.3,19,7,6,13,0,7,1,19,19,13,0,edgeCount
810,100,92,0.02,1,,clustered,0.6;-0.3,14,10,10,4,4,-1,-11,14,10,4,4,edgeCount
809,100,96,0.02,1,,clustered,0.6;-0.3,7,19,7,0,2,7,0,7,19,0,2,edgeCount
808,100,105,0.02,2,,clustered,0.6;-0.3,28,14,11,17,2,-1,-12,29,21,18,2,edgeCount
807,100,106,0.02,1,,clustered,0.6;-0.3,12,24,6,6,4,-1,-7,12,24,6,4,edgeCount
806,100,106,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
805,100,91,0.02,1,,clustered,0.6;-0.3,21,21,9,12,4,-1,-10,21,21,12,4,edgeCount
804,100,80,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
803,100,105,0.02,2,,clustered,0.6;-0.3,14,4,4,10,2,4,0,4,4,0,2,edgeCount
802,100,110,0.02,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
801,100,97,0.02,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
800,100,110,0.02,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
799,100,110,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
798,100,106,0.02,1,,clustered,0.6;-0.3,7,7,7,0,4,7,0,7,7,0,4,edgeCount
797,100,107,0.02,2,,clustered,0.6;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
796,100,128,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
795,100,92,0.02,1,,clustered,0.6;-0.3,-1,-1,16,-17,2,-1,-17,-1,-1,-17,2,edgeCount
794,100,100,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
793,100,81,0.02,1,,clustered,0.6;-0.3,7,19,7,0,2,7,0,7,19,0,2,edgeCount
792,100,121,0.02,2,,clustered,0.6;-0.3,3,3,3,0,2,3,0,3,11,0,2,edgeCount
791,100,84,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
790,100,97,0.02,1,,clustered,0.6;-0.3,25,13,9,16,6,-1,-10,25,13,16,6,edgeCount
789,100,113,0.02,1,,clustered,0.6;-0.3,6,6,6,0,4,6,0,6,6,0,4,edgeCount
788,100,105,0.02,1,,clustered,0.6;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
787,100,88,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
786,100,88,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
785,100,108,0.02,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
784,100,108,0.02,2,,clustered,0.6;-0.3,12,12,8,4,0,12,4,12,12,4,0,edgeCount
783,100,90,0.02,1,,clustered,0.6;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
782,100,87,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
781,100,108,0.02,1,,clustered,0.6;-0.3,5,9,5,0,2,5,0,5,9,0,2,edgeCount
780,100,101,0.02,1,,clustered,0.6;-0.3,7,17,7,0,4,7,0,7,17,0,4,edgeCount
779,100,93,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
778,100,104,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
777,100,111,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
776,100,82,0.02,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
775,100,107,0.02,1,,clustered,0.6;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
774,100,108,0.02,2,,clustered,0.6;-0.3,20,20,8,12,0,20,12,20,20,12,0,edgeCount
773,100,110,0.02,1,,clustered,0.6;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
772,100,104,0.02,1,,clustered,0.6;-0.3,6,6,4,2,4,-1,-5,6,6,2,4,edgeCount
771,100,93,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
770,100,114,0.02,1,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
769,100,90,0.02,1,,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
768,100,91,0.02,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
767,100,112,0.02,2,,clustered,0.6;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
766,100,93,0.02,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
765,100,94,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
764,100,92,0.02,1,,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
763,100,107,0.02,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
762,100,101,0.02,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
761,100,98,0.02,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
760,100,118,0.02,2,,clustered,0.6;-0.3,-1,-1,10,-11,6,-1,-11,-1,-1,-11,6,edgeCount
759,100,95,0.02,2,,clustered,0.6;-0.3,10,10,2,8,0,2,0,2,2,0,0,edgeCount
