rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,46,0.15,3,,clustered,0.5;-0.3,5,5,3,2,0,3,0,3,3,0,0,edgeCount
964,25,52,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
963,25,39,0.15,3,,clustered,0.5;-0.3,9,6,3,6,0,5,2,5,5,2,0,edgeCount
962,25,43,0.15,1,,clustered,0.5;-0.3,5,9,3,2,8,-1,-4,5,9,2,8,edgeCount
961,25,45,0.15,2,,clustered,0.5;-0.3,10,10,4,6,0,4,0,10,10,6,0,edgeCount
960,25,53,0.15,3,,clustered,0.5;-0.3,4,4,2,2,6,2,0,2,2,0,4,edgeCount
959,25,42,0.15,4,,clustered,0.5;-0.3,12,4,4,8,4,6,2,6,6,2,2,edgeCount
958,25,50,0.15,4,,clustered,0.5;-0.3,9,15,5,4,0,15,10,15,15,10,0,edgeCount
957,25,54,0.15,3,,clustered,0.5;-0.3,-1,-1,4,-5,2,-1,-5,17,17,13,2,edgeCount
956,25,46,0.15,1,,clustered,0.5;-0.3,4,12,4,0,4,-1,-5,4,12,0,4,edgeCount
955,25,41,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
954,25,50,0.15,3,,clustered,0.5;-0.3,3,13,3,0,0,7,4,7,7,4,0,edgeCount
953,25,39,0.15,3,,clustered,0.5;-0.3,14,10,2,12,0,2,0,2,2,0,0,edgeCount
952,25,49,0.15,2,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
951,25,42,0.15,1,,clustered,0.5;-0.3,4,4,4,0,4,-1,-5,4,4,0,4,edgeCount
950,25,57,0.15,3,,clustered,0.5;-0.3,14,4,4,10,6,8,4,8,8,4,2,edgeCount
949,25,46,0.15,2,,clustered,0.5;-0.3,6,11,5,1,8,-1,-6,13,13,8,4,edgeCount
948,25,56,0.15,4,,clustered,0.5;-0.3,3,6,3,0,12,7,4,7,9,4,6,edgeCount
947,25,43,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
946,25,54,0.15,4,,clustered,0.5;-0.3,17,9,3,14,0,3,0,3,3,0,0,edgeCount
945,25,45,0.15,3,,clustered,0.5;-0.3,10,10,2,8,0,2,0,6,2,4,0,edgeCount
944,25,51,0.15,1,,clustered,0.5;-0.3,7,7,4,3,6,4,0,7,7,3,6,edgeCount
943,25,53,0.15,3,,clustered,0.5;-0.3,10,2,2,8,12,2,0,2,2,0,6,edgeCount
942,25,45,0.15,4,,clustered,0.5;-0.3,5,5,3,2,0,5,2,5,5,2,0,edgeCount
941,25,52,0.15,3,,clustered,0.5;-0.3,8,2,2,6,4,2,0,2,2,0,4,edgeCount
940,25,43,0.15,3,,clustered,0.5;-0.3,6,17,6,0,0,20,14,20,20,14,0,edgeCount
939,25,36,0.15,1,,clustered,0.5;-0.3,-1,-1,7,-8,2,-1,-8,-1,-1,-8,2,edgeCount
938,25,54,0.15,2,,clustered,0.5;-0.3,5,5,3,2,12,8,5,8,8,5,6,edgeCount
937,25,38,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
936,25,43,0.15,3,,clustered,0.5;-0.3,13,7,3,10,2,15,12,15,15,12,2,edgeCount
935,25,50,0.15,2,,clustered,0.5;-0.3,19,13,5,14,10,-1,-6,-1,-1,-6,10,edgeCount
934,25,52,0.15,5,,clustered,0.5;-0.3,20,2,2,18,0,2,0,2,2,0,0,edgeCount
933,25,43,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
932,25,35,0.15,2,,clustered,0.5;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
931,25,51,0.15,2,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
930,25,39,0.15,3,,clustered,0.5;-0.3,26,16,6,20,6,-1,-7,23,11,17,6,edgeCount
929,25,49,0.15,4,,clustered,0.5;-0.3,3,3,2,1,14,2,0,3,2,1,8,edgeCount
928,25,55,0.15,4,,clustered,0.5;-0.3,8,10,2,6,0,2,0,8,2,6,0,edgeCount
927,25,34,0.15,1,,clustered,0.5;-0.3,12,8,6,6,2,-1,-7,12,8,6,2,edgeCount
926,25,43,0.15,2,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
925,25,34,0.15,3,,clustered,0.5;-0.3,4,4,4,0,0,8,4,8,8,4,0,edgeCount
924,25,41,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
923,25,49,0.15,5,,clustered,0.5;-0.3,4,4,3,1,0,7,4,7,7,4,0,edgeCount
922,25,52,0.15,2,,clustered,0.5;-0.3,4,4,4,0,12,4,0,4,4,0,6,edgeCount
921,25,53,0.15,3,,clustered,0.5;-0.3,-1,-1,5,-6,8,-1,-6,22,18,17,6,edgeCount
920,25,42,0.15,2,,clustered,0.5;-0.3,-1,-1,4,-5,6,-1,-5,12,8,8,6,edgeCount
919,25,34,0.15,2,,clustered,0.5;-0.3,7,9,3,4,0,3,0,3,3,0,0,edgeCount
918,25,36,0.15,2,,clustered,0.5;-0.3,15,5,5,10,4,-1,-6,15,7,10,4,edgeCount
917,25,41,0.15,3,,clustered,0.5;-0.3,3,11,2,1,0,3,1,3,3,1,0,edgeCount
916,25,41,0.15,3,,clustered,0.5;-0.3,11,19,3,8,0,3,0,7,7,4,0,edgeCount
915,25,57,0.15,5,,clustered,0.5;-0.3,4,8,4,0,0,8,4,8,8,4,0,edgeCount
914,25,57,0.15,3,,clustered,0.5;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
913,25,37,0.15,3,,clustered,0.5;-0.3,6,3,3,3,0,8,5,8,8,5,0,edgeCount
912,25,43,0.15,5,,clustered,0.5;-0.3,15,2,2,13,0,3,1,2,4,0,0,edgeCount
911,25,39,0.15,1,,clustered,0.5;-0.3,13,13,5,8,6,-1,-6,13,13,8,6,edgeCount
910,25,46,0.15,3,,clustered,0.5;-0.3,8,10,4,4,4,10,6,10,22,6,2,edgeCount
909,25,30,0.15,1,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
908,25,44,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
907,25,36,0.15,4,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
906,25,48,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
905,25,32,0.15,3,,clustered,0.5;-0.3,12,11,5,7,0,11,6,11,11,6,0,edgeCount
904,25,52,0.15,3,,clustered,0.5;-0.3,6,2,2,4,0,2,0,6,2,4,0,edgeCount
903,25,39,0.15,3,,clustered,0.5;-0.3,7,23,3,4,2,7,4,7,10,4,2,edgeCount
902,25,39,0.15,3,,clustered,0.5;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
901,25,48,0.15,2,,clustered,0.5;-0.3,2,2,2,0,2,2,0,2,2,0,2,edgeCount
900,25,48,0.15,4,,clustered,0.5;-0.3,7,5,2,5,6,2,0,3,2,1,4,edgeCount
899,25,48,0.15,5,,clustered,0.5;-0.3,12,6,3,9,2,18,15,18,26,15,2,edgeCount
898,25,57,0.15,2,,clustered,0.5;-0.3,4,9,3,1,8,3,0,3,3,0,4,edgeCount
897,25,44,0.15,1,,clustered,0.5;-0.3,17,17,4,13,10,-1,-5,17,17,13,10,edgeCount
896,25,55,0.15,2,,clustered,0.5;-0.3,16,4,4,12,2,4,0,4,4,0,2,edgeCount
895,25,62,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,8,8,4,0,edgeCount
894,25,50,0.15,2,,clustered,0.5;-0.3,2,2,2,0,8,2,0,2,2,0,4,edgeCount
893,25,51,0.15,3,,clustered,0.5;-0.3,7,12,4,3,6,8,4,8,8,4,2,edgeCount
892,25,44,0.15,3,,clustered,0.5;-0.3,11,3,3,8,0,3,0,3,3,0,0,edgeCount
891,25,52,0.15,2,,clustered,0.5;-0.3,8,8,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
890,25,46,0.15,3,,clustered,0.5;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
889,25,39,0.15,4,,clustered,0.5;-0.3,9,9,4,5,0,15,11,15,15,11,0,edgeCount
888,25,43,0.15,1,,clustered,0.5;-0.3,5,8,5,0,10,-1,-6,5,8,0,10,edgeCount
887,25,50,0.15,4,,clustered,0.5;-0.3,6,5,3,3,0,8,5,8,7,5,0,edgeCount
886,25,56,0.15,3,,clustered,0.5;-0.3,7,3,3,4,18,-1,-4,18,12,15,10,edgeCount
885,25,55,0.15,3,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
884,25,46,0.15,6,,clustered,0.5;-0.3,12,12,3,9,0,12,9,12,12,9,0,edgeCount
883,25,54,0.15,4,,clustered,0.5;-0.3,3,2,2,1,0,2,0,2,2,0,0,edgeCount
882,25,46,0.15,2,,clustered,0.5;-0.3,3,7,3,0,0,7,4,7,7,4,0,edgeCount
881,25,45,0.15,1,,clustered,0.5;-0.3,3,5,3,0,8,3,0,3,5,0,8,edgeCount
880,25,48,0.15,2,,clustered,0.5;-0.3,3,3,3,0,4,3,0,3,3,0,2,edgeCount
879,25,56,0.15,4,,clustered,0.5;-0.3,3,5,3,0,0,9,6,9,9,6,0,edgeCount
878,25,37,0.15,3,,clustered,0.5;-0.3,3,11,3,0,0,5,2,5,5,2,0,edgeCount
877,25,47,0.15,3,,clustered,0.5;-0.3,9,3,3,6,8,3,0,3,7,0,4,edgeCount
876,25,45,0.15,4,,clustered,0.5;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
875,25,38,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
874,25,43,0.15,2,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
873,25,36,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
872,25,40,0.15,2,,clustered,0.5;-0.3,6,3,3,3,2,3,0,3,3,0,2,edgeCount
871,25,53,0.15,4,,clustered,0.5;-0.3,17,15,3,14,0,3,0,3,3,0,0,edgeCount
870,25,48,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
869,25,33,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
868,25,55,0.15,4,,clustered,0.5;-0.3,11,19,4,7,0,17,13,17,11,13,0,edgeCount
867,25,51,0.15,5,,clustered,0.5;-0.3,3,19,3,0,4,5,2,3,5,0,2,edgeCount
866,25,47,0.15,2,,clustered,0.5;-0.3,5,5,4,1,0,6,2,6,6,2,0,edgeCount
865,25,54,0.15,5,,clustered,0.5;-0.3,14,10,2,12,12,2,0,10,2,8,6,edgeCount
864,25,40,0.15,1,,clustered,0.5;-0.3,4,5,4,0,6,4,0,4,5,0,6,edgeCount
863,25,50,0.15,5,,clustered,0.5;-0.3,3,8,3,0,0,7,4,7,7,4,0,edgeCount
862,25,35,0.15,2,,clustered,0.5;-0.3,3,9,3,0,4,3,0,3,3,0,2,edgeCount
861,25,50,0.15,2,,clustered,0.5;-0.3,3,12,3,0,8,7,4,7,11,4,4,edgeCount
860,25,53,0.15,3,,clustered,0.5;-0.3,-1,-1,5,-6,4,-1,-6,11,7,6,2,edgeCount
859,25,36,0.15,3,,clustered,0.5;-0.3,28,28,4,24,0,-1,-5,-1,-1,-5,0,edgeCount
858,25,43,0.15,3,,clustered,0.5;-0.3,12,20,4,8,16,10,6,10,10,6,8,edgeCount
857,25,57,0.15,5,,clustered,0.5;-0.3,3,5,3,0,0,7,4,5,7,2,0,edgeCount
856,25,44,0.15,3,,clustered,0.5;-0.3,5,5,3,2,0,5,2,5,5,2,0,edgeCount
855,25,41,0.15,4,,clustered,0.5;-0.3,9,6,2,7,2,2,0,2,2,0,2,edgeCount
854,25,56,0.15,3,,clustered,0.5;-0.3,3,3,2,1,4,2,0,2,2,0,2,edgeCount
853,25,43,0.15,2,,clustered,0.5;-0.3,3,5,3,0,0,7,4,7,7,4,0,edgeCount
852,25,43,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
851,25,45,0.15,4,,clustered,0.5;-0.3,8,9,4,4,4,14,10,14,14,10,2,edgeCount
850,25,40,0.15,3,,clustered,0.5;-0.3,4,2,2,2,0,2,0,2,2,0,0,edgeCount
849,25,43,0.15,3,,clustered,0.5;-0.3,13,3,3,10,0,3,0,3,3,0,0,edgeCount
848,25,48,0.15,3,,clustered,0.5;-0.3,5,19,3,2,0,3,0,3,3,0,0,edgeCount
847,25,37,0.15,2,,clustered,0.5;-0.3,20,10,6,14,6,-1,-7,16,9,10,6,edgeCount
846,25,41,0.15,4,,clustered,0.5;-0.3,10,10,2,8,0,2,0,10,2,8,0,edgeCount
845,25,45,0.15,4,,clustered,0.5;-0.3,15,2,2,13,0,2,0,6,2,4,0,edgeCount
844,25,38,0.15,2,,clustered,0.5;-0.3,8,5,5,3,0,5,0,5,5,0,0,edgeCount
843,25,46,0.15,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
842,25,46,0.15,3,,clustered,0.5;-0.3,4,13,3,1,4,12,9,12,18,9,2,edgeCount
841,25,51,0.15,6,,clustered,0.5;-0.3,14,4,2,12,0,2,0,2,2,0,0,edgeCount
840,25,45,0.15,2,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
839,25,65,0.15,3,,clustered,0.5;-0.3,3,8,3,0,6,7,4,7,7,4,2,edgeCount
838,25,55,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
837,25,36,0.15,2,,clustered,0.5;-0.3,12,20,4,8,2,4,0,4,4,0,2,edgeCount
836,25,49,0.15,4,,clustered,0.5;-0.3,4,3,3,1,0,5,2,3,5,0,0,edgeCount
835,25,38,0.15,2,,clustered,0.5;-0.3,3,5,3,0,8,7,4,7,18,4,8,edgeCount
834,25,39,0.15,2,,clustered,0.5;-0.3,4,6,4,0,0,6,2,6,6,2,0,edgeCount
833,25,52,0.15,4,,clustered,0.5;-0.3,11,3,3,8,4,3,0,3,3,0,2,edgeCount
832,25,36,0.15,2,,clustered,0.5;-0.3,6,6,2,4,0,2,0,2,2,0,0,edgeCount
831,25,56,0.15,5,,clustered,0.5;-0.3,9,7,3,6,4,3,0,3,3,0,2,edgeCount
830,25,55,0.15,2,,clustered,0.5;-0.3,10,8,4,6,4,8,4,8,8,4,2,edgeCount
829,25,40,0.15,3,,clustered,0.5;-0.3,10,10,4,6,0,8,4,8,8,4,0,edgeCount
828,25,52,0.15,3,,clustered,0.5;-0.3,9,3,3,6,8,3,0,3,3,0,4,edgeCount
827,25,50,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
826,25,50,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
825,25,42,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
824,25,48,0.15,1,,clustered,0.5;-0.3,14,14,4,10,8,-1,-5,14,14,10,8,edgeCount
823,25,47,0.15,4,,clustered,0.5;-0.3,3,5,3,0,0,5,2,3,7,0,0,edgeCount
822,25,50,0.15,4,,clustered,0.5;-0.3,5,5,3,2,0,3,0,3,3,0,0,edgeCount
821,25,45,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
820,25,44,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
819,25,51,0.15,4,,clustered,0.5;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
818,25,44,0.15,1,,clustered,0.5;-0.3,19,19,7,12,6,-1,-8,19,19,12,6,edgeCount
817,25,52,0.15,2,,clustered,0.5;-0.3,8,20,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
816,25,43,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
815,25,41,0.15,2,,clustered,0.5;-0.3,4,6,4,0,0,8,4,8,8,4,0,edgeCount
814,25,43,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
813,25,38,0.15,2,,clustered,0.5;-0.3,10,6,5,5,2,-1,-6,-1,-1,-6,2,edgeCount
812,25,60,0.15,2,,clustered,0.5;-0.3,8,16,4,4,0,8,4,8,8,4,0,edgeCount
811,25,44,0.15,1,,clustered,0.5;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
810,25,47,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
809,25,48,0.15,2,,clustered,0.5;-0.3,14,14,4,10,0,10,6,10,10,6,0,edgeCount
808,25,52,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
807,25,53,0.15,2,,clustered,0.5;-0.3,8,6,3,5,10,-1,-4,10,11,7,6,edgeCount
806,25,40,0.15,1,,clustered,0.5;-0.3,5,5,3,2,8,-1,-4,5,5,2,8,edgeCount
805,25,64,0.15,5,,clustered,0.5;-0.3,8,2,2,6,16,4,2,8,4,6,6,edgeCount
804,25,43,0.15,4,,clustered,0.5;-0.3,8,5,3,5,8,12,9,12,12,9,6,edgeCount
803,25,47,0.15,3,,clustered,0.5;-0.3,3,3,2,1,10,2,0,3,2,1,6,edgeCount
802,25,54,0.15,4,,clustered,0.5;-0.3,4,3,3,1,8,3,0,3,3,0,4,edgeCount
801,25,45,0.15,3,,clustered,0.5;-0.3,3,3,3,0,6,5,2,5,5,2,4,edgeCount
800,25,57,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
799,25,41,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
798,25,48,0.15,4,,clustered,0.5;-0.3,16,8,2,14,0,2,0,8,2,6,0,edgeCount
797,25,49,0.15,2,,clustered,0.5;-0.3,3,4,3,0,2,-1,-4,6,6,3,2,edgeCount
796,25,42,0.15,2,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
795,25,46,0.15,4,,clustered,0.5;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
794,25,51,0.15,2,,clustered,0.5;-0.3,4,4,4,0,12,-1,-5,13,13,9,8,edgeCount
793,25,41,0.15,3,,clustered,0.5;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
792,25,54,0.15,1,,clustered,0.5;-0.3,7,5,5,2,4,-1,-6,7,5,2,4,edgeCount
791,25,37,0.15,4,,clustered,0.5;-0.3,21,13,4,17,0,9,5,21,21,17,0,edgeCount
790,25,43,0.15,4,,clustered,0.5;-0.3,3,5,3,0,4,5,2,3,3,0,2,edgeCount
789,25,51,0.15,1,,clustered,0.5;-0.3,5,4,3,2,6,-1,-4,5,4,2,6,edgeCount
788,25,31,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
787,25,51,0.15,3,,clustered,0.5;-0.3,4,4,4,0,0,12,8,6,6,2,0,edgeCount
786,25,27,0.15,2,,clustered,0.5;-0.3,3,3,3,0,2,3,0,3,3,0,2,edgeCount
785,25,41,0.15,4,,clustered,0.5;-0.3,3,5,3,0,0,3,0,3,5,0,0,edgeCount
784,25,42,0.15,1,,clustered,0.5;-0.3,3,3,3,0,6,3,0,3,3,0,6,edgeCount
783,25,50,0.15,3,,clustered,0.5;-0.3,7,5,3,4,4,5,2,5,6,2,2,edgeCount
782,25,39,0.15,2,,clustered,0.5;-0.3,3,5,3,0,4,3,0,3,3,0,2,edgeCount
781,25,41,0.15,3,,clustered,0.5;-0.3,15,3,3,12,0,3,0,3,3,0,0,edgeCount
780,25,48,0.15,1,,clustered,0.5;-0.3,6,14,4,2,6,-1,-5,6,14,2,6,edgeCount
779,25,58,0.15,2,,clustered,0.5;-0.3,2,2,2,0,12,2,0,2,2,0,6,edgeCount
778,25,44,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
777,25,50,0.15,3,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
776,25,52,0.15,3,,clustered,0.5;-0.3,11,4,3,8,4,7,4,7,7,4,2,edgeCount
775,25,42,0.15,2,,clustered,0.5;-0.3,13,5,3,10,4,-1,-4,7,7,4,4,edgeCount
774,25,53,0.15,3,,clustered,0.5;-0.3,14,2,2,12,2,2,0,2,2,0,2,edgeCount
773,25,44,0.15,3,,clustered,0.5;-0.3,11,3,3,8,0,3,0,5,5,2,0,edgeCount
772,25,48,0.15,3,,clustered,0.5;-0.3,3,3,3,0,2,7,4,7,7,4,2,edgeCount
771,25,48,0.15,4,,clustered,0.5;-0.3,10,4,3,7,0,12,9,12,6,9,0,edgeCount
770,25,53,0.15,3,,clustered,0.5;-0.3,11,7,5,6,0,-1,-6,-1,-1,-6,0,edgeCount
769,25,46,0.15,1,,clustered,0.5;-0.3,3,8,3,0,8,3,0,3,8,0,8,edgeCount
768,25,42,0.15,2,,clustered,0.5;-0.3,7,8,4,3,0,11,7,11,11,7,0,edgeCount
767,25,42,0.15,2,,clustered,0.5;-0.3,8,6,4,4,0,8,4,8,8,4,0,edgeCount
766,25,42,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
765,25,47,0.15,4,,clustered,0.5;-0.3,11,7,3,8,6,7,4,9,19,6,4,edgeCount
764,25,51,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,10,edgeCount
763,25,40,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
762,25,46,0.15,3,,clustered,0.5;-0.3,3,5,3,0,0,7,4,7,7,4,0,edgeCount
761,25,47,0.15,4,,clustered,0.5;-0.3,18,16,4,14,6,22,18,22,22,18,2,edgeCount
760,25,49,0.15,1,,clustered,0.5;-0.3,3,3,3,0,8,3,0,3,3,0,8,edgeCount
759,25,53,0.15,3,,clustered,0.5;-0.3,5,10,4,1,0,8,4,8,8,4,0,edgeCount
758,25,41,0.15,3,,clustered,0.5;-0.3,4,9,4,0,0,10,6,10,10,6,0,edgeCount
757,25,44,0.15,1,,clustered,0.5;-0.3,13,13,6,7,2,-1,-7,13,13,7,2,edgeCount
756,25,42,0.15,1,,clustered,0.5;-0.3,8,8,8,0,2,-1,-9,8,8,0,2,edgeCount
755,25,43,0.15,3,,clustered,0.5;-0.3,4,4,3,1,0,4,1,4,4,1,0,edgeCount
754,25,53,0.15,5,,clustered,0.5;-0.3,5,7,3,2,2,5,2,7,7,4,2,edgeCount
753,25,42,0.15,3,,clustered,0.5;-0.3,8,8,2,6,0,2,0,6,2,4,0,edgeCount
752,25,40,0.15,4,,clustered,0.5;-0.3,3,3,3,0,4,5,2,3,5,0,2,edgeCount
