rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,4,4,3,1,0,12,9,4,4,1,0,shortest
999,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,4,4,4,0,4,6,2,4,4,0,2,shortest
998,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,6,6,4,2,4,-1,-5,-1,-1,-5,0,shortest
997,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
996,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,11,11,4,7,0,6,2,6,6,2,0,shortest
995,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,23,23,4,19,0,11,7,17,17,13,0,shortest
994,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,3,5,3,0,12,-1,-4,-1,-1,-4,0,shortest
993,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,25,19,4,21,0,17,13,17,17,13,0,shortest
992,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,3,3,0,0,17,14,3,3,0,0,shortest
991,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,4,4,2,2,0,4,2,4,4,2,0,shortest
990,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,6,7,4,2,0,8,4,4,4,0,0,shortest
989,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
988,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,18,18,3,15,16,-1,-4,-1,-1,-4,0,shortest
986,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,9,11,3,6,12,-1,-4,-1,-1,-4,0,shortest
985,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,2,2,2,0,6,2,0,2,2,0,2,shortest
983,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
981,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,6,6,4,2,26,-1,-5,-1,-1,-5,0,shortest
980,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,3,2,1,0,3,1,3,3,1,0,shortest
979,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,2,2,2,0,12,2,0,2,2,0,0,shortest
