rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
999,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,38,38,17,21,0,38,21,38,38,21,0,edgeCount
998,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,18,18,16,2,0,18,2,18,18,2,0,edgeCount
997,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,4,4,4,0,2,4,0,20,4,16,2,edgeCount
996,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
994,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,19,19,7,12,4,19,12,9,21,2,4,edgeCount
993,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
989,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,18,18,18,0,2,18,0,18,18,0,2,edgeCount
988,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
987,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
986,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
985,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,33,21,13,20,4,-1,-14,33,21,20,4,edgeCount
984,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
983,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,-1,-1,20,-21,2,-1,-21,-1,-1,-21,2,edgeCount
982,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
981,197,243,graphml/Cogentco.graphml,3,2,clustered,0.6;-0.3,40,68,11,29,0,66,55,66,66,55,0,edgeCount
980,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,17,29,5,12,2,7,2,7,21,2,2,edgeCount
978,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,14,6,6,8,2,6,0,6,46,0,2,edgeCount
975,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,45,45,18,27,0,45,27,45,45,27,0,edgeCount
974,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
973,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
972,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,36,36,22,14,2,-1,-23,36,36,14,2,edgeCount
971,197,243,graphml/Cogentco.graphml,1,0,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
967,197,243,graphml/Cogentco.graphml,2,1,clustered,0.6;-0.3,14,26,6,8,4,14,8,6,42,0,4,edgeCount
