rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
999,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,4,4,2,2,14,4,2,4,4,2,0,shortest
998,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,14,14,5,9,0,10,5,10,10,5,0,shortest
997,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,12,-1,-6,-1,-1,-6,0,shortest
996,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,12,12,4,8,0,-1,-5,-1,-1,-5,0,shortest
995,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,12,12,2,10,0,2,0,2,2,0,0,shortest
994,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,13,13,4,9,0,-1,-5,-1,-1,-5,0,shortest
993,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,3,3,0,4,3,0,3,3,0,0,shortest
992,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,10,8,4,6,0,8,4,8,8,4,0,shortest
991,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,9,5,3,6,8,-1,-4,-1,-1,-4,2,shortest
989,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,12,12,4,8,0,-1,-5,6,6,2,0,shortest
988,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
987,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,2,2,2,0,0,-1,-3,2,2,0,0,shortest
986,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,shortest
985,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,17,9,4,13,2,-1,-5,-1,-1,-5,0,shortest
984,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,2,2,2,0,2,2,0,2,2,0,0,shortest
983,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,2,2,2,0,0,4,2,4,4,2,0,shortest
982,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,12,12,6,6,6,12,6,12,12,6,2,shortest
981,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,6,6,3,3,0,6,3,6,6,3,0,shortest
979,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,shortest
978,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
977,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,6,14,4,2,0,7,3,7,7,3,0,shortest
975,25,56,graphml/AttMpls.graphml,7,6,clustered,0.6;-0.3,4,4,2,2,0,4,2,4,4,2,0,shortest
974,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,7,3,0,4,3,0,3,3,0,2,shortest
973,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,17,20,4,13,2,9,5,9,9,5,0,shortest
972,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,shortest
971,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,32,32,5,27,0,-1,-6,-1,-1,-6,0,shortest
970,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,21,21,5,16,4,-1,-6,-1,-1,-6,2,shortest
969,25,56,graphml/AttMpls.graphml,6,5,clustered,0.6;-0.3,15,15,3,12,12,11,8,11,11,8,0,shortest
968,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,3,3,0,0,3,0,5,5,2,0,shortest
967,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,12,12,5,7,0,14,9,14,14,9,0,shortest
966,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
965,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,4,8,4,0,8,8,4,8,8,4,2,shortest
964,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
963,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,9,9,4,5,4,-1,-5,-1,-1,-5,2,shortest
962,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
960,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,shortest
959,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,11,11,4,7,0,4,0,10,10,6,0,shortest
957,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,7,7,3,4,18,7,4,7,7,4,0,shortest
956,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,17,11,4,13,0,-1,-5,11,11,7,0,shortest
955,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,19,19,5,14,0,-1,-6,-1,-1,-6,0,shortest
953,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
952,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,26,16,5,21,8,-1,-6,16,16,11,4,shortest
951,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,8,12,3,5,0,12,9,12,12,9,0,shortest
