rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
955,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
954,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
953,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
952,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
951,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
950,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
949,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
948,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
947,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
946,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
945,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
944,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
943,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
942,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
941,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
940,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
939,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
938,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
937,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
936,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
935,100,572,0.119,13,12,random,2,2,2,0,0,4,2,2,0
934,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
933,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
932,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
931,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
930,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
929,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
928,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
927,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
926,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
925,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
924,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
923,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
922,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
921,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
920,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
919,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
918,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
917,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
916,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
915,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
914,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
913,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
912,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
911,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
910,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
909,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
908,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
907,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
906,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
905,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
904,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
903,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
902,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
901,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
900,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
899,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
898,100,572,0.119,13,12,random,2,2,2,0,0,4,2,2,0
897,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
896,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
895,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
894,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
893,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
892,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
891,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
890,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
889,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
888,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
887,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
886,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
885,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
884,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
883,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
882,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
881,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
880,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
879,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
878,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
877,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
876,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
875,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
874,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
873,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
872,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
871,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
870,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
869,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
868,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
867,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
866,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
865,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
864,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
863,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
862,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
861,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
860,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
859,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
858,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
857,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
856,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
855,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
854,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
853,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
852,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
851,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
850,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
849,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
848,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
847,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
846,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
845,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
844,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
843,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
842,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
841,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
840,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
839,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
838,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
837,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
836,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
835,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
834,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
833,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
832,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
831,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
830,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
829,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
828,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
827,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
826,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
825,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
824,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
823,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
822,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
821,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
820,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
819,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
818,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
817,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
816,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
815,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
814,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
813,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
812,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
811,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
810,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
809,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
808,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
807,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
806,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
805,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
804,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
803,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
802,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
801,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
800,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
799,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
798,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
797,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
796,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
795,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
794,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
793,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
792,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
791,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
790,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
789,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
788,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
787,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
786,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
785,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
784,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
783,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
782,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
781,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
780,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
779,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
778,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
777,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
776,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
775,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
774,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
773,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
772,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
771,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
770,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
769,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
768,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
767,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
766,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
765,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
764,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
763,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
762,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
761,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
760,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
759,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
758,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
757,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
756,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
755,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
754,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
753,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
752,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
751,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
750,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
749,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
748,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
747,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
746,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
745,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
744,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
743,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
742,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
741,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
740,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
739,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
738,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
737,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
736,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
735,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
734,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
733,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
732,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
731,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
730,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
729,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
728,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
727,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
726,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
725,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
724,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
723,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
722,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
721,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
720,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
719,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
718,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
717,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
716,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
715,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
714,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
713,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
712,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
711,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
710,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
709,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
708,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
707,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
706,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
705,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
704,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
703,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
702,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
701,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
700,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
699,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
698,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
697,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
696,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
695,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
694,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
693,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
692,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
691,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
690,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
689,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
688,100,572,0.119,13,12,random,2,2,2,0,0,4,2,2,0
687,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
686,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
685,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
684,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
683,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
682,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
681,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
680,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
679,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
678,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
677,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
676,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
675,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
674,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
673,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
672,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
671,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
670,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
669,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
668,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
667,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
666,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
665,100,572,0.119,13,12,random,2,2,2,0,0,4,2,2,0
664,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
663,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
662,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
661,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
660,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
659,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
658,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
657,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
656,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
655,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
654,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
653,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
652,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
651,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
650,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
649,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
648,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
647,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
646,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
645,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
644,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
643,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
642,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
641,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
640,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
639,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
638,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
637,100,572,0.119,13,12,random,2,2,2,0,0,4,2,2,0
636,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
635,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
634,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
633,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
632,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
631,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
630,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
629,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
628,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
627,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
626,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
625,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
624,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
623,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
622,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
621,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
620,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
619,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
618,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
617,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
616,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
615,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
614,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
613,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
612,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
611,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
610,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
609,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
608,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
607,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
606,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
605,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
604,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
603,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
602,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
601,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
600,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
599,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
598,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
597,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
596,100,572,0.119,13,12,random,2,2,2,0,0,2,2,2,0
