rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,101,0.02,2,,clustered,0.4;-0.3,11,11,7,4,0,7,0,7,7,0,0,edgeCount
851,100,106,0.02,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
850,100,99,0.02,1,,clustered,0.4;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
849,100,89,0.02,2,,clustered,0.4;-0.3,19,16,5,14,2,5,0,5,5,0,2,edgeCount
848,100,90,0.02,1,,clustered,0.4;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
847,100,97,0.02,3,,clustered,0.4;-0.3,6,4,4,2,0,4,0,4,4,0,0,edgeCount
846,100,124,0.02,3,,clustered,0.4;-0.3,15,8,3,12,0,3,0,3,3,0,0,edgeCount
845,100,96,0.02,1,,clustered,0.4;-0.3,13,13,7,6,4,-1,-8,13,13,6,4,edgeCount
844,100,83,0.02,1,,clustered,0.4;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
843,100,124,0.02,3,,clustered,0.4;-0.3,4,8,4,0,2,10,6,10,10,6,2,edgeCount
842,100,92,0.02,1,,clustered,0.4;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
841,100,121,0.02,3,,clustered,0.4;-0.3,18,5,5,13,0,5,0,5,5,0,0,edgeCount
840,100,102,0.02,1,,clustered,0.4;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
839,100,106,0.02,1,,clustered,0.4;-0.3,8,11,8,0,2,8,0,8,11,0,2,edgeCount
838,100,104,0.02,1,,clustered,0.4;-0.3,8,6,4,4,2,-1,-5,8,6,4,2,edgeCount
837,100,101,0.02,1,,clustered,0.4;-0.3,7,8,7,0,4,7,0,7,8,0,4,edgeCount
836,100,85,0.02,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
835,100,96,0.02,2,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
834,100,96,0.02,2,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
833,100,95,0.02,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
832,100,101,0.02,1,,clustered,0.4;-0.3,3,3,3,0,2,-1,-4,3,3,0,2,edgeCount
831,100,102,0.02,1,,clustered,0.4;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
830,100,88,0.02,2,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
829,100,118,0.02,2,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
828,100,98,0.02,1,,clustered,0.4;-0.3,17,17,8,9,2,-1,-9,17,17,9,2,edgeCount
827,100,96,0.02,1,,clustered,0.4;-0.3,20,12,8,12,4,-1,-9,20,12,12,4,edgeCount
826,100,90,0.02,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
825,100,93,0.02,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
824,100,101,0.02,2,,clustered,0.4;-0.3,10,11,10,0,2,26,16,26,26,16,2,edgeCount
823,100,89,0.02,1,,clustered,0.4;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
822,100,123,0.02,1,,clustered,0.4;-0.3,8,24,8,0,2,8,0,8,24,0,2,edgeCount
821,100,93,0.02,1,,clustered,0.4;-0.3,16,8,8,8,4,-1,-9,16,8,8,4,edgeCount
820,100,105,0.02,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
819,100,85,0.02,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
818,100,73,0.02,1,,clustered,0.4;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
817,100,94,0.02,1,,clustered,0.4;-0.3,18,16,12,6,4,-1,-13,18,16,6,4,edgeCount
816,100,101,0.02,2,,clustered,0.4;-0.3,4,2,2,2,4,3,1,2,2,0,4,edgeCount
815,100,93,0.02,1,,clustered,0.4;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
814,100,87,0.02,1,,clustered,0.4;-0.3,11,12,11,0,2,11,0,11,12,0,2,edgeCount
813,100,114,0.02,2,,clustered,0.4;-0.3,9,6,6,3,0,6,0,6,6,0,0,edgeCount
812,100,104,0.02,2,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
811,100,102,0.02,1,,clustered,0.4;-0.3,15,11,9,6,6,-1,-10,15,11,6,6,edgeCount
810,100,98,0.02,2,,clustered,0.4;-0.3,5,18,5,0,2,14,9,14,14,9,2,edgeCount
809,100,98,0.02,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
808,100,90,0.02,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
807,100,117,0.02,3,,clustered,0.4;-0.3,15,15,6,9,0,23,17,23,23,17,0,edgeCount
806,100,116,0.02,2,,clustered,0.4;-0.3,6,24,6,0,6,10,4,17,18,11,6,edgeCount
805,100,107,0.02,3,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
804,100,101,0.02,1,,clustered,0.4;-0.3,4,10,4,0,2,4,0,4,10,0,2,edgeCount
803,100,98,0.02,1,,clustered,0.4;-0.3,9,10,9,0,2,9,0,9,10,0,2,edgeCount
802,100,118,0.02,2,,clustered,0.4;-0.3,5,7,4,1,0,4,0,4,4,0,0,edgeCount
801,100,83,0.02,1,,clustered,0.4;-0.3,5,12,5,0,2,5,0,5,12,0,2,edgeCount
800,100,79,0.02,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
799,100,118,0.02,2,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
798,100,84,0.02,1,,clustered,0.4;-0.3,13,11,11,2,2,-1,-12,13,11,2,2,edgeCount
797,100,95,0.02,1,,clustered,0.4;-0.3,14,10,8,6,2,-1,-9,14,10,6,2,edgeCount
796,100,89,0.02,1,,clustered,0.4;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
795,100,95,0.02,2,,clustered,0.4;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
794,100,89,0.02,2,,clustered,0.4;-0.3,6,17,6,0,4,12,6,12,19,6,4,edgeCount
793,100,113,0.02,3,,clustered,0.4;-0.3,7,7,7,0,0,9,2,9,9,2,0,edgeCount
792,100,89,0.02,1,,clustered,0.4;-0.3,18,18,8,10,2,-1,-9,18,18,10,2,edgeCount
791,100,80,0.02,1,,clustered,0.4;-0.3,3,3,3,0,2,3,0,3,3,0,2,edgeCount
790,100,92,0.02,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
789,100,95,0.02,1,,clustered,0.4;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
788,100,105,0.02,1,,clustered,0.4;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
787,100,78,0.02,1,,clustered,0.4;-0.3,6,10,6,0,2,6,0,6,10,0,2,edgeCount
786,100,92,0.02,1,,clustered,0.4;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
785,100,110,0.02,1,,clustered,0.4;-0.3,6,40,6,0,4,6,0,6,40,0,4,edgeCount
784,100,97,0.02,1,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
783,100,98,0.02,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
782,100,104,0.02,1,,clustered,0.4;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
781,100,93,0.02,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
780,100,99,0.02,2,,clustered,0.4;-0.3,7,8,6,1,0,6,0,6,6,0,0,edgeCount
779,100,93,0.02,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
778,100,94,0.02,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
777,100,97,0.02,2,,clustered,0.4;-0.3,14,12,4,10,2,-1,-5,17,9,13,2,edgeCount
776,100,98,0.02,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
775,100,82,0.02,1,,clustered,0.4;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
774,100,109,0.02,1,,clustered,0.4;-0.3,4,10,4,0,2,4,0,4,10,0,2,edgeCount
773,100,91,0.02,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
772,100,107,0.02,2,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
771,100,99,0.02,3,,clustered,0.4;-0.3,6,6,4,2,6,8,4,12,14,8,6,edgeCount
770,100,121,0.02,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
769,100,103,0.02,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
768,100,100,0.02,1,,clustered,0.4;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
767,100,118,0.02,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
766,100,119,0.02,1,,clustered,0.4;-0.3,4,4,4,0,10,4,0,4,4,0,10,edgeCount
765,100,85,0.02,1,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
764,100,84,0.02,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
763,100,110,0.02,2,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
762,100,95,0.02,2,,clustered,0.4;-0.3,4,4,4,0,0,8,4,4,4,0,0,edgeCount
761,100,99,0.02,1,,clustered,0.4;-0.3,11,11,11,0,2,11,0,11,11,0,2,edgeCount
760,100,80,0.02,1,,clustered,0.4;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
759,100,94,0.02,1,,clustered,0.4;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
758,100,114,0.02,1,,clustered,0.4;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
757,100,89,0.02,1,,clustered,0.4;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
756,100,90,0.02,1,,clustered,0.4;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
755,100,96,0.02,1,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
754,100,94,0.02,1,,clustered,0.4;-0.3,8,8,8,0,6,8,0,8,8,0,6,edgeCount
753,100,99,0.02,1,,clustered,0.4;-0.3,16,16,8,8,4,-1,-9,16,16,8,4,edgeCount
752,100,101,0.02,1,,clustered,0.4;-0.3,6,6,6,0,10,6,0,6,6,0,10,edgeCount
751,100,107,0.02,3,,clustered,0.4;-0.3,6,11,5,1,0,5,0,5,5,0,0,edgeCount
750,100,119,0.02,1,,clustered,0.4;-0.3,19,9,7,12,2,-1,-8,19,9,12,2,edgeCount
