rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,50,183,0.15,6,,clustered,0.5;-0.3,8,23,2,6,0,2,0,10,2,8,0,edgeCount
916,50,195,0.15,3,,clustered,0.5;-0.3,3,6,3,0,0,5,2,5,5,2,0,edgeCount
915,50,184,0.15,3,,clustered,0.5;-0.3,8,8,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
914,50,195,0.15,9,,clustered,0.5;-0.3,3,2,2,1,0,2,0,2,2,0,0,edgeCount
913,50,181,0.15,9,,clustered,0.5;-0.3,4,3,3,1,8,3,0,5,5,2,2,edgeCount
912,50,182,0.15,9,,clustered,0.5;-0.3,4,4,2,2,4,2,0,2,2,0,2,edgeCount
911,50,188,0.15,4,,clustered,0.5;-0.3,8,5,3,5,16,3,0,7,7,4,4,edgeCount
910,50,208,0.15,9,,clustered,0.5;-0.3,3,2,2,1,10,2,0,3,2,1,2,edgeCount
909,50,200,0.15,4,,clustered,0.5;-0.3,5,4,3,2,42,5,2,5,5,2,12,edgeCount
908,50,194,0.15,3,,clustered,0.5;-0.3,31,7,5,26,0,-1,-6,-1,-1,-6,0,edgeCount
907,50,177,0.15,6,,clustered,0.5;-0.3,10,2,2,8,0,4,2,4,4,2,0,edgeCount
906,50,167,0.15,6,,clustered,0.5;-0.3,17,13,2,15,12,4,2,3,4,1,4,edgeCount
905,50,170,0.15,8,,clustered,0.5;-0.3,3,36,2,1,0,4,2,7,4,5,0,edgeCount
904,50,179,0.15,8,,clustered,0.5;-0.3,4,8,3,1,10,11,8,11,11,8,2,edgeCount
903,50,205,0.15,10,,clustered,0.5;-0.3,3,3,2,1,22,2,0,7,2,5,6,edgeCount
902,50,180,0.15,4,,clustered,0.5;-0.3,4,6,3,1,0,3,0,3,3,0,0,edgeCount
901,50,177,0.15,8,,clustered,0.5;-0.3,12,4,4,8,0,22,18,22,22,18,0,edgeCount
900,50,154,0.15,7,,clustered,0.5;-0.3,15,6,3,12,10,17,14,5,5,2,4,edgeCount
899,50,185,0.15,6,,clustered,0.5;-0.3,11,8,3,8,0,9,6,9,9,6,0,edgeCount
898,50,197,0.15,5,,clustered,0.5;-0.3,11,5,3,8,0,6,3,12,12,9,0,edgeCount
897,50,212,0.15,7,,clustered,0.5;-0.3,4,25,2,2,0,2,0,6,2,4,0,edgeCount
896,50,204,0.15,11,,clustered,0.5;-0.3,5,15,2,3,0,2,0,3,2,1,0,edgeCount
895,50,184,0.15,8,,clustered,0.5;-0.3,7,6,2,5,0,4,2,3,4,1,0,edgeCount
894,50,212,0.15,12,,clustered,0.5;-0.3,7,8,2,5,14,4,2,11,4,9,4,edgeCount
893,50,208,0.15,7,,clustered,0.5;-0.3,3,2,2,1,0,2,0,3,2,1,0,edgeCount
892,50,192,0.15,9,,clustered,0.5;-0.3,27,2,2,25,16,2,0,2,2,0,4,edgeCount
891,50,166,0.15,3,,clustered,0.5;-0.3,5,5,4,1,50,-1,-5,8,5,4,18,edgeCount
890,50,168,0.15,3,,clustered,0.5;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
889,50,186,0.15,8,,clustered,0.5;-0.3,3,2,2,1,8,2,0,5,2,3,2,edgeCount
888,50,175,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
887,50,177,0.15,2,,clustered,0.5;-0.3,3,3,3,0,20,3,0,3,3,0,10,edgeCount
886,50,202,0.15,8,,clustered,0.5;-0.3,17,3,3,14,24,9,6,7,9,4,6,edgeCount
885,50,184,0.15,8,,clustered,0.5;-0.3,3,4,2,1,10,2,0,13,2,11,2,edgeCount
884,50,178,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
883,50,195,0.15,7,,clustered,0.5;-0.3,6,3,3,3,8,7,4,3,7,0,2,edgeCount
882,50,192,0.15,6,,clustered,0.5;-0.3,4,8,3,1,38,7,4,9,9,6,10,edgeCount
881,50,175,0.15,7,,clustered,0.5;-0.3,3,30,3,0,0,9,6,11,13,8,0,edgeCount
880,50,169,0.15,6,,clustered,0.5;-0.3,17,2,2,15,24,2,0,7,2,5,8,edgeCount
879,50,206,0.15,7,,clustered,0.5;-0.3,10,19,3,7,24,3,0,7,7,4,6,edgeCount
878,50,209,0.15,7,,clustered,0.5;-0.3,3,3,3,0,0,7,4,3,7,0,0,edgeCount
877,50,173,0.15,5,,clustered,0.5;-0.3,8,3,3,5,12,3,0,3,3,0,4,edgeCount
876,50,191,0.15,9,,clustered,0.5;-0.3,5,3,3,2,0,5,2,3,5,0,0,edgeCount
875,50,188,0.15,7,,clustered,0.5;-0.3,7,3,2,5,0,2,0,3,2,1,0,edgeCount
874,50,184,0.15,5,,clustered,0.5;-0.3,4,4,3,1,8,14,11,14,14,11,2,edgeCount
873,50,221,0.15,3,,clustered,0.5;-0.3,3,21,3,0,36,5,2,3,6,0,12,edgeCount
872,50,192,0.15,9,,clustered,0.5;-0.3,7,3,3,4,0,11,8,13,15,10,0,edgeCount
871,50,195,0.15,8,,clustered,0.5;-0.3,4,5,3,1,10,7,4,3,7,0,2,edgeCount
870,50,203,0.15,3,,clustered,0.5;-0.3,3,5,3,0,0,5,2,5,5,2,0,edgeCount
869,50,180,0.15,6,,clustered,0.5;-0.3,34,16,3,31,0,-1,-4,-1,-1,-4,0,edgeCount
868,50,190,0.15,8,,clustered,0.5;-0.3,3,5,3,0,8,7,4,5,7,2,2,edgeCount
867,50,206,0.15,7,,clustered,0.5;-0.3,15,7,2,13,56,2,0,15,2,13,16,edgeCount
866,50,189,0.15,7,,clustered,0.5;-0.3,19,4,3,16,0,3,0,3,3,0,0,edgeCount
865,50,194,0.15,9,,clustered,0.5;-0.3,7,13,2,5,6,2,0,8,2,6,2,edgeCount
864,50,193,0.15,8,,clustered,0.5;-0.3,7,3,3,4,6,3,0,7,7,4,2,edgeCount
863,50,178,0.15,6,,clustered,0.5;-0.3,3,4,3,0,0,7,4,7,7,4,0,edgeCount
862,50,179,0.15,4,,clustered,0.5;-0.3,7,5,3,4,30,3,0,3,3,0,10,edgeCount
861,50,202,0.15,5,,clustered,0.5;-0.3,12,6,4,8,0,8,4,8,8,4,0,edgeCount
860,50,188,0.15,6,,clustered,0.5;-0.3,6,12,3,3,18,3,0,3,3,0,4,edgeCount
859,50,188,0.15,2,,clustered,0.5;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
858,50,167,0.15,5,,clustered,0.5;-0.3,9,10,3,6,30,3,0,3,3,0,10,edgeCount
857,50,199,0.15,6,,clustered,0.5;-0.3,26,13,4,22,16,-1,-5,33,27,29,4,edgeCount
856,50,180,0.15,8,,clustered,0.5;-0.3,7,3,3,4,16,5,2,3,5,0,4,edgeCount
855,50,172,0.15,5,,clustered,0.5;-0.3,7,17,3,4,46,9,6,7,14,4,16,edgeCount
854,50,198,0.15,5,,clustered,0.5;-0.3,8,41,3,5,12,-1,-4,-1,-1,-4,4,edgeCount
853,50,176,0.15,7,,clustered,0.5;-0.3,23,13,3,20,0,11,8,7,7,4,0,edgeCount
852,50,183,0.15,3,,clustered,0.5;-0.3,3,9,3,0,36,3,0,3,8,0,12,edgeCount
851,50,187,0.15,4,,clustered,0.5;-0.3,3,4,3,0,0,7,4,5,7,2,0,edgeCount
850,50,177,0.15,7,,clustered,0.5;-0.3,6,7,3,3,12,5,2,3,5,0,4,edgeCount
849,50,174,0.15,4,,clustered,0.5;-0.3,11,9,2,9,0,2,0,10,2,8,0,edgeCount
848,50,190,0.15,4,,clustered,0.5;-0.3,4,14,4,0,0,12,8,12,12,8,0,edgeCount
847,50,191,0.15,2,,clustered,0.5;-0.3,2,2,2,0,44,2,0,2,2,0,22,edgeCount
846,50,180,0.15,8,,clustered,0.5;-0.3,12,6,2,10,0,2,0,6,2,4,0,edgeCount
845,50,191,0.15,7,,clustered,0.5;-0.3,4,13,3,1,14,12,9,12,6,9,4,edgeCount
844,50,179,0.15,7,,clustered,0.5;-0.3,26,2,2,24,0,2,0,4,2,2,0,edgeCount
843,50,193,0.15,6,,clustered,0.5;-0.3,5,10,4,1,0,14,10,14,14,10,0,edgeCount
842,50,172,0.15,4,,clustered,0.5;-0.3,12,12,4,8,0,-1,-5,-1,-1,-5,0,edgeCount
841,50,178,0.15,6,,clustered,0.5;-0.3,13,4,3,10,0,7,4,3,7,0,0,edgeCount
840,50,204,0.15,3,,clustered,0.5;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
839,50,214,0.15,7,,clustered,0.5;-0.3,3,12,2,1,0,2,0,13,2,11,0,edgeCount
838,50,186,0.15,5,,clustered,0.5;-0.3,3,7,3,0,28,9,6,9,9,6,8,edgeCount
837,50,180,0.15,3,,clustered,0.5;-0.3,2,9,2,0,0,2,0,3,2,1,0,edgeCount
836,50,167,0.15,7,,clustered,0.5;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
835,50,200,0.15,7,,clustered,0.5;-0.3,10,11,2,8,24,2,0,3,2,1,6,edgeCount
834,50,179,0.15,9,,clustered,0.5;-0.3,9,3,2,7,6,2,0,3,2,1,2,edgeCount
833,50,180,0.15,2,,clustered,0.5;-0.3,7,2,2,5,12,2,0,2,2,0,6,edgeCount
832,50,166,0.15,7,,clustered,0.5;-0.3,4,4,3,1,24,3,0,3,3,0,8,edgeCount
831,50,176,0.15,7,,clustered,0.5;-0.3,7,23,3,4,8,5,2,3,3,0,2,edgeCount
830,50,175,0.15,4,,clustered,0.5;-0.3,7,2,2,5,48,2,0,3,2,1,14,edgeCount
829,50,194,0.15,4,,clustered,0.5;-0.3,4,2,2,2,16,2,0,6,2,4,4,edgeCount
828,50,170,0.15,8,,clustered,0.5;-0.3,3,8,3,0,0,7,4,7,11,4,0,edgeCount
827,50,191,0.15,7,,clustered,0.5;-0.3,23,19,2,21,0,2,0,9,2,7,0,edgeCount
826,50,216,0.15,4,,clustered,0.5;-0.3,3,4,3,0,0,8,5,8,8,5,0,edgeCount
825,50,181,0.15,7,,clustered,0.5;-0.3,17,4,3,14,14,-1,-4,22,22,19,4,edgeCount
824,50,189,0.15,5,,clustered,0.5;-0.3,8,2,2,6,8,2,0,7,2,5,2,edgeCount
823,50,175,0.15,3,,clustered,0.5;-0.3,3,9,3,0,0,3,0,3,3,0,0,edgeCount
822,50,161,0.15,5,,clustered,0.5;-0.3,11,3,3,8,0,3,0,3,3,0,0,edgeCount
821,50,169,0.15,5,,clustered,0.5;-0.3,4,6,4,0,0,18,14,18,18,14,0,edgeCount
820,50,187,0.15,4,,clustered,0.5;-0.3,16,31,3,13,0,7,4,7,7,4,0,edgeCount
819,50,181,0.15,3,,clustered,0.5;-0.3,3,11,3,0,28,5,2,5,5,2,10,edgeCount
818,50,185,0.15,8,,clustered,0.5;-0.3,4,23,4,0,0,22,18,16,8,12,0,edgeCount
817,50,191,0.15,8,,clustered,0.5;-0.3,7,3,2,5,0,2,0,3,2,1,0,edgeCount
816,50,158,0.15,6,,clustered,0.5;-0.3,14,9,3,11,20,11,8,15,15,12,8,edgeCount
815,50,184,0.15,7,,clustered,0.5;-0.3,12,12,2,10,20,2,0,6,2,4,6,edgeCount
814,50,190,0.15,7,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
813,50,177,0.15,5,,clustered,0.5;-0.3,5,4,3,2,0,7,4,3,7,0,0,edgeCount
812,50,182,0.15,4,,clustered,0.5;-0.3,7,9,3,4,0,7,4,7,7,4,0,edgeCount
811,50,176,0.15,6,,clustered,0.5;-0.3,19,5,4,15,14,-1,-5,24,26,20,4,edgeCount
810,50,211,0.15,8,,clustered,0.5;-0.3,24,6,3,21,0,3,0,5,5,2,0,edgeCount
809,50,179,0.15,4,,clustered,0.5;-0.3,15,20,4,11,16,14,10,14,28,10,4,edgeCount
808,50,197,0.15,8,,clustered,0.5;-0.3,18,9,3,15,14,3,0,3,3,0,4,edgeCount
807,50,200,0.15,4,,clustered,0.5;-0.3,4,6,3,1,30,7,4,3,7,0,8,edgeCount
806,50,189,0.15,7,,clustered,0.5;-0.3,14,8,3,11,16,3,0,7,7,4,4,edgeCount
805,50,179,0.15,7,,clustered,0.5;-0.3,7,5,3,4,14,3,0,3,8,0,4,edgeCount
804,50,172,0.15,4,,clustered,0.5;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
803,50,190,0.15,7,,clustered,0.5;-0.3,3,7,3,0,0,15,12,15,15,12,0,edgeCount
802,50,191,0.15,6,,clustered,0.5;-0.3,18,5,3,15,0,7,4,7,7,4,0,edgeCount
801,50,177,0.15,7,,clustered,0.5;-0.3,16,7,3,13,0,5,2,3,5,0,0,edgeCount
800,50,167,0.15,6,,clustered,0.5;-0.3,4,3,3,1,20,3,0,3,3,0,6,edgeCount
799,50,194,0.15,6,,clustered,0.5;-0.3,4,20,3,1,34,7,4,5,5,2,10,edgeCount
798,50,197,0.15,6,,clustered,0.5;-0.3,3,3,3,0,0,7,4,3,7,0,0,edgeCount
797,50,202,0.15,8,,clustered,0.5;-0.3,22,5,4,18,0,28,24,28,28,24,0,edgeCount
796,50,169,0.15,6,,clustered,0.5;-0.3,36,5,4,32,26,-1,-5,33,17,29,8,edgeCount
795,50,164,0.15,7,,clustered,0.5;-0.3,7,17,2,5,0,4,2,11,4,9,0,edgeCount
794,50,146,0.15,7,,clustered,0.5;-0.3,10,13,3,7,0,3,0,3,3,0,0,edgeCount
793,50,177,0.15,6,,clustered,0.5;-0.3,10,3,3,7,0,7,4,7,7,4,0,edgeCount
792,50,185,0.15,4,,clustered,0.5;-0.3,10,5,3,7,46,11,8,7,7,4,14,edgeCount
791,50,179,0.15,4,,clustered,0.5;-0.3,5,4,2,3,14,2,0,3,2,1,6,edgeCount
790,50,177,0.15,5,,clustered,0.5;-0.3,5,16,3,2,8,13,10,13,13,10,2,edgeCount
789,50,170,0.15,8,,clustered,0.5;-0.3,5,6,2,3,0,4,2,9,4,7,0,edgeCount
788,50,206,0.15,7,,clustered,0.5;-0.3,7,2,2,5,0,2,0,3,2,1,0,edgeCount
787,50,178,0.15,5,,clustered,0.5;-0.3,12,6,4,8,28,12,8,12,12,8,8,edgeCount
786,50,187,0.15,5,,clustered,0.5;-0.3,4,3,3,1,0,5,2,9,9,6,0,edgeCount
785,50,199,0.15,5,,clustered,0.5;-0.3,11,5,2,9,0,2,0,7,2,5,0,edgeCount
784,50,201,0.15,6,,clustered,0.5;-0.3,6,22,2,4,16,2,0,2,2,0,4,edgeCount
783,50,189,0.15,5,,clustered,0.5;-0.3,4,6,2,2,0,2,0,10,2,8,0,edgeCount
782,50,190,0.15,8,,clustered,0.5;-0.3,15,5,2,13,0,4,2,5,4,3,0,edgeCount
781,50,208,0.15,7,,clustered,0.5;-0.3,16,5,3,13,26,7,4,3,3,0,8,edgeCount
780,50,206,0.15,6,,clustered,0.5;-0.3,11,10,3,8,38,9,6,3,9,0,12,edgeCount
779,50,184,0.15,4,,clustered,0.5;-0.3,3,3,3,0,58,3,0,3,3,0,16,edgeCount
778,50,202,0.15,7,,clustered,0.5;-0.3,3,5,3,0,0,11,8,9,11,6,0,edgeCount
777,50,174,0.15,8,,clustered,0.5;-0.3,12,7,3,9,4,11,8,7,11,4,2,edgeCount
776,50,180,0.15,10,,clustered,0.5;-0.3,3,8,2,1,14,6,4,5,6,3,4,edgeCount
775,50,188,0.15,6,,clustered,0.5;-0.3,26,13,2,24,0,2,0,3,2,1,0,edgeCount
774,50,172,0.15,6,,clustered,0.5;-0.3,3,3,3,0,8,5,2,3,5,0,2,edgeCount
773,50,188,0.15,8,,clustered,0.5;-0.3,34,23,2,32,0,2,0,7,2,5,0,edgeCount
772,50,190,0.15,8,,clustered,0.5;-0.3,15,9,3,12,0,7,4,3,7,0,0,edgeCount
771,50,162,0.15,4,,clustered,0.5;-0.3,4,5,4,0,0,10,6,10,10,6,0,edgeCount
770,50,166,0.15,6,,clustered,0.5;-0.3,10,4,3,7,0,7,4,5,7,2,0,edgeCount
769,50,187,0.15,7,,clustered,0.5;-0.3,14,3,2,12,34,6,4,12,6,10,10,edgeCount
768,50,182,0.15,6,,clustered,0.5;-0.3,16,8,3,13,0,9,6,7,9,4,0,edgeCount
767,50,233,0.15,8,,clustered,0.5;-0.3,18,2,2,16,0,2,0,6,2,4,0,edgeCount
766,50,189,0.15,4,,clustered,0.5;-0.3,12,19,3,9,0,7,4,7,7,4,0,edgeCount
765,50,186,0.15,5,,clustered,0.5;-0.3,20,17,4,16,4,16,12,16,28,12,2,edgeCount
764,50,197,0.15,5,,clustered,0.5;-0.3,8,11,2,6,8,6,4,3,6,1,4,edgeCount
763,50,182,0.15,9,,clustered,0.5;-0.3,8,7,3,5,24,5,2,3,5,0,6,edgeCount
762,50,190,0.15,7,,clustered,0.5;-0.3,3,4,3,0,0,11,8,11,11,8,0,edgeCount
761,50,197,0.15,6,,clustered,0.5;-0.3,11,8,3,8,46,-1,-4,20,20,17,12,edgeCount
760,50,182,0.15,6,,clustered,0.5;-0.3,21,6,2,19,0,2,0,7,2,5,0,edgeCount
759,50,216,0.15,10,,clustered,0.5;-0.3,3,9,3,0,20,5,2,3,3,0,4,edgeCount
758,50,172,0.15,6,,clustered,0.5;-0.3,18,9,3,15,0,3,0,3,3,0,0,edgeCount
757,50,187,0.15,7,,clustered,0.5;-0.3,20,11,3,17,4,14,11,14,28,11,2,edgeCount
756,50,189,0.15,7,,clustered,0.5;-0.3,10,9,4,6,8,32,28,32,28,28,2,edgeCount
755,50,176,0.15,5,,clustered,0.5;-0.3,29,17,3,26,0,3,0,3,3,0,0,edgeCount
754,50,197,0.15,4,,clustered,0.5;-0.3,9,9,2,7,16,4,2,4,4,2,4,edgeCount
753,50,166,0.15,4,,clustered,0.5;-0.3,12,22,2,10,0,4,2,4,4,2,0,edgeCount
752,50,186,0.15,4,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
751,50,174,0.15,7,,clustered,0.5;-0.3,7,14,3,4,0,3,0,3,3,0,0,edgeCount
750,50,194,0.15,7,,clustered,0.5;-0.3,4,5,3,1,8,18,15,18,18,15,2,edgeCount
749,50,187,0.15,6,,clustered,0.5;-0.3,4,7,2,2,24,2,0,6,2,4,6,edgeCount
