rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
998,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
997,93,103,graphml/Oteglobe.graphml,2,1,clustered,0.6;-0.3,24,24,10,14,0,-1,-11,-1,-1,-11,0,edgeCount
995,93,103,graphml/Oteglobe.graphml,2,1,clustered,0.6;-0.3,49,33,13,36,4,33,20,33,33,20,4,edgeCount
994,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,8,12,8,0,6,8,0,8,12,0,6,edgeCount
993,93,103,graphml/Oteglobe.graphml,2,1,clustered,0.6;-0.3,24,24,14,10,0,-1,-15,-1,-1,-15,0,edgeCount
992,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
991,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
990,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
989,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,19,13,13,6,2,-1,-14,19,13,6,2,edgeCount
988,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
987,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
986,93,103,graphml/Oteglobe.graphml,2,1,clustered,0.6;-0.3,8,8,6,2,2,8,2,8,8,2,2,edgeCount
985,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
984,93,103,graphml/Oteglobe.graphml,2,1,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
983,93,103,graphml/Oteglobe.graphml,3,2,clustered,0.6;-0.3,20,20,14,6,0,20,6,20,20,6,0,edgeCount
976,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
975,93,103,graphml/Oteglobe.graphml,1,0,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
