rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
283,100,242,0.05,2,1,adversarial,0.53,3,8,3,0,24,3,3,5,12
282,100,247,0.05,3,2,adversarial,0.73,4,6,4,0,4,4,4,4,4
281,100,246,0.05,1,0,adversarial,0.36,3,5,3,0,10,3,3,5,10
280,100,226,0.05,2,1,adversarial,0.44,4,8,4,0,12,10,4,6,6
279,100,241,0.05,4,3,adversarial,0.74,2,2,2,0,8,2,2,2,4
278,100,234,0.05,3,2,adversarial,0.55,3,3,3,0,0,3,3,3,0
277,100,245,0.05,2,1,adversarial,0.38,4,4,4,0,0,4,4,4,0
276,100,237,0.05,3,2,adversarial,0.36,3,6,3,0,12,3,3,3,4
275,100,256,0.05,3,2,adversarial,0.37,2,2,2,0,12,2,2,2,8
274,100,243,0.05,3,2,adversarial,0.35,4,11,4,0,0,10,4,4,0
273,100,252,0.05,6,5,adversarial,0.81,3,3,4,-1,2,8,3,3,2
272,100,228,0.05,5,4,adversarial,0.7,3,3,3,0,0,3,3,3,0
271,100,264,0.05,5,4,adversarial,0.6,3,3,4,-1,0,12,3,3,0
270,100,224,0.05,3,2,adversarial,0.55,3,3,3,0,0,3,3,3,0
269,100,257,0.05,5,4,adversarial,0.31,2,2,2,0,6,2,2,2,2
268,100,269,0.05,2,1,adversarial,0.32,3,3,3,0,0,3,3,3,0
267,100,266,0.05,5,4,adversarial,0.76,2,2,3,-1,6,5,2,2,2
266,100,230,0.05,4,3,adversarial,0.83,3,3,4,-1,0,27,3,3,0
265,100,248,0.05,4,3,adversarial,0.61,2,2,2,0,0,2,2,2,0
264,100,233,0.05,2,1,adversarial,0.42,3,3,2,1,0,2,2,2,0
263,100,269,0.05,5,4,adversarial,0.46,3,3,3,0,30,3,3,3,10
262,100,254,0.05,4,3,adversarial,0.56,3,3,3,0,0,3,3,3,0
261,100,225,0.05,2,1,adversarial,0.38,5,5,5,0,0,5,5,5,0
260,100,246,0.05,3,2,adversarial,0.74,3,10,4,-1,0,18,3,3,0
259,100,247,0.05,4,3,adversarial,0.57,3,3,4,-1,0,8,3,3,0
258,100,265,0.05,3,2,adversarial,0.56,3,3,5,-2,0,9,3,3,0
257,100,221,0.05,5,4,adversarial,0.72,4,4,4,0,4,4,4,4,2
256,100,261,0.05,4,3,adversarial,0.51,4,4,4,0,0,10,4,4,0
255,100,239,0.05,3,2,adversarial,0.74,2,2,4,-2,8,6,2,2,4
254,100,275,0.05,4,3,adversarial,0.8,4,6,4,0,0,10,4,4,0
253,100,258,0.05,3,2,adversarial,0.47,3,5,3,0,0,3,3,3,0
252,100,252,0.05,6,5,adversarial,0.39,2,2,3,-1,0,5,2,2,0
251,100,266,0.05,3,2,adversarial,0.74,3,3,5,-2,0,15,3,3,0
250,100,250,0.05,2,1,adversarial,0.3,5,5,5,0,0,5,5,5,0
249,100,266,0.05,8,7,adversarial,0.78,3,3,3,0,0,3,3,3,0
248,100,254,0.05,4,3,adversarial,0.35,3,3,3,0,6,9,3,3,2
247,100,258,0.05,6,5,adversarial,0.72,3,3,3,0,6,7,3,3,2
246,100,226,0.05,3,2,adversarial,0.81,4,4,5,-1,0,20,4,4,0
245,100,269,0.05,4,3,adversarial,0.37,2,2,2,0,8,2,2,2,4
244,100,269,0.05,2,1,adversarial,0.8,3,3,3,0,0,3,3,3,0
243,100,243,0.05,5,4,adversarial,0.78,4,4,4,0,0,4,4,4,0
242,100,219,0.05,4,3,adversarial,0.5,3,3,4,-1,0,8,3,3,0
241,100,244,0.05,3,2,adversarial,0.64,3,3,3,0,28,7,3,3,14
240,100,244,0.05,3,2,adversarial,0.79,4,5,5,-1,6,17,4,4,2
239,100,217,0.05,1,0,adversarial,0.4,3,3,3,0,0,3,3,3,0
238,100,254,0.05,5,4,adversarial,0.51,3,3,3,0,0,3,3,3,0
237,100,247,0.05,4,3,adversarial,0.77,2,2,4,-2,4,10,2,2,2
236,100,259,0.05,4,3,adversarial,0.39,4,6,4,0,10,16,4,4,4
235,100,247,0.05,7,6,adversarial,0.49,2,2,2,0,0,2,2,2,0
234,100,247,0.05,6,5,adversarial,0.85,3,3,2,1,16,7,3,3,6
233,100,234,0.05,3,2,adversarial,0.84,3,3,6,-3,12,16,3,3,6
232,100,240,0.05,4,3,adversarial,0.34,3,3,3,0,4,3,3,3,2
231,100,258,0.05,5,4,adversarial,0.85,4,4,4,0,2,36,4,4,2
230,100,241,0.05,4,3,adversarial,0.68,3,3,3,0,0,3,3,3,0
229,100,234,0.05,3,2,adversarial,0.71,4,8,5,-1,4,11,4,4,2
228,100,270,0.05,4,3,adversarial,0.33,3,6,3,0,0,3,3,3,0
227,100,252,0.05,1,0,adversarial,0.62,4,6,5,-1,10,6,4,6,10
226,100,236,0.05,6,5,adversarial,0.77,3,3,4,-1,4,16,3,3,2
225,100,220,0.05,2,1,adversarial,0.7,4,4,5,-1,10,14,4,4,6
224,100,246,0.05,3,2,adversarial,0.48,3,7,3,0,0,3,3,3,0
223,100,252,0.05,2,1,adversarial,0.66,4,4,4,0,0,4,4,4,0
222,100,249,0.05,3,2,adversarial,0.41,4,4,4,0,12,4,4,4,6
221,100,246,0.05,5,4,adversarial,0.77,2,2,3,-1,4,5,2,2,2
220,100,252,0.05,4,3,adversarial,0.72,2,2,3,-1,0,5,2,2,0
219,100,229,0.05,1,0,adversarial,0.55,6,6,6,0,0,6,6,6,0
218,100,244,0.05,4,3,adversarial,0.77,4,6,4,0,0,4,4,4,0
217,100,256,0.05,2,1,adversarial,0.49,4,4,4,0,0,4,4,4,0
216,100,230,0.05,3,2,adversarial,0.3,3,5,2,1,12,2,2,2,4
215,100,215,0.05,3,2,adversarial,0.64,3,3,3,0,0,3,3,3,0
214,100,275,0.05,3,2,adversarial,0.62,4,5,5,-1,0,11,4,4,0
213,100,239,0.05,6,5,adversarial,0.6,3,3,4,-1,14,8,3,3,6
212,100,228,0.05,4,3,adversarial,0.51,2,2,2,0,4,2,2,2,2
211,100,264,0.05,3,2,adversarial,0.44,3,3,2,1,0,2,2,2,0
210,100,248,0.05,5,4,adversarial,0.64,3,7,3,0,22,3,3,3,10
209,100,253,0.05,8,7,adversarial,0.56,2,2,3,-1,0,5,2,2,0
208,100,231,0.05,3,2,adversarial,0.76,4,4,4,0,0,4,4,4,0
207,100,239,0.05,1,0,adversarial,0.84,5,5,5,0,0,5,5,5,0
206,100,266,0.05,2,1,adversarial,0.84,3,3,4,-1,0,8,3,3,0
205,100,256,0.05,3,2,adversarial,0.64,3,3,4,-1,14,16,3,3,6
204,100,244,0.05,4,3,adversarial,0.75,4,7,4,0,0,4,4,4,0
203,100,250,0.05,3,2,adversarial,0.35,3,3,3,0,0,3,3,3,0
202,100,230,0.05,4,3,adversarial,0.76,3,6,3,0,12,11,3,3,6
201,100,261,0.05,6,5,adversarial,0.31,2,2,2,0,0,2,2,2,0
200,100,261,0.05,1,0,adversarial,0.83,5,5,5,0,0,5,5,5,0
199,100,229,0.05,4,3,adversarial,0.45,3,3,3,0,0,3,3,3,0
198,100,269,0.05,3,2,adversarial,0.61,4,4,4,0,0,4,4,4,0
197,100,224,0.05,5,4,adversarial,0.47,3,3,3,0,0,3,3,3,0
196,100,242,0.05,1,0,adversarial,0.31,4,4,4,0,4,4,4,4,4
195,100,265,0.05,4,3,adversarial,0.5,2,2,3,-1,4,5,2,2,2
194,100,236,0.05,4,3,adversarial,0.42,3,3,3,0,0,7,3,3,0
193,100,232,0.05,3,2,adversarial,0.34,3,3,3,0,0,3,3,3,0
192,100,243,0.05,4,3,adversarial,0.38,3,3,3,0,0,3,3,3,0
191,100,250,0.05,4,3,adversarial,0.75,3,3,3,0,8,3,3,3,4
190,100,239,0.05,2,1,adversarial,0.73,4,10,5,-1,10,14,4,4,6
189,100,246,0.05,4,3,adversarial,0.37,2,2,2,0,12,2,2,2,6
188,100,237,0.05,2,1,adversarial,0.49,3,8,3,0,0,3,3,3,0
187,100,248,0.05,3,2,adversarial,0.38,5,5,6,-1,0,14,5,5,0
186,100,260,0.05,7,6,adversarial,0.85,3,3,4,-1,0,10,2,2,0
185,100,256,0.05,6,5,adversarial,0.43,3,3,3,0,0,3,3,3,0
184,100,241,0.05,2,1,adversarial,0.54,3,8,3,0,0,3,3,3,0
183,100,231,0.05,3,2,adversarial,0.65,3,3,3,0,0,3,3,3,0
182,100,243,0.05,3,2,adversarial,0.43,3,3,4,-1,0,8,3,3,0
181,100,242,0.05,3,2,adversarial,0.83,3,6,3,0,0,3,3,3,0
180,100,230,0.05,1,0,adversarial,0.34,5,6,5,0,8,5,5,6,8
179,100,261,0.05,2,1,adversarial,0.6,4,6,4,0,0,10,4,4,0
178,100,231,0.05,2,1,adversarial,0.78,5,6,5,0,8,5,5,5,4
177,100,268,0.05,3,2,adversarial,0.6,2,2,3,-1,0,7,2,2,0
176,100,244,0.05,2,1,adversarial,0.44,5,5,5,0,8,13,5,5,4
175,100,215,0.05,4,3,adversarial,0.5,2,2,2,0,2,2,2,2,2
174,100,255,0.05,2,1,adversarial,0.53,3,3,3,0,0,3,3,3,0
173,100,257,0.05,5,4,adversarial,0.61,3,3,3,0,8,7,3,3,4
172,100,247,0.05,4,3,adversarial,0.41,2,2,2,0,0,2,2,2,0
171,100,275,0.05,4,3,adversarial,0.86,3,3,3,0,0,7,3,3,0
170,100,261,0.05,4,3,adversarial,0.33,3,3,3,0,0,7,3,3,0
169,100,262,0.05,3,2,adversarial,0.53,3,3,3,0,20,3,3,3,10
168,100,258,0.05,7,6,adversarial,0.49,3,3,3,0,0,3,3,3,0
167,100,269,0.05,3,2,adversarial,0.59,4,4,4,0,0,4,4,4,0
