rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
475,100,265,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,6
474,100,232,0.05,2,1,random,-1,3,7,3,0,0,3,3,3,0
473,100,244,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
472,100,255,0.05,3,2,random,-1,3,7,2,1,0,2,2,2,0
471,100,268,0.05,2,1,random,-1,4,7,4,0,4,4,4,4,2
470,100,235,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
469,100,245,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
468,100,235,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
467,100,240,0.05,2,1,random,-1,4,4,4,0,12,4,4,4,6
466,100,245,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
465,100,221,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
464,100,270,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
463,100,251,0.05,11,10,random,-1,2,2,2,0,0,2,2,2,0
462,100,252,0.05,6,5,random,-1,3,5,3,0,0,3,3,3,0
461,100,255,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
460,100,270,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
459,100,230,0.05,5,4,random,-1,3,3,3,0,20,3,3,3,10
458,100,247,0.05,2,1,random,-1,4,6,4,0,10,4,4,4,6
457,100,237,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
456,100,254,0.05,4,3,random,-1,3,6,3,0,2,3,3,3,2
455,100,232,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,4
454,100,270,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
453,100,227,0.05,1,0,random,-1,3,3,3,0,10,3,3,3,10
452,100,263,0.05,3,2,random,-1,3,4,3,0,16,3,3,3,6
451,100,258,0.05,3,2,random,-1,3,5,3,0,24,3,3,5,12
450,100,240,0.05,3,2,random,-1,8,8,4,4,0,8,8,8,0
449,100,264,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
448,100,242,0.05,3,2,random,-1,3,6,2,1,0,2,2,2,0
447,100,242,0.05,3,2,random,-1,3,4,3,0,4,3,3,3,2
446,100,243,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
445,100,273,0.05,3,2,random,-1,3,3,3,0,22,3,3,3,10
444,100,242,0.05,5,4,random,-1,2,2,2,0,6,2,2,2,4
443,100,239,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
442,100,238,0.05,4,3,random,-1,4,4,4,0,10,4,4,4,6
441,100,222,0.05,3,2,random,-1,4,5,4,0,0,4,4,4,0
440,100,223,0.05,5,4,random,-1,4,6,4,0,0,4,4,4,0
439,100,241,0.05,5,4,random,-1,4,7,2,2,0,2,2,2,0
438,100,233,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
437,100,232,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
436,100,227,0.05,3,2,random,-1,4,7,4,0,20,4,4,7,10
435,100,244,0.05,4,3,random,-1,4,4,4,0,4,4,4,4,2
434,100,256,0.05,5,4,random,-1,3,3,3,0,2,3,3,3,2
433,100,213,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
432,100,266,0.05,5,4,random,-1,4,14,4,0,0,4,4,4,0
431,100,250,0.05,6,5,random,-1,2,2,2,0,12,2,2,2,6
430,100,243,0.05,1,0,random,-1,4,4,4,0,14,4,4,4,14
429,100,267,0.05,3,2,random,-1,2,2,2,0,14,2,2,2,8
428,100,221,0.05,5,4,random,-1,3,3,3,0,4,7,3,3,2
427,100,224,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
426,100,235,0.05,2,1,random,-1,4,4,4,0,8,4,4,4,4
425,100,250,0.05,3,2,random,-1,3,4,3,0,6,3,3,3,2
424,100,239,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,2
423,100,261,0.05,6,5,random,-1,3,3,2,1,6,2,2,2,2
422,100,252,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
421,100,251,0.05,3,2,random,-1,2,2,2,0,4,2,2,2,2
420,100,256,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
419,100,248,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,4
418,100,231,0.05,4,3,random,-1,6,6,4,2,16,6,6,6,8
417,100,277,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
416,100,223,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
415,100,249,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
414,100,264,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
413,100,253,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
412,100,259,0.05,6,5,random,-1,4,5,4,0,4,4,4,4,2
411,100,236,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
410,100,264,0.05,2,1,random,-1,4,5,4,0,22,4,4,5,12
409,100,279,0.05,3,2,random,-1,3,10,3,0,0,3,3,3,0
408,100,236,0.05,1,0,random,-1,4,4,4,0,12,4,4,4,12
407,100,264,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
406,100,219,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
405,100,265,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
404,100,233,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
403,100,214,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
402,100,234,0.05,5,4,random,-1,2,2,2,0,6,2,2,2,2
401,100,257,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
400,100,252,0.05,4,3,random,-1,3,4,3,0,0,3,3,3,0
399,100,241,0.05,2,1,random,-1,3,6,3,0,12,3,3,3,6
398,100,261,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
397,100,271,0.05,7,6,random,-1,3,3,2,1,6,3,3,3,2
396,100,263,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,4
395,100,229,0.05,5,4,random,-1,3,3,3,0,4,3,3,3,2
394,100,250,0.05,3,2,random,-1,3,5,3,0,12,3,3,3,6
393,100,275,0.05,3,2,random,-1,4,4,4,0,12,4,4,4,6
392,100,247,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
391,100,221,0.05,5,4,random,-1,3,3,3,0,4,3,3,3,2
390,100,255,0.05,2,1,random,-1,4,4,4,0,8,4,4,6,4
389,100,254,0.05,3,2,random,-1,3,5,3,0,8,3,3,3,4
388,100,268,0.05,3,2,random,-1,3,3,3,0,26,3,3,3,12
387,100,265,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
386,100,261,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
385,100,250,0.05,4,3,random,-1,3,3,3,0,16,3,3,3,6
384,100,270,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
383,100,225,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
382,100,272,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
381,100,237,0.05,2,1,random,-1,2,2,2,0,0,2,2,2,0
380,100,239,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
379,100,231,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
378,100,220,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
377,100,257,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
376,100,231,0.05,5,4,random,-1,3,6,3,0,6,3,3,3,2
375,100,262,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
374,100,229,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
373,100,232,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
372,100,247,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
371,100,233,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
370,100,266,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
369,100,252,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
368,100,241,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
367,100,260,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,4
366,100,274,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
365,100,279,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
364,100,236,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
363,100,260,0.05,3,2,random,-1,3,3,3,0,30,3,3,3,12
362,100,254,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
361,100,240,0.05,3,2,random,-1,2,2,2,0,4,2,2,2,2
360,100,238,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
359,100,257,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
358,100,245,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
357,100,215,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
356,100,241,0.05,5,4,random,-1,3,3,2,1,0,3,3,3,0
355,100,235,0.05,5,4,random,-1,3,7,3,0,0,3,3,3,0
354,100,256,0.05,8,7,random,-1,3,3,3,0,0,3,3,3,0
353,100,243,0.05,4,3,random,-1,4,4,4,0,12,4,4,4,6
352,100,247,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
351,100,240,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
350,100,229,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
349,100,258,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
348,100,298,0.05,1,0,random,-1,2,2,2,0,12,2,2,2,12
347,100,248,0.05,4,3,random,-1,3,3,3,0,4,3,3,3,2
346,100,255,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
345,100,265,0.05,2,1,random,-1,3,4,3,0,14,3,3,4,8
