rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,107,0.02,1,,clustered,0.3;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
944,100,99,0.02,1,,clustered,0.3;-0.3,7,10,5,2,6,-1,-6,7,10,2,6,edgeCount
943,100,94,0.02,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
942,100,89,0.02,2,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
941,100,98,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
940,100,95,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
939,100,101,0.02,2,,clustered,0.3;-0.3,7,4,4,3,0,4,0,4,4,0,0,edgeCount
938,100,104,0.02,2,,clustered,0.3;-0.3,7,8,6,1,2,6,0,6,6,0,2,edgeCount
937,100,103,0.02,2,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
936,100,94,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
935,100,108,0.02,2,,clustered,0.3;-0.3,7,7,6,1,2,7,1,7,10,1,2,edgeCount
934,100,99,0.02,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
933,100,82,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
932,100,122,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
931,100,104,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
930,100,111,0.02,3,,clustered,0.3;-0.3,6,10,4,2,0,4,0,4,4,0,0,edgeCount
929,100,77,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
928,100,102,0.02,1,,clustered,0.3;-0.3,6,10,6,0,2,6,0,6,10,0,2,edgeCount
927,100,98,0.02,1,,clustered,0.3;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
926,100,107,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
925,100,111,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
924,100,112,0.02,1,,clustered,0.3;-0.3,4,5,4,0,4,4,0,4,5,0,4,edgeCount
923,100,101,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
922,100,98,0.02,1,,clustered,0.3;-0.3,9,9,9,0,6,9,0,9,9,0,6,edgeCount
921,100,111,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
920,100,105,0.02,3,,clustered,0.3;-0.3,4,4,4,0,0,5,1,5,4,1,0,edgeCount
919,100,99,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
918,100,100,0.02,1,,clustered,0.3;-0.3,7,11,7,0,2,7,0,7,11,0,2,edgeCount
917,100,109,0.02,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
916,100,105,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
915,100,86,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
914,100,107,0.02,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
913,100,118,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
912,100,94,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
911,100,96,0.02,1,,clustered,0.3;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
910,100,95,0.02,1,,clustered,0.3;-0.3,2,2,2,0,2,2,0,2,2,0,2,edgeCount
909,100,84,0.02,2,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
908,100,98,0.02,2,,clustered,0.3;-0.3,8,7,7,1,2,7,0,7,7,0,2,edgeCount
907,100,95,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
906,100,90,0.02,2,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
905,100,108,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
904,100,86,0.02,2,,clustered,0.3;-0.3,7,5,5,2,0,5,0,5,5,0,0,edgeCount
903,100,98,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
902,100,96,0.02,1,,clustered,0.3;-0.3,6,9,6,0,2,6,0,6,9,0,2,edgeCount
901,100,101,0.02,1,,clustered,0.3;-0.3,6,6,6,0,10,6,0,6,6,0,10,edgeCount
900,100,86,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
899,100,89,0.02,1,,clustered,0.3;-0.3,10,11,10,0,2,10,0,10,11,0,2,edgeCount
898,100,89,0.02,1,,clustered,0.3;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
897,100,95,0.02,1,,clustered,0.3;-0.3,7,18,7,0,4,7,0,7,18,0,4,edgeCount
896,100,109,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
895,100,99,0.02,2,,clustered,0.3;-0.3,8,8,6,2,0,8,2,8,8,2,0,edgeCount
894,100,95,0.02,2,,clustered,0.3;-0.3,8,8,4,4,4,4,0,4,12,0,4,edgeCount
893,100,115,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
892,100,96,0.02,2,,clustered,0.3;-0.3,9,8,8,1,0,8,0,8,8,0,0,edgeCount
891,100,100,0.02,1,,clustered,0.3;-0.3,11,11,11,0,2,11,0,11,11,0,2,edgeCount
890,100,110,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
889,100,103,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
888,100,104,0.02,2,,clustered,0.3;-0.3,8,6,6,2,2,6,0,6,6,0,2,edgeCount
887,100,85,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
886,100,100,0.02,2,,clustered,0.3;-0.3,11,11,7,4,0,7,0,7,7,0,0,edgeCount
885,100,99,0.02,2,,clustered,0.3;-0.3,8,8,5,3,2,8,3,8,8,3,2,edgeCount
884,100,99,0.02,1,,clustered,0.3;-0.3,2,2,2,0,4,2,0,2,2,0,4,edgeCount
883,100,106,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
882,100,95,0.02,2,,clustered,0.3;-0.3,7,6,6,1,0,6,0,6,6,0,0,edgeCount
881,100,106,0.02,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
880,100,113,0.02,2,,clustered,0.3;-0.3,19,20,9,10,2,19,10,19,20,10,2,edgeCount
879,100,112,0.02,1,,clustered,0.3;-0.3,6,8,6,0,4,6,0,6,8,0,4,edgeCount
878,100,106,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
877,100,91,0.02,1,,clustered,0.3;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
876,100,87,0.02,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
875,100,109,0.02,2,,clustered,0.3;-0.3,5,15,5,0,0,11,6,11,11,6,0,edgeCount
874,100,100,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
873,100,106,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
872,100,85,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
871,100,108,0.02,1,,clustered,0.3;-0.3,5,8,5,0,6,5,0,5,8,0,6,edgeCount
870,100,99,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
869,100,90,0.02,1,,clustered,0.3;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
868,100,97,0.02,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
867,100,109,0.02,1,,clustered,0.3;-0.3,6,12,6,0,2,6,0,6,12,0,2,edgeCount
866,100,88,0.02,2,,clustered,0.3;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
865,100,103,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
864,100,91,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
863,100,97,0.02,1,,clustered,0.3;-0.3,17,9,9,8,2,-1,-10,17,9,8,2,edgeCount
862,100,107,0.02,2,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
861,100,93,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
860,100,99,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
859,100,93,0.02,1,,clustered,0.3;-0.3,5,6,5,0,2,5,0,5,6,0,2,edgeCount
858,100,107,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
857,100,103,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
856,100,94,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
855,100,106,0.02,1,,clustered,0.3;-0.3,4,5,4,0,6,4,0,4,5,0,6,edgeCount
854,100,91,0.02,1,,clustered,0.3;-0.3,6,8,6,0,2,6,0,6,8,0,2,edgeCount
853,100,97,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
852,100,102,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
851,100,88,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
850,100,101,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
849,100,102,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
848,100,89,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
847,100,90,0.02,1,,clustered,0.3;-0.3,8,8,8,0,2,-1,-9,8,8,0,2,edgeCount
846,100,111,0.02,3,,clustered,0.3;-0.3,6,7,6,0,4,6,0,6,6,0,4,edgeCount
845,100,112,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
844,100,109,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
843,100,89,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
842,100,103,0.02,3,,clustered,0.3;-0.3,16,4,3,13,2,3,0,3,3,0,2,edgeCount
841,100,102,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
840,100,103,0.02,1,,clustered,0.3;-0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
839,100,106,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
838,100,105,0.02,1,,clustered,0.3;-0.3,3,3,3,0,6,3,0,3,3,0,6,edgeCount
837,100,92,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
836,100,87,0.02,2,,clustered,0.3;-0.3,12,6,6,6,2,6,0,6,6,0,2,edgeCount
835,100,120,0.02,2,,clustered,0.3;-0.3,10,7,7,3,2,7,0,7,7,0,2,edgeCount
834,100,102,0.02,2,,clustered,0.3;-0.3,9,14,8,1,2,8,0,8,8,0,2,edgeCount
833,100,94,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
832,100,104,0.02,1,,clustered,0.3;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
831,100,106,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
830,100,111,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
829,100,113,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
828,100,83,0.02,1,,clustered,0.3;-0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
827,100,97,0.02,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
826,100,110,0.02,2,,clustered,0.3;-0.3,16,16,7,9,0,16,9,16,16,9,0,edgeCount
825,100,84,0.02,1,,clustered,0.3;-0.3,8,9,8,0,2,8,0,8,9,0,2,edgeCount
824,100,98,0.02,1,,clustered,0.3;-0.3,3,8,3,0,2,3,0,3,8,0,2,edgeCount
823,100,108,0.02,2,,clustered,0.3;-0.3,7,5,5,2,0,5,0,5,5,0,0,edgeCount
822,100,111,0.02,1,,clustered,0.3;-0.3,4,7,4,0,4,4,0,4,7,0,4,edgeCount
821,100,77,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
820,100,99,0.02,2,,clustered,0.3;-0.3,10,7,7,3,4,7,0,7,7,0,4,edgeCount
819,100,106,0.02,1,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
818,100,83,0.02,2,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
817,100,117,0.02,2,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
816,100,102,0.02,1,,clustered,0.3;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
815,100,96,0.02,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
814,100,106,0.02,2,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
813,100,114,0.02,2,,clustered,0.3;-0.3,7,5,5,2,4,5,0,5,5,0,4,edgeCount
812,100,105,0.02,2,,clustered,0.3;-0.3,5,7,5,0,0,5,0,5,5,0,0,edgeCount
811,100,100,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
810,100,81,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
809,100,99,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
808,100,108,0.02,2,,clustered,0.3;-0.3,7,5,5,2,0,5,0,5,5,0,0,edgeCount
807,100,105,0.02,1,,clustered,0.3;-0.3,4,7,4,0,2,4,0,4,7,0,2,edgeCount
806,100,112,0.02,3,,clustered,0.3;-0.3,6,5,5,1,0,5,0,5,5,0,0,edgeCount
805,100,96,0.02,2,,clustered,0.3;-0.3,9,6,5,4,0,6,1,6,6,1,0,edgeCount
804,100,102,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
803,100,98,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
802,100,88,0.02,1,,clustered,0.3;-0.3,11,11,11,0,6,11,0,11,11,0,6,edgeCount
801,100,106,0.02,2,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
800,100,93,0.02,2,,clustered,0.3;-0.3,10,17,7,3,0,7,0,7,7,0,0,edgeCount
799,100,104,0.02,1,,clustered,0.3;-0.3,7,6,5,2,6,-1,-6,7,6,2,6,edgeCount
798,100,102,0.02,1,,clustered,0.3;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
797,100,91,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
796,100,115,0.02,2,,clustered,0.3;-0.3,7,4,4,3,8,4,0,4,4,0,8,edgeCount
795,100,100,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
794,100,111,0.02,2,,clustered,0.3;-0.3,8,5,5,3,2,5,0,5,5,0,2,edgeCount
793,100,113,0.02,2,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
792,100,112,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
791,100,107,0.02,1,,clustered,0.3;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
790,100,80,0.02,1,,clustered,0.3;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
789,100,110,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
788,100,89,0.02,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
787,100,111,0.02,1,,clustered,0.3;-0.3,5,9,5,0,6,5,0,5,9,0,6,edgeCount
786,100,84,0.02,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
785,100,107,0.02,2,,clustered,0.3;-0.3,6,3,3,3,0,3,0,3,3,0,0,edgeCount
784,100,100,0.02,1,,clustered,0.3;-0.3,7,9,7,0,2,7,0,7,9,0,2,edgeCount
783,100,84,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
782,100,96,0.02,2,,clustered,0.3;-0.3,4,4,4,0,10,4,0,4,10,0,10,edgeCount
781,100,96,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
780,100,94,0.02,1,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
779,100,120,0.02,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
778,100,98,0.02,1,,clustered,0.3;-0.3,4,5,4,0,4,4,0,4,5,0,4,edgeCount
777,100,105,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
776,100,106,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
775,100,114,0.02,2,,clustered,0.3;-0.3,7,7,4,3,2,17,13,4,4,0,2,edgeCount
774,100,108,0.02,2,,clustered,0.3;-0.3,7,10,6,1,2,6,0,6,6,0,2,edgeCount
773,100,102,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
772,100,107,0.02,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
771,100,106,0.02,1,,clustered,0.3;-0.3,6,11,6,0,4,6,0,6,11,0,4,edgeCount
770,100,104,0.02,2,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
769,100,104,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
768,100,94,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
767,100,88,0.02,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
766,100,103,0.02,1,,clustered,0.3;-0.3,6,21,6,0,6,6,0,6,21,0,6,edgeCount
765,100,118,0.02,3,,clustered,0.3;-0.3,5,13,4,1,0,4,0,4,4,0,0,edgeCount
764,100,91,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
763,100,112,0.02,1,,clustered,0.3;-0.3,4,4,4,0,4,4,0,4,4,0,4,edgeCount
762,100,115,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
761,100,83,0.02,1,,clustered,0.3;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
760,100,96,0.02,2,,clustered,0.3;-0.3,7,3,3,4,2,3,0,3,3,0,2,edgeCount
759,100,106,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
758,100,110,0.02,2,,clustered,0.3;-0.3,6,8,4,2,2,4,0,4,4,0,2,edgeCount
757,100,104,0.02,3,,clustered,0.3;-0.3,7,7,6,1,0,7,1,7,7,1,0,edgeCount
756,100,118,0.02,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
755,100,124,0.02,2,,clustered,0.3;-0.3,6,10,5,1,0,5,0,5,5,0,0,edgeCount
754,100,107,0.02,2,,clustered,0.3;-0.3,15,21,3,12,0,3,0,3,3,0,0,edgeCount
753,100,102,0.02,3,,clustered,0.3;-0.3,3,13,3,0,0,3,0,3,3,0,0,edgeCount
752,100,89,0.02,3,,clustered,0.3;-0.3,6,7,6,0,2,6,0,6,6,0,2,edgeCount
751,100,111,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
750,100,90,0.02,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
749,100,113,0.02,1,,clustered,0.3;-0.3,4,6,4,0,4,4,0,4,6,0,4,edgeCount
748,100,127,0.02,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
