rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
1000,100,240,0.05,5,4,random,-1,2,2,2,0,10,2,2,2,4
999,100,244,0.05,6,5,random,-1,2,2,2,0,12,2,2,2,6
998,100,248,0.05,4,3,random,-1,2,2,2,0,8,2,2,2,4
997,100,237,0.05,4,3,random,-1,4,5,4,0,0,4,4,4,0
996,100,242,0.05,6,5,random,-1,4,4,4,0,2,4,4,4,2
995,100,230,0.05,6,5,random,-1,3,6,3,0,0,5,5,5,0
994,100,233,0.05,6,5,random,-1,3,3,4,-1,4,8,3,3,2
993,100,239,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,4
992,100,265,0.05,5,4,random,-1,2,2,2,0,4,2,2,2,2
991,100,254,0.05,3,2,random,-1,3,3,3,0,30,3,3,3,12
990,100,251,0.05,5,4,random,-1,3,3,3,0,14,3,3,3,6
989,100,269,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
988,100,229,0.05,2,1,random,-1,2,2,2,0,12,2,2,2,6
987,100,252,0.05,3,2,random,-1,3,3,3,0,38,3,3,3,16
986,100,277,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
985,100,263,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
984,100,236,0.05,3,2,random,-1,5,5,5,0,0,5,5,5,0
983,100,279,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
982,100,256,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
981,100,242,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
980,100,228,0.05,5,4,random,-1,4,4,4,0,14,4,4,4,6
979,100,271,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
978,100,256,0.05,2,1,random,-1,2,2,2,0,20,2,2,2,10
977,100,232,0.05,1,0,random,-1,4,6,4,0,10,4,4,6,10
976,100,277,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
975,100,242,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
974,100,237,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
973,100,229,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
972,100,267,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
971,100,250,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
970,100,254,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,4
969,100,259,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
968,100,249,0.05,3,2,random,-1,3,7,2,1,6,2,2,2,2
967,100,217,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
966,100,248,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,4
965,100,239,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
964,100,243,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
963,100,239,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
962,100,259,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
961,100,269,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,4
960,100,241,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
959,100,269,0.05,9,8,random,-1,3,3,3,0,0,3,3,3,0
958,100,277,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
957,100,248,0.05,3,2,random,-1,3,8,2,1,22,2,2,2,8
956,100,225,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
955,100,251,0.05,3,2,random,-1,4,5,4,0,12,4,4,6,4
954,100,252,0.05,6,5,random,-1,4,4,4,0,0,4,4,4,0
953,100,263,0.05,3,2,random,-1,3,6,3,0,4,3,3,6,2
952,100,253,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
951,100,251,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
950,100,268,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
949,100,268,0.05,5,4,random,-1,2,2,2,0,22,2,2,2,12
948,100,215,0.05,3,2,random,-1,3,5,2,1,0,3,3,3,0
947,100,258,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
946,100,238,0.05,6,5,random,-1,3,3,3,0,2,3,3,3,2
945,100,257,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
944,100,243,0.05,3,2,random,-1,4,4,4,0,10,4,4,4,6
943,100,247,0.05,2,1,random,-1,3,8,3,0,0,3,3,3,0
942,100,263,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
941,100,260,0.05,3,2,random,-1,5,7,5,0,18,5,5,5,6
940,100,270,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
939,100,236,0.05,2,1,random,-1,4,6,4,0,28,4,4,6,14
938,100,268,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
937,100,255,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
936,100,225,0.05,4,3,random,-1,4,11,4,0,0,4,4,4,0
935,100,250,0.05,2,1,random,-1,3,3,3,0,12,3,3,3,6
934,100,239,0.05,5,4,random,-1,3,3,3,0,4,3,3,3,2
933,100,256,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
932,100,241,0.05,3,2,random,-1,3,3,3,0,8,3,3,3,4
931,100,248,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,2
930,100,241,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
929,100,254,0.05,4,3,random,-1,4,4,4,0,6,4,4,4,2
928,100,224,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,6
