rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,23,23,8,15,4,23,15,9,53,1,4,edgeCount
999,113,161,graphml/Deltacom.graphml,4,3,clustered,0.6;-0.3,24,24,6,18,2,25,19,25,24,19,2,edgeCount
998,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,-1,-1,12,-13,4,-1,-13,-1,-1,-13,4,edgeCount
996,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,16,16,15,1,2,44,29,44,16,29,2,edgeCount
995,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,21,21,8,13,2,21,13,9,49,1,2,edgeCount
994,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
993,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,17,33,7,10,0,17,10,17,17,10,0,edgeCount
991,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,14,14,11,3,2,38,27,14,76,3,2,edgeCount
989,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
988,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
987,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
986,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
985,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
984,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,51,51,12,39,2,-1,-13,15,15,3,2,edgeCount
982,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,15,15,5,10,0,9,4,9,9,4,0,edgeCount
981,113,161,graphml/Deltacom.graphml,4,3,clustered,0.6;-0.3,-1,-1,7,-8,2,-1,-8,-1,-1,-8,2,edgeCount
980,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,29,15,5,24,0,15,10,15,15,10,0,edgeCount
979,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,13,13,5,8,0,13,8,13,13,8,0,edgeCount
977,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
976,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,10,10,6,4,0,10,4,10,10,4,0,edgeCount
975,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,16,16,16,0,2,-1,-17,-1,-1,-17,2,edgeCount
974,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,26,26,12,14,0,24,12,24,24,12,0,edgeCount
973,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
971,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
970,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,24,24,7,17,0,24,17,24,24,17,0,edgeCount
968,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
967,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,21,21,8,13,0,21,13,21,21,13,0,edgeCount
966,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
965,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,30,30,12,18,0,30,18,30,30,18,0,edgeCount
964,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,26,22,4,22,0,-1,-5,-1,-1,-5,0,edgeCount
963,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
962,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,9,33,4,5,2,9,5,5,21,1,2,edgeCount
961,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
960,113,161,graphml/Deltacom.graphml,4,3,clustered,0.6;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
959,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
958,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
957,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,8,8,8,0,6,8,0,8,8,0,6,edgeCount
956,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
955,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,27,9,9,18,0,-1,-10,-1,-1,-10,0,edgeCount
954,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,34,54,11,23,0,34,23,34,34,23,0,edgeCount
953,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
952,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
951,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,14,14,14,0,2,14,0,14,14,0,2,edgeCount
950,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,41,15,15,26,2,41,26,41,15,26,2,edgeCount
949,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,15,-16,2,-1,-16,45,21,30,2,edgeCount
948,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,15,15,7,8,0,15,8,15,15,8,0,edgeCount
946,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,19,19,8,11,2,19,11,9,37,1,2,edgeCount
945,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
944,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
943,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,20,34,6,14,6,20,14,8,32,2,4,edgeCount
941,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,7,7,7,0,2,7,0,47,29,40,2,edgeCount
940,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,4,4,4,0,4,4,0,4,4,0,4,edgeCount
939,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
936,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,34,38,13,21,2,34,21,14,34,1,2,edgeCount
935,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
933,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
932,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
931,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,18,16,8,10,4,-1,-9,-1,-1,-9,2,edgeCount
930,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,7,7,6,1,2,16,10,8,28,2,2,edgeCount
929,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,18,18,6,12,0,18,12,18,18,12,0,edgeCount
928,113,161,graphml/Deltacom.graphml,3,2,clustered,0.6;-0.3,20,20,5,15,0,20,15,20,20,15,0,edgeCount
927,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,-1,-1,14,-15,4,-1,-15,-1,-1,-15,4,edgeCount
926,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,13,13,12,1,0,13,1,13,13,1,0,edgeCount
925,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
924,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,10,10,10,0,4,10,0,10,10,0,4,edgeCount
923,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,7,7,5,2,0,7,2,7,7,2,0,edgeCount
922,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,38,26,12,26,0,26,14,26,26,14,0,edgeCount
920,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,40,40,14,26,2,40,26,40,40,26,2,edgeCount
919,113,161,graphml/Deltacom.graphml,1,0,clustered,0.6;-0.3,30,30,16,14,2,-1,-17,30,30,14,2,edgeCount
918,113,161,graphml/Deltacom.graphml,2,1,clustered,0.6;-0.3,11,27,8,3,2,27,19,11,27,3,2,edgeCount
