rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,93,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
199,100,102,0.02,1,0,random,-1,7,8,7,0,2,7,0,7,8,0,2,edgeCount
198,100,124,0.02,2,2,random,-1,6,6,2,4,0,2,0,2,2,0,0,edgeCount
197,100,88,0.02,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
196,100,106,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
195,100,99,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
194,100,118,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
193,100,91,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
192,100,111,0.02,2,2,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
191,100,104,0.02,2,2,random,-1,8,8,2,6,4,2,0,2,2,0,4,edgeCount
190,100,114,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
189,100,118,0.02,2,2,random,-1,6,4,4,2,0,4,0,4,4,0,0,edgeCount
188,100,103,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
187,100,81,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
186,100,100,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
185,100,89,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
184,100,93,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
183,100,105,0.02,2,2,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
182,100,107,0.02,1,0,random,-1,8,8,8,0,4,8,0,8,8,0,4,edgeCount
181,100,108,0.02,1,0,random,-1,8,8,8,0,2,8,0,8,8,0,2,edgeCount
180,100,108,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
179,100,122,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
178,100,91,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
177,100,94,0.02,1,0,random,-1,6,6,6,0,4,6,0,6,6,0,4,edgeCount
176,100,94,0.02,1,0,random,-1,8,8,8,0,4,8,0,8,8,0,4,edgeCount
175,100,88,0.02,1,0,random,-1,12,12,12,0,0,12,0,12,12,0,0,edgeCount
174,100,109,0.02,2,2,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
173,100,102,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
172,100,110,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
171,100,87,0.02,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
170,100,104,0.02,3,3,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
169,100,99,0.02,1,0,random,-1,6,6,6,0,6,6,0,6,6,0,6,edgeCount
168,100,118,0.02,1,0,random,-1,8,12,8,0,2,8,0,8,12,0,2,edgeCount
167,100,105,0.02,1,0,random,-1,8,8,8,0,2,8,0,8,8,0,2,edgeCount
166,100,107,0.02,1,0,random,-1,11,11,11,0,0,11,0,11,11,0,0,edgeCount
165,100,112,0.02,2,2,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
164,100,115,0.02,1,0,random,-1,7,8,7,0,2,7,0,7,8,0,2,edgeCount
163,100,107,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
162,100,114,0.02,2,2,random,-1,5,9,3,2,4,3,0,3,3,0,4,edgeCount
161,100,90,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
160,100,93,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
159,100,111,0.02,2,2,random,-1,9,9,5,4,0,5,0,5,5,0,0,edgeCount
158,100,101,0.02,1,0,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
157,100,101,0.02,1,0,random,-1,7,14,7,0,2,7,0,7,14,0,2,edgeCount
156,100,96,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
155,100,97,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
154,100,115,0.02,2,2,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
153,100,94,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
152,100,105,0.02,1,0,random,-1,9,9,9,0,0,9,0,9,9,0,0,edgeCount
151,100,103,0.02,1,0,random,-1,6,6,6,0,2,6,0,6,6,0,2,edgeCount
150,100,112,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
149,100,117,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
148,100,95,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
147,100,96,0.02,1,0,random,-1,4,4,4,0,4,4,0,4,4,0,4,edgeCount
146,100,96,0.02,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
145,100,111,0.02,3,3,random,-1,5,9,4,1,0,4,0,4,4,0,0,edgeCount
144,100,84,0.02,1,0,random,-1,13,13,13,0,2,13,0,13,13,0,2,edgeCount
143,100,107,0.02,3,3,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
142,100,125,0.02,2,2,random,-1,12,12,5,7,0,12,7,12,12,7,0,edgeCount
141,100,109,0.02,1,0,random,-1,2,2,2,0,4,2,0,2,2,0,4,edgeCount
140,100,88,0.02,1,0,random,-1,4,8,4,0,2,4,0,4,8,0,2,edgeCount
139,100,95,0.02,1,0,random,-1,7,12,7,0,2,7,0,7,12,0,2,edgeCount
138,100,93,0.02,1,0,random,-1,13,13,13,0,0,13,0,13,13,0,0,edgeCount
137,100,103,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
136,100,119,0.02,2,2,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
135,100,102,0.02,2,2,random,-1,9,3,3,6,6,3,0,3,3,0,6,edgeCount
134,100,95,0.02,2,2,random,-1,5,4,3,2,0,4,1,4,4,1,0,edgeCount
133,100,91,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
132,100,115,0.02,2,2,random,-1,5,17,5,0,4,11,6,11,7,6,4,edgeCount
131,100,107,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
130,100,95,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
129,100,99,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
128,100,94,0.02,2,2,random,-1,7,7,7,0,2,7,0,7,7,0,2,edgeCount
127,100,98,0.02,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
126,100,108,0.02,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
125,100,87,0.02,1,0,random,-1,3,11,3,0,4,3,0,3,11,0,4,edgeCount
124,100,99,0.02,1,0,random,-1,7,7,7,0,4,7,0,7,7,0,4,edgeCount
123,100,117,0.02,1,0,random,-1,9,13,9,0,2,9,0,9,13,0,2,edgeCount
122,100,108,0.02,3,3,random,-1,5,8,3,2,0,3,0,3,3,0,0,edgeCount
121,100,113,0.02,1,0,random,-1,7,9,7,0,4,7,0,7,9,0,4,edgeCount
120,100,102,0.02,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
119,100,102,0.02,2,2,random,-1,2,2,2,0,2,2,0,2,2,0,2,edgeCount
118,100,103,0.02,2,2,random,-1,9,9,5,4,0,5,0,5,5,0,0,edgeCount
117,100,107,0.02,2,2,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
116,100,107,0.02,1,0,random,-1,5,10,5,0,6,5,0,5,10,0,6,edgeCount
115,100,105,0.02,1,0,random,-1,8,12,8,0,2,8,0,8,12,0,2,edgeCount
114,100,103,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
113,100,105,0.02,1,0,random,-1,9,9,9,0,2,9,0,9,9,0,2,edgeCount
112,100,108,0.02,2,2,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
111,100,102,0.02,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
110,100,121,0.02,2,2,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
109,100,116,0.02,2,2,random,-1,7,9,3,4,0,3,0,3,3,0,0,edgeCount
108,100,84,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
107,100,97,0.02,1,0,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
106,100,94,0.02,1,0,random,-1,7,15,7,0,6,7,0,7,15,0,6,edgeCount
105,100,99,0.02,1,0,random,-1,6,8,6,0,2,6,0,6,8,0,2,edgeCount
104,100,94,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
103,100,95,0.02,1,0,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
102,100,113,0.02,1,0,random,-1,7,9,7,0,2,7,0,7,9,0,2,edgeCount
101,100,109,0.02,2,2,random,-1,8,14,6,2,0,6,0,6,6,0,0,edgeCount
100,100,103,0.02,3,3,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
99,100,106,0.02,1,0,random,-1,2,2,2,0,12,2,0,2,2,0,12,edgeCount
98,100,107,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
97,100,79,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
96,100,100,0.02,2,2,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
95,100,108,0.02,1,0,random,-1,2,2,2,0,4,2,0,2,2,0,4,edgeCount
94,100,88,0.02,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
93,100,104,0.02,1,0,random,-1,8,8,8,0,0,8,0,8,8,0,0,edgeCount
92,100,95,0.02,1,0,random,-1,10,10,10,0,0,10,0,10,10,0,0,edgeCount
91,100,95,0.02,2,2,random,-1,5,9,5,0,4,7,2,7,11,2,4,edgeCount
90,100,87,0.02,1,0,random,-1,7,12,7,0,2,7,0,7,12,0,2,edgeCount
89,100,109,0.02,1,0,random,-1,3,3,3,0,2,3,0,3,3,0,2,edgeCount
88,100,103,0.02,1,0,random,-1,9,9,9,0,4,9,0,9,9,0,4,edgeCount
87,100,93,0.02,1,0,random,-1,6,6,6,0,0,6,0,6,6,0,0,edgeCount
86,100,95,0.02,1,0,random,-1,7,7,7,0,0,7,0,7,7,0,0,edgeCount
85,100,112,0.02,2,2,random,-1,6,9,4,2,2,4,0,4,4,0,2,edgeCount
