rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,50,165,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,20,-1,0,-1,-1,0,8,edgeCount
962,50,213,0.15,8,,clustered,0.8;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
961,50,173,0.15,5,,clustered,0.8;-0.3,29,25,4,25,0,-1,-5,-1,-1,-5,0,edgeCount
960,50,185,0.15,4,,clustered,0.8;-0.3,-1,-1,5,-6,10,-1,-6,-1,-1,-6,4,edgeCount
959,50,184,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
958,50,193,0.15,8,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
957,50,199,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
956,50,173,0.15,7,,clustered,0.8;-0.3,6,18,4,2,0,10,6,10,10,6,0,edgeCount
955,50,189,0.15,6,,clustered,0.8;-0.3,-1,-1,5,-6,22,-1,-6,-1,-1,-6,6,edgeCount
954,50,179,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,14,-1,0,-1,-1,0,4,edgeCount
953,50,195,0.15,7,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
952,50,189,0.15,6,,clustered,0.8;-0.3,16,6,4,12,0,-1,-5,-1,-1,-5,0,edgeCount
951,50,180,0.15,4,,clustered,0.8;-0.3,15,5,4,11,0,-1,-5,-1,-1,-5,0,edgeCount
950,50,187,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
949,50,174,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
948,50,192,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
947,50,187,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
946,50,167,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
945,50,171,0.15,5,,clustered,0.8;-0.3,21,11,3,18,0,3,0,3,3,0,0,edgeCount
944,50,179,0.15,6,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
943,50,174,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
942,50,189,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,14,-1,-5,-1,-1,-5,4,edgeCount
941,50,180,0.15,9,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
940,50,178,0.15,6,,clustered,0.8;-0.3,20,2,2,18,0,2,0,4,2,2,0,edgeCount
939,50,197,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
938,50,183,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
937,50,188,0.15,7,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
936,50,169,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
935,50,179,0.15,5,,clustered,0.8;-0.3,3,9,3,0,0,-1,-4,-1,-1,-4,0,edgeCount
934,50,170,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,12,-1,-6,-1,-1,-6,4,edgeCount
933,50,181,0.15,8,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
932,50,201,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
931,50,172,0.15,9,,clustered,0.8;-0.3,10,22,4,6,0,12,8,16,16,12,0,edgeCount
930,50,177,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,22,-1,-5,-1,-1,-5,8,edgeCount
929,50,203,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,18,-1,0,-1,-1,0,4,edgeCount
928,50,188,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
927,50,187,0.15,4,,clustered,0.8;-0.3,-1,-1,5,-6,14,-1,-6,-1,-1,-6,4,edgeCount
926,50,201,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
925,50,183,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,2,edgeCount
924,50,195,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,38,-1,-5,12,22,8,10,edgeCount
923,50,187,0.15,7,,clustered,0.8;-0.3,14,10,2,12,0,2,0,6,2,4,0,edgeCount
922,50,192,0.15,8,,clustered,0.8;-0.3,-1,-1,-1,0,14,-1,0,-1,-1,0,4,edgeCount
921,50,160,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,16,-1,0,-1,-1,0,6,edgeCount
920,50,183,0.15,8,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
919,50,184,0.15,8,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
918,50,182,0.15,3,,clustered,0.8;-0.3,-1,-1,4,-5,54,-1,-5,-1,-1,-5,18,edgeCount
917,50,199,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
916,50,174,0.15,11,,clustered,0.8;-0.3,9,9,3,6,0,9,6,9,9,6,0,edgeCount
915,50,191,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
914,50,161,0.15,5,,clustered,0.8;-0.3,10,26,4,6,28,-1,-5,-1,-1,-5,10,edgeCount
913,50,187,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
912,50,178,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,26,-1,0,-1,-1,0,8,edgeCount
911,50,191,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
910,50,186,0.15,4,,clustered,0.8;-0.3,5,19,3,2,26,-1,-4,-1,-1,-4,8,edgeCount
909,50,203,0.15,7,,clustered,0.8;-0.3,-1,-1,4,-5,30,-1,-5,-1,-1,-5,6,edgeCount
908,50,192,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
907,50,186,0.15,5,,clustered,0.8;-0.3,-1,-1,4,-5,34,-1,-5,-1,-1,-5,10,edgeCount
906,50,179,0.15,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
905,50,195,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
904,50,183,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
903,50,181,0.15,7,,clustered,0.8;-0.3,8,12,2,6,0,4,2,8,4,6,0,edgeCount
902,50,183,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
901,50,168,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,4,edgeCount
900,50,189,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
899,50,165,0.15,7,,clustered,0.8;-0.3,8,7,3,5,6,5,2,3,5,0,2,edgeCount
898,50,175,0.15,8,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
897,50,165,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
896,50,166,0.15,6,,clustered,0.8;-0.3,-1,-1,5,-6,8,-1,-6,-1,-1,-6,4,edgeCount
895,50,195,0.15,4,,clustered,0.8;-0.3,3,7,3,0,28,5,2,3,5,0,8,edgeCount
894,50,195,0.15,7,,clustered,0.8;-0.3,17,25,3,14,0,11,8,11,11,8,0,edgeCount
893,50,189,0.15,6,,clustered,0.8;-0.3,10,5,3,7,0,6,3,6,8,3,0,edgeCount
892,50,172,0.15,6,,clustered,0.8;-0.3,20,4,4,16,6,-1,-5,-1,-1,-5,2,edgeCount
891,50,176,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
890,50,189,0.15,4,,clustered,0.8;-0.3,25,5,3,22,16,3,0,3,3,0,4,edgeCount
889,50,190,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,30,-1,0,-1,-1,0,8,edgeCount
888,50,156,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
887,50,186,0.15,3,,clustered,0.8;-0.3,12,13,4,8,30,8,4,8,20,4,10,edgeCount
886,50,196,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
885,50,202,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
884,50,173,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
883,50,183,0.15,7,,clustered,0.8;-0.3,27,21,4,23,0,-1,-5,-1,-1,-5,0,edgeCount
882,50,189,0.15,3,,clustered,0.8;-0.3,2,10,2,0,0,2,0,4,2,2,0,edgeCount
881,50,199,0.15,7,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
880,50,163,0.15,10,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,2,edgeCount
879,50,200,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
878,50,196,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
877,50,197,0.15,8,,clustered,0.8;-0.3,11,10,3,8,8,-1,-4,-1,-1,-4,2,edgeCount
876,50,179,0.15,5,,clustered,0.8;-0.3,4,12,4,0,4,8,4,8,8,4,2,edgeCount
875,50,175,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
874,50,152,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
873,50,183,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,28,-1,0,-1,-1,0,8,edgeCount
872,50,196,0.15,7,,clustered,0.8;-0.3,27,23,4,23,0,-1,-5,-1,-1,-5,0,edgeCount
871,50,176,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,26,-1,0,-1,-1,0,8,edgeCount
870,50,185,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,30,-1,0,-1,-1,0,8,edgeCount
869,50,181,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
868,50,177,0.15,5,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
867,50,178,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,12,-1,0,-1,-1,0,4,edgeCount
866,50,180,0.15,8,,clustered,0.8;-0.3,10,6,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
865,50,175,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,22,-1,0,-1,-1,0,6,edgeCount
864,50,193,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,20,-1,-5,23,21,19,6,edgeCount
863,50,176,0.15,4,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
862,50,192,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
861,50,174,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
860,50,207,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
859,50,180,0.15,7,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
858,50,180,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
857,50,183,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
856,50,176,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
855,50,172,0.15,8,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
854,50,193,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
853,50,185,0.15,5,,clustered,0.8;-0.3,12,32,4,8,0,6,2,6,6,2,0,edgeCount
852,50,181,0.15,12,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
851,50,182,0.15,7,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
850,50,199,0.15,9,,clustered,0.8;-0.3,33,3,3,30,10,5,2,5,5,2,4,edgeCount
849,50,186,0.15,11,,clustered,0.8;-0.3,9,21,3,6,4,13,10,13,13,10,2,edgeCount
848,50,184,0.15,6,,clustered,0.8;-0.3,-1,-1,5,-6,22,-1,-6,-1,-1,-6,6,edgeCount
847,50,176,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,24,-1,0,-1,-1,0,6,edgeCount
846,50,211,0.15,10,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
845,50,172,0.15,6,,clustered,0.8;-0.3,20,10,2,18,8,4,2,6,4,4,4,edgeCount
844,50,183,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
843,50,180,0.15,10,,clustered,0.8;-0.3,-1,-1,-1,0,16,-1,0,-1,-1,0,4,edgeCount
842,50,193,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,24,-1,0,-1,-1,0,6,edgeCount
841,50,184,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
840,50,199,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
839,50,175,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
838,50,170,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,34,-1,0,-1,-1,0,12,edgeCount
837,50,185,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
836,50,191,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
835,50,180,0.15,6,,clustered,0.8;-0.3,-1,-1,5,-6,50,-1,-6,-1,-1,-6,14,edgeCount
834,50,186,0.15,4,,clustered,0.8;-0.3,-1,-1,5,-6,18,-1,-6,-1,-1,-6,8,edgeCount
833,50,180,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
832,50,185,0.15,10,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
831,50,200,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
830,50,201,0.15,5,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
829,50,198,0.15,8,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
828,50,183,0.15,6,,clustered,0.8;-0.3,-1,-1,3,-4,16,-1,-4,-1,-1,-4,4,edgeCount
827,50,184,0.15,8,,clustered,0.8;-0.3,-1,-1,4,-5,22,-1,-5,-1,-1,-5,6,edgeCount
826,50,207,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,32,-1,0,-1,-1,0,8,edgeCount
825,50,190,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,28,-1,0,-1,-1,0,8,edgeCount
824,50,180,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,2,edgeCount
823,50,166,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,34,-1,0,-1,-1,0,10,edgeCount
822,50,179,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
821,50,177,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
820,50,199,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
819,50,189,0.15,7,,clustered,0.8;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
818,50,178,0.15,5,,clustered,0.8;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
817,50,163,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
816,50,177,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
815,50,189,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,24,-1,0,-1,-1,0,6,edgeCount
814,50,164,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
813,50,169,0.15,5,,clustered,0.8;-0.3,-1,-1,6,-7,6,-1,-7,-1,-1,-7,2,edgeCount
812,50,200,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
811,50,170,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
810,50,191,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
809,50,181,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
808,50,189,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
807,50,202,0.15,2,,clustered,0.8;-0.3,-1,-1,-1,0,36,-1,0,-1,-1,0,18,edgeCount
806,50,186,0.15,3,,clustered,0.8;-0.3,-1,-1,-1,0,36,-1,0,-1,-1,0,12,edgeCount
805,50,191,0.15,7,,clustered,0.8;-0.3,11,23,3,8,0,9,6,11,11,8,0,edgeCount
804,50,179,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
803,50,182,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
802,50,183,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
801,50,202,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,2,edgeCount
800,50,169,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
799,50,194,0.15,8,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
798,50,188,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
797,50,167,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
796,50,164,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,2,edgeCount
795,50,182,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
794,50,173,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
793,50,189,0.15,6,,clustered,0.8;-0.3,17,3,3,14,0,3,0,3,3,0,0,edgeCount
792,50,187,0.15,6,,clustered,0.8;-0.3,12,30,4,8,8,-1,-5,-1,-1,-5,2,edgeCount
791,50,200,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,2,edgeCount
790,50,163,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
789,50,197,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
788,50,170,0.15,4,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
787,50,204,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
786,50,198,0.15,5,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
785,50,208,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
784,50,180,0.15,7,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
783,50,183,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,22,-1,0,-1,-1,0,6,edgeCount
782,50,206,0.15,6,,clustered,0.8;-0.3,-1,-1,-1,0,28,-1,0,-1,-1,0,6,edgeCount
781,50,172,0.15,9,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,2,edgeCount
780,50,176,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,8,-1,-6,-1,-1,-6,2,edgeCount
779,50,197,0.15,1,,clustered,0.8;-0.3,-1,-1,-1,0,12,-1,0,-1,-1,0,12,edgeCount
778,50,199,0.15,4,,clustered,0.8;-0.3,38,38,4,34,0,-1,-5,-1,-1,-5,0,edgeCount
777,50,189,0.15,4,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
776,50,201,0.15,5,,clustered,0.8;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
775,50,191,0.15,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
774,50,210,0.15,6,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
773,50,193,0.15,5,,clustered,0.8;-0.3,-1,-1,5,-6,30,-1,-6,-1,-1,-6,8,edgeCount
