rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,-1,-1,4,-5,6,-1,-5,-1,-1,-5,2,shortest
995,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,3,3,3,0,2,-1,-4,3,3,0,2,shortest
994,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,4,4,2,2,8,-1,-3,6,6,4,4,shortest
992,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,4,4,3,1,12,14,11,14,14,11,6,shortest
991,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,-1,-1,6,-7,8,-1,-7,-1,-1,-7,6,shortest
988,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,6,6,4,2,8,-1,-5,6,6,2,4,shortest
987,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,10,10,4,6,18,-1,-5,-1,-1,-5,12,shortest
986,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,3,5,3,0,0,3,0,3,3,0,0,shortest
983,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,5,19,3,2,18,-1,-4,13,13,10,12,shortest
982,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,26,26,3,23,4,10,7,6,6,3,2,shortest
981,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,3,3,3,0,14,3,0,3,3,0,10,shortest
979,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,-1,-1,5,-6,6,-1,-6,-1,-1,-6,4,shortest
978,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,6,6,2,4,12,2,0,2,2,0,8,shortest
977,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,3,3,3,0,6,3,0,3,3,0,4,shortest
976,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
975,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,shortest
974,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,5,5,2,3,0,2,0,2,2,0,0,shortest
971,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,-1,-1,6,-7,12,-1,-7,-1,-1,-7,6,shortest
970,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,shortest
968,25,56,graphml/AttMpls.graphml,5,4,clustered,0.7;-0.3,11,7,3,8,0,7,4,7,7,4,0,shortest
967,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,7,7,4,3,0,-1,-5,-1,-1,-5,0,shortest
