rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,714,0.15,15,98,random,0.8,3,2,2,1,16,2,0,3,2,1,2,edgeCount
199,100,768,0.15,13,84,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
198,100,749,0.15,10,63,random,0.8,7,5,2,5,0,2,0,8,2,6,0,edgeCount
197,100,744,0.15,12,77,random,0.8,3,3,2,1,0,2,0,3,2,1,0,edgeCount
196,100,741,0.15,13,84,random,0.8,3,4,3,0,50,5,2,3,5,0,6,edgeCount
195,100,722,0.15,10,63,random,0.8,4,6,2,2,0,2,0,3,2,1,0,edgeCount
194,100,686,0.15,14,91,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
193,100,760,0.15,13,84,random,0.8,3,3,2,1,78,2,0,3,2,1,10,edgeCount
192,100,753,0.15,13,84,random,0.8,3,7,3,0,132,5,2,3,5,0,16,edgeCount
191,100,756,0.15,13,84,random,0.8,3,5,2,1,52,2,0,3,2,1,6,edgeCount
190,100,744,0.15,10,63,random,0.8,3,5,3,0,0,3,0,3,3,0,0,edgeCount
189,100,749,0.15,10,63,random,0.8,3,5,2,1,176,2,0,3,2,1,22,edgeCount
188,100,732,0.15,15,98,random,0.8,3,5,2,1,0,2,0,3,2,1,0,edgeCount
187,100,782,0.15,14,91,random,0.8,3,3,2,1,0,2,0,3,2,1,0,edgeCount
186,100,733,0.15,15,98,random,0.8,3,4,2,1,0,2,0,2,2,0,0,edgeCount
185,100,770,0.15,7,42,random,0.8,3,4,2,1,0,2,0,7,2,5,0,edgeCount
184,100,759,0.15,13,84,random,0.8,5,2,2,3,114,4,2,9,4,7,14,edgeCount
183,100,711,0.15,12,77,random,0.8,3,3,2,1,130,2,0,3,2,1,18,edgeCount
182,100,759,0.15,14,91,random,0.8,3,3,3,0,68,5,2,7,9,4,8,edgeCount
181,100,719,0.15,8,49,random,0.8,7,5,3,4,74,5,2,5,5,2,10,edgeCount
180,100,743,0.15,12,77,random,0.8,3,2,2,1,32,2,0,3,2,1,4,edgeCount
179,100,777,0.15,11,70,random,0.8,3,5,2,1,90,2,0,3,2,1,12,edgeCount
178,100,741,0.15,10,63,random,0.8,6,3,3,3,0,7,4,3,7,0,0,edgeCount
177,100,721,0.15,11,70,random,0.8,4,6,3,1,50,3,0,3,3,0,6,edgeCount
176,100,753,0.15,17,112,random,0.8,3,5,2,1,32,2,0,3,2,1,4,edgeCount
175,100,730,0.15,13,84,random,0.8,4,4,2,2,14,2,0,3,2,1,2,edgeCount
174,100,766,0.15,8,49,random,0.8,3,3,3,0,0,3,0,3,3,0,0,edgeCount
173,100,756,0.15,12,77,random,0.8,3,2,2,1,68,2,0,3,2,1,8,edgeCount
172,100,738,0.15,18,119,random,0.8,5,2,2,3,70,2,0,2,2,0,10,edgeCount
171,100,763,0.15,17,112,random,0.8,3,2,2,1,52,4,2,3,4,1,6,edgeCount
170,100,756,0.15,13,84,random,0.8,6,5,3,3,0,3,0,3,3,0,0,edgeCount
169,100,749,0.15,7,42,random,0.8,3,6,3,0,0,3,0,3,3,0,0,edgeCount
168,100,776,0.15,14,91,random,0.8,3,10,2,1,0,2,0,3,2,1,0,edgeCount
167,100,765,0.15,17,112,random,0.8,3,3,2,1,32,2,0,3,2,1,4,edgeCount
166,100,703,0.15,17,112,random,0.8,3,3,3,0,16,3,0,3,3,0,2,edgeCount
165,100,728,0.15,8,49,random,0.8,3,5,2,1,96,2,0,3,2,1,14,edgeCount
164,100,786,0.15,20,133,random,0.8,3,4,2,1,18,2,0,7,2,5,2,edgeCount
163,100,755,0.15,6,35,random,0.8,3,5,2,1,130,2,0,3,2,1,22,edgeCount
162,100,745,0.15,11,70,random,0.8,7,3,2,5,0,2,0,3,2,1,0,edgeCount
161,100,722,0.15,19,126,random,0.8,3,4,2,1,30,2,0,3,2,1,4,edgeCount
160,100,730,0.15,10,63,random,0.8,4,4,2,2,0,2,0,3,2,1,0,edgeCount
159,100,779,0.15,20,133,random,0.8,3,7,2,1,0,2,0,15,2,13,0,edgeCount
158,100,776,0.15,15,98,random,0.8,3,3,2,1,172,2,0,3,2,1,20,edgeCount
157,100,734,0.15,12,77,random,0.8,7,3,2,5,0,2,0,3,2,1,0,edgeCount
156,100,715,0.15,14,91,random,0.8,7,2,2,5,32,2,0,7,2,5,4,edgeCount
155,100,752,0.15,13,84,random,0.8,7,10,2,5,0,2,0,7,2,5,0,edgeCount
154,100,723,0.15,10,63,random,0.8,9,3,2,7,0,2,0,3,2,1,0,edgeCount
153,100,764,0.15,10,63,random,0.8,4,6,3,1,0,3,0,3,3,0,0,edgeCount
152,100,782,0.15,17,112,random,0.8,3,5,2,1,60,2,0,3,2,1,8,edgeCount
151,100,752,0.15,14,91,random,0.8,4,4,2,2,30,2,0,3,2,1,4,edgeCount
150,100,757,0.15,13,84,random,0.8,3,4,2,1,64,2,0,3,2,1,8,edgeCount
149,100,722,0.15,14,91,random,0.8,12,2,2,10,0,2,0,2,2,0,0,edgeCount
148,100,744,0.15,15,98,random,0.8,3,5,2,1,32,2,0,3,2,1,4,edgeCount
147,100,747,0.15,17,112,random,0.8,3,3,2,1,0,2,0,3,2,1,0,edgeCount
146,100,732,0.15,11,70,random,0.8,3,5,3,0,78,3,0,3,3,0,10,edgeCount
145,100,781,0.15,16,105,random,0.8,3,6,2,1,0,2,0,3,2,1,0,edgeCount
144,100,730,0.15,14,91,random,0.8,3,3,2,1,0,2,0,3,2,1,0,edgeCount
143,100,743,0.15,13,84,random,0.8,3,2,2,1,32,2,0,3,2,1,4,edgeCount
142,100,753,0.15,10,63,random,0.8,3,2,2,1,174,2,0,3,2,1,22,edgeCount
141,100,778,0.15,16,105,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
140,100,770,0.15,13,84,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
139,100,748,0.15,13,84,random,0.8,3,3,3,0,0,5,2,7,9,4,0,edgeCount
138,100,767,0.15,13,84,random,0.8,4,3,2,2,0,2,0,3,2,1,0,edgeCount
137,100,769,0.15,12,77,random,0.8,3,5,2,1,18,2,0,3,2,1,2,edgeCount
136,100,731,0.15,16,105,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
135,100,757,0.15,6,35,random,0.8,2,2,2,0,0,2,0,2,2,0,0,edgeCount
134,100,728,0.15,11,70,random,0.8,3,3,2,1,152,2,0,3,2,1,22,edgeCount
133,100,748,0.15,15,98,random,0.8,3,3,2,1,0,2,0,3,2,1,0,edgeCount
132,100,766,0.15,18,119,random,0.8,3,2,2,1,0,2,0,2,2,0,0,edgeCount
131,100,758,0.15,12,77,random,0.8,10,4,2,8,0,2,0,3,2,1,0,edgeCount
130,100,746,0.15,16,105,random,0.8,3,2,2,1,0,2,0,3,2,1,0,edgeCount
129,100,731,0.15,10,63,random,0.8,3,2,2,1,0,2,0,2,2,0,0,edgeCount
128,100,750,0.15,14,91,random,0.8,4,9,2,2,16,2,0,2,2,0,2,edgeCount
127,100,740,0.15,11,70,random,0.8,4,4,2,2,0,2,0,3,2,1,0,edgeCount
126,100,723,0.15,10,63,random,0.8,4,5,3,1,98,5,2,3,5,0,14,edgeCount
125,100,787,0.15,9,56,random,0.8,3,2,2,1,164,2,0,5,2,3,20,edgeCount
