rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,754,0.15,16,105,random,0.9,5,3,2,3,16,2,0,3,2,1,2,edgeCount
199,100,734,0.15,15,98,random,0.9,3,2,2,1,0,2,0,3,2,1,0,edgeCount
198,100,745,0.15,17,112,random,0.9,7,2,2,5,0,2,0,3,2,1,0,edgeCount
197,100,744,0.15,10,63,random,0.9,4,8,3,1,16,15,12,3,3,0,2,edgeCount
196,100,697,0.15,9,56,random,0.9,3,9,2,1,28,2,0,3,2,1,4,edgeCount
195,100,714,0.15,11,70,random,0.9,3,2,2,1,82,2,0,3,2,1,10,edgeCount
194,100,776,0.15,13,84,random,0.9,3,6,3,0,0,5,2,5,5,2,0,edgeCount
193,100,698,0.15,15,98,random,0.9,3,5,2,1,0,4,2,3,4,1,0,edgeCount
192,100,746,0.15,18,119,random,0.9,3,2,2,1,16,2,0,3,2,1,2,edgeCount
191,100,786,0.15,10,63,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
190,100,707,0.15,11,70,random,0.9,3,9,2,1,0,2,0,3,2,1,0,edgeCount
189,100,741,0.15,15,98,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
188,100,749,0.15,12,77,random,0.9,6,3,3,3,48,3,0,3,3,0,6,edgeCount
187,100,780,0.15,13,84,random,0.9,4,14,2,2,0,2,0,3,2,1,0,edgeCount
186,100,765,0.15,8,49,random,0.9,3,4,3,0,0,5,2,3,5,0,0,edgeCount
185,100,774,0.15,14,91,random,0.9,3,3,2,1,70,2,0,3,2,1,10,edgeCount
184,100,762,0.15,9,56,random,0.9,4,4,3,1,54,5,2,3,5,0,6,edgeCount
183,100,808,0.15,12,77,random,0.9,4,5,2,2,0,2,0,3,2,1,0,edgeCount
182,100,730,0.15,11,70,random,0.9,11,3,3,8,0,3,0,3,3,0,0,edgeCount
181,100,764,0.15,20,133,random,0.9,3,2,2,1,24,2,0,3,2,1,4,edgeCount
180,100,727,0.15,10,63,random,0.9,4,5,2,2,0,2,0,3,2,1,0,edgeCount
179,100,741,0.15,17,112,random,0.9,3,2,2,1,84,2,0,2,2,0,10,edgeCount
178,100,724,0.15,10,63,random,0.9,10,5,3,7,16,3,0,3,3,0,2,edgeCount
177,100,729,0.15,15,98,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
176,100,741,0.15,10,63,random,0.9,4,4,3,1,18,3,0,3,3,0,2,edgeCount
175,100,709,0.15,10,63,random,0.9,4,2,2,2,0,2,0,2,2,0,0,edgeCount
174,100,785,0.15,9,56,random,0.9,3,8,3,0,0,11,8,11,11,8,0,edgeCount
173,100,752,0.15,9,56,random,0.9,4,4,3,1,48,3,0,3,3,0,6,edgeCount
172,100,717,0.15,11,70,random,0.9,3,4,2,1,0,2,0,3,2,1,0,edgeCount
171,100,733,0.15,15,98,random,0.9,3,2,2,1,18,2,0,2,2,0,2,edgeCount
170,100,751,0.15,15,98,random,0.9,3,3,2,1,0,4,2,3,4,1,0,edgeCount
169,100,762,0.15,17,112,random,0.9,3,4,2,1,30,2,0,3,2,1,4,edgeCount
168,100,768,0.15,15,98,random,0.9,3,4,2,1,0,4,2,3,4,1,0,edgeCount
167,100,738,0.15,16,105,random,0.9,9,2,2,7,0,2,0,3,2,1,0,edgeCount
166,100,708,0.15,11,70,random,0.9,3,3,2,1,48,2,0,3,2,1,6,edgeCount
165,100,775,0.15,16,105,random,0.9,9,3,3,6,98,7,4,3,7,0,12,edgeCount
164,100,715,0.15,12,77,random,0.9,10,4,2,8,0,2,0,3,2,1,0,edgeCount
163,100,691,0.15,12,77,random,0.9,4,5,2,2,0,2,0,5,2,3,0,edgeCount
162,100,724,0.15,15,98,random,0.9,3,2,2,1,72,2,0,3,2,1,10,edgeCount
161,100,755,0.15,10,63,random,0.9,9,4,3,6,18,5,2,3,5,0,2,edgeCount
160,100,766,0.15,14,91,random,0.9,3,2,2,1,0,2,0,3,2,1,0,edgeCount
159,100,708,0.15,11,70,random,0.9,3,5,3,0,0,7,4,11,11,8,0,edgeCount
158,100,759,0.15,13,84,random,0.9,3,3,3,0,38,5,2,5,5,2,6,edgeCount
157,100,759,0.15,14,91,random,0.9,3,9,2,1,0,2,0,3,2,1,0,edgeCount
156,100,750,0.15,18,119,random,0.9,3,9,2,1,16,2,0,7,2,5,2,edgeCount
155,100,694,0.15,5,28,random,0.9,3,4,3,0,0,3,0,3,3,0,0,edgeCount
154,100,724,0.15,14,91,random,0.9,3,2,2,1,52,2,0,3,2,1,6,edgeCount
153,100,751,0.15,16,105,random,0.9,5,2,2,3,0,2,0,3,2,1,0,edgeCount
152,100,761,0.15,10,63,random,0.9,4,3,2,2,0,2,0,3,2,1,0,edgeCount
151,100,798,0.15,13,84,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
150,100,782,0.15,15,98,random,0.9,5,3,2,3,0,6,4,5,6,3,0,edgeCount
149,100,764,0.15,12,77,random,0.9,4,3,2,2,46,2,0,3,2,1,6,edgeCount
148,100,698,0.15,8,49,random,0.9,3,5,2,1,0,2,0,3,2,1,0,edgeCount
147,100,738,0.15,11,70,random,0.9,9,4,3,6,166,9,6,13,11,10,20,edgeCount
146,100,736,0.15,7,42,random,0.9,3,5,2,1,0,2,0,2,2,0,0,edgeCount
145,100,775,0.15,16,105,random,0.9,3,2,2,1,46,4,2,3,4,1,6,edgeCount
144,100,734,0.15,15,98,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
143,100,745,0.15,11,70,random,0.9,7,3,2,5,122,2,0,2,2,0,18,edgeCount
142,100,753,0.15,17,112,random,0.9,3,2,2,1,36,2,0,3,2,1,4,edgeCount
141,100,744,0.15,13,84,random,0.9,3,5,2,1,0,2,0,2,2,0,0,edgeCount
140,100,694,0.15,13,84,random,0.9,7,5,3,4,50,5,2,7,9,4,6,edgeCount
139,100,777,0.15,17,112,random,0.9,3,2,2,1,0,2,0,3,2,1,0,edgeCount
138,100,741,0.15,13,84,random,0.9,3,2,2,1,0,2,0,3,2,1,0,edgeCount
137,100,727,0.15,9,56,random,0.9,3,2,2,1,0,2,0,3,2,1,0,edgeCount
136,100,726,0.15,11,70,random,0.9,3,4,3,0,0,3,0,3,3,0,0,edgeCount
135,100,733,0.15,8,49,random,0.9,3,3,3,0,0,5,2,3,5,0,0,edgeCount
134,100,761,0.15,12,77,random,0.9,3,4,2,1,0,2,0,3,2,1,0,edgeCount
133,100,707,0.15,20,133,random,0.9,3,6,2,1,48,2,0,3,2,1,6,edgeCount
132,100,742,0.15,11,70,random,0.9,4,7,2,2,0,2,0,3,2,1,0,edgeCount
131,100,717,0.15,11,70,random,0.9,6,4,2,4,0,2,0,3,2,1,0,edgeCount
130,100,752,0.15,14,91,random,0.9,3,3,2,1,98,2,0,3,2,1,12,edgeCount
129,100,726,0.15,17,112,random,0.9,3,3,2,1,18,2,0,3,2,1,2,edgeCount
128,100,716,0.15,7,42,random,0.9,2,2,2,0,94,2,0,2,2,0,14,edgeCount
127,100,767,0.15,13,84,random,0.9,3,2,2,1,32,2,0,2,2,0,4,edgeCount
126,100,718,0.15,12,77,random,0.9,3,4,2,1,0,2,0,2,2,0,0,edgeCount
125,100,745,0.15,13,84,random,0.9,3,2,2,1,92,2,0,2,2,0,12,edgeCount
124,100,742,0.15,8,49,random,0.9,3,5,3,0,108,3,0,3,3,0,14,edgeCount
123,100,740,0.15,15,98,random,0.9,5,2,2,3,16,2,0,3,2,1,2,edgeCount
122,100,732,0.15,8,49,random,0.9,7,5,3,4,0,7,4,3,3,0,0,edgeCount
121,100,756,0.15,18,119,random,0.9,3,7,2,1,84,4,2,3,4,1,12,edgeCount
120,100,741,0.15,10,63,random,0.9,3,2,2,1,74,2,0,3,2,1,10,edgeCount
119,100,752,0.15,13,84,random,0.9,9,4,2,7,0,2,0,3,2,1,0,edgeCount
118,100,757,0.15,12,77,random,0.9,3,4,2,1,102,2,0,3,2,1,14,edgeCount
117,100,704,0.15,15,98,random,0.9,7,2,2,5,0,2,0,3,2,1,0,edgeCount
116,100,719,0.15,13,84,random,0.9,3,2,2,1,0,2,0,5,2,3,0,edgeCount
115,100,706,0.15,16,105,random,0.9,3,2,2,1,16,2,0,5,2,3,2,edgeCount
114,100,705,0.15,12,77,random,0.9,3,3,2,1,34,2,0,3,2,1,4,edgeCount
113,100,779,0.15,11,70,random,0.9,5,5,2,3,0,2,0,3,2,1,0,edgeCount
112,100,761,0.15,13,84,random,0.9,3,5,3,0,48,9,6,3,3,0,6,edgeCount
111,100,730,0.15,15,98,random,0.9,3,5,2,1,68,2,0,3,2,1,8,edgeCount
110,100,704,0.15,18,119,random,0.9,3,3,2,1,0,2,0,3,2,1,0,edgeCount
