rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
999,100,252,0.05,5,4,clustered,0.5;-0.15,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
996,100,254,0.05,7,6,clustered,0.5;-0.15,18,10,4,14,0,6,2,10,10,6,0,edgeCount
992,100,247,0.05,2,1,clustered,0.5;-0.15,-1,-1,7,-8,16,-1,-8,-1,-1,-8,8,edgeCount
991,100,245,0.05,5,4,clustered,0.5;-0.15,-1,-1,5,-6,4,-1,-6,-1,-1,-6,2,edgeCount
990,100,237,0.05,2,1,clustered,0.5;-0.15,9,5,4,5,0,10,6,10,10,6,0,edgeCount
988,100,248,0.05,3,2,clustered,0.5;-0.15,3,3,3,0,0,3,0,3,3,0,0,edgeCount
986,100,233,0.05,2,1,clustered,0.5;-0.15,5,13,5,0,0,11,6,11,11,6,0,edgeCount
985,100,257,0.05,5,4,clustered,0.5;-0.15,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
984,100,244,0.05,2,1,clustered,0.5;-0.15,4,4,4,0,2,6,2,4,10,0,2,edgeCount
981,100,229,0.05,1,0,clustered,0.5;-0.15,-1,-1,6,-7,8,-1,-7,-1,-1,-7,8,edgeCount
980,100,249,0.05,2,1,clustered,0.5;-0.15,7,7,5,2,0,7,2,7,7,2,0,edgeCount
979,100,249,0.05,5,4,clustered,0.5;-0.15,10,24,4,6,0,6,2,6,6,2,0,edgeCount
977,100,250,0.05,3,2,clustered,0.5;-0.15,9,9,4,5,0,6,2,6,6,2,0,edgeCount
976,100,251,0.05,4,3,clustered,0.5;-0.15,5,5,3,2,0,5,2,5,5,2,0,edgeCount
975,100,243,0.05,7,6,clustered,0.5;-0.15,-1,-1,5,-6,4,-1,-6,-1,-1,-6,2,edgeCount
974,100,270,0.05,8,7,clustered,0.5;-0.15,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
972,100,263,0.05,6,5,clustered,0.5;-0.15,9,5,3,6,18,3,0,3,3,0,8,edgeCount
970,100,251,0.05,2,1,clustered,0.5;-0.15,-1,-1,7,-8,20,-1,-8,-1,-1,-8,10,edgeCount
969,100,229,0.05,5,4,clustered,0.5;-0.15,4,4,4,0,0,16,12,4,4,0,0,edgeCount
