rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
1000,100,232,0.05,8,7,random,-1,2,2,2,0,18,2,2,2,6
999,100,227,0.05,2,1,random,-1,4,4,4,0,18,4,4,4,10
998,100,249,0.05,6,5,random,-1,3,5,3,0,0,3,3,3,0
997,100,259,0.05,4,3,random,-1,4,4,4,0,8,4,4,4,4
996,100,251,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
995,100,257,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
994,100,255,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
993,100,267,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
992,100,228,0.05,4,3,random,-1,3,6,3,0,4,3,3,3,2
991,100,236,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
990,100,249,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
989,100,244,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,6
988,100,265,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
987,100,265,0.05,4,3,random,-1,3,4,3,0,0,3,3,3,0
986,100,245,0.05,4,3,random,-1,2,2,2,0,4,2,2,2,2
985,100,247,0.05,4,3,random,-1,2,2,2,0,8,2,2,2,4
984,100,261,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
983,100,244,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
982,100,253,0.05,8,7,random,-1,3,3,3,0,0,3,3,3,0
981,100,264,0.05,2,1,random,-1,5,5,5,0,4,5,5,5,2
980,100,227,0.05,3,2,random,-1,3,3,3,0,24,3,3,3,12
979,100,262,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,4
978,100,264,0.05,2,1,random,-1,3,3,3,0,24,3,3,3,12
977,100,223,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
976,100,221,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
975,100,247,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
974,100,266,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
973,100,258,0.05,3,2,random,-1,2,2,2,0,8,2,2,2,4
972,100,220,0.05,5,4,random,-1,4,4,4,0,2,4,4,4,2
971,100,240,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
970,100,236,0.05,5,4,random,-1,3,6,3,0,0,3,3,3,0
969,100,251,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
