rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
971,100,245,0.05,3,2,random,-1,4,4,2,2,30,2,2,2,12
970,100,230,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
969,100,241,0.05,3,2,random,-1,4,8,4,0,0,4,4,4,0
968,100,270,0.05,2,1,random,-1,4,5,2,2,0,2,2,2,0
967,100,247,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
966,100,263,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
965,100,231,0.05,4,3,random,-1,3,3,3,0,16,3,3,3,6
964,100,259,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
963,100,251,0.05,3,2,random,-1,3,8,3,0,0,3,3,3,0
962,100,233,0.05,3,2,random,-1,4,5,4,0,28,4,4,5,12
961,100,242,0.05,2,1,random,-1,3,5,3,0,16,3,3,3,8
960,100,247,0.05,2,1,random,-1,3,5,3,0,12,3,3,3,6
959,100,227,0.05,2,1,random,-1,4,5,2,2,10,2,2,2,6
958,100,255,0.05,6,5,random,-1,2,2,2,0,2,2,2,2,2
957,100,244,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
956,100,256,0.05,5,4,random,-1,3,7,3,0,8,3,3,3,4
955,100,254,0.05,7,6,random,-1,3,3,3,0,4,3,3,3,2
954,100,244,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
953,100,243,0.05,3,2,random,-1,3,3,3,0,20,3,3,3,12
952,100,257,0.05,4,3,random,-1,3,3,3,0,12,3,3,3,6
951,100,251,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
950,100,242,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
949,100,261,0.05,2,1,random,-1,3,3,3,0,24,3,3,3,12
948,100,218,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
947,100,250,0.05,5,4,random,-1,3,3,3,0,2,3,3,3,2
946,100,259,0.05,3,2,random,-1,3,8,3,0,10,3,3,3,4
945,100,233,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
944,100,248,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
943,100,254,0.05,3,2,random,-1,4,6,2,2,0,2,2,2,0
942,100,268,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
941,100,233,0.05,5,4,random,-1,3,3,2,1,4,2,2,2,2
940,100,260,0.05,5,4,random,-1,2,2,2,0,8,2,2,2,4
939,100,243,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
938,100,270,0.05,2,1,random,-1,3,9,3,0,24,3,3,4,12
937,100,241,0.05,9,8,random,-1,3,3,3,0,0,3,3,3,0
936,100,226,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
935,100,249,0.05,6,5,random,-1,4,4,4,0,4,4,4,4,2
934,100,260,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
933,100,261,0.05,2,1,random,-1,4,6,4,0,12,4,4,6,6
932,100,253,0.05,3,2,random,-1,4,4,4,0,38,4,4,4,14
931,100,246,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
930,100,260,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
929,100,278,0.05,4,3,random,-1,3,8,3,0,0,7,3,3,0
928,100,247,0.05,2,1,random,-1,4,7,4,0,0,4,4,4,0
927,100,238,0.05,4,3,random,-1,4,6,4,0,10,4,4,4,6
926,100,232,0.05,3,2,random,-1,4,4,4,0,10,4,4,4,4
925,100,244,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
924,100,235,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
923,100,275,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
922,100,246,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
921,100,245,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
920,100,244,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
919,100,240,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
918,100,236,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
917,100,244,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
916,100,261,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
915,100,270,0.05,4,3,random,-1,4,4,4,0,6,4,4,4,2
914,100,268,0.05,2,1,random,-1,4,8,4,0,0,4,4,4,0
913,100,249,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
912,100,239,0.05,4,3,random,-1,3,3,3,0,10,3,3,3,4
911,100,225,0.05,4,3,random,-1,3,3,3,0,4,3,3,3,2
910,100,215,0.05,4,3,random,-1,4,5,4,0,4,4,4,4,2
909,100,238,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
908,100,251,0.05,3,2,random,-1,4,11,4,0,16,4,4,4,6
907,100,260,0.05,4,3,random,-1,4,5,4,0,0,4,4,4,0
906,100,230,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
905,100,233,0.05,2,1,random,-1,5,8,5,0,12,5,5,5,6
904,100,236,0.05,8,7,random,-1,3,3,3,0,0,3,3,3,0
903,100,262,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
902,100,202,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
901,100,221,0.05,2,1,random,-1,5,5,2,3,16,2,2,2,10
900,100,238,0.05,4,3,random,-1,3,3,3,0,16,3,3,3,8
899,100,230,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
898,100,270,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
897,100,252,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
896,100,242,0.05,2,1,random,-1,3,6,3,0,4,3,3,3,2
895,100,279,0.05,2,1,random,-1,4,4,4,0,8,4,4,4,4
894,100,261,0.05,7,6,random,-1,3,3,3,0,8,3,3,3,4
893,100,248,0.05,2,1,random,-1,3,5,3,0,6,3,3,3,4
892,100,266,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
891,100,255,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
890,100,254,0.05,3,2,random,-1,3,6,3,0,0,3,3,3,0
889,100,218,0.05,2,1,random,-1,4,4,4,0,4,4,4,4,2
888,100,274,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
887,100,225,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
886,100,261,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
885,100,241,0.05,6,5,random,-1,3,6,3,0,6,3,3,3,2
884,100,261,0.05,4,3,random,-1,3,5,3,0,0,3,3,3,0
883,100,256,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
882,100,251,0.05,2,1,random,-1,3,3,2,1,0,2,2,2,0
881,100,226,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
880,100,227,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
879,100,248,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
878,100,260,0.05,4,3,random,-1,4,5,4,0,10,4,4,4,4
877,100,212,0.05,4,3,random,-1,6,6,4,2,0,6,6,6,0
876,100,240,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
875,100,228,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
874,100,242,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
873,100,262,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
872,100,269,0.05,3,2,random,-1,3,3,2,1,0,2,2,2,0
871,100,251,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
870,100,234,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
869,100,270,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
868,100,234,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
867,100,256,0.05,3,2,random,-1,3,3,3,0,42,3,3,3,16
866,100,240,0.05,3,2,random,-1,3,3,2,1,18,2,2,2,8
865,100,244,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
864,100,240,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
863,100,270,0.05,3,2,random,-1,4,5,4,0,4,4,4,4,2
862,100,264,0.05,2,1,random,-1,2,2,2,0,4,2,2,2,2
861,100,243,0.05,3,2,random,-1,4,7,4,0,0,4,4,4,0
860,100,238,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
859,100,243,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
858,100,272,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
857,100,246,0.05,4,3,random,-1,3,3,3,0,4,3,3,3,2
856,100,246,0.05,6,5,random,-1,2,2,2,0,4,2,2,2,2
855,100,268,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
854,100,231,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
853,100,237,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
852,100,239,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
851,100,239,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
850,100,247,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
849,100,239,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
848,100,234,0.05,3,2,random,-1,2,2,2,0,4,2,2,2,2
847,100,228,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
846,100,247,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
845,100,233,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
844,100,234,0.05,1,0,random,-1,3,6,3,0,14,3,3,6,14
843,100,247,0.05,4,3,random,-1,3,3,3,0,4,3,3,3,2
842,100,249,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
841,100,238,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
840,100,254,0.05,2,1,random,-1,3,3,3,0,12,3,3,5,6
839,100,236,0.05,6,5,random,-1,2,2,2,0,8,2,2,2,4
838,100,245,0.05,6,5,random,-1,3,4,3,0,0,3,3,3,0
837,100,234,0.05,2,1,random,-1,3,3,3,0,2,3,3,3,2
836,100,232,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
835,100,264,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
834,100,239,0.05,1,0,random,-1,4,6,4,0,2,4,4,6,2
833,100,248,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
832,100,261,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
831,100,243,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
830,100,242,0.05,2,1,random,-1,4,7,2,2,0,2,2,2,0
829,100,264,0.05,3,2,random,-1,4,4,2,2,0,2,2,2,0
828,100,256,0.05,2,1,random,-1,5,13,5,0,0,5,5,5,0
827,100,242,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
826,100,247,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
825,100,245,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
824,100,247,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
823,100,252,0.05,4,3,random,-1,3,8,3,0,0,3,3,3,0
822,100,262,0.05,2,1,random,-1,3,3,3,0,16,3,3,3,8
821,100,263,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
820,100,267,0.05,5,4,random,-1,4,5,4,0,10,4,8,9,4
