rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,109,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
974,100,97,0.02,3,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
973,100,101,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
972,100,112,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
971,100,123,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
970,100,92,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
969,100,103,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
968,100,94,0.02,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
967,100,105,0.02,2,,clustered,0.7;-0.3,21,5,5,16,2,5,0,5,5,0,2,edgeCount
966,100,102,0.02,2,,clustered,0.7;-0.3,37,15,9,28,2,-1,-10,25,25,16,2,edgeCount
965,100,105,0.02,2,,clustered,0.7;-0.3,5,25,5,0,4,7,2,7,25,2,4,edgeCount
964,100,85,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
963,100,90,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
962,100,91,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
961,100,116,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
960,100,114,0.02,1,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
959,100,104,0.02,1,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
958,100,117,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
957,100,108,0.02,2,,clustered,0.7;-0.3,17,7,5,12,2,7,2,7,27,2,2,edgeCount
956,100,105,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
955,100,98,0.02,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
954,100,100,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
953,100,88,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
952,100,103,0.02,2,,clustered,0.7;-0.3,22,6,6,16,0,6,0,6,6,0,0,edgeCount
951,100,132,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
950,100,96,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
949,100,106,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
948,100,101,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
947,100,110,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
946,100,76,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
945,100,113,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
944,100,115,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
943,100,115,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
942,100,109,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
941,100,96,0.02,1,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
940,100,108,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
939,100,107,0.02,1,,clustered,0.7;-0.3,10,10,8,2,2,-1,-9,10,10,2,2,edgeCount
938,100,93,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
937,100,120,0.02,2,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
936,100,92,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
935,100,106,0.02,1,,clustered,0.7;-0.3,6,12,6,0,4,6,0,6,12,0,4,edgeCount
934,100,95,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
933,100,79,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
932,100,97,0.02,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
931,100,107,0.02,1,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
930,100,111,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
929,100,92,0.02,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
928,100,101,0.02,4,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
927,100,116,0.02,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
926,100,114,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
925,100,88,0.02,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
924,100,101,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
923,100,104,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
922,100,95,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
921,100,91,0.02,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
920,100,109,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
919,100,101,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
918,100,111,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
917,100,113,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
916,100,122,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
915,100,95,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
914,100,104,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
913,100,89,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
912,100,103,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
911,100,92,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
910,100,85,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
909,100,106,0.02,1,,clustered,0.7;-0.3,26,10,10,16,4,-1,-11,26,10,16,4,edgeCount
908,100,102,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
907,100,103,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
906,100,100,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
905,100,111,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
904,100,94,0.02,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
903,100,92,0.02,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
902,100,101,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
901,100,94,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
900,100,105,0.02,1,,clustered,0.7;-0.3,13,7,7,6,2,-1,-8,13,7,6,2,edgeCount
899,100,88,0.02,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
898,100,104,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
897,100,104,0.02,1,,clustered,0.7;-0.3,-1,-1,7,-8,4,-1,-8,-1,-1,-8,4,edgeCount
896,100,111,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
895,100,113,0.02,2,,clustered,0.7;-0.3,23,9,9,14,6,-1,-10,29,29,20,6,edgeCount
894,100,123,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
893,100,90,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
892,100,96,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
891,100,116,0.02,2,,clustered,0.7;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
890,100,109,0.02,2,,clustered,0.7;-0.3,13,5,5,8,0,5,0,5,5,0,0,edgeCount
889,100,103,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
888,100,103,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
887,100,92,0.02,2,,clustered,0.7;-0.3,9,19,9,0,0,19,10,19,19,10,0,edgeCount
886,100,88,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
885,100,113,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,4,-1,-10,-1,-1,-10,4,edgeCount
884,100,97,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
883,100,91,0.02,1,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
882,100,99,0.02,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
881,100,90,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
880,100,103,0.02,2,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
879,100,104,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
878,100,98,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
877,100,102,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
876,100,95,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
875,100,113,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
874,100,105,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
873,100,88,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
872,100,107,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
871,100,101,0.02,2,,clustered,0.7;-0.3,5,10,5,0,0,11,6,11,11,6,0,edgeCount
870,100,104,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
869,100,100,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
868,100,86,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
867,100,99,0.02,1,,clustered,0.7;-0.3,5,11,5,0,2,5,0,5,11,0,2,edgeCount
866,100,95,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
865,100,113,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
864,100,106,0.02,2,,clustered,0.7;-0.3,7,15,7,0,0,13,6,13,13,6,0,edgeCount
863,100,108,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
862,100,108,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,6,-1,-10,-1,-1,-10,6,edgeCount
861,100,102,0.02,1,,clustered,0.7;-0.3,-1,-1,10,-11,4,-1,-11,-1,-1,-11,4,edgeCount
860,100,107,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
859,100,106,0.02,1,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
858,100,103,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
857,100,104,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
856,100,89,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
855,100,93,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
854,100,94,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
853,100,105,0.02,1,,clustered,0.7;-0.3,3,9,3,0,2,3,0,3,9,0,2,edgeCount
852,100,91,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
851,100,84,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
850,100,96,0.02,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
849,100,94,0.02,2,,clustered,0.7;-0.3,9,29,5,4,0,19,14,19,19,14,0,edgeCount
848,100,102,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
847,100,116,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
846,100,84,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
845,100,103,0.02,2,,clustered,0.7;-0.3,27,9,9,18,0,-1,-10,-1,-1,-10,0,edgeCount
844,100,92,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
843,100,121,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
842,100,87,0.02,1,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
841,100,111,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
840,100,108,0.02,2,,clustered,0.7;-0.3,-1,-1,10,-11,4,-1,-11,-1,-1,-11,4,edgeCount
839,100,98,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
838,100,111,0.02,2,,clustered,0.7;-0.3,11,5,5,6,4,5,0,5,5,0,4,edgeCount
837,100,91,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
836,100,68,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
835,100,114,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
834,100,113,0.02,1,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
833,100,84,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
832,100,97,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
831,100,107,0.02,1,,clustered,0.7;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
830,100,114,0.02,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
829,100,97,0.02,1,,clustered,0.7;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
828,100,100,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
827,100,89,0.02,1,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
826,100,108,0.02,1,,clustered,0.7;-0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
825,100,84,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
824,100,105,0.02,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
823,100,87,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
822,100,93,0.02,1,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
821,100,92,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
820,100,92,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
819,100,104,0.02,4,,clustered,0.7;-0.3,6,20,6,0,0,12,6,12,12,6,0,edgeCount
818,100,106,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
817,100,93,0.02,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
816,100,108,0.02,1,,clustered,0.7;-0.3,6,8,6,0,4,6,0,6,8,0,4,edgeCount
815,100,109,0.02,2,,clustered,0.7;-0.3,9,10,9,0,0,17,8,17,17,8,0,edgeCount
814,100,117,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
813,100,108,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
812,100,95,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
811,100,112,0.02,1,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
810,100,91,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
809,100,100,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
808,100,96,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
807,100,96,0.02,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
806,100,97,0.02,2,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
805,100,103,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
804,100,90,0.02,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
803,100,108,0.02,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
802,100,91,0.02,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
801,100,90,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
800,100,77,0.02,1,,clustered,0.7;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
799,100,106,0.02,1,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
798,100,113,0.02,3,,clustered,0.7;-0.3,-1,-1,9,-10,4,-1,-10,20,18,11,4,edgeCount
797,100,96,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
796,100,100,0.02,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
795,100,98,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
794,100,92,0.02,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
793,100,110,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
792,100,106,0.02,3,,clustered,0.7;-0.3,24,46,9,15,0,32,23,32,32,23,0,edgeCount
791,100,102,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
790,100,96,0.02,1,,clustered,0.7;-0.3,19,19,9,10,2,-1,-10,19,19,10,2,edgeCount
789,100,95,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
788,100,106,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
787,100,99,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
786,100,113,0.02,3,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
785,100,99,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
784,100,118,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
783,100,100,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
782,100,97,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
781,100,99,0.02,1,,clustered,0.7;-0.3,4,20,4,0,2,4,0,4,20,0,2,edgeCount
780,100,108,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
779,100,85,0.02,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
778,100,100,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
777,100,90,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
776,100,104,0.02,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
775,100,108,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
774,100,92,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
773,100,95,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
772,100,105,0.02,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
771,100,94,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
770,100,86,0.02,3,,clustered,0.7;-0.3,19,7,7,12,0,31,24,31,31,24,0,edgeCount
769,100,98,0.02,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
768,100,99,0.02,2,,clustered,0.7;-0.3,8,8,6,2,0,8,2,8,8,2,0,edgeCount
767,100,101,0.02,1,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
