rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,2,2,2,0,0,2,0,2,2,0,0,edgeCount
999,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,17,79,17,0,2,17,0,17,79,0,2,edgeCount
998,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,6,6,6,0,4,6,0,9,24,3,4,edgeCount
997,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,24,24,8,16,0,42,34,24,24,16,0,edgeCount
996,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,11,11,11,0,2,11,0,11,11,0,2,edgeCount
995,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,9,9,5,4,0,9,4,9,9,4,0,edgeCount
994,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,35,35,14,21,2,-1,-15,35,35,21,2,edgeCount
993,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,8,8,8,0,0,8,0,8,8,0,0,edgeCount
992,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,26,46,9,17,6,26,17,10,64,1,6,edgeCount
991,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,73,53,17,56,6,-1,-18,78,38,61,6,edgeCount
990,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,15,15,5,10,0,15,10,15,15,10,0,edgeCount
989,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,17,17,15,2,0,47,32,47,47,32,0,edgeCount
988,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,5,5,5,0,0,5,0,5,5,0,0,edgeCount
987,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,26,8,8,18,0,20,12,20,20,12,0,edgeCount
986,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,5,5,5,0,0,5,0,5,5,0,0,edgeCount
985,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,6,4,4,2,6,-1,-5,6,4,2,6,edgeCount
984,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,17,17,17,0,2,17,0,17,17,0,2,edgeCount
983,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,5,5,5,0,2,5,0,5,5,0,2,edgeCount
982,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,51,35,14,37,0,35,21,35,35,21,0,edgeCount
981,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,16,16,14,2,6,14,0,46,52,32,4,edgeCount
980,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,3,3,3,0,0,3,0,3,3,0,0,edgeCount
979,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,10,10,10,0,0,10,0,10,10,0,0,edgeCount
978,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,7,7,7,0,4,7,0,21,7,14,4,edgeCount
977,113,161,graphml/Deltacom.graphml,4,3,adversarial,0.8,8,8,8,0,2,8,0,8,8,0,2,edgeCount
976,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,9,3,3,6,4,3,0,3,9,0,2,edgeCount
975,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,38,38,14,24,0,38,24,38,38,24,0,edgeCount
974,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,6,6,6,0,0,6,0,6,6,0,0,edgeCount
973,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,22,22,12,10,2,-1,-13,22,22,10,2,edgeCount
972,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,45,61,14,31,2,-1,-15,43,17,29,2,edgeCount
971,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,12,14,3,9,0,12,9,12,12,9,0,edgeCount
970,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,13,13,6,7,0,13,7,13,13,7,0,edgeCount
968,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,7,7,7,0,2,7,0,21,7,14,2,edgeCount
967,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,18,18,9,9,4,-1,-10,18,18,9,4,edgeCount
966,113,161,graphml/Deltacom.graphml,4,3,adversarial,0.8,49,49,9,40,2,49,40,31,61,22,2,edgeCount
965,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,15,15,14,1,2,15,1,15,15,1,2,edgeCount
964,113,161,graphml/Deltacom.graphml,3,2,adversarial,0.8,25,15,6,19,4,-1,-7,23,15,17,4,edgeCount
963,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,9,9,9,0,4,9,0,9,9,0,4,edgeCount
961,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,25,19,6,19,2,-1,-7,6,6,0,2,edgeCount
960,113,161,graphml/Deltacom.graphml,4,3,adversarial,0.8,30,18,7,23,0,30,23,30,18,23,0,edgeCount
959,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,22,22,8,14,0,8,0,22,22,14,0,edgeCount
958,113,161,graphml/Deltacom.graphml,4,3,adversarial,0.8,7,7,3,4,0,7,4,7,7,4,0,edgeCount
957,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,9,9,9,0,2,9,0,9,9,0,2,edgeCount
956,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,7,7,7,0,2,7,0,7,7,0,2,edgeCount
955,113,161,graphml/Deltacom.graphml,1,0,adversarial,0.8,7,7,7,0,0,7,0,7,7,0,0,edgeCount
954,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,4,4,4,0,4,16,12,8,4,4,2,edgeCount
952,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,13,13,13,0,0,13,0,13,13,0,0,edgeCount
951,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,9,25,9,0,0,25,16,25,25,16,0,edgeCount
950,113,161,graphml/Deltacom.graphml,2,1,adversarial,0.8,14,14,14,0,2,14,0,14,14,0,2,edgeCount
