rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
1607,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1606,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1605,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1604,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1603,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1602,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1601,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1600,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1599,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1598,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1597,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1596,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1595,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1594,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1593,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1592,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1591,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1590,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1589,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1588,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1587,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1586,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1585,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1584,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1583,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1582,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1581,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1580,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1579,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1578,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1577,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1576,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1575,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1574,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1573,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1572,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1571,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1570,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1569,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1568,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1567,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1566,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1565,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1564,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1563,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1562,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1561,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1560,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1559,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1558,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1557,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1556,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1555,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1554,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1553,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1552,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1551,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1550,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1549,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1548,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1547,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1546,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1545,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1544,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1543,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1542,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1541,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1540,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1539,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1538,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1537,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1536,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1535,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1534,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1533,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1532,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1531,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1530,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1529,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1528,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1527,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1526,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1525,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1524,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1523,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1522,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1521,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1520,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1519,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1518,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1517,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1516,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1515,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1514,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1513,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1512,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1511,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1510,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1509,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1508,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1507,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1506,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1505,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1504,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1503,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1502,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1501,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1500,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1499,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1498,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1497,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1496,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1495,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1494,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1493,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1492,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1491,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1490,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1489,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1488,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1487,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1486,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1485,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1484,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1483,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1482,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1481,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1480,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1479,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1478,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1477,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1476,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1475,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1474,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1473,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1472,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1471,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1470,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1469,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1468,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1467,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1466,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1465,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1464,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1463,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1462,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1461,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1460,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1459,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1458,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1457,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1456,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1455,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1454,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1453,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1452,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1451,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1450,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1449,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1448,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1447,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1446,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1445,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1444,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1443,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1442,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1441,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1440,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1439,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1438,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1437,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1436,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1435,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1434,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1433,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1432,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1431,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1430,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1429,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1428,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1427,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1426,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1425,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1424,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1423,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1422,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1421,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1420,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1419,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1418,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1417,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1416,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1415,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1414,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1413,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1412,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1411,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1410,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1409,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1408,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1407,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1406,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1405,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1404,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1403,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1402,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1401,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1400,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1399,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1398,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1397,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1396,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1395,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1394,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1393,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1392,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1391,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1390,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1389,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1388,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1387,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1386,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1385,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1384,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1383,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1382,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1381,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1380,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1379,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1378,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1377,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1376,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1375,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1374,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1373,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1372,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1371,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1370,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1369,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1368,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1367,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1366,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1365,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1364,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1363,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1362,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1361,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1360,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1359,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1358,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1357,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1356,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1355,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1354,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1353,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1352,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1351,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1350,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1349,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1348,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1347,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1346,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1345,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1344,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1343,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1342,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1341,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1340,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1339,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1338,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1337,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1336,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1335,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1334,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1333,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1332,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1331,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1330,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1329,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1328,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1327,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1326,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1325,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1324,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1323,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1322,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1321,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1320,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1319,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1318,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1317,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1316,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1315,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1314,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1313,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1312,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1311,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1310,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1309,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1308,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1307,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1306,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1305,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1304,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1303,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1302,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1301,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1300,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1299,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1298,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1297,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1296,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1295,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1294,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1293,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1292,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1291,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1290,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1289,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1288,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1287,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1286,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1285,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1284,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1283,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1282,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1281,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1280,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1279,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1278,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1277,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1276,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1275,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1274,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1273,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1272,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1271,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1270,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1269,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1268,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1267,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1266,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1265,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1264,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1263,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1262,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1261,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1260,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1259,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1258,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1257,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1256,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1255,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1254,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1253,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1252,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1251,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1250,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1249,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1248,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1247,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1246,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1245,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1244,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1243,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1242,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1241,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1240,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1239,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1238,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1237,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1236,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1235,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1234,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1233,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1232,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1231,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1230,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1229,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1228,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1227,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1226,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1225,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1224,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1223,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1222,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1221,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1220,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1219,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1218,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1217,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1216,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1215,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1214,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1213,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1212,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
