rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,3,9,3,0,0,5,2,3,5,0,0,edgeCount
999,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,6,2,2,4,2,2,0,10,10,8,2,edgeCount
998,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
996,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,4,4,4,0,4,-1,-5,-1,-1,-5,4,edgeCount
995,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,6,-1,-6,-1,-1,-6,6,edgeCount
994,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,5,-6,12,-1,-6,-1,-1,-6,6,edgeCount
993,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,8,4,4,4,2,4,0,4,18,0,2,edgeCount
992,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,19,11,4,15,0,11,7,11,11,7,0,edgeCount
991,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,3,11,3,0,0,7,4,3,3,0,0,edgeCount
990,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,2,3,2,0,0,3,1,2,3,0,0,edgeCount
989,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,5,5,5,0,2,5,0,13,5,8,2,edgeCount
987,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,9,5,5,4,14,-1,-6,-1,-1,-6,8,edgeCount
986,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,20,34,4,16,22,8,4,4,6,0,12,edgeCount
