rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
900,100,227,0.05,2,1,adversarial,0.65,13,7,5,8,0,13,13,13,0
899,100,266,0.05,5,4,adversarial,0.3,5,5,3,2,32,5,5,5,12
898,100,235,0.05,3,2,adversarial,0.42,3,8,3,0,4,3,3,3,2
897,100,246,0.05,7,6,adversarial,0.41,2,2,2,0,4,2,2,2,2
896,100,251,0.05,4,3,adversarial,0.31,2,2,2,0,0,2,2,2,0
895,100,230,0.05,3,2,adversarial,0.45,4,4,4,0,4,4,4,4,2
894,100,252,0.05,4,3,adversarial,0.77,3,3,3,0,8,3,3,3,4
893,100,271,0.05,3,2,adversarial,0.32,8,6,2,6,12,2,2,2,4
892,100,246,0.05,5,4,adversarial,0.5,3,3,3,0,30,3,3,3,12
891,100,270,0.05,5,4,adversarial,0.42,3,4,3,0,4,3,3,3,2
890,100,277,0.05,5,4,adversarial,0.65,11,13,4,7,0,18,18,18,0
889,100,226,0.05,3,2,adversarial,0.79,7,7,2,5,0,4,4,4,0
888,100,251,0.05,1,0,adversarial,0.41,5,19,5,0,8,5,5,19,8
887,100,243,0.05,1,0,adversarial,0.9,26,22,6,20,14,-1,26,22,14
886,100,258,0.05,6,5,adversarial,0.9,18,12,4,14,0,26,26,26,0
885,100,246,0.05,3,2,adversarial,0.81,8,14,4,4,0,14,8,8,0
884,100,243,0.05,3,2,adversarial,0.83,15,15,5,10,0,17,17,17,0
883,100,237,0.05,3,2,adversarial,0.34,4,4,4,0,10,4,4,4,4
882,100,212,0.05,3,2,adversarial,0.77,53,49,5,48,4,21,21,21,2
881,100,232,0.05,2,1,adversarial,0.78,3,3,3,0,8,3,3,3,4
880,100,220,0.05,3,2,adversarial,0.32,3,3,3,0,0,3,3,3,0
879,100,252,0.05,4,3,adversarial,0.32,2,2,2,0,0,2,2,2,0
878,100,235,0.05,3,2,adversarial,0.82,12,24,4,8,4,4,4,4,2
877,100,252,0.05,2,1,adversarial,0.35,3,3,3,0,0,3,3,3,0
876,100,253,0.05,6,5,adversarial,0.42,5,5,3,2,8,5,5,5,4
875,100,262,0.05,5,4,adversarial,0.64,12,12,4,8,0,12,12,12,0
874,100,259,0.05,5,4,adversarial,0.32,3,3,3,0,0,3,3,3,0
873,100,242,0.05,5,4,adversarial,0.7,6,6,4,2,0,6,6,6,0
872,100,242,0.05,3,2,adversarial,0.87,9,9,4,5,8,4,10,10,4
871,100,244,0.05,3,2,adversarial,0.58,3,4,3,0,6,3,3,3,2
870,100,245,0.05,4,3,adversarial,0.86,12,12,4,8,0,12,12,12,0
869,100,257,0.05,2,1,adversarial,0.48,3,3,3,0,0,3,3,3,0
868,100,262,0.05,4,3,adversarial,0.52,2,2,2,0,0,2,2,2,0
867,100,247,0.05,4,3,adversarial,0.64,23,31,4,19,0,15,15,15,0
866,100,236,0.05,4,3,adversarial,0.79,6,6,3,3,8,12,20,20,4
865,100,233,0.05,3,2,adversarial,0.44,8,18,3,5,4,8,8,8,2
864,100,249,0.05,4,3,adversarial,0.61,10,6,4,6,0,10,10,10,0
863,100,260,0.05,3,2,adversarial,0.38,3,9,3,0,0,3,3,3,0
862,100,209,0.05,1,0,adversarial,0.48,4,4,4,0,0,4,4,4,0
861,100,254,0.05,6,5,adversarial,0.5,3,3,3,0,0,3,3,3,0
860,100,245,0.05,1,0,adversarial,0.83,4,4,4,0,0,4,4,4,0
859,100,237,0.05,4,3,adversarial,0.53,4,4,4,0,0,4,4,4,0
858,100,251,0.05,2,1,adversarial,0.8,4,4,4,0,0,4,4,4,0
857,100,239,0.05,2,1,adversarial,0.54,4,10,4,0,0,4,4,4,0
856,100,248,0.05,4,3,adversarial,0.65,13,13,4,9,0,10,10,10,0
855,100,273,0.05,8,7,adversarial,0.79,26,26,4,22,0,12,18,18,0
854,100,220,0.05,4,3,adversarial,0.63,20,29,5,15,4,21,21,21,2
853,100,221,0.05,6,5,adversarial,0.37,12,12,4,8,16,12,12,12,8
852,100,269,0.05,2,1,adversarial,0.3,3,3,3,0,0,3,3,3,0
851,100,244,0.05,7,6,adversarial,0.71,11,11,4,7,4,18,18,18,2
850,100,238,0.05,2,1,adversarial,0.71,4,4,4,0,0,4,4,4,0
849,100,239,0.05,3,2,adversarial,0.74,4,16,4,0,16,10,15,13,8
848,100,241,0.05,3,2,adversarial,0.57,2,2,2,0,2,2,2,2,2
847,100,224,0.05,5,4,adversarial,0.74,5,5,3,2,0,5,5,5,0
846,100,217,0.05,3,2,adversarial,0.47,4,4,4,0,4,4,4,4,2
845,100,237,0.05,7,6,adversarial,0.56,2,2,2,0,6,2,2,2,4
844,100,219,0.05,3,2,adversarial,0.58,4,10,4,0,0,4,4,4,0
843,100,236,0.05,4,3,adversarial,0.69,3,3,3,0,4,3,3,3,2
842,100,250,0.05,8,7,adversarial,0.87,5,5,3,2,0,5,5,5,0
841,100,269,0.05,4,3,adversarial,0.55,5,5,3,2,18,5,5,5,8
840,100,250,0.05,4,3,adversarial,0.87,27,25,4,23,8,8,8,8,4
839,100,247,0.05,3,2,adversarial,0.83,9,9,4,5,0,4,4,4,0
838,100,259,0.05,3,2,adversarial,0.41,2,2,2,0,0,2,2,2,0
837,100,225,0.05,5,4,adversarial,0.55,8,9,4,4,8,4,5,6,4
836,100,265,0.05,3,2,adversarial,0.78,3,3,3,0,0,3,3,3,0
835,100,243,0.05,4,3,adversarial,0.87,39,49,4,35,10,-1,33,33,4
834,100,264,0.05,2,1,adversarial,0.52,10,10,4,6,0,8,8,8,0
833,100,243,0.05,5,4,adversarial,0.7,10,10,4,6,0,10,10,10,0
832,100,248,0.05,6,5,adversarial,0.67,7,7,4,3,14,6,6,6,6
831,100,246,0.05,2,1,adversarial,0.58,4,4,4,0,0,6,6,6,0
830,100,251,0.05,3,2,adversarial,0.34,3,3,3,0,16,3,3,3,6
829,100,250,0.05,4,3,adversarial,0.88,15,7,5,10,0,19,19,19,0
828,100,213,0.05,1,0,adversarial,0.74,4,4,4,0,0,4,4,4,0
827,100,277,0.05,1,0,adversarial,0.71,4,4,4,0,0,4,4,4,0
826,100,241,0.05,4,3,adversarial,0.66,5,5,3,2,4,5,5,5,2
825,100,251,0.05,4,3,adversarial,0.89,6,20,4,2,20,10,36,36,8
824,100,246,0.05,3,2,adversarial,0.72,9,13,2,7,0,2,2,2,0
823,100,272,0.05,6,5,adversarial,0.58,3,3,3,0,0,3,3,3,0
822,100,242,0.05,5,4,adversarial,0.7,10,10,4,6,0,4,10,10,0
821,100,263,0.05,4,3,adversarial,0.54,2,2,2,0,0,2,2,2,0
820,100,268,0.05,6,5,adversarial,0.68,4,6,4,0,0,12,12,12,0
819,100,252,0.05,5,4,adversarial,0.8,24,24,5,19,0,21,21,21,0
818,100,226,0.05,6,5,adversarial,0.34,9,9,3,6,10,9,9,9,6
817,100,236,0.05,6,5,adversarial,0.34,10,10,4,6,10,10,10,10,6
816,100,252,0.05,3,2,adversarial,0.88,21,21,6,15,8,-1,20,12,4
815,100,258,0.05,4,3,adversarial,0.75,3,3,3,0,20,7,3,3,8
814,100,235,0.05,2,1,adversarial,0.63,3,3,3,0,0,3,3,3,0
813,100,248,0.05,3,2,adversarial,0.74,16,22,3,13,12,7,3,3,6
812,100,233,0.05,3,2,adversarial,0.36,5,5,3,2,0,3,7,7,0
811,100,244,0.05,2,1,adversarial,0.42,4,4,4,0,12,4,4,4,6
810,100,242,0.05,2,1,adversarial,0.6,4,4,4,0,0,4,4,4,0
809,100,254,0.05,2,1,adversarial,0.74,6,6,4,2,0,6,6,6,0
808,100,278,0.05,6,5,adversarial,0.83,9,9,3,6,22,3,9,9,8
807,100,231,0.05,6,5,adversarial,0.35,2,2,2,0,0,2,2,2,0
806,100,229,0.05,2,1,adversarial,0.74,10,10,2,8,18,2,2,2,10
805,100,258,0.05,4,3,adversarial,0.87,3,15,3,0,0,3,3,3,0
804,100,248,0.05,5,4,adversarial,0.84,21,21,4,17,22,19,19,19,8
803,100,248,0.05,4,3,adversarial,0.64,4,4,4,0,0,4,4,4,0
802,100,273,0.05,2,1,adversarial,0.77,4,4,4,0,0,4,4,4,0
801,100,254,0.05,3,2,adversarial,0.4,3,3,3,0,0,3,3,3,0
800,100,248,0.05,5,4,adversarial,0.46,4,4,4,0,0,4,4,4,0
799,100,249,0.05,3,2,adversarial,0.73,2,2,2,0,0,2,2,2,0
798,100,245,0.05,4,3,adversarial,0.65,4,8,4,0,6,4,4,4,4
797,100,252,0.05,3,2,adversarial,0.5,4,10,4,0,12,10,10,10,4
796,100,243,0.05,4,3,adversarial,0.56,14,9,4,10,8,4,4,12,4
795,100,241,0.05,4,3,adversarial,0.33,11,14,5,6,0,11,11,11,0
794,100,262,0.05,4,3,adversarial,0.67,8,8,3,5,8,14,14,14,4
793,100,233,0.05,6,5,adversarial,0.72,2,2,2,0,4,2,2,2,2
792,100,233,0.05,5,4,adversarial,0.58,3,3,3,0,4,3,3,3,2
791,100,259,0.05,3,2,adversarial,0.42,4,4,4,0,0,4,4,4,0
790,100,264,0.05,3,2,adversarial,0.73,3,3,3,0,6,3,3,3,2
789,100,268,0.05,3,2,adversarial,0.46,3,6,3,0,6,3,3,3,2
788,100,229,0.05,1,0,adversarial,0.9,11,11,5,6,6,-1,11,11,6
787,100,241,0.05,3,2,adversarial,0.36,3,3,3,0,0,3,3,3,0
786,100,267,0.05,6,5,adversarial,0.56,17,23,3,14,0,17,17,17,0
785,100,241,0.05,3,2,adversarial,0.46,8,8,4,4,0,4,10,10,0
784,100,259,0.05,7,6,adversarial,0.35,3,3,3,0,0,3,3,3,0
783,100,238,0.05,2,1,adversarial,0.6,12,12,5,7,16,-1,18,20,8
782,100,238,0.05,4,3,adversarial,0.89,32,12,5,27,4,19,25,25,2
781,100,254,0.05,5,4,adversarial,0.54,2,2,2,0,0,2,2,2,0
780,100,251,0.05,4,3,adversarial,0.49,3,3,3,0,0,3,3,3,0
779,100,254,0.05,3,2,adversarial,0.86,17,9,5,12,0,17,17,17,0
778,100,239,0.05,4,3,adversarial,0.84,25,33,5,20,0,15,15,15,0
777,100,228,0.05,4,3,adversarial,0.61,6,6,4,2,6,6,12,12,4
776,100,222,0.05,3,2,adversarial,0.4,4,4,4,0,0,4,4,4,0
775,100,240,0.05,3,2,adversarial,0.5,3,5,3,0,20,3,3,3,10
774,100,255,0.05,3,2,adversarial,0.69,13,19,4,9,10,-1,13,19,6
773,100,260,0.05,9,8,adversarial,0.69,12,12,4,8,2,12,12,12,2
772,100,231,0.05,3,2,adversarial,0.6,4,4,4,0,0,4,4,4,0
771,100,277,0.05,3,2,adversarial,0.39,7,8,4,3,20,8,8,10,8
770,100,247,0.05,2,1,adversarial,0.62,8,14,4,4,12,-1,13,14,6
769,100,250,0.05,5,4,adversarial,0.6,15,11,4,11,6,10,10,10,2
768,100,212,0.05,7,6,adversarial,0.76,3,3,3,0,12,3,3,3,6
767,100,232,0.05,2,1,adversarial,0.62,6,13,2,4,32,2,2,2,16
766,100,254,0.05,6,5,adversarial,0.41,17,11,4,13,0,10,4,4,0
765,100,238,0.05,2,1,adversarial,0.5,3,3,3,0,2,3,3,3,2
764,100,241,0.05,8,7,adversarial,0.47,3,3,3,0,0,3,3,3,0
763,100,226,0.05,2,1,adversarial,0.32,11,14,5,6,8,14,14,14,4
762,100,276,0.05,6,5,adversarial,0.65,10,15,4,6,0,10,10,10,0
761,100,265,0.05,5,4,adversarial,0.73,6,18,3,3,0,13,13,13,0
760,100,236,0.05,3,2,adversarial,0.81,19,6,4,15,24,8,23,11,10
759,100,245,0.05,4,3,adversarial,0.59,3,7,3,0,0,3,3,3,0
758,100,251,0.05,2,1,adversarial,0.32,4,4,4,0,0,4,4,4,0
757,100,277,0.05,4,3,adversarial,0.32,2,2,2,0,0,2,2,2,0
756,100,226,0.05,3,2,adversarial,0.35,3,6,3,0,0,3,3,3,0
755,100,268,0.05,2,1,adversarial,0.89,10,6,5,5,0,11,11,11,0
754,100,239,0.05,3,2,adversarial,0.43,3,3,3,0,0,3,3,3,0
753,100,251,0.05,3,2,adversarial,0.77,10,6,6,4,4,-1,10,6,2
752,100,248,0.05,6,5,adversarial,0.39,3,3,3,0,2,3,3,3,2
751,100,274,0.05,4,3,adversarial,0.43,2,2,2,0,6,2,2,2,2
750,100,265,0.05,6,5,adversarial,0.69,13,13,3,10,12,11,11,11,6
749,100,234,0.05,2,1,adversarial,0.61,3,3,3,0,0,3,3,3,0
748,100,244,0.05,4,3,adversarial,0.43,3,3,3,0,0,3,3,3,0
747,100,279,0.05,5,4,adversarial,0.7,28,32,4,24,6,10,10,10,4
746,100,232,0.05,7,6,adversarial,0.63,2,2,2,0,2,2,2,2,2
745,100,242,0.05,6,5,adversarial,0.37,3,3,3,0,0,3,3,3,0
744,100,255,0.05,6,5,adversarial,0.4,9,9,3,6,0,7,7,7,0
743,100,275,0.05,3,2,adversarial,0.54,9,5,5,4,18,17,17,27,6
742,100,249,0.05,5,4,adversarial,0.33,2,2,2,0,10,2,2,2,6
741,100,254,0.05,5,4,adversarial,0.5,3,3,3,0,0,3,3,3,0
740,100,255,0.05,5,4,adversarial,0.42,3,3,3,0,0,3,3,3,0
739,100,237,0.05,2,1,adversarial,0.63,6,4,4,2,2,9,9,9,2
738,100,264,0.05,1,0,adversarial,0.3,5,5,5,0,0,5,5,5,0
737,100,273,0.05,3,2,adversarial,0.6,2,2,2,0,4,2,2,2,2
736,100,268,0.05,3,2,adversarial,0.85,20,14,4,16,32,-1,20,14,16
735,100,249,0.05,2,1,adversarial,0.67,13,7,5,8,0,5,5,5,0
734,100,259,0.05,2,1,adversarial,0.57,5,6,4,1,20,6,6,7,10
733,100,259,0.05,3,2,adversarial,0.76,8,13,4,4,16,17,35,35,8
732,100,254,0.05,5,4,adversarial,0.43,10,14,4,6,2,10,10,10,2
731,100,231,0.05,2,1,adversarial,0.39,3,3,3,0,12,3,3,3,6
730,100,226,0.05,3,2,adversarial,0.42,3,3,3,0,12,3,3,3,6
729,100,231,0.05,3,2,adversarial,0.42,3,3,3,0,4,3,3,3,2
728,100,254,0.05,2,1,adversarial,0.39,3,5,3,0,0,3,3,3,0
727,100,242,0.05,2,1,adversarial,0.38,7,7,4,3,24,10,12,8,12
726,100,254,0.05,4,3,adversarial,0.65,18,38,4,14,0,12,12,12,0
725,100,241,0.05,1,0,adversarial,0.65,4,4,4,0,0,4,4,4,0
724,100,252,0.05,2,1,adversarial,0.57,4,5,4,0,4,4,4,4,2
723,100,262,0.05,5,4,adversarial,0.58,2,2,2,0,6,2,2,2,2
722,100,273,0.05,4,3,adversarial,0.78,3,3,3,0,16,7,3,3,8
721,100,250,0.05,5,4,adversarial,0.76,3,3,3,0,0,3,3,3,0
720,100,267,0.05,5,4,adversarial,0.86,19,31,5,14,0,27,19,19,0
719,100,267,0.05,5,4,adversarial,0.65,7,7,3,4,0,7,7,7,0
718,100,247,0.05,3,2,adversarial,0.38,2,2,2,0,8,2,2,2,4
717,100,244,0.05,4,3,adversarial,0.87,4,4,4,0,0,10,4,4,0
716,100,231,0.05,1,0,adversarial,0.33,5,5,5,0,2,5,5,5,2
715,100,235,0.05,6,5,adversarial,0.39,7,13,4,3,0,6,7,7,0
714,100,243,0.05,3,2,adversarial,0.34,3,3,3,0,0,3,3,3,0
713,100,257,0.05,2,1,adversarial,0.73,3,7,3,0,0,3,3,3,0
712,100,245,0.05,3,2,adversarial,0.35,3,3,3,0,12,3,3,3,6
711,100,253,0.05,5,4,adversarial,0.54,3,3,3,0,0,5,5,5,0
710,100,271,0.05,4,3,adversarial,0.37,10,11,4,6,22,16,10,10,8
709,100,250,0.05,6,5,adversarial,0.57,10,10,4,6,0,22,10,10,0
708,100,250,0.05,3,2,adversarial,0.71,4,4,4,0,0,10,4,4,0
707,100,259,0.05,3,2,adversarial,0.55,5,15,3,2,16,-1,17,14,6
706,100,246,0.05,3,2,adversarial,0.53,12,12,5,7,12,9,9,19,6
705,100,274,0.05,6,5,adversarial,0.8,3,3,3,0,8,3,3,3,4
704,100,270,0.05,1,0,adversarial,0.87,3,3,3,0,0,3,3,3,0
703,100,248,0.05,3,2,adversarial,0.89,9,9,4,5,0,8,8,8,0
702,100,252,0.05,6,5,adversarial,0.81,3,3,3,0,0,3,3,3,0
701,100,231,0.05,4,3,adversarial,0.36,4,4,4,0,0,4,4,4,0
700,100,258,0.05,5,4,adversarial,0.36,3,3,3,0,0,3,3,3,0
699,100,234,0.05,4,3,adversarial,0.35,5,5,3,2,8,5,5,5,4
698,100,242,0.05,4,3,adversarial,0.77,5,5,3,2,0,5,5,5,0
697,100,259,0.05,4,3,adversarial,0.54,7,15,4,3,0,14,8,8,0
696,100,260,0.05,4,3,adversarial,0.51,3,3,3,0,4,3,3,3,2
695,100,248,0.05,3,2,adversarial,0.88,3,3,3,0,0,3,3,3,0
694,100,264,0.05,2,1,adversarial,0.34,6,4,4,2,12,9,9,10,6
693,100,265,0.05,8,7,adversarial,0.86,19,17,4,15,14,16,16,16,6
692,100,241,0.05,4,3,adversarial,0.77,19,19,3,16,0,7,7,7,0
691,100,259,0.05,4,3,adversarial,0.77,3,3,3,0,2,7,4,4,2
690,100,250,0.05,3,2,adversarial,0.69,8,8,4,4,4,8,8,8,2
689,100,256,0.05,3,2,adversarial,0.48,3,3,3,0,0,3,3,3,0
688,100,256,0.05,5,4,adversarial,0.54,3,3,3,0,0,3,3,3,0
687,100,222,0.05,2,1,adversarial,0.88,5,5,3,2,14,-1,20,16,8
686,100,287,0.05,5,4,adversarial,0.3,3,8,3,0,0,3,3,3,0
685,100,252,0.05,4,3,adversarial,0.31,11,11,4,7,0,11,11,11,0
684,100,227,0.05,4,3,adversarial,0.39,3,4,3,0,0,3,3,3,0
683,100,264,0.05,5,4,adversarial,0.67,45,43,4,41,10,14,14,14,4
682,100,243,0.05,4,3,adversarial,0.81,22,36,6,16,4,28,28,28,2
681,100,241,0.05,3,2,adversarial,0.76,8,8,4,4,18,-1,9,14,10
680,100,260,0.05,5,4,adversarial,0.9,30,26,4,26,0,12,12,12,0
679,100,245,0.05,2,1,adversarial,0.38,3,3,3,0,12,3,3,3,6
678,100,265,0.05,6,5,adversarial,0.36,6,18,4,2,0,6,6,6,0
677,100,241,0.05,3,2,adversarial,0.56,3,3,3,0,12,3,3,3,6
676,100,277,0.05,4,3,adversarial,0.71,3,3,3,0,0,3,3,3,0
675,100,230,0.05,1,0,adversarial,0.75,30,30,6,24,14,-1,30,30,14
674,100,245,0.05,3,2,adversarial,0.67,3,3,3,0,0,3,3,3,0
673,100,229,0.05,2,1,adversarial,0.67,9,8,5,4,12,11,11,25,6
672,100,196,0.05,2,1,adversarial,0.7,11,11,5,6,0,5,5,5,0
671,100,264,0.05,1,0,adversarial,0.4,9,11,5,4,14,-1,9,11,14
670,100,274,0.05,6,5,adversarial,0.87,59,65,3,56,0,25,33,33,0
669,100,295,0.05,5,4,adversarial,0.65,3,21,3,0,18,3,11,11,8
668,100,231,0.05,2,1,adversarial,0.69,11,9,4,7,4,8,12,12,2
667,100,230,0.05,1,0,adversarial,0.53,4,4,4,0,12,4,4,4,12
666,100,256,0.05,5,4,adversarial,0.43,5,5,4,1,22,8,16,16,8
665,100,243,0.05,2,1,adversarial,0.69,4,4,4,0,8,4,4,4,4
