rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,50,178,0.15,3,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
999,50,198,0.15,6,,clustered,0.6;-0.3,4,12,3,1,24,7,4,3,3,0,6,edgeCount
998,50,196,0.15,5,,clustered,0.6;-0.3,18,9,3,15,54,9,6,7,35,4,16,edgeCount
997,50,159,0.15,5,,clustered,0.6;-0.3,10,21,4,6,6,22,18,22,30,18,2,edgeCount
996,50,207,0.15,5,,clustered,0.6;-0.3,20,18,4,16,0,-1,-5,-1,-1,-5,0,edgeCount
995,50,193,0.15,4,,clustered,0.6;-0.3,7,5,4,3,0,14,10,14,14,10,0,edgeCount
994,50,180,0.15,5,,clustered,0.6;-0.3,5,11,3,2,22,9,6,9,9,6,6,edgeCount
993,50,172,0.15,6,,clustered,0.6;-0.3,24,16,4,20,0,-1,-5,-1,-1,-5,0,edgeCount
992,50,169,0.15,5,,clustered,0.6;-0.3,4,11,3,1,0,14,11,14,14,11,0,edgeCount
990,50,192,0.15,6,,clustered,0.6;-0.3,3,5,3,0,0,5,2,3,5,0,0,edgeCount
989,50,179,0.15,5,,clustered,0.6;-0.3,17,7,2,15,46,4,2,10,4,8,14,edgeCount
988,50,183,0.15,5,,clustered,0.6;-0.3,9,3,3,6,0,7,4,7,7,4,0,edgeCount
987,50,185,0.15,7,,clustered,0.6;-0.3,20,11,2,18,28,4,2,3,4,1,8,edgeCount
986,50,183,0.15,2,,clustered,0.6;-0.3,6,30,4,2,24,-1,-5,8,14,4,12,edgeCount
985,50,199,0.15,3,,clustered,0.6;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
984,50,192,0.15,8,,clustered,0.6;-0.3,7,9,3,4,24,13,10,13,13,10,6,edgeCount
983,50,199,0.15,7,,clustered,0.6;-0.3,4,16,4,0,16,12,8,12,12,8,4,edgeCount
982,50,193,0.15,6,,clustered,0.6;-0.3,10,29,2,8,6,2,0,2,2,0,2,edgeCount
