rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,3,3,2,2,3,0,3,3,0,2,edgeCount
999,25,56,graphml/AttMpls.graphml,4,3,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
998,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
997,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,2,2,1,6,3,1,2,2,0,2,edgeCount
996,25,56,graphml/AttMpls.graphml,3,2,random,-1,2,2,2,0,14,2,0,2,2,0,14,edgeCount
995,25,56,graphml/AttMpls.graphml,3,2,random,-1,6,2,2,4,10,2,0,2,2,0,6,edgeCount
994,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,3,1,8,4,1,4,4,1,4,edgeCount
993,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
992,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
991,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
990,25,56,graphml/AttMpls.graphml,2,1,random,-1,5,4,4,1,2,4,0,4,4,0,2,edgeCount
989,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,2,2,0,0,3,1,2,2,0,0,edgeCount
988,25,56,graphml/AttMpls.graphml,3,2,random,-1,2,2,2,0,8,2,0,2,2,0,4,edgeCount
987,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,3,0,0,8,5,7,3,4,0,edgeCount
986,25,56,graphml/AttMpls.graphml,5,4,random,-1,2,2,2,0,2,2,0,2,2,0,2,edgeCount
985,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,8,3,0,3,3,0,6,edgeCount
984,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,3,2,1,2,5,3,5,5,3,2,edgeCount
983,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,6,4,1,0,4,0,4,4,0,0,edgeCount
982,25,56,graphml/AttMpls.graphml,3,2,random,-1,2,2,2,0,14,2,0,2,2,0,14,edgeCount
981,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
980,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,2,2,1,16,2,0,2,2,0,16,edgeCount
979,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
978,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,2,2,0,0,3,1,3,2,1,0,edgeCount
977,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,2,2,0,4,2,0,2,2,0,2,edgeCount
976,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
975,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
974,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,2,2,0,2,2,0,2,edgeCount
973,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,5,2,1,22,3,1,3,3,1,14,edgeCount
972,25,56,graphml/AttMpls.graphml,2,1,random,-1,7,5,5,2,0,-1,-6,-1,-1,-6,0,edgeCount
971,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,4,3,0,14,3,0,3,3,0,14,edgeCount
970,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,14,2,0,2,2,0,14,edgeCount
969,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
968,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,3,1,2,2,0,0,edgeCount
967,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
966,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,3,2,2,4,2,0,2,2,0,4,edgeCount
965,25,56,graphml/AttMpls.graphml,2,1,random,-1,9,5,5,4,0,11,6,11,11,6,0,edgeCount
964,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
963,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,2,1,6,2,0,2,2,0,2,edgeCount
962,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,4,0,0,4,0,4,4,0,0,edgeCount
961,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,5,1,4,4,0,0,edgeCount
960,25,56,graphml/AttMpls.graphml,2,1,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
959,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
958,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,2,2,2,16,2,0,2,2,0,10,edgeCount
957,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,4,3,0,0,4,1,4,4,1,0,edgeCount
956,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,4,2,3,4,2,0,2,2,0,2,edgeCount
955,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
954,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,2,2,1,8,3,1,3,3,1,4,edgeCount
953,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,5,3,0,10,3,0,3,6,0,4,edgeCount
952,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
951,25,56,graphml/AttMpls.graphml,4,3,random,-1,6,6,4,2,0,-1,-5,6,6,2,0,edgeCount
950,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,3,2,0,6,3,1,3,3,1,4,edgeCount
949,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
948,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,2,2,3,16,5,3,4,4,2,10,edgeCount
947,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
946,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,3,1,14,3,0,3,3,0,8,edgeCount
945,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,2,2,1,2,2,0,2,2,0,2,edgeCount
944,25,56,graphml/AttMpls.graphml,3,2,random,-1,2,5,2,0,14,3,1,2,2,0,8,edgeCount
943,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,2,2,1,2,2,0,2,2,0,2,edgeCount
942,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,12,2,0,2,2,0,6,edgeCount
941,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
940,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
939,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,2,2,1,0,2,0,2,2,0,0,edgeCount
938,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,2,2,1,2,2,0,3,3,1,2,edgeCount
937,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,2,2,2,12,2,0,2,2,0,8,edgeCount
936,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
935,25,56,graphml/AttMpls.graphml,2,1,random,-1,6,6,4,2,2,4,0,6,6,2,2,edgeCount
934,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,6,3,0,3,3,0,4,edgeCount
933,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,5,3,2,4,3,0,3,3,0,2,edgeCount
932,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,5,3,2,0,3,0,3,3,0,0,edgeCount
931,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
930,25,56,graphml/AttMpls.graphml,6,5,random,-1,6,2,2,4,8,3,1,2,2,0,6,edgeCount
929,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,3,2,1,0,2,0,2,2,0,0,edgeCount
928,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,5,3,0,12,3,0,3,3,0,4,edgeCount
927,25,56,graphml/AttMpls.graphml,3,2,random,-1,7,3,2,5,10,2,0,2,2,0,4,edgeCount
926,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,3,0,0,-1,-4,3,3,0,0,edgeCount
925,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
924,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,10,3,0,3,3,0,6,edgeCount
923,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
922,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
921,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,5,3,0,12,7,4,3,3,0,6,edgeCount
920,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,3,1,4,3,0,3,3,0,4,edgeCount
919,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
918,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,3,2,1,0,2,0,2,2,0,0,edgeCount
917,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,4,2,0,0,2,0,2,2,0,0,edgeCount
916,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,2,1,0,2,0,2,2,0,0,edgeCount
915,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
914,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,5,3,0,4,3,0,3,5,0,4,edgeCount
913,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,4,3,1,4,8,5,8,8,5,2,edgeCount
912,25,56,graphml/AttMpls.graphml,5,4,random,-1,8,16,3,5,0,6,3,8,8,5,0,edgeCount
911,25,56,graphml/AttMpls.graphml,3,2,random,-1,6,7,4,2,0,8,4,8,8,4,0,edgeCount
910,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
909,25,56,graphml/AttMpls.graphml,5,4,random,-1,3,2,2,1,2,2,0,3,2,1,2,edgeCount
908,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,4,2,2,4,2,0,3,2,1,4,edgeCount
907,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,7,3,1,0,-1,-4,-1,-1,-4,0,edgeCount
906,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
905,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,4,3,0,4,5,2,3,10,0,2,edgeCount
904,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,3,2,0,0,2,0,2,2,0,0,edgeCount
903,25,56,graphml/AttMpls.graphml,2,1,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
902,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,5,3,0,10,3,0,3,5,0,4,edgeCount
901,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,3,1,2,4,1,4,14,1,2,edgeCount
900,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,4,3,1,4,6,3,6,6,3,4,edgeCount
899,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,2,2,1,0,3,1,2,2,0,0,edgeCount
898,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,2,1,8,2,0,2,2,0,4,edgeCount
897,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,5,4,1,2,6,2,6,6,2,2,edgeCount
896,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
895,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
894,25,56,graphml/AttMpls.graphml,4,3,random,-1,7,7,2,5,0,2,0,2,2,0,0,edgeCount
893,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,10,3,1,0,8,5,8,8,5,0,edgeCount
892,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,2,2,0,0,6,4,2,2,0,0,edgeCount
891,25,56,graphml/AttMpls.graphml,3,2,random,-1,7,15,5,2,0,9,4,9,9,4,0,edgeCount
890,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
889,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
888,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,3,3,2,6,3,0,3,3,0,2,edgeCount
887,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,2,2,2,22,2,0,2,2,0,14,edgeCount
886,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
885,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,3,3,2,6,7,4,7,7,4,4,edgeCount
884,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,5,3,0,12,3,0,3,3,0,8,edgeCount
883,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
882,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,4,2,2,4,2,0,3,2,1,4,edgeCount
881,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,16,3,1,0,10,7,10,10,7,0,edgeCount
880,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,6,3,1,26,3,0,3,3,0,14,edgeCount
879,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
878,25,56,graphml/AttMpls.graphml,5,4,random,-1,5,4,2,3,10,2,0,2,2,0,8,edgeCount
877,25,56,graphml/AttMpls.graphml,5,4,random,-1,18,18,3,15,0,16,13,14,14,11,0,edgeCount
876,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,3,1,0,4,1,4,4,1,0,edgeCount
875,25,56,graphml/AttMpls.graphml,5,4,random,-1,4,2,2,2,0,2,0,2,2,0,0,edgeCount
874,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,3,3,1,2,3,0,3,3,0,2,edgeCount
873,25,56,graphml/AttMpls.graphml,4,3,random,-1,13,3,3,10,0,3,0,3,3,0,0,edgeCount
872,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,2,2,3,14,2,0,2,2,0,10,edgeCount
871,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,4,3,1,0,4,1,8,8,5,0,edgeCount
870,25,56,graphml/AttMpls.graphml,5,4,random,-1,5,3,3,2,0,-1,-4,7,3,4,0,edgeCount
869,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,2,2,2,4,2,0,2,2,0,4,edgeCount
868,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,4,4,1,2,4,0,4,4,0,2,edgeCount
867,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,26,2,0,2,3,0,14,edgeCount
866,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,10,5,0,0,13,8,13,11,8,0,edgeCount
865,25,56,graphml/AttMpls.graphml,4,3,random,-1,5,2,2,3,14,8,6,2,2,0,10,edgeCount
864,25,56,graphml/AttMpls.graphml,4,3,random,-1,2,2,2,0,4,2,0,2,2,0,4,edgeCount
863,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,12,3,0,3,3,0,6,edgeCount
862,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,12,3,0,3,3,0,6,edgeCount
861,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
860,25,56,graphml/AttMpls.graphml,3,2,random,-1,6,10,4,2,0,10,6,12,12,8,0,edgeCount
859,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,2,1,0,3,1,3,3,1,0,edgeCount
858,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,6,4,0,4,4,0,4,edgeCount
857,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
856,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
855,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
854,25,56,graphml/AttMpls.graphml,3,2,random,-1,7,3,3,4,8,3,0,3,3,0,4,edgeCount
853,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
852,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,9,3,0,0,7,4,7,7,4,0,edgeCount
851,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,3,3,1,8,3,0,3,3,0,4,edgeCount
850,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,6,4,0,0,7,3,6,6,2,0,edgeCount
849,25,56,graphml/AttMpls.graphml,5,4,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
848,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
847,25,56,graphml/AttMpls.graphml,3,2,random,-1,2,6,2,0,20,5,3,4,2,2,12,edgeCount
846,25,56,graphml/AttMpls.graphml,5,4,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
845,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,2,2,3,10,2,0,2,2,0,4,edgeCount
844,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,3,0,0,6,3,6,3,3,0,edgeCount
843,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,3,3,0,18,3,0,3,3,0,12,edgeCount
842,25,56,graphml/AttMpls.graphml,3,2,random,-1,7,4,4,3,22,4,0,9,7,5,12,edgeCount
841,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,3,0,6,3,0,3,3,0,4,edgeCount
840,25,56,graphml/AttMpls.graphml,2,1,random,-1,2,2,2,0,8,3,1,2,6,0,4,edgeCount
839,25,56,graphml/AttMpls.graphml,4,3,random,-1,4,4,3,1,0,5,2,5,5,2,0,edgeCount
838,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
837,25,56,graphml/AttMpls.graphml,2,1,random,-1,3,3,2,1,2,2,0,2,2,0,2,edgeCount
836,25,56,graphml/AttMpls.graphml,2,1,random,-1,5,3,3,2,4,4,1,3,3,0,2,edgeCount
835,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
834,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
833,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,5,4,0,14,6,2,6,7,2,8,edgeCount
832,25,56,graphml/AttMpls.graphml,3,2,random,-1,5,4,4,1,0,4,0,4,4,0,0,edgeCount
831,25,56,graphml/AttMpls.graphml,4,3,random,-1,3,4,3,0,0,3,0,3,4,0,0,edgeCount
830,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
829,25,56,graphml/AttMpls.graphml,2,1,random,-1,5,6,4,1,2,8,4,8,8,4,2,edgeCount
828,25,56,graphml/AttMpls.graphml,2,1,random,-1,4,2,2,2,16,2,0,2,2,0,10,edgeCount
827,25,56,graphml/AttMpls.graphml,3,2,random,-1,3,5,3,0,22,3,0,3,3,0,12,edgeCount
826,25,56,graphml/AttMpls.graphml,3,2,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
