rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,shortest
999,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,3,4,3,0,14,3,0,5,5,2,0,shortest
998,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,shortest
997,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,5,5,5,0,8,-1,-6,-1,-1,-6,0,shortest
996,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,0,shortest
995,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,8,8,3,5,0,10,7,10,10,7,0,shortest
994,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,shortest
993,25,56,graphml/AttMpls.graphml,3,2,clustered,0.6;-0.3,6,3,3,3,24,3,0,3,3,0,12,shortest
992,25,56,graphml/AttMpls.graphml,4,3,clustered,0.6;-0.3,8,8,3,5,0,12,9,8,8,5,0,shortest
991,25,56,graphml/AttMpls.graphml,5,4,clustered,0.6;-0.3,9,13,2,7,2,2,0,2,2,0,0,shortest
990,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,9,5,5,4,0,11,6,11,11,6,0,shortest
989,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
988,25,56,graphml/AttMpls.graphml,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
