rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,47,0.15,3,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
974,25,55,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
973,25,40,0.15,2,,clustered,0.4;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
972,25,54,0.15,2,,clustered,0.4;-0.3,5,6,4,1,0,4,0,4,4,0,0,edgeCount
971,25,34,0.15,4,,clustered,0.4;-0.3,3,3,3,0,0,5,2,5,5,2,0,edgeCount
970,25,47,0.15,3,,clustered,0.4;-0.3,8,2,2,6,0,2,0,2,2,0,0,edgeCount
969,25,51,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
968,25,49,0.15,2,,clustered,0.4;-0.3,3,5,3,0,6,3,0,3,3,0,4,edgeCount
967,25,50,0.15,3,,clustered,0.4;-0.3,3,3,3,0,22,3,0,3,3,0,12,edgeCount
966,25,49,0.15,2,,clustered,0.4;-0.3,9,5,3,6,4,3,0,3,3,0,2,edgeCount
965,25,56,0.15,4,,clustered,0.4;-0.3,7,3,2,5,0,2,0,3,2,1,0,edgeCount
964,25,43,0.15,4,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
963,25,39,0.15,2,,clustered,0.4;-0.3,17,5,5,12,2,-1,-6,14,12,9,2,edgeCount
962,25,39,0.15,2,,clustered,0.4;-0.3,4,6,3,1,2,8,5,8,8,5,2,edgeCount
961,25,46,0.15,3,,clustered,0.4;-0.3,3,3,3,0,2,3,0,3,3,0,2,edgeCount
960,25,45,0.15,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
959,25,51,0.15,5,,clustered,0.4;-0.3,5,5,3,2,6,7,4,5,7,2,4,edgeCount
958,25,48,0.15,3,,clustered,0.4;-0.3,5,8,3,2,0,5,2,3,5,0,0,edgeCount
957,25,43,0.15,2,,clustered,0.4;-0.3,5,5,2,3,0,2,0,2,2,0,0,edgeCount
956,25,42,0.15,2,,clustered,0.4;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
955,25,52,0.15,3,,clustered,0.4;-0.3,9,11,3,6,0,5,2,5,5,2,0,edgeCount
954,25,48,0.15,8,,clustered,0.4;-0.3,3,2,2,1,2,2,0,2,2,0,2,edgeCount
953,25,49,0.15,5,,clustered,0.4;-0.3,4,3,3,1,4,3,0,3,3,0,2,edgeCount
952,25,38,0.15,2,,clustered,0.4;-0.3,3,3,3,0,8,3,0,3,3,0,4,edgeCount
951,25,43,0.15,4,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
950,25,54,0.15,4,,clustered,0.4;-0.3,8,2,2,6,0,2,0,2,2,0,0,edgeCount
949,25,53,0.15,3,,clustered,0.4;-0.3,3,3,3,0,4,7,4,3,3,0,4,edgeCount
948,25,50,0.15,1,,clustered,0.4;-0.3,5,6,5,0,6,5,0,5,6,0,6,edgeCount
947,25,52,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
946,25,49,0.15,4,,clustered,0.4;-0.3,3,5,3,0,0,3,0,3,3,0,0,edgeCount
945,25,42,0.15,5,,clustered,0.4;-0.3,3,2,2,1,0,2,0,3,2,1,0,edgeCount
944,25,34,0.15,2,,clustered,0.4;-0.3,5,7,4,1,2,9,5,9,9,5,2,edgeCount
943,25,43,0.15,3,,clustered,0.4;-0.3,7,2,2,5,2,2,0,6,2,4,2,edgeCount
942,25,43,0.15,3,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
941,25,43,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
940,25,42,0.15,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
939,25,34,0.15,3,,clustered,0.4;-0.3,3,4,3,0,2,5,2,5,5,2,2,edgeCount
938,25,49,0.15,3,,clustered,0.4;-0.3,10,3,3,7,0,3,0,3,3,0,0,edgeCount
937,25,40,0.15,2,,clustered,0.4;-0.3,4,6,3,1,0,3,0,3,3,0,0,edgeCount
936,25,48,0.15,4,,clustered,0.4;-0.3,9,8,2,7,0,2,0,8,2,6,0,edgeCount
935,25,53,0.15,1,,clustered,0.4;-0.3,3,3,3,0,8,3,0,3,3,0,8,edgeCount
934,25,43,0.15,2,,clustered,0.4;-0.3,3,3,2,1,0,2,0,2,2,0,0,edgeCount
933,25,42,0.15,2,,clustered,0.4;-0.3,4,4,4,0,4,10,6,10,4,6,2,edgeCount
932,25,51,0.15,5,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
931,25,48,0.15,3,,clustered,0.4;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
930,25,44,0.15,4,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
929,25,46,0.15,3,,clustered,0.4;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
928,25,40,0.15,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
927,25,47,0.15,3,,clustered,0.4;-0.3,4,3,2,2,2,2,0,3,2,1,2,edgeCount
926,25,45,0.15,3,,clustered,0.4;-0.3,7,9,2,5,0,2,0,3,2,1,0,edgeCount
925,25,39,0.15,4,,clustered,0.4;-0.3,6,6,2,4,0,2,0,6,2,4,0,edgeCount
924,25,50,0.15,2,,clustered,0.4;-0.3,3,9,3,0,4,3,0,3,3,0,2,edgeCount
923,25,36,0.15,2,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
922,25,42,0.15,3,,clustered,0.4;-0.3,12,13,3,9,0,3,0,3,3,0,0,edgeCount
921,25,48,0.15,2,,clustered,0.4;-0.3,6,6,5,1,0,7,2,7,7,2,0,edgeCount
920,25,42,0.15,3,,clustered,0.4;-0.3,14,13,4,10,2,8,4,8,8,4,2,edgeCount
919,25,41,0.15,3,,clustered,0.4;-0.3,3,2,2,1,0,4,2,5,4,3,0,edgeCount
918,25,53,0.15,3,,clustered,0.4;-0.3,3,3,2,1,4,2,0,3,2,1,2,edgeCount
917,25,61,0.15,4,,clustered,0.4;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
916,25,46,0.15,5,,clustered,0.4;-0.3,9,6,2,7,0,2,0,6,2,4,0,edgeCount
915,25,44,0.15,3,,clustered,0.4;-0.3,9,9,3,6,0,7,4,3,9,0,0,edgeCount
914,25,41,0.15,4,,clustered,0.4;-0.3,3,5,3,0,6,7,4,3,3,0,4,edgeCount
913,25,44,0.15,4,,clustered,0.4;-0.3,8,4,3,5,0,3,0,7,4,4,0,edgeCount
912,25,45,0.15,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
911,25,44,0.15,3,,clustered,0.4;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
910,25,46,0.15,4,,clustered,0.4;-0.3,4,6,3,1,0,8,5,8,8,5,0,edgeCount
909,25,41,0.15,2,,clustered,0.4;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
908,25,47,0.15,2,,clustered,0.4;-0.3,5,8,5,0,2,9,4,9,9,4,2,edgeCount
907,25,46,0.15,3,,clustered,0.4;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
906,25,40,0.15,3,,clustered,0.4;-0.3,3,6,3,0,0,3,0,5,5,2,0,edgeCount
905,25,47,0.15,3,,clustered,0.4;-0.3,9,3,3,6,0,3,0,3,3,0,0,edgeCount
904,25,43,0.15,3,,clustered,0.4;-0.3,9,3,3,6,4,-1,-4,9,9,6,2,edgeCount
903,25,49,0.15,2,,clustered,0.4;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
902,25,41,0.15,2,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
901,25,47,0.15,3,,clustered,0.4;-0.3,6,4,3,3,6,3,0,3,3,0,4,edgeCount
900,25,42,0.15,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
899,25,45,0.15,2,,clustered,0.4;-0.3,7,7,4,3,0,7,3,7,7,3,0,edgeCount
898,25,52,0.15,5,,clustered,0.4;-0.3,3,6,3,0,0,9,6,7,9,4,0,edgeCount
897,25,45,0.15,2,,clustered,0.4;-0.3,6,2,2,4,12,2,0,2,2,0,12,edgeCount
896,25,45,0.15,3,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
895,25,58,0.15,1,,clustered,0.4;-0.3,3,9,3,0,4,3,0,3,9,0,4,edgeCount
894,25,48,0.15,1,,clustered,0.4;-0.3,4,4,4,0,6,4,0,4,4,0,6,edgeCount
893,25,33,0.15,1,,clustered,0.4;-0.3,3,4,3,0,2,3,0,3,4,0,2,edgeCount
892,25,49,0.15,2,,clustered,0.4;-0.3,7,3,3,4,12,3,0,3,3,0,6,edgeCount
891,25,54,0.15,2,,clustered,0.4;-0.3,4,3,3,1,4,3,0,3,3,0,2,edgeCount
890,25,36,0.15,3,,clustered,0.4;-0.3,4,3,3,1,2,3,0,3,3,0,2,edgeCount
889,25,40,0.15,3,,clustered,0.4;-0.3,9,3,3,6,2,3,0,7,3,4,2,edgeCount
888,25,52,0.15,7,,clustered,0.4;-0.3,4,4,2,2,0,6,4,5,6,3,0,edgeCount
887,25,36,0.15,2,,clustered,0.4;-0.3,4,3,3,1,2,6,3,6,16,3,2,edgeCount
886,25,56,0.15,5,,clustered,0.4;-0.3,3,6,2,1,0,2,0,6,2,4,0,edgeCount
885,25,36,0.15,3,,clustered,0.4;-0.3,14,2,2,12,0,2,0,2,2,0,0,edgeCount
884,25,50,0.15,1,,clustered,0.4;-0.3,2,2,2,0,4,2,0,2,2,0,4,edgeCount
883,25,41,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
882,25,39,0.15,3,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
881,25,43,0.15,3,,clustered,0.4;-0.3,4,13,3,1,2,3,0,10,3,7,2,edgeCount
880,25,48,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
879,25,47,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
878,25,37,0.15,2,,clustered,0.4;-0.3,12,4,4,8,2,4,0,4,4,0,2,edgeCount
877,25,48,0.15,3,,clustered,0.4;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
876,25,45,0.15,1,,clustered,0.4;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
875,25,47,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
874,25,43,0.15,1,,clustered,0.4;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
873,25,44,0.15,2,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
872,25,49,0.15,3,,clustered,0.4;-0.3,8,4,3,5,10,3,0,3,4,0,6,edgeCount
871,25,48,0.15,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
870,25,46,0.15,3,,clustered,0.4;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
869,25,33,0.15,1,,clustered,0.4;-0.3,4,14,4,0,4,4,0,4,14,0,4,edgeCount
868,25,55,0.15,2,,clustered,0.4;-0.3,9,9,5,4,4,-1,-6,13,7,8,2,edgeCount
867,25,45,0.15,4,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
866,25,55,0.15,6,,clustered,0.4;-0.3,3,3,2,1,2,2,0,3,2,1,2,edgeCount
865,25,48,0.15,3,,clustered,0.4;-0.3,5,6,4,1,4,6,2,6,6,2,2,edgeCount
864,25,43,0.15,1,,clustered,0.4;-0.3,5,5,5,0,4,5,0,5,5,0,4,edgeCount
863,25,40,0.15,1,,clustered,0.4;-0.3,3,7,3,0,12,3,0,3,7,0,12,edgeCount
862,25,43,0.15,2,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
861,25,39,0.15,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
860,25,30,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
859,25,38,0.15,2,,clustered,0.4;-0.3,9,7,3,6,2,3,0,3,3,0,2,edgeCount
858,25,44,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
857,25,46,0.15,3,,clustered,0.4;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
856,25,48,0.15,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
855,25,38,0.15,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
854,25,38,0.15,2,,clustered,0.4;-0.3,5,5,3,2,4,3,0,3,3,0,2,edgeCount
853,25,66,0.15,3,,clustered,0.4;-0.3,9,13,2,7,0,2,0,2,2,0,0,edgeCount
852,25,43,0.15,3,,clustered,0.4;-0.3,3,3,3,0,2,5,2,5,5,2,2,edgeCount
851,25,42,0.15,4,,clustered,0.4;-0.3,3,3,3,0,2,7,4,3,3,0,2,edgeCount
850,25,40,0.15,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
849,25,46,0.15,2,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
848,25,52,0.15,3,,clustered,0.4;-0.3,2,3,2,0,0,5,3,3,5,1,0,edgeCount
847,25,45,0.15,2,,clustered,0.4;-0.3,4,8,4,0,2,4,0,4,12,0,2,edgeCount
846,25,39,0.15,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
845,25,41,0.15,1,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
844,25,48,0.15,3,,clustered,0.4;-0.3,4,6,3,1,4,7,4,7,7,4,2,edgeCount
843,25,33,0.15,2,,clustered,0.4;-0.3,6,6,2,4,6,2,0,2,2,0,4,edgeCount
842,25,41,0.15,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
841,25,34,0.15,3,,clustered,0.4;-0.3,2,2,2,0,0,8,6,2,2,0,0,edgeCount
840,25,54,0.15,2,,clustered,0.4;-0.3,4,10,4,0,0,4,0,4,4,0,0,edgeCount
839,25,59,0.15,5,,clustered,0.4;-0.3,12,12,3,9,0,3,0,3,3,0,0,edgeCount
838,25,55,0.15,5,,clustered,0.4;-0.3,3,2,2,1,6,2,0,2,2,0,4,edgeCount
837,25,42,0.15,2,,clustered,0.4;-0.3,3,7,3,0,4,3,0,3,3,0,2,edgeCount
836,25,40,0.15,2,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
835,25,33,0.15,1,,clustered,0.4;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
834,25,47,0.15,4,,clustered,0.4;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
833,25,50,0.15,2,,clustered,0.4;-0.3,3,5,3,0,6,3,0,3,3,0,4,edgeCount
832,25,45,0.15,3,,clustered,0.4;-0.3,14,2,2,12,8,2,0,2,2,0,6,edgeCount
831,25,33,0.15,2,,clustered,0.4;-0.3,13,8,3,10,2,3,0,3,3,0,2,edgeCount
830,25,50,0.15,5,,clustered,0.4;-0.3,7,4,2,5,0,2,0,2,2,0,0,edgeCount
829,25,39,0.15,2,,clustered,0.4;-0.3,4,5,3,1,0,3,0,3,3,0,0,edgeCount
828,25,51,0.15,1,,clustered,0.4;-0.3,5,5,5,0,6,5,0,5,5,0,6,edgeCount
827,25,34,0.15,2,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
826,25,37,0.15,1,,clustered,0.4;-0.3,5,5,5,0,4,5,0,5,5,0,4,edgeCount
825,25,54,0.15,1,,clustered,0.4;-0.3,3,11,3,0,6,3,0,3,11,0,6,edgeCount
824,25,47,0.15,3,,clustered,0.4;-0.3,4,4,3,1,4,7,4,7,7,4,2,edgeCount
823,25,43,0.15,3,,clustered,0.4;-0.3,4,9,3,1,4,6,3,6,6,3,4,edgeCount
822,25,43,0.15,4,,clustered,0.4;-0.3,6,2,2,4,2,2,0,2,2,0,2,edgeCount
821,25,48,0.15,3,,clustered,0.4;-0.3,5,5,3,2,0,3,0,3,3,0,0,edgeCount
820,25,49,0.15,2,,clustered,0.4;-0.3,12,12,5,7,4,-1,-6,17,17,12,2,edgeCount
819,25,40,0.15,3,,clustered,0.4;-0.3,5,3,3,2,6,3,0,3,3,0,4,edgeCount
818,25,41,0.15,1,,clustered,0.4;-0.3,5,5,3,2,10,-1,-4,5,5,2,10,edgeCount
817,25,41,0.15,4,,clustered,0.4;-0.3,7,6,3,4,10,10,7,10,5,7,8,edgeCount
816,25,57,0.15,3,,clustered,0.4;-0.3,3,2,2,1,22,2,0,2,2,0,12,edgeCount
815,25,44,0.15,2,,clustered,0.4;-0.3,3,3,3,0,4,5,2,5,5,2,2,edgeCount
814,25,32,0.15,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
813,25,53,0.15,2,,clustered,0.4;-0.3,3,5,3,0,0,3,0,3,3,0,0,edgeCount
812,25,47,0.15,1,,clustered,0.4;-0.3,9,9,5,4,2,-1,-6,9,9,4,2,edgeCount
811,25,48,0.15,1,,clustered,0.4;-0.3,3,3,3,0,6,3,0,3,3,0,6,edgeCount
810,25,36,0.15,2,,clustered,0.4;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
809,25,40,0.15,3,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
808,25,40,0.15,2,,clustered,0.4;-0.3,6,5,4,2,0,5,1,5,5,1,0,edgeCount
807,25,46,0.15,2,,clustered,0.4;-0.3,4,7,4,0,4,4,0,4,8,0,2,edgeCount
806,25,52,0.15,3,,clustered,0.4;-0.3,4,9,2,2,0,2,0,3,2,1,0,edgeCount
805,25,53,0.15,1,,clustered,0.4;-0.3,6,4,4,2,6,-1,-5,6,4,2,6,edgeCount
804,25,40,0.15,3,,clustered,0.4;-0.3,3,5,3,0,6,3,0,3,3,0,6,edgeCount
803,25,47,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
802,25,43,0.15,5,,clustered,0.4;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
801,25,51,0.15,2,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
800,25,38,0.15,2,,clustered,0.4;-0.3,2,2,2,0,8,2,0,2,2,0,6,edgeCount
799,25,53,0.15,1,,clustered,0.4;-0.3,3,5,3,0,6,3,0,3,5,0,6,edgeCount
798,25,58,0.15,2,,clustered,0.4;-0.3,7,5,4,3,8,8,4,8,10,4,4,edgeCount
797,25,43,0.15,1,,clustered,0.4;-0.3,7,8,5,2,6,-1,-6,7,8,2,6,edgeCount
796,25,56,0.15,3,,clustered,0.4;-0.3,3,3,2,1,6,2,0,2,2,0,4,edgeCount
795,25,35,0.15,1,,clustered,0.4;-0.3,3,3,3,0,8,3,0,3,3,0,8,edgeCount
794,25,51,0.15,5,,clustered,0.4;-0.3,4,6,3,1,10,3,0,7,7,4,6,edgeCount
793,25,49,0.15,2,,clustered,0.4;-0.3,5,5,4,1,0,4,0,8,8,4,0,edgeCount
792,25,43,0.15,2,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
791,25,37,0.15,3,,clustered,0.4;-0.3,3,5,3,0,4,7,4,7,3,4,4,edgeCount
790,25,41,0.15,1,,clustered,0.4;-0.3,3,13,3,0,4,3,0,3,13,0,4,edgeCount
789,25,47,0.15,3,,clustered,0.4;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
788,25,46,0.15,3,,clustered,0.4;-0.3,5,7,3,2,6,7,4,7,7,4,4,edgeCount
787,25,54,0.15,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
786,25,61,0.15,5,,clustered,0.4;-0.3,8,6,4,4,8,10,6,10,10,6,2,edgeCount
785,25,49,0.15,4,,clustered,0.4;-0.3,3,5,3,0,0,5,2,5,5,2,0,edgeCount
784,25,63,0.15,3,,clustered,0.4;-0.3,4,5,3,1,4,10,7,10,10,7,2,edgeCount
783,25,46,0.15,3,,clustered,0.4;-0.3,3,3,3,0,4,3,0,3,3,0,2,edgeCount
782,25,39,0.15,1,,clustered,0.4;-0.3,8,6,6,2,4,-1,-7,8,6,2,4,edgeCount
781,25,50,0.15,3,,clustered,0.4;-0.3,4,2,2,2,10,2,0,2,2,0,6,edgeCount
780,25,33,0.15,3,,clustered,0.4;-0.3,5,5,5,0,0,7,2,7,7,2,0,edgeCount
779,25,49,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
778,25,54,0.15,5,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
777,25,47,0.15,1,,clustered,0.4;-0.3,4,4,4,0,10,4,0,4,4,0,10,edgeCount
776,25,40,0.15,3,,clustered,0.4;-0.3,3,3,3,0,6,5,2,3,5,0,4,edgeCount
775,25,39,0.15,3,,clustered,0.4;-0.3,2,2,2,0,2,4,2,4,4,2,2,edgeCount
774,25,48,0.15,4,,clustered,0.4;-0.3,4,4,3,1,0,5,2,5,5,2,0,edgeCount
773,25,51,0.15,2,,clustered,0.4;-0.3,4,4,4,0,2,7,3,7,7,3,2,edgeCount
772,25,50,0.15,4,,clustered,0.4;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
771,25,43,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
770,25,46,0.15,2,,clustered,0.4;-0.3,10,9,4,6,4,4,0,4,4,0,2,edgeCount
769,25,47,0.15,4,,clustered,0.4;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
768,25,39,0.15,1,,clustered,0.4;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
767,25,41,0.15,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
766,25,63,0.15,7,,clustered,0.4;-0.3,3,5,2,1,2,2,0,2,2,0,2,edgeCount
765,25,37,0.15,2,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
764,25,42,0.15,2,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
763,25,42,0.15,2,,clustered,0.4;-0.3,2,2,2,0,8,2,0,2,2,0,8,edgeCount
762,25,47,0.15,5,,clustered,0.4;-0.3,3,2,2,1,4,2,0,2,2,0,2,edgeCount
761,25,43,0.15,3,,clustered,0.4;-0.3,2,5,2,0,0,2,0,2,2,0,0,edgeCount
760,25,43,0.15,1,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
759,25,48,0.15,2,,clustered,0.4;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
758,25,50,0.15,3,,clustered,0.4;-0.3,4,2,2,2,0,2,0,2,2,0,0,edgeCount
757,25,42,0.15,4,,clustered,0.4;-0.3,4,4,3,1,0,3,0,3,3,0,0,edgeCount
756,25,46,0.15,4,,clustered,0.4;-0.3,4,6,2,2,0,2,0,6,2,4,0,edgeCount
755,25,49,0.15,2,,clustered,0.4;-0.3,7,7,5,2,0,11,6,11,11,6,0,edgeCount
754,25,50,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
753,25,49,0.15,3,,clustered,0.4;-0.3,8,6,2,6,6,2,0,6,2,4,4,edgeCount
752,25,44,0.15,1,,clustered,0.4;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
751,25,58,0.15,4,,clustered,0.4;-0.3,12,4,2,10,0,2,0,2,2,0,0,edgeCount
750,25,42,0.15,3,,clustered,0.4;-0.3,3,3,2,1,0,2,0,3,2,1,0,edgeCount
749,25,46,0.15,1,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
