rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,100,240,0.05,7,6,clustered,0.5;-0.15,27,42,5,22,0,23,18,23,23,18,0,shortest
999,100,254,0.05,2,1,clustered,0.5;-0.15,-1,-1,5,-6,26,-1,-6,-1,-1,-6,0,shortest
998,100,226,0.05,4,3,clustered,0.5;-0.15,19,19,5,14,8,-1,-6,-1,-1,-6,0,shortest
995,100,253,0.05,1,0,clustered,0.5;-0.15,-1,-1,8,-9,4,-1,-9,-1,-1,-9,4,shortest
993,100,251,0.05,3,2,clustered,0.5;-0.15,-1,-1,7,-8,6,-1,-8,-1,-1,-8,0,shortest
992,100,264,0.05,5,4,clustered,0.5;-0.15,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
991,100,252,0.05,3,2,clustered,0.5;-0.15,-1,-1,6,-7,20,-1,-7,-1,-1,-7,0,shortest
990,100,257,0.05,4,3,clustered,0.5;-0.15,5,5,3,2,0,5,2,5,5,2,0,shortest
989,100,250,0.05,2,1,clustered,0.5;-0.15,5,5,3,2,0,5,2,5,5,2,0,shortest
988,100,268,0.05,6,5,clustered,0.5;-0.15,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
987,100,285,0.05,5,4,clustered,0.5;-0.15,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
986,100,250,0.05,5,4,clustered,0.5;-0.15,16,16,4,12,0,12,8,12,12,8,0,shortest
982,100,273,0.05,4,3,clustered,0.5;-0.15,4,4,4,0,0,4,0,4,4,0,0,shortest
981,100,231,0.05,4,3,clustered,0.5;-0.15,38,38,6,32,10,-1,-7,-1,-1,-7,0,shortest
978,100,257,0.05,4,3,clustered,0.5;-0.15,10,10,5,5,0,-1,-6,-1,-1,-6,0,shortest
977,100,259,0.05,7,6,clustered,0.5;-0.15,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
976,100,236,0.05,3,2,clustered,0.5;-0.15,22,22,5,17,0,9,4,9,9,4,0,shortest
974,100,229,0.05,4,3,clustered,0.5;-0.15,4,4,4,0,2,8,4,4,4,0,0,shortest
973,100,233,0.05,5,4,clustered,0.5;-0.15,19,13,5,14,4,-1,-6,-1,-1,-6,0,shortest
972,100,255,0.05,6,5,clustered,0.5;-0.15,3,5,3,0,0,5,2,5,5,2,0,shortest
971,100,206,0.05,2,1,clustered,0.5;-0.15,18,22,6,12,2,-1,-7,-1,-1,-7,0,shortest
968,100,225,0.05,5,4,clustered,0.5;-0.15,20,20,5,15,0,-1,-6,-1,-1,-6,0,shortest
