rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,687,0.15,11,70,random,0.7,4,5,3,1,30,3,0,3,3,0,4,edgeCount
199,100,767,0.15,11,70,random,0.7,3,4,2,1,0,2,0,3,2,1,0,edgeCount
198,100,740,0.15,11,70,random,0.7,7,9,2,5,110,2,0,3,2,1,14,edgeCount
197,100,737,0.15,13,84,random,0.7,3,5,2,1,62,2,0,3,2,1,8,edgeCount
196,100,765,0.15,13,84,random,0.7,3,6,2,1,36,2,0,3,2,1,4,edgeCount
195,100,743,0.15,9,56,random,0.7,4,4,2,2,0,2,0,3,2,1,0,edgeCount
194,100,698,0.15,12,77,random,0.7,4,5,3,1,14,3,0,7,7,4,2,edgeCount
193,100,766,0.15,13,84,random,0.7,3,2,2,1,0,2,0,3,2,1,0,edgeCount
192,100,776,0.15,12,77,random,0.7,3,5,2,1,0,2,0,5,2,3,0,edgeCount
191,100,775,0.15,16,105,random,0.7,3,2,2,1,82,2,0,3,2,1,10,edgeCount
190,100,762,0.15,14,91,random,0.7,4,5,2,2,16,2,0,11,2,9,2,edgeCount
189,100,744,0.15,14,91,random,0.7,3,2,2,1,0,2,0,2,2,0,0,edgeCount
188,100,746,0.15,17,112,random,0.7,3,2,2,1,0,2,0,3,2,1,0,edgeCount
187,100,732,0.15,20,133,random,0.7,3,6,3,0,0,9,6,3,5,0,0,edgeCount
186,100,753,0.15,8,49,random,0.7,3,4,2,1,48,2,0,3,2,1,8,edgeCount
185,100,769,0.15,9,56,random,0.7,4,7,2,2,34,2,0,3,2,1,4,edgeCount
184,100,750,0.15,14,91,random,0.7,3,2,2,1,122,2,0,3,2,1,14,edgeCount
183,100,757,0.15,12,77,random,0.7,3,7,2,1,104,2,0,3,2,1,14,edgeCount
182,100,732,0.15,12,77,random,0.7,3,3,2,1,0,2,0,3,2,1,0,edgeCount
181,100,752,0.15,15,98,random,0.7,3,2,2,1,0,2,0,2,2,0,0,edgeCount
180,100,792,0.15,12,77,random,0.7,4,5,3,1,0,3,0,3,3,0,0,edgeCount
179,100,788,0.15,13,84,random,0.7,4,4,3,1,0,3,0,5,3,2,0,edgeCount
178,100,753,0.15,11,70,random,0.7,3,6,2,1,0,2,0,3,2,1,0,edgeCount
177,100,733,0.15,9,56,random,0.7,3,3,3,0,50,5,2,3,3,0,6,edgeCount
176,100,790,0.15,16,105,random,0.7,3,2,2,1,0,2,0,2,2,0,0,edgeCount
175,100,715,0.15,11,70,random,0.7,4,5,2,2,80,2,0,3,2,1,10,edgeCount
