rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,449,0.1,10,29,random,-1,3,7,3,0,20,3,0,3,3,0,4,edgeCount
199,100,474,0.1,7,19,random,-1,3,5,3,0,0,5,2,5,5,2,0,edgeCount
198,100,486,0.1,6,16,random,-1,10,2,2,8,58,2,0,3,2,1,12,edgeCount
197,100,517,0.1,10,29,random,-1,4,2,2,2,0,2,0,3,2,1,0,edgeCount
196,100,535,0.1,8,22,random,-1,4,6,3,1,32,3,0,3,3,0,6,edgeCount
195,100,521,0.1,13,38,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
194,100,483,0.1,6,16,random,-1,4,4,3,1,28,3,0,3,3,0,6,edgeCount
193,100,491,0.1,5,13,random,-1,3,5,3,0,74,3,0,3,3,0,16,edgeCount
192,100,536,0.1,11,32,random,-1,3,3,2,1,38,2,0,3,2,1,8,edgeCount
191,100,506,0.1,13,38,random,-1,3,2,2,1,20,2,0,3,2,1,4,edgeCount
190,100,513,0.1,10,29,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
189,100,503,0.1,8,22,random,-1,4,3,2,2,32,2,0,3,2,1,6,edgeCount
188,100,488,0.1,8,22,random,-1,8,5,2,6,0,2,0,3,2,1,0,edgeCount
187,100,511,0.1,6,16,random,-1,4,4,2,2,0,2,0,5,2,3,0,edgeCount
186,100,495,0.1,7,19,random,-1,3,4,2,1,60,2,0,3,2,1,12,edgeCount
185,100,520,0.1,16,48,random,-1,3,2,2,1,0,4,2,3,4,1,0,edgeCount
184,100,517,0.1,9,26,random,-1,4,6,2,2,0,2,0,3,2,1,0,edgeCount
183,100,479,0.1,6,16,random,-1,4,2,2,2,68,2,0,2,2,0,14,edgeCount
182,100,519,0.1,11,32,random,-1,4,5,3,1,32,3,0,3,3,0,6,edgeCount
181,100,461,0.1,13,38,random,-1,3,3,2,1,22,2,0,3,2,1,6,edgeCount
180,100,465,0.1,5,13,random,-1,3,6,3,0,66,3,0,3,3,0,14,edgeCount
179,100,497,0.1,10,29,random,-1,3,2,2,1,44,2,0,3,2,1,8,edgeCount
178,100,495,0.1,7,19,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
177,100,501,0.1,5,13,random,-1,3,5,2,1,38,2,0,3,2,1,8,edgeCount
176,100,465,0.1,5,13,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
175,100,442,0.1,7,19,random,-1,3,5,2,1,32,2,0,3,2,1,8,edgeCount
174,100,501,0.1,13,38,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
173,100,459,0.1,5,13,random,-1,4,2,2,2,82,2,0,2,2,0,18,edgeCount
172,100,482,0.1,6,16,random,-1,3,9,3,0,0,3,0,3,3,0,0,edgeCount
171,100,477,0.1,3,6,random,-1,4,4,4,0,30,4,0,4,4,0,10,edgeCount
170,100,481,0.1,11,32,random,-1,4,3,2,2,0,2,0,2,2,0,0,edgeCount
169,100,479,0.1,11,32,random,-1,3,2,2,1,16,2,0,3,2,1,4,edgeCount
168,100,487,0.1,11,32,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
167,100,456,0.1,6,16,random,-1,4,4,3,1,38,3,0,3,3,0,8,edgeCount
166,100,527,0.1,6,16,random,-1,4,4,2,2,62,2,0,2,2,0,12,edgeCount
165,100,520,0.1,10,29,random,-1,3,4,2,1,0,2,0,3,2,1,0,edgeCount
164,100,510,0.1,7,19,random,-1,4,4,3,1,52,3,0,5,5,2,10,edgeCount
163,100,502,0.1,10,29,random,-1,3,7,2,1,44,2,0,3,2,1,8,edgeCount
162,100,476,0.1,3,6,random,-1,4,4,3,1,0,8,5,8,8,5,0,edgeCount
161,100,533,0.1,14,42,random,-1,3,3,2,1,10,2,0,3,2,1,2,edgeCount
160,100,477,0.1,5,13,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
159,100,531,0.1,8,22,random,-1,4,5,2,2,0,2,0,3,2,1,0,edgeCount
158,100,465,0.1,7,19,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
157,100,522,0.1,8,22,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
156,100,492,0.1,11,32,random,-1,3,3,2,1,22,2,0,3,2,1,4,edgeCount
155,100,507,0.1,11,32,random,-1,4,5,3,1,0,7,4,7,7,4,0,edgeCount
154,100,483,0.1,6,16,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
153,100,498,0.1,11,32,random,-1,3,2,2,1,16,2,0,3,2,1,4,edgeCount
152,100,531,0.1,6,16,random,-1,4,5,2,2,32,2,0,3,2,1,6,edgeCount
151,100,478,0.1,6,16,random,-1,4,4,2,2,56,2,0,3,2,1,12,edgeCount
150,100,492,0.1,10,29,random,-1,4,5,2,2,0,4,2,3,4,1,0,edgeCount
149,100,477,0.1,6,16,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
148,100,523,0.1,10,29,random,-1,3,5,2,1,12,2,0,3,2,1,2,edgeCount
147,100,463,0.1,5,13,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
146,100,517,0.1,12,35,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
145,100,472,0.1,7,19,random,-1,3,6,2,1,30,2,0,3,2,1,6,edgeCount
144,100,511,0.1,9,26,random,-1,4,6,3,1,10,3,0,3,3,0,4,edgeCount
143,100,496,0.1,10,29,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
142,100,489,0.1,10,29,random,-1,7,5,3,4,20,3,0,3,3,0,4,edgeCount
141,100,496,0.1,6,16,random,-1,4,5,3,1,60,3,0,3,3,0,12,edgeCount
140,100,512,0.1,10,29,random,-1,7,2,2,5,0,2,0,3,2,1,0,edgeCount
139,100,493,0.1,7,19,random,-1,5,2,2,3,12,2,0,7,2,5,2,edgeCount
138,100,470,0.1,10,29,random,-1,3,5,2,1,0,2,0,2,2,0,0,edgeCount
137,100,487,0.1,5,13,random,-1,4,7,3,1,10,3,0,3,3,0,2,edgeCount
136,100,519,0.1,9,26,random,-1,4,2,2,2,8,2,0,3,2,1,2,edgeCount
135,100,498,0.1,11,32,random,-1,3,4,2,1,30,4,2,3,4,1,6,edgeCount
134,100,461,0.1,7,19,random,-1,8,4,2,6,0,2,0,3,2,1,0,edgeCount
133,100,488,0.1,6,16,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
132,100,515,0.1,6,16,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
131,100,470,0.1,3,6,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
130,100,475,0.1,11,32,random,-1,3,4,3,0,8,3,0,3,3,0,2,edgeCount
129,100,464,0.1,11,32,random,-1,3,7,2,1,0,2,0,3,2,1,0,edgeCount
128,100,468,0.1,8,22,random,-1,4,5,3,1,10,5,2,5,5,2,2,edgeCount
127,100,535,0.1,6,16,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
126,100,473,0.1,4,10,random,-1,3,5,3,0,82,3,0,3,3,0,22,edgeCount
125,100,478,0.1,7,19,random,-1,11,5,3,8,20,3,0,3,3,0,4,edgeCount
124,100,495,0.1,10,29,random,-1,4,3,2,2,22,2,0,3,2,1,4,edgeCount
123,100,531,0.1,12,35,random,-1,3,4,2,1,0,2,0,3,2,1,0,edgeCount
122,100,484,0.1,6,16,random,-1,4,5,3,1,6,3,0,3,3,0,2,edgeCount
121,100,511,0.1,5,13,random,-1,2,10,2,0,0,2,0,3,2,1,0,edgeCount
120,100,478,0.1,11,32,random,-1,3,6,3,0,0,5,2,3,5,0,0,edgeCount
119,100,500,0.1,4,10,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
118,100,504,0.1,7,19,random,-1,4,2,2,2,46,2,0,3,2,1,10,edgeCount
117,100,541,0.1,12,35,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
116,100,480,0.1,13,38,random,-1,7,3,2,5,0,2,0,3,2,1,0,edgeCount
115,100,508,0.1,7,19,random,-1,8,7,3,5,0,3,0,3,3,0,0,edgeCount
114,100,464,0.1,10,29,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
113,100,475,0.1,6,16,random,-1,4,5,3,1,20,3,0,3,3,0,4,edgeCount
