rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
999,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,13,67,13,0,6,13,0,13,67,0,6,edgeCount
997,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,59,59,15,44,0,59,44,59,59,44,0,edgeCount
996,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
995,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,3,25,3,0,4,3,0,3,25,0,4,edgeCount
994,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,40,40,15,25,0,40,25,40,40,25,0,edgeCount
993,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,28,28,9,19,2,28,19,28,28,19,2,edgeCount
992,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,-1,-1,7,-8,4,-1,-8,11,11,4,4,edgeCount
991,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,42,42,10,32,2,16,6,42,42,32,2,edgeCount
990,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,4,24,4,0,0,4,0,4,4,0,0,edgeCount
988,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,24,24,10,14,2,24,14,12,52,2,2,edgeCount
987,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,26,28,6,20,4,8,2,24,28,18,4,edgeCount
986,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
985,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,55,33,14,41,0,33,19,33,33,19,0,edgeCount
984,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
983,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
982,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,-1,-1,18,-19,0,-1,-19,-1,-1,-19,0,edgeCount
981,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,18,18,18,0,2,18,0,18,18,0,2,edgeCount
980,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
978,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,10,10,9,1,0,10,1,10,10,1,0,edgeCount
976,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,16,16,15,1,0,16,1,16,16,1,0,edgeCount
975,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,8,8,5,3,0,22,17,8,8,3,0,edgeCount
973,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,3,19,3,0,4,3,0,3,19,0,4,edgeCount
972,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,15,15,7,8,0,15,8,15,15,8,0,edgeCount
970,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,57,57,19,38,2,57,38,57,57,38,2,edgeCount
969,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,114,114,13,101,6,92,79,106,106,93,6,edgeCount
968,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,12,12,5,7,0,10,5,10,10,5,0,edgeCount
966,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,37,37,14,23,0,37,23,37,37,23,0,edgeCount
965,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,16,16,15,1,0,16,1,16,16,1,0,edgeCount
964,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
961,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,6,6,5,1,2,6,1,14,6,9,2,edgeCount
960,149,193,graphml/GtsCe.graphml,1,0,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
959,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,25,25,13,12,0,-1,-14,-1,-1,-14,0,edgeCount
958,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,37,37,11,26,0,-1,-12,-1,-1,-12,0,edgeCount
957,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,7,7,7,0,0,-1,-8,7,7,0,0,edgeCount
955,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,19,25,7,12,0,19,12,19,19,12,0,edgeCount
954,149,193,graphml/GtsCe.graphml,3,2,clustered,0.6;-0.3,12,14,4,8,0,12,8,12,14,8,0,edgeCount
953,149,193,graphml/GtsCe.graphml,2,1,clustered,0.6;-0.3,6,6,6,0,2,6,0,30,6,24,2,edgeCount
