rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,514,0.1,7,10,random,-1,5,5,2,3,0,2,0,3,2,1,0,edgeCount
199,100,528,0.1,5,6,random,-1,4,2,2,2,0,2,0,3,2,1,0,edgeCount
198,100,512,0.1,14,21,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
197,100,511,0.1,4,5,random,-1,3,3,2,1,48,2,0,3,2,1,12,edgeCount
196,100,491,0.1,7,10,random,-1,4,5,2,2,0,2,0,3,2,1,0,edgeCount
195,100,526,0.1,6,8,random,-1,4,6,3,1,48,3,0,3,3,0,10,edgeCount
194,100,480,0.1,7,10,random,-1,4,7,2,2,44,2,0,3,2,1,10,edgeCount
193,100,479,0.1,3,3,random,-1,3,3,3,0,6,3,0,3,3,0,2,edgeCount
192,100,508,0.1,10,14,random,-1,3,5,3,0,0,7,4,3,3,0,0,edgeCount
191,100,512,0.1,10,14,random,-1,3,4,2,1,0,2,0,7,2,5,0,edgeCount
190,100,479,0.1,6,8,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
189,100,485,0.1,8,11,random,-1,4,3,3,1,8,3,0,3,3,0,2,edgeCount
188,100,519,0.1,10,14,random,-1,3,3,2,1,24,2,0,2,2,0,4,edgeCount
187,100,462,0.1,10,14,random,-1,3,6,2,1,10,2,0,3,2,1,2,edgeCount
186,100,452,0.1,9,13,random,-1,4,4,3,1,16,7,4,7,7,4,4,edgeCount
185,100,503,0.1,5,6,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
184,100,466,0.1,6,8,random,-1,4,4,2,2,6,2,0,3,2,1,2,edgeCount
183,100,487,0.1,5,6,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
182,100,513,0.1,8,11,random,-1,7,5,2,5,0,2,0,3,2,1,0,edgeCount
181,100,495,0.1,8,11,random,-1,3,3,3,0,106,3,0,3,4,0,20,edgeCount
180,100,527,0.1,7,10,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
179,100,499,0.1,9,13,random,-1,4,3,2,2,0,2,0,3,2,1,0,edgeCount
