rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
316,100,260,0.05,7,6,random,-1,3,3,3,0,6,3,3,3,2
315,100,251,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
314,100,244,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
313,100,250,0.05,3,2,random,-1,5,6,5,0,0,5,5,5,0
312,100,254,0.05,3,2,random,-1,4,17,4,0,0,4,4,4,0
311,100,261,0.05,1,0,random,-1,3,5,3,0,8,3,3,5,8
310,100,238,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
309,100,257,0.05,2,1,random,-1,3,3,2,1,0,2,2,2,0
308,100,256,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
307,100,254,0.05,3,2,random,-1,3,3,3,0,26,3,3,3,10
306,100,240,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
305,100,254,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
304,100,235,0.05,2,1,random,-1,4,4,2,2,20,2,2,2,10
303,100,229,0.05,3,2,random,-1,3,7,3,0,10,3,3,3,6
302,100,265,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
301,100,255,0.05,7,6,random,-1,3,3,3,0,2,3,3,3,2
300,100,222,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
299,100,263,0.05,4,3,random,-1,4,4,4,0,14,4,4,4,6
298,100,270,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
297,100,242,0.05,6,5,random,-1,3,5,3,0,0,3,3,3,0
296,100,270,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
295,100,244,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
294,100,208,0.05,2,1,random,-1,4,4,4,0,12,4,4,4,6
293,100,235,0.05,7,6,random,-1,3,5,3,0,2,3,3,3,2
292,100,274,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
291,100,269,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
290,100,233,0.05,3,2,random,-1,4,4,4,0,2,4,4,4,2
289,100,250,0.05,5,4,random,-1,4,4,4,0,6,8,4,4,2
288,100,254,0.05,2,1,random,-1,3,5,2,1,30,2,2,2,16
287,100,279,0.05,8,7,random,-1,3,3,3,0,6,3,3,3,2
286,100,249,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
285,100,211,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
284,100,243,0.05,5,4,random,-1,2,2,2,0,6,2,2,2,2
283,100,261,0.05,3,2,random,-1,2,2,2,0,10,2,2,2,6
282,100,246,0.05,3,2,random,-1,4,7,4,0,4,4,4,4,2
281,100,245,0.05,3,2,random,-1,4,9,4,0,6,4,4,4,4
280,100,249,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
279,100,220,0.05,3,2,random,-1,6,10,6,0,0,6,6,6,0
278,100,273,0.05,7,6,random,-1,3,3,3,0,12,3,3,3,4
277,100,247,0.05,7,6,random,-1,3,6,3,0,0,3,3,3,0
276,100,245,0.05,4,3,random,-1,4,6,4,0,0,4,4,4,0
275,100,218,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
274,100,231,0.05,4,3,random,-1,3,3,3,0,2,3,3,3,2
273,100,265,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
272,100,271,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
271,100,231,0.05,7,6,random,-1,4,4,4,0,8,4,4,4,4
270,100,227,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
269,100,236,0.05,3,2,random,-1,4,7,4,0,16,4,4,6,6
268,100,246,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
267,100,256,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,2
266,100,247,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
265,100,225,0.05,4,3,random,-1,2,2,2,0,10,2,2,2,6
264,100,266,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
263,100,248,0.05,4,3,random,-1,2,2,2,0,0,3,2,2,0
262,100,261,0.05,6,5,random,-1,3,3,3,0,14,3,3,3,6
261,100,268,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,4
260,100,225,0.05,5,4,random,-1,2,2,2,0,2,2,2,2,2
259,100,241,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
258,100,244,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
257,100,231,0.05,6,5,random,-1,4,4,4,0,0,4,4,4,0
256,100,279,0.05,2,1,random,-1,2,2,2,0,0,2,2,2,0
255,100,245,0.05,4,3,random,-1,3,3,3,0,20,3,3,3,10
254,100,259,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
253,100,294,0.05,3,2,random,-1,4,4,2,2,0,2,2,2,0
252,100,233,0.05,2,1,random,-1,5,5,5,0,12,5,5,7,6
251,100,230,0.05,3,2,random,-1,4,6,4,0,16,4,4,4,6
250,100,260,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
249,100,252,0.05,2,1,random,-1,2,2,2,0,6,2,2,2,6
248,100,233,0.05,2,1,random,-1,3,7,3,0,4,3,3,3,2
247,100,252,0.05,5,4,random,-1,6,6,4,2,0,6,6,6,0
246,100,233,0.05,3,2,random,-1,4,5,4,0,8,4,4,4,4
245,100,274,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
244,100,234,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
243,100,219,0.05,4,3,random,-1,2,2,2,0,12,2,2,2,6
242,100,242,0.05,2,1,random,-1,3,5,2,1,20,2,2,2,10
241,100,260,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
240,100,242,0.05,2,1,random,-1,4,4,4,0,8,4,4,5,4
239,100,258,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,4
238,100,235,0.05,3,2,random,-1,4,5,4,0,8,4,4,4,4
237,100,242,0.05,6,5,random,-1,2,2,2,0,8,2,2,2,6
236,100,250,0.05,4,3,random,-1,2,2,2,0,4,2,2,2,2
235,100,224,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
234,100,244,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
233,100,243,0.05,1,0,random,-1,4,7,4,0,14,4,4,7,14
232,100,274,0.05,3,2,random,-1,3,7,2,1,0,2,2,2,0
231,100,228,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
230,100,242,0.05,4,3,random,-1,3,8,3,0,0,3,3,3,0
229,100,257,0.05,3,2,random,-1,3,6,3,0,0,3,3,3,0
228,100,255,0.05,4,3,random,-1,3,5,3,0,6,3,3,3,2
227,100,259,0.05,3,2,random,-1,3,3,3,0,26,3,3,7,12
226,100,250,0.05,2,1,random,-1,5,6,5,0,0,5,5,5,0
225,100,246,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
224,100,236,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
223,100,245,0.05,3,2,random,-1,3,5,3,0,0,3,3,3,0
222,100,239,0.05,5,4,random,-1,3,3,3,0,24,3,3,3,10
221,100,256,0.05,5,4,random,-1,2,2,2,0,8,2,2,2,4
220,100,238,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
219,100,242,0.05,5,4,random,-1,2,2,2,0,6,2,2,2,4
218,100,225,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
217,100,258,0.05,5,4,random,-1,3,3,3,0,16,3,3,3,6
216,100,259,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
215,100,231,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,6
214,100,273,0.05,4,3,random,-1,4,7,4,0,12,4,4,4,4
213,100,246,0.05,2,1,random,-1,2,2,2,0,0,2,2,2,0
212,100,260,0.05,7,6,random,-1,3,9,3,0,0,3,3,3,0
211,100,246,0.05,5,4,random,-1,2,2,3,-1,0,5,2,2,0
210,100,244,0.05,7,6,random,-1,3,3,3,0,8,3,3,3,4
209,100,239,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
208,100,249,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
207,100,262,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
206,100,227,0.05,4,3,random,-1,4,9,4,0,8,4,6,6,4
205,100,255,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
204,100,235,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
203,100,260,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,2
202,100,250,0.05,4,3,random,-1,3,3,3,0,30,3,3,3,14
201,100,245,0.05,5,4,random,-1,4,4,4,0,6,4,4,4,4
200,100,232,0.05,2,1,random,-1,3,6,3,0,20,3,3,3,12
199,100,281,0.05,4,3,random,-1,4,9,4,0,0,4,4,4,0
198,100,240,0.05,4,3,random,-1,3,3,3,0,16,3,3,3,8
197,100,280,0.05,3,2,random,-1,4,4,4,0,18,4,4,4,6
196,100,230,0.05,4,3,random,-1,3,5,3,0,0,3,3,3,0
195,100,232,0.05,4,3,random,-1,2,2,2,0,10,2,2,2,6
194,100,264,0.05,6,5,random,-1,3,3,3,0,14,3,3,3,6
193,100,233,0.05,3,2,random,-1,4,6,4,0,10,4,4,6,4
192,100,227,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
191,100,247,0.05,3,2,random,-1,5,5,4,1,8,4,4,4,4
190,100,244,0.05,4,3,random,-1,4,12,4,0,0,4,4,4,0
189,100,257,0.05,4,3,random,-1,4,4,4,0,4,4,4,4,2
188,100,225,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
187,100,242,0.05,2,1,random,-1,5,7,5,0,6,5,5,5,4
186,100,262,0.05,4,3,random,-1,2,2,2,0,18,2,2,2,6
185,100,241,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
184,100,253,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
183,100,248,0.05,6,5,random,-1,2,2,2,0,4,2,2,2,2
182,100,292,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
181,100,269,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
180,100,253,0.05,3,2,random,-1,4,7,4,0,0,4,4,4,0
179,100,246,0.05,4,3,random,-1,3,3,2,1,12,3,3,3,6
178,100,249,0.05,4,3,random,-1,3,3,3,0,4,3,3,3,2
177,100,244,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
176,100,268,0.05,4,3,random,-1,3,7,2,1,16,2,2,2,8
175,100,236,0.05,3,2,random,-1,3,6,3,0,28,3,3,3,14
174,100,253,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
173,100,250,0.05,4,3,random,-1,3,6,3,0,2,3,3,6,2
172,100,235,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
171,100,270,0.05,1,0,random,-1,4,4,4,0,12,4,4,4,12
170,100,256,0.05,3,2,random,-1,3,5,3,0,0,4,3,3,0
169,100,247,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
168,100,254,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
167,100,258,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
166,100,254,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
165,100,270,0.05,6,5,random,-1,4,6,4,0,0,4,4,4,0
164,100,283,0.05,2,1,random,-1,4,5,4,0,12,4,4,4,6
163,100,256,0.05,3,2,random,-1,4,4,4,0,10,4,4,4,6
162,100,240,0.05,3,2,random,-1,5,6,5,0,4,5,5,5,2
161,100,236,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
160,100,223,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,4
159,100,238,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,6
158,100,249,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
157,100,268,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
156,100,258,0.05,2,1,random,-1,3,5,3,0,0,3,3,3,0
155,100,240,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
154,100,237,0.05,1,0,random,-1,3,3,3,0,0,3,3,3,0
153,100,264,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
152,100,249,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
151,100,233,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
150,100,230,0.05,4,3,random,-1,4,4,4,0,8,4,4,4,4
149,100,251,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
148,100,252,0.05,4,3,random,-1,4,4,4,0,4,4,4,4,2
147,100,232,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
146,100,227,0.05,2,1,random,-1,5,5,5,0,8,5,5,5,4
145,100,227,0.05,3,2,random,-1,4,4,4,0,6,4,4,4,4
144,100,226,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
143,100,222,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
142,100,279,0.05,4,3,random,-1,3,3,3,0,26,3,3,3,10
141,100,268,0.05,4,3,random,-1,4,4,4,0,8,4,4,4,4
140,100,251,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
139,100,268,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
138,100,259,0.05,2,1,random,-1,4,4,4,0,22,4,4,4,12
137,100,228,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
136,100,265,0.05,3,2,random,-1,4,4,4,0,16,4,4,4,6
135,100,261,0.05,4,3,random,-1,4,8,4,0,6,4,4,4,2
134,100,247,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,6
133,100,242,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
132,100,249,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
131,100,247,0.05,2,1,random,-1,4,10,4,0,16,4,4,4,8
130,100,223,0.05,5,4,random,-1,3,3,3,0,8,3,3,3,4
129,100,265,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
