rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,6,4,4,2,12,8,4,8,8,4,0,shortest
998,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
997,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,12,8,5,7,0,18,13,18,18,13,0,shortest
996,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,3,3,3,0,8,3,0,3,3,0,6,shortest
995,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,6,4,4,2,12,6,2,6,6,2,0,shortest
993,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,4,4,4,0,0,4,0,4,4,0,0,shortest
992,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,27,27,4,23,0,11,7,11,11,7,0,shortest
991,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,16,16,4,12,6,8,4,8,8,4,0,shortest
990,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,5,5,3,2,26,5,2,5,5,2,0,shortest
989,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,2,2,2,0,0,11,9,2,2,0,0,shortest
988,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,-1,-1,5,-6,14,-1,-6,-1,-1,-6,4,shortest
987,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
986,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
984,25,56,graphml/AttMpls.graphml,6,,clustered,0.6;-0.3,18,18,3,15,8,-1,-4,-1,-1,-4,0,shortest
983,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,11,15,3,8,0,5,2,9,9,6,0,shortest
982,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,10,5,4,6,22,-1,-5,-1,-1,-5,0,shortest
981,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
980,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,2,2,2,0,12,2,0,2,2,0,0,shortest
979,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,10,10,4,6,4,8,4,8,8,4,0,shortest
978,25,56,graphml/AttMpls.graphml,2,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
977,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,3,7,3,0,14,-1,-4,-1,-1,-4,0,shortest
975,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,7,3,3,4,10,5,2,5,5,2,0,shortest
973,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
971,25,56,graphml/AttMpls.graphml,3,,clustered,0.6;-0.3,4,4,3,1,8,10,7,10,10,7,0,shortest
970,25,56,graphml/AttMpls.graphml,4,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,shortest
