rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,50,174,0.15,3,34,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
999,50,167,0.15,4,50,random,-1,5,5,3,2,32,-1,-4,3,3,0,12,edgeCount
998,50,200,0.15,6,84,random,-1,5,5,4,1,0,-1,-5,-1,-1,-5,0,edgeCount
997,50,177,0.15,7,101,random,-1,8,4,4,4,14,-1,-5,-1,-1,-5,4,edgeCount
996,50,174,0.15,6,84,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
995,50,183,0.15,7,101,random,-1,9,4,3,6,0,3,0,3,3,0,0,edgeCount
994,50,183,0.15,7,101,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
993,50,176,0.15,7,101,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
992,50,187,0.15,4,50,random,-1,4,4,4,0,0,-1,-5,-1,-1,-5,0,edgeCount
991,50,173,0.15,4,50,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
990,50,174,0.15,6,84,random,-1,13,9,3,10,0,-1,-4,-1,-1,-4,0,edgeCount
989,50,178,0.15,6,84,random,-1,6,2,2,4,36,2,0,4,2,2,10,edgeCount
988,50,190,0.15,5,67,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
987,50,184,0.15,6,84,random,-1,9,11,3,6,16,3,0,3,3,0,4,edgeCount
986,50,194,0.15,9,134,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
985,50,207,0.15,6,84,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
984,50,194,0.15,7,101,random,-1,7,3,3,4,0,3,0,3,3,0,0,edgeCount
983,50,188,0.15,6,84,random,-1,10,10,2,8,18,2,0,6,2,4,6,edgeCount
982,50,178,0.15,6,84,random,-1,6,5,4,2,18,12,8,12,6,8,6,edgeCount
981,50,179,0.15,3,34,random,-1,4,4,4,0,0,6,2,6,6,2,0,edgeCount
980,50,171,0.15,5,67,random,-1,4,4,3,1,8,4,1,4,4,1,2,edgeCount
979,50,166,0.15,6,84,random,-1,5,16,3,2,0,9,6,9,9,6,0,edgeCount
978,50,182,0.15,2,17,random,-1,4,4,2,2,0,2,0,4,2,2,0,edgeCount
977,50,209,0.15,9,134,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
976,50,176,0.15,5,67,random,-1,5,5,3,2,0,3,0,3,3,0,0,edgeCount
975,50,172,0.15,6,84,random,-1,4,4,2,2,6,4,2,4,4,2,2,edgeCount
974,50,198,0.15,9,134,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
973,50,188,0.15,6,84,random,-1,18,10,4,14,0,-1,-5,-1,-1,-5,0,edgeCount
972,50,196,0.15,3,34,random,-1,3,9,3,0,42,3,0,3,5,0,14,edgeCount
971,50,174,0.15,6,84,random,-1,23,21,5,18,54,-1,-6,-1,-1,-6,16,edgeCount
970,50,182,0.15,3,34,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
969,50,187,0.15,4,50,random,-1,6,8,3,3,0,8,5,8,8,5,0,edgeCount
968,50,161,0.15,3,34,random,-1,2,5,2,0,18,2,0,2,2,0,6,edgeCount
967,50,178,0.15,7,101,random,-1,4,2,2,2,8,2,0,2,2,0,2,edgeCount
966,50,183,0.15,5,67,random,-1,3,4,2,1,8,4,2,7,4,5,2,edgeCount
965,50,188,0.15,5,67,random,-1,3,9,3,0,0,5,2,3,3,0,0,edgeCount
964,50,183,0.15,5,67,random,-1,7,3,3,4,6,5,2,3,5,0,2,edgeCount
963,50,189,0.15,7,101,random,-1,8,6,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
962,50,196,0.15,7,101,random,-1,-1,-1,5,-6,8,-1,-6,-1,-1,-6,2,edgeCount
961,50,192,0.15,6,84,random,-1,3,8,3,0,0,3,0,5,5,2,0,edgeCount
960,50,183,0.15,4,50,random,-1,5,5,4,1,14,6,2,6,6,2,4,edgeCount
959,50,193,0.15,7,101,random,-1,10,2,2,8,14,2,0,6,2,4,4,edgeCount
958,50,199,0.15,6,84,random,-1,7,13,3,4,12,9,6,3,5,0,4,edgeCount
957,50,201,0.15,2,17,random,-1,3,6,3,0,20,3,0,3,3,0,10,edgeCount
956,50,187,0.15,4,50,random,-1,5,6,3,2,0,7,4,7,7,4,0,edgeCount
955,50,178,0.15,7,101,random,-1,3,4,2,1,10,2,0,3,2,1,4,edgeCount
954,50,183,0.15,10,151,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
953,50,181,0.15,4,50,random,-1,8,3,3,5,38,3,0,3,3,0,10,edgeCount
952,50,174,0.15,6,84,random,-1,9,7,3,6,0,9,6,9,9,6,0,edgeCount
951,50,198,0.15,4,50,random,-1,12,6,4,8,44,-1,-5,8,4,4,12,edgeCount
950,50,180,0.15,5,67,random,-1,7,9,3,4,6,-1,-4,-1,-1,-4,2,edgeCount
949,50,175,0.15,3,34,random,-1,3,13,3,0,0,7,4,7,7,4,0,edgeCount
948,50,171,0.15,7,101,random,-1,8,4,4,4,8,-1,-5,-1,-1,-5,2,edgeCount
947,50,167,0.15,4,50,random,-1,8,2,2,6,0,2,0,2,2,0,0,edgeCount
946,50,184,0.15,5,67,random,-1,4,4,4,0,0,8,4,8,8,4,0,edgeCount
945,50,195,0.15,9,134,random,-1,14,16,2,12,2,4,2,4,4,2,2,edgeCount
944,50,205,0.15,3,34,random,-1,3,2,2,1,36,2,0,2,2,0,12,edgeCount
943,50,163,0.15,3,34,random,-1,3,9,3,0,0,3,0,3,3,0,0,edgeCount
942,50,185,0.15,4,50,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
941,50,177,0.15,5,67,random,-1,3,8,3,0,30,3,0,3,3,0,8,edgeCount
940,50,194,0.15,9,134,random,-1,5,5,3,2,20,7,4,7,7,4,6,edgeCount
939,50,184,0.15,6,84,random,-1,13,5,3,10,24,7,4,5,7,2,6,edgeCount
938,50,199,0.15,7,101,random,-1,4,3,3,1,10,3,0,3,3,0,2,edgeCount
937,50,195,0.15,7,101,random,-1,3,4,2,1,0,2,0,3,2,1,0,edgeCount
936,50,174,0.15,4,50,random,-1,4,2,2,2,0,2,0,4,2,2,0,edgeCount
935,50,177,0.15,8,118,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
934,50,176,0.15,7,101,random,-1,-1,-1,4,-5,16,-1,-5,-1,-1,-5,4,edgeCount
933,50,201,0.15,5,67,random,-1,20,10,2,18,0,2,0,2,2,0,0,edgeCount
932,50,182,0.15,7,101,random,-1,8,2,2,6,26,2,0,4,2,2,8,edgeCount
931,50,191,0.15,3,34,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
930,50,193,0.15,6,84,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
929,50,176,0.15,6,84,random,-1,3,7,3,0,0,7,4,3,3,0,0,edgeCount
928,50,204,0.15,7,101,random,-1,12,25,4,8,44,-1,-5,14,4,10,12,edgeCount
927,50,193,0.15,4,50,random,-1,4,6,3,1,0,8,5,8,8,5,0,edgeCount
926,50,185,0.15,5,67,random,-1,9,3,3,6,0,3,0,3,3,0,0,edgeCount
925,50,192,0.15,9,134,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
924,50,163,0.15,3,34,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
923,50,165,0.15,6,84,random,-1,17,5,3,14,2,-1,-4,-1,-1,-4,2,edgeCount
922,50,194,0.15,6,84,random,-1,4,6,3,1,14,12,9,12,12,9,4,edgeCount
921,50,173,0.15,7,101,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
920,50,201,0.15,11,168,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
919,50,174,0.15,7,101,random,-1,3,15,3,0,0,7,4,3,3,0,0,edgeCount
918,50,161,0.15,5,67,random,-1,10,7,3,7,0,5,2,5,5,2,0,edgeCount
917,50,179,0.15,7,101,random,-1,6,4,2,4,0,2,0,4,2,2,0,edgeCount
916,50,198,0.15,7,101,random,-1,10,8,2,8,0,2,0,4,2,2,0,edgeCount
915,50,185,0.15,8,118,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
914,50,183,0.15,8,118,random,-1,10,8,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
913,50,197,0.15,7,101,random,-1,3,6,3,0,50,5,2,5,5,2,12,edgeCount
912,50,181,0.15,5,67,random,-1,6,17,4,2,16,-1,-5,-1,-1,-5,4,edgeCount
911,50,200,0.15,6,84,random,-1,7,8,3,4,0,3,0,3,3,0,0,edgeCount
910,50,184,0.15,9,134,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
909,50,156,0.15,3,34,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
