rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
852,100,228,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
851,100,243,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
850,100,239,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
849,100,241,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
848,100,246,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
847,100,263,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
846,100,235,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,4
845,100,232,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
844,100,250,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
843,100,246,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
842,100,250,0.05,3,2,random,-1,3,5,3,0,0,3,3,3,0
841,100,246,0.05,4,3,random,-1,3,6,3,0,0,3,3,3,0
840,100,239,0.05,5,4,random,-1,4,6,4,0,0,4,4,4,0
839,100,279,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
838,100,257,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
837,100,267,0.05,7,6,random,-1,2,2,2,0,2,2,2,2,2
836,100,248,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
835,100,278,0.05,3,2,random,-1,4,4,4,0,16,4,4,4,6
834,100,253,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
833,100,250,0.05,6,5,random,-1,3,3,3,0,10,3,3,3,4
832,100,241,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
831,100,224,0.05,3,2,random,-1,3,3,3,0,8,3,3,3,4
830,100,265,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
829,100,254,0.05,4,3,random,-1,3,6,3,0,6,3,3,3,2
828,100,252,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
827,100,244,0.05,3,2,random,-1,4,4,4,0,8,4,4,4,4
826,100,269,0.05,4,3,random,-1,3,10,3,0,0,3,3,3,0
825,100,259,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
824,100,219,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
823,100,270,0.05,6,5,random,-1,3,3,3,0,10,3,3,3,4
822,100,236,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
821,100,258,0.05,4,3,random,-1,4,5,4,0,12,4,4,4,4
820,100,228,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
819,100,254,0.05,3,2,random,-1,3,5,3,0,24,3,3,3,14
818,100,240,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,6
817,100,250,0.05,4,3,random,-1,3,4,3,0,0,3,3,3,0
816,100,256,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
815,100,241,0.05,5,4,random,-1,3,3,3,0,18,3,3,3,6
814,100,254,0.05,6,5,random,-1,3,3,3,0,4,3,3,3,2
813,100,231,0.05,3,2,random,-1,4,4,4,0,16,4,4,4,8
812,100,250,0.05,3,2,random,-1,3,14,3,0,0,3,3,3,0
811,100,244,0.05,4,3,random,-1,4,4,4,0,20,4,4,4,8
810,100,241,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
809,100,253,0.05,1,0,random,-1,2,2,2,0,0,2,2,2,0
808,100,256,0.05,3,2,random,-1,3,4,3,0,12,3,3,3,6
807,100,271,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
806,100,258,0.05,4,3,random,-1,3,3,2,1,0,2,2,2,0
805,100,258,0.05,4,3,random,-1,3,6,3,0,0,3,3,3,0
804,100,250,0.05,3,2,random,-1,4,4,4,0,14,4,4,4,8
803,100,250,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
802,100,246,0.05,1,0,random,-1,3,4,3,0,6,3,3,4,6
801,100,264,0.05,3,2,random,-1,2,2,2,0,20,2,2,2,10
800,100,245,0.05,4,3,random,-1,4,4,4,0,4,4,4,4,2
799,100,260,0.05,5,4,random,-1,2,2,2,0,12,2,2,2,4
798,100,229,0.05,5,4,random,-1,2,2,2,0,4,2,2,2,4
797,100,241,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
796,100,265,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
795,100,253,0.05,3,2,random,-1,5,5,5,0,0,5,5,5,0
794,100,246,0.05,8,7,random,-1,2,2,3,-1,10,5,2,2,6
793,100,258,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,4
792,100,260,0.05,3,2,random,-1,3,3,3,0,22,4,3,3,8
791,100,270,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
790,100,217,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
789,100,250,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
788,100,275,0.05,4,3,random,-1,4,6,4,0,0,4,4,4,0
787,100,276,0.05,5,4,random,-1,2,2,2,0,16,2,2,2,6
786,100,256,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
785,100,256,0.05,3,2,random,-1,3,3,2,1,0,3,3,3,0
784,100,252,0.05,2,1,random,-1,3,5,3,0,12,3,3,3,6
783,100,239,0.05,3,2,random,-1,3,6,3,0,4,3,3,3,2
782,100,269,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
781,100,263,0.05,2,1,random,-1,3,6,3,0,8,3,3,6,4
780,100,259,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
779,100,260,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
778,100,244,0.05,2,1,random,-1,4,4,4,0,4,4,4,4,2
777,100,235,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
776,100,238,0.05,2,1,random,-1,4,7,4,0,0,4,4,4,0
775,100,237,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
774,100,226,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
773,100,236,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
772,100,266,0.05,2,1,random,-1,4,9,4,0,4,4,4,4,2
771,100,242,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
770,100,261,0.05,5,4,random,-1,2,2,2,0,4,2,2,2,2
769,100,251,0.05,6,5,random,-1,3,3,3,0,4,3,3,3,2
768,100,233,0.05,2,1,random,-1,4,8,4,0,4,4,4,5,2
767,100,251,0.05,5,4,random,-1,3,3,3,0,28,3,3,3,10
766,100,243,0.05,5,4,random,-1,4,4,4,0,4,4,4,4,2
765,100,245,0.05,3,2,random,-1,3,7,3,0,0,3,3,3,0
764,100,241,0.05,2,1,random,-1,4,4,4,0,4,4,4,4,2
763,100,253,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
762,100,227,0.05,6,5,random,-1,3,3,3,0,8,3,3,3,4
761,100,243,0.05,4,3,random,-1,4,6,4,0,16,4,4,6,6
760,100,252,0.05,4,3,random,-1,3,6,2,1,6,2,2,2,2
759,100,294,0.05,3,2,random,-1,4,4,2,2,12,2,2,2,4
758,100,221,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
757,100,245,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
756,100,246,0.05,4,3,random,-1,4,4,4,0,24,4,4,4,8
755,100,257,0.05,2,1,random,-1,5,5,5,0,8,5,5,5,4
754,100,236,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
753,100,253,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
752,100,237,0.05,1,0,random,-1,4,6,4,0,8,4,4,6,8
751,100,248,0.05,3,2,random,-1,4,11,4,0,6,4,4,4,4
750,100,257,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
749,100,262,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
748,100,240,0.05,3,2,random,-1,4,5,4,0,6,4,4,4,2
747,100,259,0.05,2,1,random,-1,5,5,5,0,12,5,5,5,6
746,100,207,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
745,100,239,0.05,4,3,random,-1,3,7,3,0,0,3,3,3,0
744,100,240,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
743,100,260,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,2
742,100,246,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
741,100,247,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
740,100,263,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
739,100,226,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
738,100,244,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
737,100,255,0.05,3,2,random,-1,4,6,4,0,10,4,4,4,4
736,100,259,0.05,2,1,random,-1,3,8,3,0,20,3,3,3,10
735,100,243,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
734,100,251,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
733,100,243,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
732,100,273,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
731,100,254,0.05,6,5,random,-1,2,2,2,0,6,2,2,2,2
730,100,223,0.05,2,1,random,-1,3,3,3,0,12,3,3,3,6
729,100,271,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
728,100,260,0.05,5,4,random,-1,2,2,2,0,28,2,2,2,12
727,100,271,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
726,100,229,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
725,100,242,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
724,100,258,0.05,4,3,random,-1,3,5,3,0,16,3,3,3,6
723,100,252,0.05,4,3,random,-1,4,8,4,0,12,4,4,4,6
722,100,245,0.05,3,2,random,-1,3,5,3,0,32,3,3,3,14
721,100,244,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
720,100,243,0.05,4,3,random,-1,3,5,3,0,4,3,3,3,2
719,100,237,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
718,100,254,0.05,3,2,random,-1,3,3,3,0,22,3,3,3,10
717,100,260,0.05,4,3,random,-1,2,2,2,0,30,2,2,2,10
716,100,261,0.05,5,4,random,-1,3,3,3,0,12,3,3,3,4
715,100,234,0.05,3,2,random,-1,3,3,3,0,2,3,3,3,2
714,100,250,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,2
713,100,261,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
712,100,255,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
711,100,253,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
710,100,235,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
709,100,225,0.05,6,5,random,-1,2,2,2,0,4,2,2,2,2
708,100,263,0.05,5,4,random,-1,4,7,4,0,0,4,4,4,0
707,100,267,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
706,100,221,0.05,5,4,random,-1,2,2,2,0,10,2,2,2,4
705,100,269,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
704,100,241,0.05,6,5,random,-1,3,3,3,0,10,3,3,3,4
703,100,289,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
702,100,240,0.05,1,0,random,-1,4,7,4,0,16,4,4,7,16
701,100,262,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
700,100,252,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
699,100,224,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
698,100,257,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
697,100,250,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
696,100,263,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
695,100,214,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
694,100,248,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
693,100,242,0.05,3,2,random,-1,3,7,3,0,0,3,3,3,0
692,100,246,0.05,2,1,random,-1,2,2,2,0,4,2,2,2,2
691,100,263,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,4
690,100,235,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
689,100,235,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
688,100,248,0.05,2,1,random,-1,4,4,4,0,20,4,4,4,10
687,100,262,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
686,100,252,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
685,100,281,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
684,100,263,0.05,4,3,random,-1,2,2,2,0,4,2,2,2,2
683,100,226,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
682,100,250,0.05,4,3,random,-1,2,2,2,0,18,2,2,2,8
681,100,255,0.05,2,1,random,-1,4,4,4,0,4,4,4,4,2
680,100,231,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
679,100,244,0.05,5,4,random,-1,3,3,3,0,4,3,3,3,2
678,100,238,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
677,100,221,0.05,3,2,random,-1,2,2,2,0,16,2,2,2,8
676,100,269,0.05,6,5,random,-1,3,5,3,0,0,3,3,3,0
675,100,224,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
674,100,253,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
673,100,238,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
672,100,286,0.05,6,5,random,-1,2,2,2,0,14,2,2,2,6
671,100,276,0.05,4,3,random,-1,4,5,4,0,0,4,4,4,0
670,100,226,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
669,100,259,0.05,6,5,random,-1,5,5,3,2,0,5,5,5,0
668,100,224,0.05,2,1,random,-1,4,4,4,0,18,4,4,4,10
667,100,239,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
666,100,242,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
665,100,251,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
664,100,248,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
663,100,243,0.05,4,3,random,-1,4,4,4,0,2,4,4,4,2
662,100,231,0.05,2,1,random,-1,4,6,4,0,4,4,4,7,2
661,100,239,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
660,100,241,0.05,4,3,random,-1,3,3,3,0,2,3,3,3,2
659,100,259,0.05,6,5,random,-1,3,3,3,0,10,3,3,3,4
658,100,244,0.05,4,3,random,-1,3,3,3,0,2,3,3,3,2
657,100,240,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
656,100,246,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
655,100,255,0.05,3,2,random,-1,4,4,4,0,6,4,4,4,2
654,100,222,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
653,100,243,0.05,3,2,random,-1,4,5,4,0,0,4,4,4,0
652,100,247,0.05,4,3,random,-1,4,4,4,0,6,4,4,4,2
651,100,264,0.05,1,0,random,-1,3,6,3,0,8,3,3,6,8
650,100,247,0.05,3,2,random,-1,5,5,4,1,6,6,6,6,2
649,100,246,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
648,100,243,0.05,2,1,random,-1,3,3,3,0,20,3,3,3,12
647,100,231,0.05,4,3,random,-1,4,8,4,0,0,4,4,4,0
646,100,246,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,4
645,100,258,0.05,3,2,random,-1,4,8,4,0,0,4,4,4,0
644,100,243,0.05,1,0,random,-1,4,5,4,0,8,4,4,5,8
643,100,237,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
642,100,246,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
641,100,249,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
640,100,255,0.05,5,4,random,-1,2,2,2,0,28,2,2,2,10
639,100,207,0.05,2,1,random,-1,5,5,2,3,0,2,2,2,0
638,100,237,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
637,100,255,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
636,100,229,0.05,3,2,random,-1,5,5,5,0,12,5,5,5,4
635,100,246,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
634,100,265,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
633,100,225,0.05,2,1,random,-1,3,7,3,0,0,3,3,3,0
632,100,241,0.05,1,0,random,-1,4,4,4,0,10,4,4,4,10
631,100,226,0.05,4,3,random,-1,2,2,2,0,8,2,2,2,4
630,100,278,0.05,5,4,random,-1,3,4,3,0,0,3,3,3,0
629,100,243,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
