rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,25,23,5,20,2,-1,-6,-1,-1,-6,2,edgeCount
998,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,10,6,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
996,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
990,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
989,25,56,graphml/AttMpls.graphml,5,4,clustered,0.7;-0.3,4,4,4,0,0,12,8,4,4,0,0,edgeCount
988,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,3,5,3,0,0,3,0,3,3,0,0,edgeCount
986,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,4,26,4,0,22,10,6,10,14,6,12,edgeCount
985,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
984,25,56,graphml/AttMpls.graphml,5,4,clustered,0.7;-0.3,6,7,2,4,2,-1,-3,8,8,6,2,edgeCount
982,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,4,20,4,0,0,8,4,8,8,4,0,edgeCount
981,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,-1,-1,5,-6,24,-1,-6,9,5,4,16,edgeCount
980,25,56,graphml/AttMpls.graphml,2,1,clustered,0.7;-0.3,2,2,2,0,8,-1,-3,2,12,0,4,edgeCount
979,25,56,graphml/AttMpls.graphml,6,5,clustered,0.7;-0.3,8,14,3,5,12,12,9,12,12,9,6,edgeCount
977,25,56,graphml/AttMpls.graphml,3,2,clustered,0.7;-0.3,2,2,2,0,14,4,2,4,4,2,14,edgeCount
976,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,8,2,2,6,14,2,0,2,2,0,10,edgeCount
975,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,6,16,3,3,0,12,9,12,12,9,0,edgeCount
974,25,56,graphml/AttMpls.graphml,4,3,clustered,0.7;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
