rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,15,15,15,0,2,15,0,15,15,0,2,edgeCount
999,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,12,21,12,0,2,12,0,12,21,0,2,edgeCount
998,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,13,0,0,16,3,13,13,0,0,edgeCount
997,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
996,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
995,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,19,20,14,5,0,14,0,14,14,0,0,edgeCount
994,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,2,2,2,0,2,2,0,2,2,0,2,edgeCount
993,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,20,20,17,3,0,20,3,20,20,3,0,edgeCount
992,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
991,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
990,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,16,16,14,2,2,16,2,16,16,2,2,edgeCount
989,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,10,15,10,0,4,10,0,10,15,0,4,edgeCount
988,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,20,20,13,7,2,13,0,13,13,0,2,edgeCount
987,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,19,19,19,0,2,19,0,19,19,0,2,edgeCount
986,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,21,13,13,8,0,13,0,13,13,0,0,edgeCount
985,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,10,20,4,6,2,4,0,4,4,0,2,edgeCount
984,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,9,6,0,2,6,0,6,6,0,2,edgeCount
983,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,7,7,4,2,7,0,7,7,0,2,edgeCount
982,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,10,3,0,13,3,13,13,3,0,edgeCount
981,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
980,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,4,5,4,0,0,5,1,5,5,1,0,edgeCount
979,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,13,15,13,0,4,13,0,13,15,0,4,edgeCount
978,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,18,18,16,2,0,18,2,18,18,2,0,edgeCount
977,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,27,32,18,9,2,21,3,27,32,9,2,edgeCount
976,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,13,5,3,0,5,0,5,5,0,0,edgeCount
975,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,12,7,7,2,7,0,7,7,0,2,edgeCount
974,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
973,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
972,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,15,24,15,0,2,15,0,15,24,0,2,edgeCount
971,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,6,6,6,0,4,6,0,6,6,0,4,edgeCount
970,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,12,12,5,7,4,5,0,5,5,0,4,edgeCount
969,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,11,11,11,0,2,11,0,11,11,0,2,edgeCount
968,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
967,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,20,20,15,5,0,20,5,20,20,5,0,edgeCount
966,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,12,11,6,6,16,-1,-7,12,11,6,16,edgeCount
965,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
964,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,10,10,8,2,0,10,2,10,10,2,0,edgeCount
963,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
962,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,23,23,23,0,0,23,0,23,23,0,0,edgeCount
961,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
960,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,13,13,1,2,13,0,13,13,0,2,edgeCount
959,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,17,17,15,2,0,17,2,17,17,2,0,edgeCount
958,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
957,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
956,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
955,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,12,12,11,1,0,12,1,12,12,1,0,edgeCount
954,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
953,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
952,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,12,1,0,13,1,13,13,1,0,edgeCount
951,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,28,16,15,13,2,16,1,16,16,1,2,edgeCount
950,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,17,17,17,0,2,17,0,17,17,0,2,edgeCount
949,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,17,14,9,8,2,13,4,13,13,4,2,edgeCount
948,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
947,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,14,14,1,0,14,0,14,14,0,0,edgeCount
946,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,11,4,4,7,0,4,0,4,4,0,0,edgeCount
945,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,15,14,1,0,15,1,15,15,1,0,edgeCount
944,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,15,15,0,2,15,0,15,15,0,2,edgeCount
943,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
942,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
941,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,13,8,8,5,0,8,0,8,8,0,0,edgeCount
940,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
939,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
938,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
937,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
936,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
935,197,243,graphml/Cogentco.graphml,4,,clustered,0.3;-0.3,8,28,6,2,2,7,1,8,8,2,2,edgeCount
934,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
933,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,11,11,4,2,11,0,11,11,0,2,edgeCount
932,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,10,10,4,4,10,0,10,10,0,4,edgeCount
931,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,19,15,0,2,15,0,15,19,0,2,edgeCount
930,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
929,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,18,22,13,5,4,46,33,46,53,33,4,edgeCount
928,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,14,12,2,2,14,2,14,14,2,2,edgeCount
927,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,18,18,17,1,0,18,1,18,18,1,0,edgeCount
926,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,17,19,12,5,2,15,3,15,15,3,2,edgeCount
925,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,11,21,11,0,4,11,0,11,21,0,4,edgeCount
924,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,14,14,0,0,16,2,14,14,0,0,edgeCount
923,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
922,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
921,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,16,20,12,4,0,14,2,14,14,2,0,edgeCount
920,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
919,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,22,22,22,0,2,22,0,22,22,0,2,edgeCount
918,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,9,8,3,2,9,1,9,9,1,2,edgeCount
917,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
916,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,23,23,23,0,0,23,0,23,23,0,0,edgeCount
915,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
914,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,23,11,11,12,0,11,0,11,11,0,0,edgeCount
913,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
912,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
911,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
910,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
909,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
908,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
907,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,4,8,4,0,2,4,0,4,8,0,2,edgeCount
906,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
905,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,4,11,4,0,0,4,0,4,4,0,0,edgeCount
904,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
903,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,18,16,13,5,2,14,1,14,14,1,2,edgeCount
902,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,18,32,15,3,0,15,0,15,15,0,0,edgeCount
901,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,8,8,5,3,0,8,3,8,8,3,0,edgeCount
900,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
899,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
898,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
897,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,4,7,3,1,0,3,0,3,3,0,0,edgeCount
896,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
895,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,19,19,16,3,0,19,3,19,19,3,0,edgeCount
894,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,8,7,1,0,8,1,8,8,1,0,edgeCount
893,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,16,16,14,2,0,16,2,16,16,2,0,edgeCount
892,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
891,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
890,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
889,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,16,10,10,6,2,10,0,10,10,0,2,edgeCount
888,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
887,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,15,9,5,0,14,5,14,14,5,0,edgeCount
886,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
885,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
884,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,13,13,12,1,2,13,1,13,13,1,2,edgeCount
883,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,23,25,17,6,0,17,0,17,17,0,0,edgeCount
882,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,6,14,6,0,4,6,0,6,14,0,4,edgeCount
881,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,21,21,17,4,0,21,4,21,21,4,0,edgeCount
880,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,5,5,4,1,2,5,1,5,5,1,2,edgeCount
879,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,7,7,1,2,7,0,8,7,1,2,edgeCount
878,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,7,7,7,0,2,7,0,7,7,0,2,edgeCount
877,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,25,25,20,5,0,25,5,25,25,5,0,edgeCount
876,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,21,21,17,4,0,21,4,21,21,4,0,edgeCount
875,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,15,18,15,0,2,15,0,15,18,0,2,edgeCount
874,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,35,35,11,24,4,35,24,35,35,24,4,edgeCount
873,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,19,23,18,1,2,19,1,19,23,1,2,edgeCount
872,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
871,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
870,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,10,10,10,0,6,10,0,10,10,0,6,edgeCount
869,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,11,15,7,4,0,8,1,8,8,1,0,edgeCount
868,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
867,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,7,3,5,2,7,4,7,7,4,2,edgeCount
866,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
865,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
864,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,16,16,15,1,0,16,1,16,16,1,0,edgeCount
863,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,8,9,8,0,2,8,0,8,9,0,2,edgeCount
862,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
861,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,20,20,17,3,0,20,3,20,20,3,0,edgeCount
860,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,10,15,5,5,2,6,1,6,6,1,2,edgeCount
859,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,7,6,4,3,2,6,2,7,6,3,2,edgeCount
858,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,22,14,14,8,2,14,0,14,14,0,2,edgeCount
857,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,31,19,18,13,2,19,1,19,19,1,2,edgeCount
856,197,243,graphml/Cogentco.graphml,3,,clustered,0.3;-0.3,2,2,2,0,12,2,0,2,2,0,12,edgeCount
855,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,5,5,4,1,0,5,1,5,5,1,0,edgeCount
854,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,15,15,12,3,0,15,3,15,15,3,0,edgeCount
853,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
852,197,243,graphml/Cogentco.graphml,2,,clustered,0.3;-0.3,12,10,7,5,2,10,3,10,10,3,2,edgeCount
851,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,8,24,8,0,2,8,0,8,24,0,2,edgeCount
850,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
849,197,243,graphml/Cogentco.graphml,1,,clustered,0.3;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
