rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
999,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
998,197,243,graphml/Cogentco.graphml,3,,clustered,0.5;-0.3,12,12,11,1,0,12,1,12,12,1,0,edgeCount
997,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,52,36,15,37,2,16,1,50,34,35,2,edgeCount
996,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,63,63,13,50,0,37,24,37,37,24,0,edgeCount
995,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,21,21,21,0,2,21,0,21,21,0,2,edgeCount
994,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,47,47,15,32,0,47,32,47,47,32,0,edgeCount
993,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
992,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
991,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,9,20,4,5,4,4,0,4,4,0,4,edgeCount
990,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,78,78,22,56,0,78,56,78,78,56,0,edgeCount
989,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,32,8,8,24,2,8,0,8,8,0,2,edgeCount
988,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
987,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
986,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
985,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,21,21,9,12,4,-1,-10,21,21,12,4,edgeCount
984,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
983,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
982,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
981,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,49,49,15,34,0,49,34,49,49,34,0,edgeCount
980,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,15,11,6,9,2,-1,-7,15,11,9,2,edgeCount
979,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,22,46,22,0,2,22,0,22,46,0,2,edgeCount
978,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
977,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,7,17,7,0,0,17,10,17,17,10,0,edgeCount
976,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,17,17,15,2,2,-1,-16,17,17,2,2,edgeCount
975,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,-1,-1,16,-17,6,-1,-17,-1,-1,-17,6,edgeCount
974,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,32,17,10,22,2,10,0,10,10,0,2,edgeCount
973,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
972,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,16,16,8,8,0,16,8,16,16,8,0,edgeCount
971,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
970,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,19,19,19,0,2,19,0,19,19,0,2,edgeCount
969,197,243,graphml/Cogentco.graphml,3,,clustered,0.5;-0.3,18,18,10,8,2,18,8,18,18,8,2,edgeCount
968,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,36,10,10,26,4,10,0,10,10,0,4,edgeCount
967,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,42,42,16,26,0,42,26,42,42,26,0,edgeCount
966,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,76,36,15,61,2,-1,-16,65,45,50,2,edgeCount
965,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,-1,-1,30,-31,2,-1,-31,-1,-1,-31,2,edgeCount
964,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,23,15,14,9,4,-1,-15,23,15,9,4,edgeCount
963,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
962,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,40,16,12,28,2,12,0,12,12,0,2,edgeCount
961,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,21,23,20,1,0,21,1,21,21,1,0,edgeCount
960,197,243,graphml/Cogentco.graphml,3,,clustered,0.5;-0.3,53,53,14,39,2,89,75,91,91,77,2,edgeCount
959,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
958,197,243,graphml/Cogentco.graphml,1,,clustered,0.5;-0.3,12,8,8,4,2,-1,-9,12,8,4,2,edgeCount
957,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,11,13,11,0,0,17,6,17,17,6,0,edgeCount
956,197,243,graphml/Cogentco.graphml,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
