rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
999,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,45,45,12,33,0,45,33,45,45,33,0,edgeCount
998,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,39,39,15,24,0,39,24,39,39,24,0,edgeCount
997,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
996,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,10,9,7,3,2,22,15,22,26,15,2,edgeCount
995,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
994,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,10,-11,2,-1,-11,-1,-1,-11,2,edgeCount
993,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
992,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,75,75,21,54,2,75,54,75,75,54,2,edgeCount
991,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
990,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
989,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
988,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
987,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,10,29,9,1,2,22,13,34,34,25,2,edgeCount
986,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
985,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
984,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,45,27,14,31,0,15,1,15,15,1,0,edgeCount
983,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
982,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
981,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,36,36,11,25,2,32,21,32,32,21,2,edgeCount
980,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
979,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,9,33,9,0,2,17,8,17,19,8,2,edgeCount
978,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
977,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,18,-19,0,-1,-19,-1,-1,-19,0,edgeCount
976,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
975,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
974,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,13,7,7,6,2,7,0,13,7,6,2,edgeCount
973,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
972,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,31,11,11,20,2,-1,-12,31,11,20,2,edgeCount
971,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
970,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
969,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
968,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
967,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,15,15,15,0,2,-1,-16,15,15,0,2,edgeCount
966,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
965,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,4,20,4,0,2,4,0,4,20,0,2,edgeCount
964,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,27,27,27,0,0,27,0,27,27,0,0,edgeCount
963,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,40,20,14,26,4,-1,-15,31,27,17,4,edgeCount
962,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,11,47,11,0,0,27,16,27,27,16,0,edgeCount
961,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
960,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,14,-15,4,-1,-15,-1,-1,-15,4,edgeCount
959,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
958,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
957,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
956,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,16,48,9,7,0,30,21,30,30,21,0,edgeCount
955,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
954,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,27,27,11,16,2,-1,-12,27,27,16,2,edgeCount
953,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,49,49,19,30,0,49,30,49,49,30,0,edgeCount
952,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
951,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
950,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
949,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
948,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,14,20,13,1,2,32,19,32,33,19,2,edgeCount
947,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
946,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,19,19,5,14,0,5,0,5,5,0,0,edgeCount
945,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
944,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,9,9,9,0,2,-1,-10,37,37,28,2,edgeCount
943,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,60,38,18,42,0,20,2,20,20,2,0,edgeCount
942,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,23,19,19,4,2,19,0,19,19,0,2,edgeCount
941,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
940,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,9,9,0,2,9,0,9,9,0,2,edgeCount
939,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
938,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
937,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
936,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
935,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,21,45,21,0,2,-1,-22,21,45,0,2,edgeCount
934,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
933,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,9,9,7,2,0,7,0,7,7,0,0,edgeCount
932,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
931,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,14,14,10,4,2,-1,-11,14,14,4,2,edgeCount
930,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,10,10,9,1,0,10,1,10,10,1,0,edgeCount
929,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,24,86,16,8,0,52,36,52,52,36,0,edgeCount
928,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,19,59,12,7,0,19,7,19,19,7,0,edgeCount
927,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
926,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,87,49,18,69,2,-1,-19,67,53,49,2,edgeCount
925,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,15,15,10,5,0,15,5,15,15,5,0,edgeCount
924,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,51,13,13,38,0,13,0,13,13,0,0,edgeCount
923,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,42,22,16,26,4,-1,-17,42,22,26,4,edgeCount
922,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
921,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,30,30,13,17,0,30,17,30,30,17,0,edgeCount
920,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,24,16,13,11,2,-1,-14,24,16,11,2,edgeCount
919,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,19,12,12,7,2,12,0,12,12,0,2,edgeCount
918,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
917,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,48,48,17,31,2,38,21,48,48,31,2,edgeCount
916,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,33,17,17,16,2,-1,-18,33,17,16,2,edgeCount
915,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,44,46,14,30,2,14,0,14,14,0,2,edgeCount
914,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,26,14,6,20,2,-1,-7,33,33,27,2,edgeCount
913,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,36,8,8,28,0,8,0,8,8,0,0,edgeCount
912,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
911,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
910,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,38,18,10,28,2,10,0,10,10,0,2,edgeCount
909,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
908,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,40,40,19,21,0,40,21,40,40,21,0,edgeCount
907,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,42,42,16,26,0,42,26,42,42,26,0,edgeCount
906,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,70,70,26,44,2,-1,-27,70,70,44,2,edgeCount
905,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
904,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
903,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,4,12,4,0,4,4,0,4,12,0,4,edgeCount
902,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
901,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
900,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,41,41,17,24,0,41,24,41,41,24,0,edgeCount
899,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
898,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
897,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,27,27,12,15,0,-1,-13,27,27,15,0,edgeCount
896,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,25,25,25,0,0,25,0,25,25,0,0,edgeCount
895,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,17,14,14,3,2,39,25,39,39,25,2,edgeCount
894,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
893,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
892,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
891,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
890,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
889,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,5,17,5,0,2,11,6,5,17,0,2,edgeCount
888,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,10,10,9,1,0,10,1,10,10,1,0,edgeCount
887,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
886,197,243,graphml/Cogentco.graphml,4,,clustered,0.6;-0.3,2,3,2,0,0,2,0,2,2,0,0,edgeCount
885,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,41,41,15,26,0,-1,-16,41,41,26,0,edgeCount
884,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,77,25,18,59,4,-1,-19,-1,-1,-19,4,edgeCount
883,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,5,13,5,0,2,9,4,9,23,4,2,edgeCount
882,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
881,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,21,21,21,0,0,21,0,21,21,0,0,edgeCount
880,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
879,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
878,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
877,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
876,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,7,55,7,0,2,15,8,15,15,8,2,edgeCount
875,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
874,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
873,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
872,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
871,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,11,81,11,0,0,27,16,27,27,16,0,edgeCount
870,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
869,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
868,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,34,12,12,22,0,12,0,12,12,0,0,edgeCount
867,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
866,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
865,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,14,14,14,0,0,43,29,14,14,0,0,edgeCount
864,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,18,9,0,4,9,0,9,18,0,4,edgeCount
863,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
862,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,7,13,7,0,0,13,6,13,13,6,0,edgeCount
861,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,35,35,10,25,2,27,17,35,35,25,2,edgeCount
860,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
859,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,21,-22,2,-1,-22,-1,-1,-22,2,edgeCount
858,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,15,19,13,2,2,41,28,15,19,2,2,edgeCount
857,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,8,-9,10,-1,-9,-1,-1,-9,10,edgeCount
856,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,14,14,6,8,0,14,8,14,14,8,0,edgeCount
855,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,51,17,15,36,4,-1,-16,58,56,43,4,edgeCount
854,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,25,25,12,13,2,-1,-13,25,25,13,2,edgeCount
853,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,21,21,21,0,0,21,0,21,21,0,0,edgeCount
852,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,29,17,9,20,2,-1,-10,29,17,20,2,edgeCount
851,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
850,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
849,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,36,36,13,23,0,36,23,36,36,23,0,edgeCount
848,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,20,20,4,16,0,4,0,4,4,0,0,edgeCount
847,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
846,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,56,56,21,35,0,56,35,56,56,35,0,edgeCount
845,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,21,21,19,2,0,21,2,21,21,2,0,edgeCount
844,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,31,107,19,12,2,63,44,63,81,44,2,edgeCount
843,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,12,12,12,0,2,12,0,12,12,0,2,edgeCount
842,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,57,37,13,44,4,-1,-14,44,58,31,4,edgeCount
841,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,63,57,14,49,14,-1,-15,70,76,56,14,edgeCount
840,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,9,9,9,0,2,-1,-10,9,9,0,2,edgeCount
839,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,22,8,8,14,0,8,0,22,22,14,0,edgeCount
838,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
837,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
836,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,37,9,9,28,2,9,0,9,9,0,2,edgeCount
835,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,41,41,14,27,2,-1,-15,-1,-1,-15,2,edgeCount
834,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
833,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,14,24,14,0,2,14,0,14,24,0,2,edgeCount
832,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,26,8,8,18,10,-1,-9,24,24,16,10,edgeCount
831,197,243,graphml/Cogentco.graphml,3,,clustered,0.6;-0.3,10,10,8,2,0,10,2,10,10,2,0,edgeCount
830,197,243,graphml/Cogentco.graphml,1,,clustered,0.6;-0.3,10,10,8,2,2,-1,-9,10,10,2,2,edgeCount
829,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,38,8,8,30,2,8,0,8,8,0,2,edgeCount
828,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
827,197,243,graphml/Cogentco.graphml,2,,clustered,0.6;-0.3,18,6,5,13,0,-1,-6,18,6,13,0,edgeCount
